csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
2.9314000606536865,0,0,,,,,
2.9708938598632812,1,0,,,,,
2.736527442932129,2,0,,,,,
3.045482635498047,3,0,,,,,
2.588963031768799,4,0,,,,,
2.654413938522339,5,0,,,,,
2.434361457824707,6,0,,,,,
2.3387179374694824,7,0,,,,,
2.6401472091674805,8,0,,,,,
2.410740375518799,9,0,,,,,
2.167055368423462,10,0,,,,,
2.225339412689209,11,0,,,,,
1.815248966217041,12,0,,,,,
2.027132749557495,13,0,,,,,
2.0568997859954834,14,0,,,,,
2.2845618724823,15,0,,,,,
1.9160585403442383,16,0,,,,,
1.9922051429748535,17,0,,,,,
2.3759047985076904,18,0,,,,,
1.7343699932098389,19,0,,,,,
2.067291498184204,20,0,,,,,
1.73602294921875,21,0,,,,,
2.3666470050811768,22,0,,,,,
1.7767292261123657,23,0,,,,,
2.0339772701263428,24,0,,,,,
1.7669422626495361,25,0,,,,,
1.9809983968734741,26,0,,,,,
1.8217209577560425,27,0,,,,,
1.7171854972839355,28,0,,,,,
1.7063225507736206,29,0,,,,,
1.6584770679473877,30,0,,,,,
1.8505371809005737,31,0,,,,,
1.6723064184188843,32,0,,,,,
1.4511219263076782,33,0,,,,,
1.4807149171829224,34,0,,,,,
1.2639676332473755,35,0,,,,,
1.7457383871078491,36,0,,,,,
1.868183970451355,37,0,,,,,
1.4557597637176514,38,0,,,,,
1.774322509765625,39,0,,,,,
,0,,1.0292147397994995,,,,
,1,,0.9251511096954346,,,,
,2,,1.45157790184021,,,,
,3,,0.8958654999732971,,,,
,4,,0.9833130836486816,,,,
,39,0,,1.0570244789123535,,,
,39,0,,,2.063534736633301,0.0,0.02500000037252903
1.7508745193481445,40,1,,,,,
1.5784366130828857,41,1,,,,,
1.4030998945236206,42,1,,,,,
1.4442404508590698,43,1,,,,,
1.5232503414154053,44,1,,,,,
