csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/none,csv-train_loss_epoch,csv-accuracy/micro
8,,89,,0.28962332010269165,,,
8,,89,,,0.359375,0.5733243227005005,0.625
9,0.48881790041923523,90,,,,,
9,0.4630689024925232,91,,,,,
9,0.5060479640960693,92,,,,,
9,0.5202891230583191,93,,,,,
9,0.470969021320343,94,,,,,
9,0.4249268174171448,95,,,,,
9,0.46185818314552307,96,,,,,
9,0.5319317579269409,97,,,,,
9,0.4122886061668396,98,,,,,
9,0.4689943194389343,99,,,,,
,,18,0.2657438814640045,,,,
,,19,0.1454962193965912,,,,
9,,99,,0.2416943609714508,,,
9,,99,,,0.390625,0.47491925954818726,0.6328125
10,0.46125757694244385,100,,,,,
10,0.46116703748703003,101,,,,,
10,0.4266417622566223,102,,,,,
10,0.4365047514438629,103,,,,,
10,0.4015994668006897,104,,,,,
10,0.4048020839691162,105,,,,,
10,0.39437323808670044,106,,,,,
10,0.34322965145111084,107,,,,,
10,0.37908539175987244,108,,,,,
10,0.3439636528491974,109,,,,,
,,20,0.23448796570301056,,,,
,,21,0.11982682347297668,,,,
10,,109,,0.21155574917793274,,,
10,,109,,,0.3984375,0.40526247024536133,0.6171875
11,0.4258546531200409,110,,,,,
11,0.33942365646362305,111,,,,,
11,0.29739853739738464,112,,,,,
11,0.3138850927352905,113,,,,,
11,0.38774949312210083,114,,,,,
11,0.34567609429359436,115,,,,,
11,0.39859485626220703,116,,,,,
11,0.2911278009414673,117,,,,,
11,0.4037482440471649,118,,,,,
11,0.35680583119392395,119,,,,,
,,22,0.20699715614318848,,,,
,,23,0.11679951846599579,,,,
11,,119,,0.1889576017856598,,,
11,,119,,,0.5625,0.35602644085884094,0.703125
12,0.38329631090164185,120,,,,,
12,0.3823707699775696,121,,,,,
12,0.338948518037796,122,,,,,
12,0.386570006608963,123,,,,,
12,0.34412631392478943,124,,,,,
12,0.3103322684764862,125,,,,,
12,0.29416948556900024,126,,,,,
12,0.24062146246433258,127,,,,,
12,0.22236698865890503,128,,,,,
12,0.2598651349544525,129,,,,,
,,24,0.19960671663284302,,,,
,,25,0.11508457362651825,,,,
12,,129,,0.18270227313041687,,,
12,,129,,,0.53125,0.3162667155265808,0.84375
13,0.27824151515960693,130,,,,,
13,0.2832009494304657,131,,,,,
13,0.3055483400821686,132,,,,,
13,0.30969947576522827,133,,,,,
13,0.208795964717865,134,,,,,
13,0.3428640067577362,135,,,,,
13,0.26518577337265015,136,,,,,
13,0.2997629642486572,137,,,,,
13,0.30312687158584595,138,,,,,
13,0.24100172519683838,139,,,,,
,,26,0.18707707524299622,,,,
,,27,0.10975741595029831,,,,
13,,139,,0.17161314189434052,,,
13,,139,,,0.59375,0.283742755651474,0.921875
14,0.24915987253189087,140,,,,,
14,0.23543885350227356,141,,,,,
14,0.3034830689430237,142,,,,,
14,0.29999321699142456,143,,,,,
14,0.2558918297290802,144,,,,,
14,0.19294887781143188,145,,,,,
14,0.2564365863800049,146,,,,,
14,0.28393590450286865,147,,,,,
14,0.27285128831863403,148,,,,,
14,0.2856892943382263,149,,,,,
,,28,0.17669977247714996,,,,
,,29,0.10267633199691772,,,,
14,,149,,0.16189506649971008,,,
14,,149,,,0.578125,0.26358288526535034,0.84375
15,0.2545669972896576,150,,,,,
15,0.22977982461452484,151,,,,,
15,0.2633514404296875,152,,,,,
15,0.20783208310604095,153,,,,,
15,0.2140953689813614,154,,,,,
15,0.21446493268013,155,,,,,
15,0.27959129214286804,156,,,,,
15,0.277159184217453,157,,,,,
15,0.29233676195144653,158,,,,,
15,0.24024921655654907,159,,,,,
,,30,0.17062735557556152,,,,
,,31,0.09627644717693329,,,,
15,,159,,0.15575715899467468,,,
15,,159,,,0.59375,0.24734270572662354,0.9921875
16,0.18546147644519806,160,,,,,
16,0.20791158080101013,161,,,,,
16,0.24835018813610077,162,,,,,
16,0.18742753565311432,163,,,,,
16,0.2633042335510254,164,,,,,
16,0.2366994470357895,165,,,,,
16,0.25794264674186707,166,,,,,
16,0.26486167311668396,167,,,,,
16,0.24539534747600555,168,,,,,
16,0.21899114549160004,169,,,,,
,,32,0.16501842439174652,,,,
,,33,0.08790533244609833,,,,
16,,169,,0.14959579706192017,,,
16,,169,,,0.59375,0.23163452744483948,0.9140625
17,0.24015790224075317,170,,,,,
17,0.26492196321487427,171,,,,,
17,0.19786420464515686,172,,,,,
17,0.23088563978672028,173,,,,,
17,0.21428664028644562,174,,,,,
17,0.1772235482931137,175,,,,,
17,0.26292774081230164,176,,,,,
17,0.18168683350086212,177,,,,,
17,0.19332216680049896,178,,,,,
17,0.2082352340221405,179,,,,,
,,34,0.15806995332241058,,,,
,,35,0.08374194800853729,,,,
17,,179,,0.14320436120033264,,,
17,,179,,,0.609375,0.21715116500854492,0.9296875
18,0.2360829859972,180,,,,,
18,0.19670270383358002,181,,,,,
18,0.2624192237854004,182,,,,,
18,0.17159134149551392,183,,,,,
18,0.21391262114048004,184,,,,,
18,0.17938724160194397,185,,,,,
18,0.21789467334747314,186,,,,,
18,0.19045139849185944,187,,,,,
18,0.2221168875694275,188,,,,,
18,0.2224695086479187,189,,,,,
,,36,0.15519610047340393,,,,
,,37,0.08295261859893799,,,,
18,,189,,0.14074741303920746,,,
18,,189,,,0.546875,0.21130284667015076,0.8671875
19,0.2062825858592987,190,,,,,
19,0.19841088354587555,191,,,,,
19,0.22506779432296753,192,,,,,
19,0.17302919924259186,193,,,,,
19,0.16821183264255524,194,,,,,
19,0.22326262295246124,195,,,,,
19,0.19029715657234192,196,,,,,
19,0.16477127373218536,197,,,,,
19,0.21150673925876617,198,,,,,
19,0.19474315643310547,199,,,,,
,,38,0.15071338415145874,,,,
,,39,0.08080129325389862,,,,
19,,199,,0.13673095405101776,,,
19,,199,,,0.53125,0.1955583095550537,0.90625
20,0.21707598865032196,200,,,,,
20,0.21365521848201752,201,,,,,
20,0.1978173553943634,202,,,,,
20,0.16946309804916382,203,,,,,
20,0.18109942972660065,204,,,,,
20,0.16893908381462097,205,,,,,
20,0.26311343908309937,206,,,,,
20,0.18120305240154266,207,,,,,
20,0.17521215975284576,208,,,,,
20,0.2046661525964737,209,,,,,
,,40,0.14437296986579895,,,,
,,41,0.07807466387748718,,,,
20,,209,,0.13111332058906555,,,
20,,209,,,0.6484375,0.1972244828939438,0.9375
21,0.1711362600326538,210,,,,,
21,0.1977318674325943,211,,,,,
21,0.13644808530807495,212,,,,,
21,0.13696342706680298,213,,,,,
21,0.18842200934886932,214,,,,,
21,0.15690933167934418,215,,,,,
21,0.20912723243236542,216,,,,,
21,0.1976872682571411,217,,,,,
21,0.18299168348312378,218,,,,,
21,0.16684791445732117,219,,,,,
,,42,0.13949398696422577,,,,
,,43,0.07949094474315643,,,,
21,,219,,0.12749338150024414,,,
21,,219,,,0.65625,0.17442651093006134,0.8515625
22,0.15185433626174927,220,,,,,
22,0.1556592732667923,221,,,,,
22,0.18221816420555115,222,,,,,
22,0.20341753959655762,223,,,,,
22,0.16873250901699066,224,,,,,
22,0.15032346546649933,225,,,,,
22,0.14779900014400482,226,,,,,
22,0.19060979783535004,227,,,,,
22,0.25238341093063354,228,,,,,
22,0.1799536794424057,229,,,,,
,,44,0.13673724234104156,,,,
,,45,0.07877642661333084,,,,
22,,229,,0.1251450926065445,,,
22,,229,,,0.546875,0.17829512059688568,0.828125
23,0.18357813358306885,230,,,,,
23,0.1607547253370285,231,,,,,
23,0.20193050801753998,232,,,,,
23,0.1819506585597992,233,,,,,
23,0.1552884578704834,234,,,,,
23,0.13679589331150055,235,,,,,
23,0.25070998072624207,236,,,,,
23,0.13070325553417206,237,,,,,
23,0.1351148784160614,238,,,,,
23,0.16733278334140778,239,,,,,
,,46,0.13214221596717834,,,,
,,47,0.0772557482123375,,,,
23,,239,,0.12116493284702301,,,
23,,239,,,0.5234375,0.1704159379005432,0.859375
24,0.1522063910961151,240,,,,,
24,0.17680999636650085,241,,,,,
24,0.17828333377838135,242,,,,,
24,0.21888236701488495,243,,,,,
24,0.1502370685338974,244,,,,,
24,0.13710176944732666,245,,,,,
24,0.16180461645126343,246,,,,,
24,0.18932902812957764,247,,,,,
24,0.10564416646957397,248,,,,,
24,0.18322761356830597,249,,,,,
,,48,0.1276961714029312,,,,
,,49,0.07617984712123871,,,,
24,,249,,0.11739291250705719,,,
24,,249,,,0.59375,0.16535264253616333,0.828125
25,0.22193928062915802,250,,,,,
25,0.12665925920009613,251,,,,,
25,0.12763211131095886,252,,,,,
25,0.12428636103868484,253,,,,,
25,0.15507426857948303,254,,,,,
25,0.16423393785953522,255,,,,,
25,0.19910161197185516,256,,,,,
25,0.13585427403450012,257,,,,,
25,0.15270061790943146,258,,,,,
25,0.13143502175807953,259,,,,,
,,50,0.12338683754205704,,,,
,,51,0.07510727643966675,,,,
25,,259,,0.11373092979192734,,,
25,,259,,,0.59375,0.1538916826248169,0.796875
26,0.19613619148731232,260,,,,,
26,0.16085292398929596,261,,,,,
26,0.13911910355091095,262,,,,,
26,0.15009739995002747,263,,,,,
26,0.10299378633499146,264,,,,,
26,0.15191815793514252,265,,,,,
26,0.18929815292358398,266,,,,,
26,0.1498226672410965,267,,,,,
26,0.11120067536830902,268,,,,,
26,0.14800478518009186,269,,,,,
,,52,0.12239998579025269,,,,
,,53,0.07470143586397171,,,,
26,,269,,0.1128602847456932,,,
26,,269,,,0.609375,0.14994439482688904,0.7890625
27,0.1461331993341446,270,,,,,
27,0.1308249533176422,271,,,,,
27,0.13997796177864075,272,,,,,
27,0.18688035011291504,273,,,,,
27,0.09924337267875671,274,,,,,
27,0.13937032222747803,275,,,,,
27,0.13266079127788544,276,,,,,
27,0.11220787465572357,277,,,,,
27,0.18691150844097137,278,,,,,
27,0.17583540081977844,279,,,,,
,,54,0.11823204904794693,,,,
,,55,0.07259614765644073,,,,
27,,279,,0.10910487174987793,,,
27,,279,,,0.6328125,0.14500458538532257,0.78125
28,0.1478589028120041,280,,,,,
28,0.1415022909641266,281,,,,,
28,0.15508660674095154,282,,,,,
28,0.1396484375,283,,,,,
28,0.16792023181915283,284,,,,,
28,0.10977757722139359,285,,,,,
28,0.1463516801595688,286,,,,,
28,0.15075823664665222,287,,,,,
28,0.15919053554534912,288,,,,,
28,0.11040034890174866,289,,,,,
,,56,0.11142836511135101,,,,
,,57,0.06678368896245956,,,,
28,,289,,0.10249944776296616,,,
28,,289,,,0.6328125,0.14284949004650116,0.7890625
29,0.18908418715000153,290,,,,,
29,0.11951747536659241,291,,,,,
29,0.1358874887228012,292,,,,,
29,0.12166006118059158,293,,,,,
29,0.08543723821640015,294,,,,,
29,0.13687892258167267,295,,,,,
29,0.15188179910182953,296,,,,,
29,0.11104346811771393,297,,,,,
29,0.13607212901115417,298,,,,,
29,0.1572851985692978,299,,,,,
,,58,0.11522577702999115,,,,
,,59,0.07153195887804031,,,,
29,,299,,0.10648702085018158,,,
29,,299,,,0.625,0.13447479903697968,0.7578125
30,0.13439719378948212,300,,,,,
30,0.14667725563049316,301,,,,,
30,0.06833194196224213,302,,,,,
30,0.12068023532629013,303,,,,,
30,0.1616080105304718,304,,,,,
30,0.11000918596982956,305,,,,,
30,0.1625290960073471,306,,,,,
30,0.14374509453773499,307,,,,,
30,0.14069779217243195,308,,,,,
30,0.1397542506456375,309,,,,,
,,60,0.11375599354505539,,,,
,,61,0.07299477607011795,,,,
30,,309,,0.10560375452041626,,,
30,,309,,,0.6015625,0.132843017578125,0.7578125
31,0.12174425274133682,310,,,,,
31,0.12587769329547882,311,,,,,
31,0.1321425437927246,312,,,,,
31,0.13896718621253967,313,,,,,
31,0.15110117197036743,314,,,,,
31,0.11877528578042984,315,,,,,
31,0.0955982431769371,316,,,,,
31,0.1140967383980751,317,,,,,
31,0.1152225062251091,318,,,,,
31,0.15527279675006866,319,,,,,
,,62,0.10429257154464722,,,,
,,63,0.0657758042216301,,,,
31,,319,,0.09658923000097275,,,
31,,319,,,0.65625,0.12687984108924866,0.7578125
32,0.10782910138368607,320,,,,,
32,0.09707852452993393,321,,,,,
32,0.08069635927677155,322,,,,,
32,0.1781681776046753,323,,,,,
32,0.13202771544456482,324,,,,,
32,0.1314586102962494,325,,,,,
32,0.13645076751708984,326,,,,,
32,0.1375982165336609,327,,,,,
32,0.09369724243879318,328,,,,,
32,0.15233267843723297,329,,,,,
,,64,0.10517105460166931,,,,
,,65,0.07341564446687698,,,,
32,,329,,0.09881997108459473,,,
32,,329,,,0.6328125,0.12473373115062714,0.7734375
33,0.20128042995929718,330,,,,,
33,0.11171893775463104,331,,,,,
33,0.10816136002540588,332,,,,,
33,0.09436294436454773,333,,,,,
33,0.12492521107196808,334,,,,,
33,0.1131288930773735,335,,,,,
33,0.1064363569021225,336,,,,,
33,0.15157532691955566,337,,,,,
33,0.12068498134613037,338,,,,,
33,0.1103115975856781,339,,,,,
,,66,0.09519795328378677,,,,
,,67,0.06308546662330627,,,,
33,,339,,0.08877544850111008,,,
33,,339,,,0.6484375,0.12425859272480011,0.8125
34,0.08605578541755676,340,,,,,
34,0.12706978619098663,341,,,,,
34,0.14604035019874573,342,,,,,
34,0.13203267753124237,343,,,,,
34,0.12009142339229584,344,,,,,
34,0.1117928996682167,345,,,,,
34,0.10682987421751022,346,,,,,
34,0.12457703053951263,347,,,,,
34,0.09973728656768799,348,,,,,
34,0.11211857944726944,349,,,,,
,,68,0.10043436288833618,,,,
,,69,0.06951597332954407,,,,
34,,349,,0.09425068646669388,,,
34,,349,,,0.6328125,0.11663457006216049,0.7890625
35,0.10988585650920868,350,,,,,
35,0.14950405061244965,351,,,,,
35,0.08090872317552567,352,,,,,
35,0.09914984554052353,353,,,,,
35,0.1460658460855484,354,,,,,
35,0.13110563158988953,355,,,,,
35,0.11508204787969589,356,,,,,
35,0.1402132213115692,357,,,,,
35,0.11379051953554153,358,,,,,
35,0.07682639360427856,359,,,,,
,,70,0.0966079980134964,,,,
,,71,0.06823090463876724,,,,
35,,359,,0.09093257039785385,,,
35,,359,,,0.65625,0.11625321954488754,0.8046875
36,0.10413792729377747,360,,,,,
36,0.08768588304519653,361,,,,,
36,0.08153232932090759,362,,,,,
36,0.11522135883569717,363,,,,,
36,0.10198897868394852,364,,,,,
36,0.10727748274803162,365,,,,,
36,0.09603004157543182,366,,,,,
36,0.12704241275787354,367,,,,,
36,0.15687714517116547,368,,,,,
36,0.10200639814138412,369,,,,,
,,72,0.09581249207258224,,,,
,,73,0.06899034976959229,,,,
36,,369,,0.09044806659221649,,,
36,,369,,,0.65625,0.10797999799251556,0.75
37,0.10823521018028259,370,,,,,
37,0.07110895216464996,371,,,,,
37,0.13602493703365326,372,,,,,
37,0.08691690862178802,373,,,,,
37,0.12329041212797165,374,,,,,
37,0.1531611680984497,375,,,,,
37,0.06821434199810028,376,,,,,
37,0.11286988109350204,377,,,,,
37,0.12039265781641006,378,,,,,
37,0.10461384057998657,379,,,,,
,,74,0.09579378366470337,,,,
,,75,0.0704115629196167,,,,
37,,379,,0.09071733802556992,,,
37,,379,,,0.65625,0.10848282277584076,0.765625
38,0.09731516242027283,380,,,,,
38,0.09867517650127411,381,,,,,
38,0.08578228950500488,382,,,,,
38,0.12287184596061707,383,,,,,
38,0.10575087368488312,384,,,,,
38,0.12258218228816986,385,,,,,
38,0.0993996113538742,386,,,,,
38,0.10263393819332123,387,,,,,
38,0.1089802160859108,388,,,,,
38,0.07580043375492096,389,,,,,
,,76,0.09252198040485382,,,,
,,77,0.06757452338933945,,,,
38,,389,,0.08753249049186707,,,
38,,389,,,0.65625,0.10197917371988297,0.7578125
39,0.09635656327009201,390,,,,,
39,0.1078486442565918,391,,,,,
39,0.0696895644068718,392,,,,,
39,0.0863320454955101,393,,,,,
39,0.12130014598369598,394,,,,,
39,0.11020871251821518,395,,,,,
39,0.08189231902360916,396,,,,,
39,0.11581052839756012,397,,,,,
39,0.10076984018087387,398,,,,,
39,0.11387088894844055,399,,,,,
,,78,0.09230287373065948,,,,
,,79,0.06620515137910843,,,,
39,,399,,0.08708332479000092,,,
39,,399,,,0.671875,0.1004079207777977,0.796875
40,0.10285880416631699,400,,,,,
40,0.07799036800861359,401,,,,,
40,0.12760262191295624,402,,,,,
40,0.09094031155109406,403,,,,,
40,0.10611528158187866,404,,,,,
40,0.09845292568206787,405,,,,,
40,0.09967686980962753,406,,,,,
40,0.14944608509540558,407,,,,,
40,0.09362170100212097,408,,,,,
40,0.07434511929750443,409,,,,,
,,80,0.08819909393787384,,,,
,,81,0.058564938604831696,,,,
40,,409,,0.08227226138114929,,,
40,,409,,,0.6640625,0.10210500657558441,0.8046875
41,0.07644350826740265,410,,,,,
41,0.11464032530784607,411,,,,,
41,0.06834324449300766,412,,,,,
41,0.07682367414236069,413,,,,,
41,0.11954006552696228,414,,,,,
41,0.1244668960571289,415,,,,,
41,0.10633154958486557,416,,,,,
41,0.09565696120262146,417,,,,,
41,0.09293440729379654,418,,,,,
41,0.0847831591963768,419,,,,,
,,82,0.09241189062595367,,,,
,,83,0.06260346621274948,,,,
41,,419,,0.08645020425319672,,,
41,,419,,,0.65625,0.09599637985229492,0.8046875
42,0.1080322340130806,420,,,,,
42,0.12170430272817612,421,,,,,
42,0.10755971074104309,422,,,,,
42,0.11153961718082428,423,,,,,
42,0.09107149392366409,424,,,,,
42,0.09549789875745773,425,,,,,
42,0.06863654404878616,426,,,,,
42,0.07522809505462646,427,,,,,
42,0.08817962557077408,428,,,,,
42,0.07259943336248398,429,,,,,
,,84,0.09097953140735626,,,,
,,85,0.06149588152766228,,,,
42,,429,,0.08508279919624329,,,
42,,429,,,0.671875,0.09400489181280136,0.765625
43,0.09866630285978317,430,,,,,
43,0.07430925965309143,431,,,,,
43,0.10020333528518677,432,,,,,
43,0.07459777593612671,433,,,,,
43,0.10467825829982758,434,,,,,
43,0.0861336961388588,435,,,,,
43,0.0917777568101883,436,,,,,
43,0.10219363868236542,437,,,,,
43,0.10852473229169846,438,,,,,
43,0.08055604994297028,439,,,,,
,,86,0.087486132979393,,,,
,,87,0.0632101446390152,,,,
43,,439,,0.0826309397816658,,,
43,,439,,,0.671875,0.09216408431529999,0.796875
44,0.07618249207735062,440,,,,,
44,0.08681361377239227,441,,,,,
44,0.0711042657494545,442,,,,,
44,0.11814125627279282,443,,,,,
44,0.06207556277513504,444,,,,,
44,0.0994780957698822,445,,,,,
44,0.11140812933444977,446,,,,,
44,0.09822060167789459,447,,,,,
44,0.08756139874458313,448,,,,,
44,0.09423433244228363,449,,,,,
,,88,0.08087525516748428,,,,
,,89,0.05385433882474899,,,,
44,,449,,0.07547107338905334,,,
44,,449,,,0.6875,0.09052197635173798,0.828125
45,0.06540025770664215,450,,,,,
45,0.07070998102426529,451,,,,,
45,0.1019916981458664,452,,,,,
45,0.12737862765789032,453,,,,,
45,0.06354859471321106,454,,,,,
45,0.1128055602312088,455,,,,,
45,0.1283724009990692,456,,,,,
45,0.08712153136730194,457,,,,,
45,0.08032369613647461,458,,,,,
45,0.09710989892482758,459,,,,,
,,90,0.08549503982067108,,,,
,,91,0.05856641009449959,,,,
45,,459,,0.08010931313037872,,,
45,,459,,,0.671875,0.09347622841596603,0.7421875
46,0.0755682960152626,460,,,,,
46,0.09000085294246674,461,,,,,
46,0.06936203688383102,462,,,,,
46,0.09466410428285599,463,,,,,
46,0.06410001963376999,464,,,,,
46,0.07459870725870132,465,,,,,
46,0.08072927594184875,466,,,,,
46,0.11027200520038605,467,,,,,
46,0.08934075385332108,468,,,,,
46,0.09331424534320831,469,,,,,
,,92,0.07697361707687378,,,,
,,93,0.04238973557949066,,,,
46,,469,,0.07005684077739716,,,
46,,469,,,0.734375,0.08419502526521683,0.875
47,0.06951584666967392,470,,,,,
47,0.102173812687397,471,,,,,
47,0.07497771084308624,472,,,,,
47,0.0692867711186409,473,,,,,
47,0.1009504497051239,474,,,,,
47,0.09596321731805801,475,,,,,
47,0.08671805262565613,476,,,,,
47,0.07591360807418823,477,,,,,
47,0.0791163295507431,478,,,,,
47,0.11694569885730743,479,,,,,
,,94,0.0833878219127655,,,,
,,95,0.05216267704963684,,,,
47,,479,,0.07714278995990753,,,
47,,479,,,0.703125,0.08715615421533585,0.7734375
48,0.10146814584732056,480,,,,,
48,0.053420763462781906,481,,,,,
48,0.08818865567445755,482,,,,,
48,0.09050463140010834,483,,,,,
48,0.07451166212558746,484,,,,,
48,0.10618771612644196,485,,,,,
48,0.06867562234401703,486,,,,,
48,0.06291496753692627,487,,,,,
48,0.07869972288608551,488,,,,,
48,0.08352030813694,489,,,,,
,,96,0.07609272748231888,,,,
,,97,0.039373889565467834,,,,
48,,489,,0.06874896585941315,,,
48,,489,,,0.734375,0.08080922067165375,0.8046875
49,0.06682353466749191,490,,,,,
49,0.0922388881444931,491,,,,,
49,0.08790281414985657,492,,,,,
49,0.07352150231599808,493,,,,,
49,0.06260685622692108,494,,,,,
49,0.03924218937754631,495,,,,,
49,0.10774685442447662,496,,,,,
49,0.06378177553415298,497,,,,,
49,0.10171496123075485,498,,,,,
49,0.07902712374925613,499,,,,,
,,98,0.07678735256195068,,,,
,,99,0.036920007318258286,,,,
49,,499,,0.06881388276815414,,,
49,,499,,,0.6953125,0.0774606466293335,0.7734375
50,0.056566640734672546,500,,,,,
50,0.09692367166280746,501,,,,,
50,0.10771285742521286,502,,,,,
50,0.06694981455802917,503,,,,,
50,0.08051126450300217,504,,,,,
50,0.06503318250179291,505,,,,,
50,0.0706448033452034,506,,,,,
50,0.0517619326710701,507,,,,,
50,0.09162019193172455,508,,,,,
50,0.0578661747276783,509,,,,,
,,100,0.08392126113176346,,,,
,,101,0.04812031239271164,,,,
50,,509,,0.07676108181476593,,,
50,,509,,,0.703125,0.0745590552687645,0.7734375
51,0.07906953990459442,510,,,,,
51,0.0977928638458252,511,,,,,
51,0.07076370716094971,512,,,,,
51,0.07454308122396469,513,,,,,
51,0.07683324813842773,514,,,,,
51,0.06692726165056229,515,,,,,
51,0.04082519933581352,516,,,,,
51,0.08590880781412125,517,,,,,
51,0.08296401053667068,518,,,,,
51,0.06844763457775116,519,,,,,
,,102,0.07237695902585983,,,,
,,103,0.03433563932776451,,,,
51,,519,,0.06476868689060211,,,
51,,519,,,0.703125,0.07440753281116486,0.7734375
52,0.059324976056814194,520,,,,,
52,0.07282215356826782,521,,,,,
52,0.06832623481750488,522,,,,,
52,0.057107821106910706,523,,,,,
52,0.05907789617776871,524,,,,,
52,0.0412517674267292,525,,,,,
52,0.09894540905952454,526,,,,,
52,0.10482247173786163,527,,,,,
52,0.04841294884681702,528,,,,,
52,0.08103980123996735,529,,,,,
,,104,0.07339181005954742,,,,
,,105,0.03439309448003769,,,,
52,,529,,0.06559206545352936,,,
52,,529,,,0.7109375,0.06911315023899078,0.78125
53,0.050999030470848083,530,,,,,
53,0.08796926587820053,531,,,,,
53,0.06959933042526245,532,,,,,
53,0.07116727530956268,533,,,,,
53,0.09099626541137695,534,,,,,
53,0.0562855526804924,535,,,,,
53,0.07189803570508957,536,,,,,
53,0.05753161758184433,537,,,,,
53,0.07674311101436615,538,,,,,
53,0.07301061600446701,539,,,,,
