csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
3.3599934577941895,0,0,,,,,
2.85186767578125,1,0,,,,,
2.6707546710968018,2,0,,,,,
2.9371745586395264,3,0,,,,,
2.6308467388153076,4,0,,,,,
2.5099434852600098,5,0,,,,,
2.7388789653778076,6,0,,,,,
2.7648251056671143,7,0,,,,,
2.540138006210327,8,0,,,,,
2.347867727279663,9,0,,,,,
2.4502246379852295,10,0,,,,,
2.370871067047119,11,0,,,,,
2.089301109313965,12,0,,,,,
2.2678191661834717,13,0,,,,,
2.214522123336792,14,0,,,,,
2.143183469772339,15,0,,,,,
2.0330350399017334,16,0,,,,,
1.8585201501846313,17,0,,,,,
2.0030288696289062,18,0,,,,,
2.2801923751831055,19,0,,,,,
1.7603065967559814,20,0,,,,,
2.0436246395111084,21,0,,,,,
1.6359885931015015,22,0,,,,,
1.9406700134277344,23,0,,,,,
2.0348849296569824,24,0,,,,,
1.7059904336929321,25,0,,,,,
1.658570408821106,26,0,,,,,
1.8330737352371216,27,0,,,,,
1.8805201053619385,28,0,,,,,
1.8832082748413086,29,0,,,,,
1.9240694046020508,30,0,,,,,
1.8319350481033325,31,0,,,,,
1.9076112508773804,32,0,,,,,
1.6949681043624878,33,0,,,,,
2.007699728012085,34,0,,,,,
1.847520351409912,35,0,,,,,
1.9335215091705322,36,0,,,,,
1.8334544897079468,37,0,,,,,
1.5178700685501099,38,0,,,,,
1.6235486268997192,39,0,,,,,
1.840569019317627,40,0,,,,,
1.5594046115875244,41,0,,,,,
1.6919550895690918,42,0,,,,,
1.6691718101501465,43,0,,,,,
1.4450838565826416,44,0,,,,,
1.5621050596237183,45,0,,,,,
1.5324755907058716,46,0,,,,,
1.5621508359909058,47,0,,,,,
1.5140300989151,48,0,,,,,
1.4749531745910645,49,0,,,,,
1.4474104642868042,50,0,,,,,
1.4490265846252441,51,0,,,,,
1.2941714525222778,52,0,,,,,
1.2730023860931396,53,0,,,,,
1.451636791229248,54,0,,,,,
0.9660320281982422,55,0,,,,,
1.478785514831543,56,0,,,,,
1.2435861825942993,57,0,,,,,
1.164642095565796,58,0,,,,,
1.5973848104476929,59,0,,,,,
1.011756181716919,60,0,,,,,
1.0167144536972046,61,0,,,,,
1.077675223350525,62,0,,,,,
0.9117398858070374,63,0,,,,,
1.1683365106582642,64,0,,,,,
0.8835996985435486,65,0,,,,,
0.965396523475647,66,0,,,,,
1.0393401384353638,67,0,,,,,
1.1857554912567139,68,0,,,,,
1.1639907360076904,69,0,,,,,
1.1524468660354614,70,0,,,,,
0.8429145812988281,71,0,,,,,
1.025009274482727,72,0,,,,,
1.0080567598342896,73,0,,,,,
0.7615902423858643,74,0,,,,,
1.0017558336257935,75,0,,,,,
0.8571437001228333,76,0,,,,,
1.06963312625885,77,0,,,,,
0.839391827583313,78,0,,,,,
0.8918516039848328,79,0,,,,,
0.6298485994338989,80,0,,,,,
0.9253742694854736,81,0,,,,,
0.8623859882354736,82,0,,,,,
0.7786646485328674,83,0,,,,,
0.9674413800239563,84,0,,,,,
0.7921780943870544,85,0,,,,,
0.8494954705238342,86,0,,,,,
0.6268130540847778,87,0,,,,,
0.7985656261444092,88,0,,,,,
0.6231041550636292,89,0,,,,,
0.7864141464233398,90,0,,,,,
0.9492018818855286,91,0,,,,,
0.6685270667076111,92,0,,,,,
0.6501085758209229,93,0,,,,,
0.5646361112594604,94,0,,,,,
0.4480378031730652,95,0,,,,,
0.8907948136329651,96,0,,,,,
0.5033172965049744,97,0,,,,,
0.523471474647522,98,0,,,,,
0.7145445942878723,99,0,,,,,
0.5477350950241089,100,0,,,,,
0.6364522576332092,101,0,,,,,
0.5644590258598328,102,0,,,,,
0.7810426950454712,103,0,,,,,
0.5390834212303162,104,0,,,,,
0.515326738357544,105,0,,,,,
0.769317626953125,106,0,,,,,
0.5169916152954102,107,0,,,,,
0.42301228642463684,108,0,,,,,
0.5746282935142517,109,0,,,,,
0.5941936373710632,110,0,,,,,
0.8297011256217957,111,0,,,,,
0.5878661274909973,112,0,,,,,
0.8065972924232483,113,0,,,,,
0.42136329412460327,114,0,,,,,
0.5014395117759705,115,0,,,,,
0.46166205406188965,116,0,,,,,
0.4915309250354767,117,0,,,,,
0.47812220454216003,118,0,,,,,
0.3294283449649811,119,0,,,,,
0.3534632623195648,120,0,,,,,
0.43210864067077637,121,0,,,,,
0.37647753953933716,122,0,,,,,
0.571421205997467,123,0,,,,,
0.433797687292099,124,0,,,,,
0.47805169224739075,125,0,,,,,
0.36475929617881775,126,0,,,,,
0.5383632183074951,127,0,,,,,
0.2436327189207077,128,0,,,,,
0.5682669878005981,129,0,,,,,
0.4090355634689331,130,0,,,,,
0.19936566054821014,131,0,,,,,
0.24590878188610077,132,0,,,,,
0.1937263160943985,133,0,,,,,
0.5249105095863342,134,0,,,,,
0.47189927101135254,135,0,,,,,
0.5705498456954956,136,0,,,,,
0.5138096809387207,137,0,,,,,
0.635017991065979,138,0,,,,,
0.36049336194992065,139,0,,,,,
0.24782311916351318,140,0,,,,,
0.394269734621048,141,0,,,,,
0.5441075563430786,142,0,,,,,
0.5564572811126709,143,0,,,,,
0.326911598443985,144,0,,,,,
0.29156598448753357,145,0,,,,,
0.3562101423740387,146,0,,,,,
0.22484222054481506,147,0,,,,,
