csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
0,0,3.0156149864196777,,,,,
0,1,2.6700501441955566,,,,,
0,2,2.717203140258789,,,,,
0,3,2.5947275161743164,,,,,
0,4,2.7456610202789307,,,,,
,0,,2.494032859802246,,,,
,1,,2.245084524154663,,,,
,2,,2.406219244003296,,,,
,3,,2.249760389328003,,,,
,4,,2.3200321197509766,,,,
0,4,,,2.3430259227752686,,,
0,4,,,,2.706496238708496,0.0,0.0
1,5,2.649521827697754,,,,,
1,6,2.3808610439300537,,,,,
1,7,2.51851224899292,,,,,
1,8,1.9923889636993408,,,,,
1,9,2.30263614654541,,,,,
,5,,1.9218220710754395,,,,
,6,,1.7637525796890259,,,,
,7,,1.926559567451477,,,,
,8,,1.7334539890289307,,,,
,9,,1.7741711139678955,,,,
1,9,,,1.8239517211914062,,,
1,9,,,,2.2843730449676514,0.0,0.0
2,10,2.1303558349609375,,,,,
2,11,2.071669101715088,,,,,
2,12,1.779118537902832,,,,,
2,13,2.0890190601348877,,,,,
2,14,1.7872440814971924,,,,,
,10,,1.648102879524231,,,,
,11,,1.5154067277908325,,,,
,12,,1.7152752876281738,,,,
,13,,1.5121607780456543,,,,
,14,,1.5118247270584106,,,,
2,14,,,1.5805541276931763,,,
2,14,,,,1.988930344581604,0.0,0.0
3,15,1.9384028911590576,,,,,
3,16,1.8761957883834839,,,,,
3,17,1.742431879043579,,,,,
3,18,1.6829345226287842,,,,,
3,19,1.7998178005218506,,,,,
,15,,1.2403428554534912,,,,
,16,,1.1695702075958252,,,,
,17,,1.4569032192230225,,,,
,18,,1.2039390802383423,,,,
,19,,1.1864187717437744,,,,
3,19,,,1.2514349222183228,,,
3,19,,,,1.752084493637085,0.0,0.0
4,20,1.6623576879501343,,,,,
4,21,1.2500581741333008,,,,,
4,22,1.6730830669403076,,,,,
4,23,1.3581527471542358,,,,,
4,24,1.1854853630065918,,,,,
,20,,0.8784525394439697,,,,
,21,,0.908061683177948,,,,
,22,,1.1988890171051025,,,,
,23,,0.9637659788131714,,,,
,24,,0.934764564037323,,,,
4,24,,,0.976786732673645,,,
4,24,,,,1.4768118858337402,0.0,0.0
5,25,1.1061925888061523,,,,,
5,26,1.3471828699111938,,,,,
5,27,1.4752408266067505,,,,,
5,28,1.149823784828186,,,,,
5,29,1.2355351448059082,,,,,
,25,,0.5754227638244629,,,,
,26,,0.6990873217582703,,,,
,27,,0.9486894607543945,,,,
,28,,0.7554597854614258,,,,
,29,,0.7291088104248047,,,,
5,29,,,0.7415536642074585,,,
5,29,,,,1.2821671962738037,0.0,0.0
6,30,1.206313967704773,,,,,
6,31,0.9967566728591919,,,,,
6,32,1.1209821701049805,,,,,
6,33,1.1323707103729248,,,,,
6,34,0.8778316974639893,,,,,
,30,,0.3580281138420105,,,,
,31,,0.49576812982559204,,,,
,32,,0.7370431423187256,,,,
,33,,0.5346161127090454,,,,
,34,,0.5032868981361389,,,,
6,34,,,0.5257484316825867,,,
6,34,,,,1.078919529914856,0.0,0.02500000037252903
7,35,0.9921925663948059,,,,,
7,36,0.8396124243736267,,,,,
7,37,1.112014651298523,,,,,
7,38,0.8242782354354858,,,,,
7,39,0.8556108474731445,,,,,
,35,,0.22746390104293823,,,,
,36,,0.4000508487224579,,,,
,37,,0.6317669153213501,,,,
,38,,0.4191897213459015,,,,
,39,,0.3799285888671875,,,,
7,39,,,0.4116799831390381,,,
7,39,,,,0.8979088664054871,0.125,0.4000000059604645
8,40,0.9282550811767578,,,,,
8,41,0.8035237193107605,,,,,
8,42,0.841420590877533,,,,,
8,43,0.7115797400474548,,,,,
8,44,0.8084484934806824,,,,,
,40,,0.13397040963172913,,,,
,41,,0.31299713253974915,,,,
,42,,0.5477944016456604,,,,
,43,,0.3083505928516388,,,,
,44,,0.2876376807689667,,,,
8,44,,,0.31815004348754883,,,
8,44,,,,0.7539049386978149,0.42500001192092896,0.675000011920929
9,45,0.6350051760673523,,,,,
9,46,0.5195805430412292,,,,,
9,47,0.561238706111908,,,,,
9,48,0.6085658669471741,,,,,
9,49,0.38840559124946594,,,,,
,45,,0.09971443563699722,,,,
,46,,0.2844890356063843,,,,
,47,,0.5031377077102661,,,,
,48,,0.24013690650463104,,,,
,49,,0.24365881085395813,,,,
9,49,,,0.2742273509502411,,,
9,49,,,,0.5899756550788879,0.42500001192092896,0.6499999761581421
10,50,0.37097838521003723,,,,,
10,51,0.6805873513221741,,,,,
10,52,0.47943806648254395,,,,,
10,53,0.28293389081954956,,,,,
10,54,0.5727232694625854,,,,,
,50,,0.09002083539962769,,,,
,51,,0.2214515507221222,,,,
,52,,0.4358007311820984,,,,
,53,,0.18662315607070923,,,,
,54,,0.19178684055805206,,,,
10,54,,,0.22513660788536072,,,
10,54,,,,0.4967120587825775,0.4000000059604645,0.6000000238418579
11,55,0.6501816511154175,,,,,
11,56,0.47879594564437866,,,,,
11,57,0.37349623441696167,,,,,
11,58,0.3207031786441803,,,,,
11,59,0.3344471752643585,,,,,
,55,,0.12584082782268524,,,,
,56,,0.21229274570941925,,,,
,57,,0.40327271819114685,,,,
,58,,0.15166409313678741,,,,
,59,,0.20759886503219604,,,,
11,59,,,0.22013385593891144,,,
11,59,,,,0.4105983376502991,0.4749999940395355,0.699999988079071
12,60,0.4052087366580963,,,,,
12,61,0.39242663979530334,,,,,
12,62,0.32958921790122986,,,,,
12,63,0.3068261742591858,,,,,
12,64,0.29516705870628357,,,,,
,60,,0.1437816321849823,,,,
,61,,0.20160529017448425,,,,
