csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
3.8280515670776367,0,0,,,,,
3.54196834564209,1,0,,,,,
3.115572690963745,2,0,,,,,
2.9130494594573975,3,0,,,,,
2.719836950302124,4,0,,,,,
2.565966844558716,5,0,,,,,
2.453568458557129,6,0,,,,,
2.576897144317627,7,0,,,,,
2.3533129692077637,8,0,,,,,
2.2556064128875732,9,0,,,,,
2.127854585647583,10,0,,,,,
2.129221200942993,11,0,,,,,
2.0118706226348877,12,0,,,,,
2.0850250720977783,13,0,,,,,
1.882860541343689,14,0,,,,,
1.8721076250076294,15,0,,,,,
1.7890913486480713,16,0,,,,,
1.6545464992523193,17,0,,,,,
1.6647073030471802,18,0,,,,,
1.6989377737045288,19,0,,,,,
1.5738917589187622,20,0,,,,,
1.5743659734725952,21,0,,,,,
1.5332756042480469,22,0,,,,,
1.4855804443359375,23,0,,,,,
1.3890409469604492,24,0,,,,,
1.4629486799240112,25,0,,,,,
1.3335434198379517,26,0,,,,,
1.3297290802001953,27,0,,,,,
1.3947564363479614,28,0,,,,,
1.3462766408920288,29,0,,,,,
1.2542709112167358,30,0,,,,,
1.2789537906646729,31,0,,,,,
1.2837058305740356,32,0,,,,,
1.2016719579696655,33,0,,,,,
1.1885545253753662,34,0,,,,,
1.2131686210632324,35,0,,,,,
1.1753411293029785,36,0,,,,,
1.1194055080413818,37,0,,,,,
1.1797999143600464,38,0,,,,,
1.1515384912490845,39,0,,,,,
1.1351909637451172,40,0,,,,,
0.9881370067596436,41,0,,,,,
1.1035257577896118,42,0,,,,,
1.0086346864700317,43,0,,,,,
1.0103431940078735,44,0,,,,,
1.1079906225204468,45,0,,,,,
0.9380967617034912,46,0,,,,,
1.0019326210021973,47,0,,,,,
1.0137536525726318,48,0,,,,,
1.0609203577041626,49,0,,,,,
0.9841999411582947,50,0,,,,,
0.9193534851074219,51,0,,,,,
0.9519364237785339,52,0,,,,,
1.0415723323822021,53,0,,,,,
0.9509154558181763,54,0,,,,,
0.9213382601737976,55,0,,,,,
0.9875609874725342,56,0,,,,,
0.881399929523468,57,0,,,,,
0.9302573204040527,58,0,,,,,
0.8601537942886353,59,0,,,,,
0.7698813676834106,60,0,,,,,
0.8321028351783752,61,0,,,,,
0.7738144397735596,62,0,,,,,
0.8815275430679321,63,0,,,,,
0.7762840390205383,64,0,,,,,
0.7909690737724304,65,0,,,,,
0.8096206784248352,66,0,,,,,
0.7595186233520508,67,0,,,,,
0.841606855392456,68,0,,,,,
0.8681804537773132,69,0,,,,,
0.7259882092475891,70,0,,,,,
0.7470777034759521,71,0,,,,,
0.7046518325805664,72,0,,,,,
0.7320612668991089,73,0,,,,,
0.6616058945655823,74,0,,,,,
0.6506685018539429,75,0,,,,,
0.6726891994476318,76,0,,,,,
0.7109683752059937,77,0,,,,,
0.7298303842544556,78,0,,,,,
0.6704456210136414,79,0,,,,,
0.6541706919670105,80,0,,,,,
0.6050966382026672,81,0,,,,,
0.6624898910522461,82,0,,,,,
0.48901236057281494,83,0,,,,,
0.561638593673706,84,0,,,,,
0.611129105091095,85,0,,,,,
0.5398001074790955,86,0,,,,,
0.5601205229759216,87,0,,,,,
0.6173353791236877,88,0,,,,,
0.5936254262924194,89,0,,,,,
0.5286696553230286,90,0,,,,,
0.5915842652320862,91,0,,,,,
0.5497012138366699,92,0,,,,,
0.5503746271133423,93,0,,,,,
0.4804935157299042,94,0,,,,,
0.49832549691200256,95,0,,,,,
0.46485117077827454,96,0,,,,,
0.4906170964241028,97,0,,,,,
0.49726030230522156,98,0,,,,,
0.4364517331123352,99,0,,,,,
0.5355162024497986,100,0,,,,,
0.540331244468689,101,0,,,,,
0.4815061092376709,102,0,,,,,
0.3874455988407135,103,0,,,,,
0.4087415635585785,104,0,,,,,
0.42391109466552734,105,0,,,,,
0.4058414101600647,106,0,,,,,
,0,,0.20932208001613617,,,,
,1,,0.22245918214321136,,,,
,2,,0.23166827857494354,,,,
,3,,0.26448965072631836,,,,
,4,,0.17656730115413666,,,,
,5,,0.22480744123458862,,,,
,6,,0.1965949684381485,,,,
,7,,0.19562727212905884,,,,
,8,,0.22279435396194458,,,,
,9,,0.24750198423862457,,,,
,10,,0.24643556773662567,,,,
,11,,0.19384366273880005,,,,
,12,,0.2705790400505066,,,,
,13,,0.31530532240867615,,,,
,106,0,,0.2258639633655548,,,
,106,0,,,1.1492379903793335,0.4722222685813904,0.7336310148239136
0.4994541108608246,107,1,,,,,
0.39278939366340637,108,1,,,,,
0.49109411239624023,109,1,,,,,
0.5388062000274658,110,1,,,,,
0.2789326608181,111,1,,,,,
0.3584037125110626,112,1,,,,,
0.4062066972255707,113,1,,,,,
0.3183387517929077,114,1,,,,,
0.35523244738578796,115,1,,,,,
0.29512545466423035,116,1,,,,,
0.4533531963825226,117,1,,,,,
0.3323458433151245,118,1,,,,,
0.414754718542099,119,1,,,,,
0.3099953830242157,120,1,,,,,
0.3985675573348999,121,1,,,,,
0.31638243794441223,122,1,,,,,
0.35900458693504333,123,1,,,,,
0.271403431892395,124,1,,,,,
0.32722148299217224,125,1,,,,,
0.3468851149082184,126,1,,,,,
0.32408225536346436,127,1,,,,,
0.40937039256095886,128,1,,,,,
0.3858756422996521,129,1,,,,,
0.29513412714004517,130,1,,,,,
0.2658242881298065,131,1,,,,,
0.3930259048938751,132,1,,,,,
0.29606401920318604,133,1,,,,,
0.36092409491539,134,1,,,,,
0.2932785749435425,135,1,,,,,
0.33611103892326355,136,1,,,,,
0.3697197437286377,137,1,,,,,
0.2460416853427887,138,1,,,,,
0.36515432596206665,139,1,,,,,
0.2808983027935028,140,1,,,,,
0.24354825913906097,141,1,,,,,
0.34337329864501953,142,1,,,,,
0.33869847655296326,143,1,,,,,
0.23882117867469788,144,1,,,,,
0.30030471086502075,145,1,,,,,
0.2890368700027466,146,1,,,,,
0.32891955971717834,147,1,,,,,
0.2542708218097687,148,1,,,,,
0.27541860938072205,149,1,,,,,
0.27852627635002136,150,1,,,,,
0.30658718943595886,151,1,,,,,
0.24743147194385529,152,1,,,,,
0.29146522283554077,153,1,,,,,
0.3705804646015167,154,1,,,,,
0.31771934032440186,155,1,,,,,
0.30385395884513855,156,1,,,,,
0.32674288749694824,157,1,,,,,
0.2740444540977478,158,1,,,,,
0.3001074194908142,159,1,,,,,
0.28230875730514526,160,1,,,,,
0.2423805594444275,161,1,,,,,
0.22374987602233887,162,1,,,,,
0.2703961431980133,163,1,,,,,
0.2897619903087616,164,1,,,,,
0.24892085790634155,165,1,,,,,
0.3066050708293915,166,1,,,,,
0.23650163412094116,167,1,,,,,
0.19116969406604767,168,1,,,,,
0.2463913857936859,169,1,,,,,
0.2557390630245209,170,1,,,,,
0.24846473336219788,171,1,,,,,
0.23572847247123718,172,1,,,,,
0.3174918293952942,173,1,,,,,
0.22036297619342804,174,1,,,,,
0.2856388986110687,175,1,,,,,
0.1777718961238861,176,1,,,,,
0.2461233139038086,177,1,,,,,
0.23018470406532288,178,1,,,,,
0.179403156042099,179,1,,,,,
0.3051847517490387,180,1,,,,,
0.26505255699157715,181,1,,,,,
0.3112182319164276,182,1,,,,,
0.22470976412296295,183,1,,,,,
0.25098827481269836,184,1,,,,,
0.15545982122421265,185,1,,,,,
0.25861456990242004,186,1,,,,,
0.2567885220050812,187,1,,,,,
0.2149604856967926,188,1,,,,,
0.22339841723442078,189,1,,,,,
0.25654348731040955,190,1,,,,,
0.22651611268520355,191,1,,,,,
0.29199549555778503,192,1,,,,,
0.1519148200750351,193,1,,,,,
0.27794283628463745,194,1,,,,,
0.19480568170547485,195,1,,,,,
0.24687683582305908,196,1,,,,,
0.21821559965610504,197,1,,,,,
0.26244989037513733,198,1,,,,,
0.24678903818130493,199,1,,,,,
0.24096623063087463,200,1,,,,,
0.17306400835514069,201,1,,,,,
0.26679202914237976,202,1,,,,,
0.22115100920200348,203,1,,,,,
0.22640512883663177,204,1,,,,,
0.18827740848064423,205,1,,,,,
0.22953106462955475,206,1,,,,,
0.23641498386859894,207,1,,,,,
0.17413264513015747,208,1,,,,,
0.22386303544044495,209,1,,,,,
0.20373578369617462,210,1,,,,,
0.15061022341251373,211,1,,,,,
0.16237956285476685,212,1,,,,,
0.14342929422855377,213,1,,,,,
,14,,0.10878106206655502,,,,
,15,,0.1251804381608963,,,,
,16,,0.12784762680530548,,,,
,17,,0.17245514690876007,,,,
,18,,0.08831226825714111,,,,
,19,,0.10070927441120148,,,,
,20,,0.09805893152952194,,,,
,21,,0.10801761597394943,,,,
,22,,0.1295253187417984,,,,
,23,,0.12046331912279129,,,,
,24,,0.13437804579734802,,,,
,25,,0.10772430896759033,,,,
,26,,0.1779952347278595,,,,
,27,,0.16958199441432953,,,,
,213,1,,0.12433957308530807,,,
,213,1,,,0.2838001549243927,0.6398809552192688,0.9102182388305664
0.2202698141336441,214,2,,,,,
0.2302999198436737,215,2,,,,,
0.19932229816913605,216,2,,,,,
0.21582186222076416,217,2,,,,,
0.2143164724111557,218,2,,,,,
0.1740487664937973,219,2,,,,,
0.21090613305568695,220,2,,,,,
0.16991746425628662,221,2,,,,,
0.21942172944545746,222,2,,,,,
0.21047939360141754,223,2,,,,,
0.22729910910129547,224,2,,,,,
0.15885980427265167,225,2,,,,,
0.15572993457317352,226,2,,,,,
0.183442622423172,227,2,,,,,
0.2651992440223694,228,2,,,,,
0.19160671532154083,229,2,,,,,
0.26616764068603516,230,2,,,,,
0.2167300432920456,231,2,,,,,
0.1583089828491211,232,2,,,,,
0.21034006774425507,233,2,,,,,
0.20167964696884155,234,2,,,,,
0.17499703168869019,235,2,,,,,
0.29764190316200256,236,2,,,,,
0.1745506078004837,237,2,,,,,
0.19108428061008453,238,2,,,,,
0.17979605495929718,239,2,,,,,
0.13552767038345337,240,2,,,,,
0.2425130158662796,241,2,,,,,
0.20545129477977753,242,2,,,,,
0.16460028290748596,243,2,,,,,
0.13974440097808838,244,2,,,,,
0.1940387636423111,245,2,,,,,
0.173238143324852,246,2,,,,,
0.101231649518013,247,2,,,,,
0.23841871321201324,248,2,,,,,
0.16474944353103638,249,2,,,,,
0.21362446248531342,250,2,,,,,
0.11987031251192093,251,2,,,,,
0.15634840726852417,252,2,,,,,
0.16083452105522156,253,2,,,,,
0.14904800057411194,254,2,,,,,
0.18171842396259308,255,2,,,,,
0.20601604878902435,256,2,,,,,
0.14259374141693115,257,2,,,,,
0.14930060505867004,258,2,,,,,
0.16251140832901,259,2,,,,,
0.12145079672336578,260,2,,,,,
0.19140559434890747,261,2,,,,,
0.22038502991199493,262,2,,,,,
0.20769470930099487,263,2,,,,,
0.18720486760139465,264,2,,,,,
0.2119661569595337,265,2,,,,,
0.15395154058933258,266,2,,,,,
0.13184700906276703,267,2,,,,,
0.12294144183397293,268,2,,,,,
0.18217822909355164,269,2,,,,,
0.12520019710063934,270,2,,,,,
0.1288759410381317,271,2,,,,,
0.19293330609798431,272,2,,,,,
0.24516360461711884,273,2,,,,,
0.2163851112127304,274,2,,,,,
0.27283674478530884,275,2,,,,,
0.15324360132217407,276,2,,,,,
0.18626126646995544,277,2,,,,,
0.18638019263744354,278,2,,,,,
0.17305904626846313,279,2,,,,,
0.24058619141578674,280,2,,,,,
0.15267035365104675,281,2,,,,,
0.14794057607650757,282,2,,,,,
0.19994984567165375,283,2,,,,,
0.13722141087055206,284,2,,,,,
0.18271146714687347,285,2,,,,,
0.14276523888111115,286,2,,,,,
0.1767902374267578,287,2,,,,,
0.1752374768257141,288,2,,,,,
0.12086495012044907,289,2,,,,,
0.17304562032222748,290,2,,,,,
0.12183503806591034,291,2,,,,,
0.23565733432769775,292,2,,,,,
0.1575016975402832,293,2,,,,,
0.15201336145401,294,2,,,,,
0.19415032863616943,295,2,,,,,
0.19002953171730042,296,2,,,,,
0.14737218618392944,297,2,,,,,
0.15155546367168427,298,2,,,,,
0.12072381377220154,299,2,,,,,
0.200630784034729,300,2,,,,,
0.1380307376384735,301,2,,,,,
0.19809067249298096,302,2,,,,,
0.168217733502388,303,2,,,,,
0.1965453028678894,304,2,,,,,
0.11492061614990234,305,2,,,,,
0.15140967071056366,306,2,,,,,
0.16460935771465302,307,2,,,,,
0.17261023819446564,308,2,,,,,
0.17635200917720795,309,2,,,,,
0.15551304817199707,310,2,,,,,
0.1760164350271225,311,2,,,,,
0.18665970861911774,312,2,,,,,
0.15468037128448486,313,2,,,,,
0.1938760131597519,314,2,,,,,
0.18927927315235138,315,2,,,,,
0.15143677592277527,316,2,,,,,
0.14357447624206543,317,2,,,,,
0.1442989856004715,318,2,,,,,
0.20052504539489746,319,2,,,,,
0.09833712875843048,320,2,,,,,
,28,,0.09075801074504852,,,,
,29,,0.0990910604596138,,,,
,30,,0.11393275111913681,,,,
,31,,0.15673188865184784,,,,
,32,,0.06697790324687958,,,,
,33,,0.08073509484529495,,,,
,34,,0.07803402096033096,,,,
,35,,0.09073469042778015,,,,
,36,,0.11501738429069519,,,,
,37,,0.10114967823028564,,,,
,38,,0.1138431578874588,,,,
,39,,0.09374220669269562,,,,
,40,,0.148617222905159,,,,
,41,,0.1391821950674057,,,,
,320,2,,0.10478941351175308,,,
,320,2,,,0.17894738912582397,0.687004029750824,0.9181548357009888
0.11192668229341507,321,3,,,,,
0.19703318178653717,322,3,,,,,
0.13074404001235962,323,3,,,,,
0.23426397144794464,324,3,,,,,
0.18001285195350647,325,3,,,,,
0.12976674735546112,326,3,,,,,
0.11774349212646484,327,3,,,,,
0.1617252677679062,328,3,,,,,
0.12897585332393646,329,3,,,,,
0.1494513750076294,330,3,,,,,
0.1917792558670044,331,3,,,,,
0.12574927508831024,332,3,,,,,
0.13270607590675354,333,3,,,,,
0.13032865524291992,334,3,,,,,
0.2032773792743683,335,3,,,,,
0.13171394169330597,336,3,,,,,
0.15314257144927979,337,3,,,,,
0.14084872603416443,338,3,,,,,
0.18229493498802185,339,3,,,,,
0.153891921043396,340,3,,,,,
0.09723599255084991,341,3,,,,,
0.10730140656232834,342,3,,,,,
0.1348114311695099,343,3,,,,,
0.16146224737167358,344,3,,,,,
0.15957148373126984,345,3,,,,,
0.16763201355934143,346,3,,,,,
0.10826849937438965,347,3,,,,,
0.1534203439950943,348,3,,,,,
0.17369134724140167,349,3,,,,,
0.14398469030857086,350,3,,,,,
0.17157551646232605,351,3,,,,,
0.09595073014497757,352,3,,,,,
0.17580291628837585,353,3,,,,,
0.13609258830547333,354,3,,,,,
0.16518338024616241,355,3,,,,,
0.12981772422790527,356,3,,,,,
0.15387290716171265,357,3,,,,,
0.13102790713310242,358,3,,,,,
0.14114689826965332,359,3,,,,,
0.11832292377948761,360,3,,,,,
0.19034184515476227,361,3,,,,,
0.11335662752389908,362,3,,,,,
0.09410709142684937,363,3,,,,,
0.15769152343273163,364,3,,,,,
0.1407473236322403,365,3,,,,,
0.11547190696001053,366,3,,,,,
0.16011163592338562,367,3,,,,,
0.1640969067811966,368,3,,,,,
0.0758485347032547,369,3,,,,,
0.11222164332866669,370,3,,,,,
0.11909317225217819,371,3,,,,,
0.19558551907539368,372,3,,,,,
0.15009595453739166,373,3,,,,,
0.13008607923984528,374,3,,,,,
0.18629850447177887,375,3,,,,,
0.13949516415596008,376,3,,,,,
0.09707025438547134,377,3,,,,,
0.14824680984020233,378,3,,,,,
0.10881618410348892,379,3,,,,,
0.21374346315860748,380,3,,,,,
0.14278766512870789,381,3,,,,,
0.1471804678440094,382,3,,,,,
0.1335180252790451,383,3,,,,,
0.16306200623512268,384,3,,,,,
0.1588137000799179,385,3,,,,,
0.11988644301891327,386,3,,,,,
0.16668644547462463,387,3,,,,,
0.15551447868347168,388,3,,,,,
