step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0,3.27717924118042,0,,,,,
1,2.8763935565948486,0,,,,,
2,2.3909192085266113,0,,,,,
3,2.8828227519989014,0,,,,,
4,2.6577579975128174,0,,,,,
0,,,2.4485251903533936,,,,
1,,,2.1264567375183105,,,,
2,,,2.36661958694458,,,,
3,,,2.111560106277466,,,,
4,,,2.2048380374908447,,,,
4,,0,,2.2515997886657715,,,
4,,0,,,2.6799845695495605,0.0,0.0
5,2.33752703666687,1,,,,,
6,2.324662923812866,1,,,,,
7,2.3610119819641113,1,,,,,
8,1.9984886646270752,1,,,,,
9,2.2959022521972656,1,,,,,
5,,,1.8729307651519775,,,,
6,,,1.5908867120742798,,,,
7,,,1.8883614540100098,,,,
8,,,1.662911295890808,,,,
9,,,1.7161650657653809,,,,
9,,1,,1.746251106262207,,,
9,,1,,,2.206880569458008,0.0,0.0
10,2.150921583175659,2,,,,,
11,1.7862942218780518,2,,,,,
12,1.8729556798934937,2,,,,,
13,1.767932415008545,2,,,,,
14,1.7731672525405884,2,,,,,
10,,,1.4763230085372925,,,,
11,,,1.2217092514038086,,,,
12,,,1.5488471984863281,,,,
13,,,1.2940253019332886,,,,
14,,,1.3102340698242188,,,,
14,,2,,1.3702278137207031,,,
14,,2,,,1.8431425094604492,0.0,0.0
15,2.012910842895508,3,,,,,
16,1.4636224508285522,3,,,,,
17,1.7074755430221558,3,,,,,
18,1.202493667602539,3,,,,,
19,1.168251872062683,3,,,,,
15,,,1.1972136497497559,,,,
16,,,1.097191572189331,,,,
17,,,1.3871698379516602,,,,
18,,,1.1768794059753418,,,,
19,,,1.1794495582580566,,,,
19,,3,,1.207580804824829,,,
19,,3,,,1.5666513442993164,0.0,0.0
20,1.5624194145202637,4,,,,,
21,1.4367079734802246,4,,,,,
22,1.4698572158813477,4,,,,,
23,1.3913296461105347,4,,,,,
24,1.1089524030685425,4,,,,,
20,,,0.86667799949646,,,,
21,,,0.827860951423645,,,,
22,,,1.0947039127349854,,,,
23,,,0.839089572429657,,,,
24,,,0.8577325344085693,,,,
24,,4,,0.8972129821777344,,,
24,,4,,,1.3519264459609985,0.02500000037252903,0.0
25,1.2693101167678833,5,,,,,
26,1.1276626586914062,5,,,,,
27,1.4300525188446045,5,,,,,
28,0.9117045402526855,5,,,,,
29,1.158765435218811,5,,,,,
25,,,0.5854585766792297,,,,
26,,,0.6235324740409851,,,,
27,,,0.8693252801895142,,,,
28,,,0.6304379105567932,,,,
29,,,0.6382133364677429,,,,
29,,5,,0.6693934798240662,,,
29,,5,,,1.1750152111053467,0.10000000149011612,0.0
30,0.9831736087799072,6,,,,,
31,0.9541628956794739,6,,,,,
32,0.7130225896835327,6,,,,,
33,0.918703556060791,6,,,,,
34,0.8164340853691101,6,,,,,
30,,,0.3280273377895355,,,,
31,,,0.38412463665008545,,,,
32,,,0.6257010102272034,,,,
33,,,0.3679940402507782,,,,
34,,,0.37503209710121155,,,,
34,,6,,0.41617584228515625,,,
34,,6,,,0.9488531947135925,0.10000000149011612,0.0
35,0.5798259377479553,7,,,,,
36,0.7116780877113342,7,,,,,
37,0.695721447467804,7,,,,,
38,0.6320436000823975,7,,,,,
39,0.9509067535400391,7,,,,,
35,,,0.22461411356925964,,,,
36,,,0.3087005913257599,,,,
37,,,0.5414559245109558,,,,
38,,,0.2910560667514801,,,,
39,,,0.2903244197368622,,,,
39,,7,,0.3312302231788635,,,
39,,7,,,0.7687736749649048,0.3499999940395355,0.15000000596046448
40,0.6558015942573547,8,,,,,
41,0.832129955291748,8,,,,,
42,0.7405707240104675,8,,,,,
43,0.5892833471298218,8,,,,,
44,0.6246669292449951,8,,,,,
40,,,0.1230844184756279,,,,
41,,,0.2455478012561798,,,,
42,,,0.4726872146129608,,,,
43,,,0.2144077867269516,,,,
44,,,0.21160738170146942,,,,
44,,8,,0.2534669041633606,,,
44,,8,,,0.6692925095558167,0.7749999761581421,0.5249999761581421
45,0.32177507877349854,9,,,,,
46,0.39599931240081787,9,,,,,
47,0.24366116523742676,9,,,,,
48,0.447897344827652,9,,,,,
49,0.539654016494751,9,,,,,
45,,,0.08743000030517578,,,,
46,,,0.22922946512699127,,,,
47,,,0.46155601739883423,,,,
48,,,0.17597855627536774,,,,
49,,,0.17472995817661285,,,,
49,,9,,0.2257848083972931,,,
49,,9,,,0.5165992379188538,0.7749999761581421,0.5249999761581421
50,0.1296733170747757,10,,,,,
51,0.5070451498031616,10,,,,,
52,0.6127598285675049,10,,,,,
53,0.2894558012485504,10,,,,,
54,0.344661682844162,10,,,,,
50,,,0.0768209919333458,,,,
51,,,0.21202415227890015,,,,
52,,,0.4280153512954712,,,,
53,,,0.1443236619234085,,,,
54,,,0.13846604526042938,,,,
54,,10,,0.19993004202842712,,,
54,,10,,,0.4349527955055237,0.75,0.5249999761581421
55,0.4765666425228119,11,,,,,
56,0.39883652329444885,11,,,,,
57,0.4153730571269989,11,,,,,
58,0.2827717065811157,11,,,,,
59,0.38782739639282227,11,,,,,
55,,,0.06008060276508331,,,,
56,,,0.18459951877593994,,,,
57,,,0.37853488326072693,,,,
58,,,0.09676549583673477,,,,
59,,,0.12130739539861679,,,,
59,,11,,0.16825757920742035,,,
59,,11,,,0.3381047248840332,0.8500000238418579,0.550000011920929
60,0.3912590444087982,12,,,,,
61,0.30945590138435364,12,,,,,
62,0.2695203423500061,12,,,,,
63,0.16352927684783936,12,,,,,
64,0.2171941101551056,12,,,,,
60,,,0.04731994867324829,,,,
