step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,3.3357462882995605,0,,,,,
1,2.9653825759887695,0,,,,,
2,2.531932830810547,0,,,,,
3,2.6716723442077637,0,,,,,
4,2.6666641235351562,0,,,,,
5,2.7521724700927734,0,,,,,
6,2.6453323364257812,0,,,,,
7,2.778155565261841,0,,,,,
8,3.033186674118042,0,,,,,
9,2.456104040145874,0,,,,,
10,2.5675082206726074,0,,,,,
11,2.264435291290283,0,,,,,
12,2.382167100906372,0,,,,,
13,2.434119939804077,0,,,,,
14,2.2194430828094482,0,,,,,
15,2.2964839935302734,0,,,,,
16,1.9667410850524902,0,,,,,
17,2.374366521835327,0,,,,,
18,1.9433623552322388,0,,,,,
19,2.20166015625,0,,,,,
20,1.9249022006988525,0,,,,,
21,1.9988391399383545,0,,,,,
22,1.923966884613037,0,,,,,
23,2.054290771484375,0,,,,,
24,1.8693935871124268,0,,,,,
25,1.6949458122253418,0,,,,,
26,1.670526385307312,0,,,,,
27,1.713064193725586,0,,,,,
28,1.8644983768463135,0,,,,,
29,1.7513811588287354,0,,,,,
30,1.8906580209732056,0,,,,,
31,1.4720450639724731,0,,,,,
32,1.5565530061721802,0,,,,,
33,1.630552887916565,0,,,,,
34,1.367108941078186,0,,,,,
35,1.6949089765548706,0,,,,,
36,1.5002732276916504,0,,,,,
37,1.4198180437088013,0,,,,,
38,1.5676769018173218,0,,,,,
39,1.6241471767425537,0,,,,,
40,1.665136694908142,0,,,,,
41,1.6474398374557495,0,,,,,
42,1.3503912687301636,0,,,,,
43,1.2031854391098022,0,,,,,
44,1.3293005228042603,0,,,,,
45,1.6613317728042603,0,,,,,
46,1.1548089981079102,0,,,,,
47,1.4822967052459717,0,,,,,
48,1.4207857847213745,0,,,,,
49,1.4530458450317383,0,,,,,
50,1.175563097000122,0,,,,,
51,1.238968849182129,0,,,,,
52,1.590150237083435,0,,,,,
53,0.9862129092216492,0,,,,,
54,1.4834468364715576,0,,,,,
55,1.2502447366714478,0,,,,,
56,1.140791416168213,0,,,,,
57,1.0310744047164917,0,,,,,
58,0.8217836618423462,0,,,,,
59,1.41188383102417,0,,,,,
60,1.0453071594238281,0,,,,,
61,1.0160022974014282,0,,,,,
62,0.8161500692367554,0,,,,,
63,1.1576019525527954,0,,,,,
64,0.8991383910179138,0,,,,,
65,0.9657127261161804,0,,,,,
66,0.8771977424621582,0,,,,,
