step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,3.046164035797119,0,,,,,
1,3.00333571434021,0,,,,,
2,2.895582675933838,0,,,,,
3,2.889503002166748,0,,,,,
4,2.913604736328125,0,,,,,
5,2.5909109115600586,0,,,,,
6,2.8171567916870117,0,,,,,
7,2.6780407428741455,0,,,,,
8,2.3936383724212646,0,,,,,
9,2.4602739810943604,0,,,,,
10,2.6707193851470947,0,,,,,
11,2.9292047023773193,0,,,,,
12,2.423867702484131,0,,,,,
13,2.196776866912842,0,,,,,
14,2.427737236022949,0,,,,,
15,2.3965694904327393,0,,,,,
16,2.054048776626587,0,,,,,
17,2.0754520893096924,0,,,,,
18,2.104074239730835,0,,,,,
19,2.414321184158325,0,,,,,
20,2.035526990890503,0,,,,,
21,1.9426506757736206,0,,,,,
22,2.0668387413024902,0,,,,,
23,1.9518173933029175,0,,,,,
24,2.2931408882141113,0,,,,,
25,1.8788731098175049,0,,,,,
26,1.8284175395965576,0,,,,,
27,1.9786813259124756,0,,,,,
28,1.762452244758606,0,,,,,
29,1.7122632265090942,0,,,,,
30,1.8973718881607056,0,,,,,
31,1.8084486722946167,0,,,,,
32,1.88417649269104,0,,,,,
33,1.7384113073349,0,,,,,
34,1.8354848623275757,0,,,,,
35,1.7676228284835815,0,,,,,
36,1.502149224281311,0,,,,,
37,1.7640650272369385,0,,,,,
38,1.7303601503372192,0,,,,,
39,1.5109386444091797,0,,,,,
40,1.6553877592086792,0,,,,,
41,1.7359538078308105,0,,,,,
42,1.4162609577178955,0,,,,,
43,1.6728898286819458,0,,,,,
44,1.4626654386520386,0,,,,,
45,1.6637325286865234,0,,,,,
46,1.3782309293746948,0,,,,,
47,1.587802529335022,0,,,,,
48,1.4175819158554077,0,,,,,
49,1.3741462230682373,0,,,,,
50,1.2905281782150269,0,,,,,
51,1.4029258489608765,0,,,,,
52,1.366457223892212,0,,,,,
53,1.6640702486038208,0,,,,,
54,1.2883468866348267,0,,,,,
55,1.3018555641174316,0,,,,,
56,1.51457941532135,0,,,,,
57,1.2012661695480347,0,,,,,
58,1.4826620817184448,0,,,,,
59,1.427025318145752,0,,,,,
60,1.0814459323883057,0,,,,,
61,0.9543609619140625,0,,,,,
62,1.0140215158462524,0,,,,,
63,1.1329008340835571,0,,,,,
64,1.1329010725021362,0,,,,,
65,0.9107667803764343,0,,,,,
66,1.1625735759735107,0,,,,,
67,0.9353759288787842,0,,,,,
68,1.249306082725525,0,,,,,
69,1.1102102994918823,0,,,,,
70,0.9118518829345703,0,,,,,
71,0.9575179815292358,0,,,,,
72,0.8704307079315186,0,,,,,
73,1.0554677248001099,0,,,,,
74,0.9934369325637817,0,,,,,
75,0.7525064945220947,0,,,,,
76,0.7807870507240295,0,,,,,
77,1.0774670839309692,0,,,,,
78,0.9015206694602966,0,,,,,
79,0.8575487732887268,0,,,,,
80,0.6619790196418762,0,,,,,
81,0.8256826996803284,0,,,,,
82,0.9979544281959534,0,,,,,
83,0.7703409790992737,0,,,,,
84,0.8812206387519836,0,,,,,
85,0.6849140524864197,0,,,,,
86,0.8079085350036621,0,,,,,
87,0.5905909538269043,0,,,,,
88,0.6082773804664612,0,,,,,
89,1.0000301599502563,0,,,,,
90,0.8975608944892883,0,,,,,
91,1.0630323886871338,0,,,,,
92,0.7497126460075378,0,,,,,
93,0.6612939238548279,0,,,,,
94,0.646904706954956,0,,,,,
95,0.5125768184661865,0,,,,,
96,0.9681255221366882,0,,,,,
97,0.49487900733947754,0,,,,,
98,0.849155604839325,0,,,,,
99,0.6713047623634338,0,,,,,
100,0.4328083097934723,0,,,,,
101,0.733026921749115,0,,,,,
102,0.556259036064148,0,,,,,
103,0.4163503646850586,0,,,,,
104,0.47871848940849304,0,,,,,
105,0.5804826021194458,0,,,,,
106,0.6185711026191711,0,,,,,
107,0.4918654263019562,0,,,,,
108,0.3438330292701721,0,,,,,
109,0.5580106377601624,0,,,,,
110,0.7775410413742065,0,,,,,
111,0.7149919271469116,0,,,,,
112,0.43670904636383057,0,,,,,
113,0.7135571241378784,0,,,,,
114,0.37090885639190674,0,,,,,
115,0.4458533823490143,0,,,,,
116,0.3895668089389801,0,,,,,
117,0.4191533029079437,0,,,,,
118,0.49946287274360657,0,,,,,
119,0.40005186200141907,0,,,,,
120,0.25842416286468506,0,,,,,
121,0.4969266951084137,0,,,,,
122,0.4260972738265991,0,,,,,
123,0.39596027135849,0,,,,,
124,0.43465039134025574,0,,,,,
125,0.5804504752159119,0,,,,,
126,0.7432416677474976,0,,,,,
127,0.44993269443511963,0,,,,,
128,0.24220429360866547,0,,,,,
129,0.4510640799999237,0,,,,,
130,0.3878277838230133,0,,,,,
131,0.3155364394187927,0,,,,,
132,0.34618937969207764,0,,,,,
133,0.2012186050415039,0,,,,,
134,0.42270368337631226,0,,,,,
135,0.6224227547645569,0,,,,,
136,0.5683467984199524,0,,,,,
137,0.4092943072319031,0,,,,,
138,0.607759416103363,0,,,,,
139,0.33033546805381775,0,,,,,
140,0.6190522909164429,0,,,,,
141,0.6115544438362122,0,,,,,
142,0.478779137134552,0,,,,,
143,0.46212098002433777,0,,,,,
144,0.5482630133628845,0,,,,,
145,0.3817387819290161,0,,,,,
146,0.585231602191925,0,,,,,
147,0.18426918983459473,0,,,,,
148,0.43585073947906494,0,,,,,
149,0.41578760743141174,0,,,,,
150,0.3490598201751709,0,,,,,
151,0.2859479784965515,0,,,,,
152,0.25952988862991333,0,,,,,
153,0.43613895773887634,0,,,,,
154,0.6897550821304321,0,,,,,
155,0.23424161970615387,0,,,,,
156,0.3273911774158478,0,,,,,
157,0.3584763705730438,0,,,,,
158,0.3847982883453369,0,,,,,
159,0.4790100157260895,0,,,,,
0,,,0.22683171927928925,,,,
1,,,0.10120633244514465,,,,
2,,,0.1664196252822876,,,,
3,,,0.05887175723910332,,,,
4,,,0.1554887592792511,,,,
5,,,0.13108627498149872,,,,
6,,,0.12178830057382584,,,,
7,,,0.13735562562942505,,,,
8,,,0.22220514714717865,,,,
9,,,0.2550255358219147,,,,
10,,,0.28138574957847595,,,,
11,,,0.12794354557991028,,,,
12,,,0.2181602418422699,,,,
13,,,0.2878934442996979,,,,
14,,,0.24377013742923737,,,,
15,,,0.25202658772468567,,,,
16,,,0.14220480620861053,,,,
17,,,0.0972214862704277,,,,
18,,,0.20566880702972412,,,,
19,,,0.09548605978488922,,,,
159,,0,,0.1764020025730133,,,
159,,0,,,0.668749988079071,1.1272265911102295,0.40625
160,0.3540113866329193,1,,,,,
161,0.3586346209049225,1,,,,,
162,0.26850736141204834,1,,,,,
163,0.13192696869373322,1,,,,,
164,0.20234301686286926,1,,,,,
165,0.2808626890182495,1,,,,,
166,0.08972863107919693,1,,,,,
167,0.63308185338974,1,,,,,
168,0.2253711074590683,1,,,,,
169,0.3933008313179016,1,,,,,
170,0.2607676088809967,1,,,,,
171,0.3961886465549469,1,,,,,
172,0.30663377046585083,1,,,,,
173,0.21819309890270233,1,,,,,
174,0.2022888958454132,1,,,,,
175,0.280556321144104,1,,,,,
176,0.39189884066581726,1,,,,,
177,0.2670280337333679,1,,,,,
178,0.2584660053253174,1,,,,,
179,0.25738099217414856,1,,,,,
180,0.2975451350212097,1,,,,,
181,0.13265502452850342,1,,,,,
182,0.37585046887397766,1,,,,,
183,0.22304773330688477,1,,,,,
184,0.31459182500839233,1,,,,,
185,0.42658302187919617,1,,,,,
186,0.31771841645240784,1,,,,,
187,0.11146150529384613,1,,,,,
188,0.2654157280921936,1,,,,,
189,0.22188152372837067,1,,,,,
190,0.3719794750213623,1,,,,,
191,0.2815936505794525,1,,,,,
192,0.3460317850112915,1,,,,,
193,0.07731296122074127,1,,,,,
194,0.24085110425949097,1,,,,,
195,0.2464527189731598,1,,,,,
196,0.2015504539012909,1,,,,,
197,0.20699843764305115,1,,,,,
198,0.38875770568847656,1,,,,,
199,0.410817950963974,1,,,,,
200,0.0919908955693245,1,,,,,
201,0.18959477543830872,1,,,,,
202,0.3381642997264862,1,,,,,
203,0.09148426353931427,1,,,,,
204,0.49177250266075134,1,,,,,
205,0.39953339099884033,1,,,,,
206,0.15628297626972198,1,,,,,
207,0.37746667861938477,1,,,,,
208,0.15232416987419128,1,,,,,
209,0.1763441562652588,1,,,,,
210,0.2470511943101883,1,,,,,
211,0.20710161328315735,1,,,,,
212,0.1928633749485016,1,,,,,
213,0.3173752427101135,1,,,,,
214,0.4534810781478882,1,,,,,
215,0.30073463916778564,1,,,,,
216,0.5785130858421326,1,,,,,
217,0.30361929535865784,1,,,,,
218,0.11853597313165665,1,,,,,
219,0.14854799211025238,1,,,,,
220,0.1735069304704666,1,,,,,
221,0.25865983963012695,1,,,,,
