csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
2.762554168701172,0,0,,,,,
2.4497573375701904,1,0,,,,,
2.1911494731903076,2,0,,,,,
2.1401920318603516,3,0,,,,,
2.1439990997314453,4,0,,,,,
1.914167046546936,5,0,,,,,
1.8769381046295166,6,0,,,,,
1.8266408443450928,7,0,,,,,
1.7435370683670044,8,0,,,,,
1.7232717275619507,9,0,,,,,
,0,,1.242989420890808,,,,
,1,,1.205264687538147,,,,
,9,0,,1.2354445457458496,,,
,9,0,,,0.0,2.0772206783294678,0.0
1.6143752336502075,10,1,,,,,
1.6373388767242432,11,1,,,,,
1.5768029689788818,12,1,,,,,
1.5437777042388916,13,1,,,,,
1.5119807720184326,14,1,,,,,
1.5075801610946655,15,1,,,,,
1.430059552192688,16,1,,,,,
1.448931097984314,17,1,,,,,
1.3519136905670166,18,1,,,,,
1.3244684934616089,19,1,,,,,
,2,,0.9469649791717529,,,,
,3,,0.8949739933013916,,,,
,19,1,,0.9365667104721069,,,
,19,1,,,0.0,1.494722843170166,0.0
1.2950037717819214,20,2,,,,,
1.2120206356048584,21,2,,,,,
1.1639834642410278,22,2,,,,,
1.234047293663025,23,2,,,,,
1.151665449142456,24,2,,,,,
1.1063038110733032,25,2,,,,,
1.1101518869400024,26,2,,,,,
1.0799211263656616,27,2,,,,,
0.967519998550415,28,2,,,,,
0.9896609783172607,29,2,,,,,
,4,,0.7686322331428528,,,,
,5,,0.6429311633110046,,,,
,29,2,,0.7434920072555542,,,
,29,2,,,0.0,1.1310279369354248,0.0
0.9842525720596313,30,3,,,,,
0.9180099368095398,31,3,,,,,
0.9059036374092102,32,3,,,,,
0.8739078640937805,33,3,,,,,
0.8409963250160217,34,3,,,,,
0.8539350032806396,35,3,,,,,
0.8042587637901306,36,3,,,,,
0.7157766819000244,37,3,,,,,
0.7476797103881836,38,3,,,,,
0.7277699112892151,39,3,,,,,
,6,,0.6212772727012634,,,,
,7,,0.4823540449142456,,,,
,39,3,,0.5934926271438599,,,
,39,3,,,0.0,0.8372491002082825,0.0
0.6543484330177307,40,4,,,,,
0.6818118095397949,41,4,,,,,
0.6526509523391724,42,4,,,,,
0.642993152141571,43,4,,,,,
0.640310525894165,44,4,,,,,
0.5874871611595154,45,4,,,,,
0.5944039225578308,46,4,,,,,
0.5717161893844604,47,4,,,,,
0.5429109930992126,48,4,,,,,
0.5260389447212219,49,4,,,,,
,8,,0.4538317322731018,,,,
,9,,0.34712302684783936,,,,
,49,4,,0.43248996138572693,,,
,49,4,,,0.0,0.6094672083854675,0.0
0.5221154093742371,50,5,,,,,
0.4541744589805603,51,5,,,,,
0.45437532663345337,52,5,,,,,
0.4671998918056488,53,5,,,,,
0.4864685833454132,54,5,,,,,
0.4174371361732483,55,5,,,,,
0.4259025752544403,56,5,,,,,
0.43390119075775146,57,5,,,,,
0.3735269606113434,58,5,,,,,
0.4140454828739166,59,5,,,,,
,10,,0.2994508743286133,,,,
,11,,0.1829127073287964,,,,
,59,5,,0.27614325284957886,,,
,59,5,,,0.0,0.44491466879844666,0.0598958358168602
0.37616291642189026,60,6,,,,,
0.3233341872692108,61,6,,,,,
0.3930598795413971,62,6,,,,,
0.35866236686706543,63,6,,,,,
0.3754350543022156,64,6,,,,,
0.2905353903770447,65,6,,,,,
0.26370424032211304,66,6,,,,,
0.3057916462421417,67,6,,,,,
0.29962167143821716,68,6,,,,,
0.2979431748390198,69,6,,,,,
,12,,0.21379317343235016,,,,
,13,,0.11381177604198456,,,,
,69,6,,0.19379687309265137,,,
,69,6,,,0.03125,0.3284250497817993,0.1380208432674408
0.27326643466949463,70,7,,,,,
0.24347393214702606,71,7,,,,,
0.305148184299469,72,7,,,,,
0.2562493681907654,73,7,,,,,
0.24080690741539001,74,7,,,,,
0.2202003002166748,75,7,,,,,
0.2689891755580902,76,7,,,,,
0.22889286279678345,77,7,,,,,
0.26862579584121704,78,7,,,,,
0.22078226506710052,79,7,,,,,
,14,,0.17338337004184723,,,,
,15,,0.08765969425439835,,,,
,79,7,,0.1562386304140091,,,
,79,7,,,0.1640625,0.25264352560043335,0.265625
0.2768755853176117,80,8,,,,,
0.21992310881614685,81,8,,,,,
0.21912074089050293,82,8,,,,,
0.18650846183300018,83,8,,,,,
0.19099681079387665,84,8,,,,,
0.21681654453277588,85,8,,,,,
0.19306062161922455,86,8,,,,,
0.19923445582389832,87,8,,,,,
0.1856444627046585,88,8,,,,,
0.17796218395233154,89,8,,,,,
,16,,0.14467471837997437,,,,
,17,,0.06282851845026016,,,,
,89,8,,0.12830547988414764,,,
,89,8,,,0.4036458730697632,0.20661430060863495,0.5442708730697632
0.19877831637859344,90,9,,,,,
0.18608875572681427,91,9,,,,,
0.22422733902931213,92,9,,,,,
0.20673315227031708,93,9,,,,,
0.1573791354894638,94,9,,,,,
0.16735972464084625,95,9,,,,,
0.15304164588451385,96,9,,,,,
