csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
0,3.5281293392181396,0,,,,,
0,3.4686684608459473,1,,,,,
0,3.0338094234466553,2,,,,,
,,0,2.0643794536590576,,,,
,,1,2.5236310958862305,,,,
,,2,1.9862021207809448,,,,
0,,2,,2.2324447631835938,,,
0,,2,,,3.4299659729003906,0.0,0.0
1,2.9565775394439697,3,,,,,
1,2.4249658584594727,4,,,,,
1,2.6498634815216064,5,,,,,
,,3,1.814391016960144,,,,
,,4,2.201058864593506,,,,
,,5,1.7640957832336426,,,,
1,,5,,1.9589992761611938,,,
1,,5,,,2.627225875854492,0.0,0.0
2,2.617128849029541,6,,,,,
2,2.1949760913848877,7,,,,,
2,1.9262076616287231,8,,,,,
,,6,1.6704165935516357,,,,
,,7,2.015934467315674,,,,
,,8,1.6344143152236938,,,,
2,,8,,1.8014233112335205,,,
2,,8,,,2.369075298309326,0.0,0.0
3,2.362018585205078,9,,,,,
3,2.2261688709259033,10,,,,,
3,1.966698408126831,11,,,,,
,,9,1.5446128845214844,,,,
,,10,1.8529837131500244,,,,
,,11,1.523093819618225,,,,
3,,11,,1.6636574268341064,,,
3,,11,,,2.093716859817505,0.0,0.0
4,1.869778037071228,12,,,,,
4,2.010967969894409,13,,,,,
4,1.8053021430969238,14,,,,,
,,12,1.3956341743469238,,,,
,,13,1.6777095794677734,,,,
,,14,1.3901594877243042,,,,
4,,14,,1.5073693990707397,,,
4,,14,,,1.8938095569610596,0.0,0.0
5,1.7948189973831177,15,,,,,
5,1.8856059312820435,16,,,,,
5,1.6004570722579956,17,,,,,
,,15,1.249631404876709,,,,
,,16,1.5180318355560303,,,,
,,17,1.26267671585083,,,,
5,,17,,1.3596006631851196,,,
5,,17,,,1.7562137842178345,0.0,0.0
6,1.679846167564392,18,,,,,
6,1.670588731765747,19,,,,,
6,1.4042571783065796,20,,,,,
,,18,1.1342666149139404,,,,
,,19,1.3983241319656372,,,,
,,20,1.161697268486023,,,,
6,,20,,1.2453758716583252,,,
6,,20,,,1.595800518989563,0.0,0.0
7,1.3891479969024658,21,,,,,
7,1.488623857498169,22,,,,,
7,1.459823727607727,23,,,,,
,,21,1.033873200416565,,,,
,,22,1.3048908710479736,,,,
,,23,1.0767658948898315,,,,
7,,23,,1.1508588790893555,,,
7,,23,,,1.471961259841919,0.0,0.0
8,1.5362273454666138,24,,,,,
8,1.4278091192245483,25,,,,,
8,1.2607245445251465,26,,,,,
,,24,0.9478846788406372,,,,
,,25,1.219701886177063,,,,
,,26,1.0101754665374756,,,,
8,,26,,1.0690696239471436,,,
8,,26,,,1.3976589441299438,0.0,0.0
9,1.557165265083313,27,,,,,
9,1.2761194705963135,28,,,,,
9,1.2471071481704712,29,,,,,
,,27,0.8973262906074524,,,,
,,28,1.1649410724639893,,,,
,,29,0.9787968397140503,,,,
9,,29,,1.0206663608551025,,,
9,,29,,,1.306994915008545,0.0,0.0
10,1.1897666454315186,30,,,,,
10,1.1344093084335327,31,,,,,
10,1.4186331033706665,32,,,,,
,,30,0.8328481316566467,,,,
,,31,1.1002542972564697,,,,
,,32,0.9348925948143005,,,,
10,,32,,0.9602195024490356,,,
10,,32,,,1.2763792276382446,0.0,0.0416666679084301
11,1.2502965927124023,33,,,,,
11,1.313520073890686,34,,,,,
11,1.1687757968902588,35,,,,,
,,33,0.7580360770225525,,,,
,,34,1.0262377262115479,,,,
,,35,0.8649432063102722,,,,
11,,35,,0.8866981267929077,,,
11,,35,,,1.237656831741333,0.0,0.0
12,1.1495308876037598,36,,,,,
12,1.3416434526443481,37,,,,,
12,1.3151497840881348,38,,,,,
,,36,0.6963847279548645,,,,
,,37,0.9693439602851868,,,,
,,38,0.8081954121589661,,,,
12,,38,,0.8279305696487427,,,
12,,38,,,1.1885408163070679,0.0,0.0833333358168602
13,0.9314956068992615,39,,,,,
13,1.1227436065673828,40,,,,,
13,0.9789157509803772,41,,,,,
,,39,0.6575254797935486,,,,
,,40,0.927584171295166,,,,
,,41,0.8022973537445068,,,,
13,,41,,0.7945033311843872,,,
13,,41,,,1.1485912799835205,0.0,0.0416666679084301
14,1.047027587890625,42,,,,,
14,1.1129497289657593,43,,,,,
14,1.1064238548278809,44,,,,,
,,42,0.618768572807312,,,,
,,43,0.8884541392326355,,,,
,,44,0.7796280980110168,,,,
14,,44,,0.7588146924972534,,,
14,,44,,,1.100417971611023,0.0,0.0
15,1.0603492259979248,45,,,,,
15,0.9732004404067993,46,,,,,
15,1.0102519989013672,47,,,,,
,,45,0.5804694890975952,,,,
,,46,0.8504754900932312,,,,
,,47,0.7343297600746155,,,,
15,,47,,0.7192438840866089,,,
15,,47,,,1.0597021579742432,0.0,0.0416666679084301
16,0.8883249759674072,48,,,,,
16,1.0466731786727905,49,,,,,
16,1.091612458229065,50,,,,,
,,48,0.5466989278793335,,,,
,,49,0.8156533241271973,,,,
,,50,0.704444944858551,,,,
16,,50,,0.6858298778533936,,,
16,,50,,,1.029677152633667,0.0,0.0416666679084301
