step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,3.324342966079712,0,,,,,
1,3.211817502975464,0,,,,,
2,2.630155086517334,0,,,,,
3,2.8649542331695557,0,,,,,
4,2.7653586864471436,0,,,,,
5,2.5646471977233887,0,,,,,
6,2.505810022354126,0,,,,,
7,2.5646684169769287,0,,,,,
8,2.9737727642059326,0,,,,,
9,2.505836248397827,0,,,,,
10,2.3616182804107666,0,,,,,
11,2.5407321453094482,0,,,,,
12,2.464938163757324,0,,,,,
13,2.0319299697875977,0,,,,,
14,2.061497211456299,0,,,,,
15,2.264346122741699,0,,,,,
16,1.9978693723678589,0,,,,,
17,1.7941149473190308,0,,,,,
18,1.8436623811721802,0,,,,,
19,1.730963110923767,0,,,,,
20,2.00040602684021,0,,,,,
21,2.109443187713623,0,,,,,
22,1.7351500988006592,0,,,,,
23,1.8768341541290283,0,,,,,
24,1.6284393072128296,0,,,,,
25,1.785211205482483,0,,,,,
26,1.7699110507965088,0,,,,,
27,1.4364957809448242,0,,,,,
28,1.5639643669128418,0,,,,,
29,1.8317288160324097,0,,,,,
30,1.8270213603973389,0,,,,,
31,1.4660284519195557,0,,,,,
32,1.7911120653152466,0,,,,,
33,1.5404455661773682,0,,,,,
34,1.4434643983840942,0,,,,,
35,1.6609760522842407,0,,,,,
36,1.4876482486724854,0,,,,,
37,1.3071298599243164,0,,,,,
38,1.2820310592651367,0,,,,,
39,1.3184629678726196,0,,,,,
40,1.3092840909957886,0,,,,,
41,1.3716845512390137,0,,,,,
42,1.3138623237609863,0,,,,,
43,1.4114625453948975,0,,,,,
44,1.30449640750885,0,,,,,
45,1.1107534170150757,0,,,,,
46,1.064083456993103,0,,,,,
47,1.2690157890319824,0,,,,,
48,0.9494043588638306,0,,,,,
49,0.9328786730766296,0,,,,,
50,1.1952046155929565,0,,,,,
51,1.6342777013778687,0,,,,,
52,1.5430465936660767,0,,,,,
53,1.2501786947250366,0,,,,,
54,1.1537628173828125,0,,,,,
55,0.8473944067955017,0,,,,,
56,0.9564588665962219,0,,,,,
57,1.1307846307754517,0,,,,,
58,1.2233095169067383,0,,,,,
59,1.1063157320022583,0,,,,,
60,0.43982943892478943,0,,,,,
61,1.1463367938995361,0,,,,,
62,0.9710311889648438,0,,,,,
63,1.0615155696868896,0,,,,,
64,0.7482973337173462,0,,,,,
65,0.6329644918441772,0,,,,,
66,0.720337450504303,0,,,,,
67,0.7893743515014648,0,,,,,
68,1.0382609367370605,0,,,,,
69,0.9685733318328857,0,,,,,
70,0.6103547811508179,0,,,,,
71,0.5518175959587097,0,,,,,
72,0.8081461787223816,0,,,,,
73,0.6828771233558655,0,,,,,
74,0.7798992395401001,0,,,,,
75,0.8580999970436096,0,,,,,
76,0.5622802972793579,0,,,,,
77,0.8084151148796082,0,,,,,
78,0.8063505291938782,0,,,,,
79,0.8274393677711487,0,,,,,
80,0.9177015423774719,0,,,,,
81,0.6010078191757202,0,,,,,
82,0.7554469108581543,0,,,,,
83,0.5671618580818176,0,,,,,
84,0.6867974996566772,0,,,,,
85,0.8551034331321716,0,,,,,
86,0.6215570569038391,0,,,,,
87,0.7677373290061951,0,,,,,
88,0.6497154235839844,0,,,,,
89,0.41068676114082336,0,,,,,
90,0.46330317854881287,0,,,,,
91,0.597671389579773,0,,,,,
92,0.48263415694236755,0,,,,,
93,0.7425338625907898,0,,,,,
94,0.4807933270931244,0,,,,,
95,0.5022080540657043,0,,,,,
96,0.6065855622291565,0,,,,,
97,0.52596116065979,0,,,,,
98,0.281752347946167,0,,,,,
99,0.6028220057487488,0,,,,,
100,0.48988673090934753,0,,,,,
101,0.3962106704711914,0,,,,,
102,0.5186110138893127,0,,,,,
103,0.9650094509124756,0,,,,,
104,0.23124554753303528,0,,,,,
105,0.40014737844467163,0,,,,,
106,0.8699650168418884,0,,,,,
107,0.6427181363105774,0,,,,,
108,0.4501391351222992,0,,,,,
109,0.6676312685012817,0,,,,,
110,0.5242453217506409,0,,,,,
111,0.38873475790023804,0,,,,,
112,0.5428380370140076,0,,,,,
113,0.5610762238502502,0,,,,,
114,0.797829270362854,0,,,,,
115,0.7194592952728271,0,,,,,
116,0.39782917499542236,0,,,,,
117,0.49913012981414795,0,,,,,
118,0.48310044407844543,0,,,,,
119,0.3903612196445465,0,,,,,
120,0.4313780665397644,0,,,,,
121,0.23824426531791687,0,,,,,
122,0.5481762290000916,0,,,,,
123,0.37685635685920715,0,,,,,
124,0.2041500210762024,0,,,,,
125,0.5997552275657654,0,,,,,
126,0.2428562492132187,0,,,,,
127,0.5214242339134216,0,,,,,
128,0.33348897099494934,0,,,,,
129,0.48737603425979614,0,,,,,
130,0.3993842899799347,0,,,,,
131,0.3233256936073303,0,,,,,
132,0.3064640760421753,0,,,,,
133,0.3773144781589508,0,,,,,
134,0.47951045632362366,0,,,,,
135,0.2701675295829773,0,,,,,
136,0.2784181237220764,0,,,,,
137,0.34517306089401245,0,,,,,
138,0.4002271592617035,0,,,,,
139,0.2665010988712311,0,,,,,
140,0.4326728582382202,0,,,,,
141,0.4168800413608551,0,,,,,
142,0.4692501127719879,0,,,,,
143,0.3136911988258362,0,,,,,
144,0.4122364819049835,0,,,,,
145,0.5272051692008972,0,,,,,
146,0.40475335717201233,0,,,,,
147,0.17031241953372955,0,,,,,
148,0.2508408725261688,0,,,,,
