csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
0,0,3.1980321407318115,,,,,
0,1,2.9203855991363525,,,,,
0,2,2.6327059268951416,,,,,
0,3,2.6863136291503906,,,,,
0,4,2.7096471786499023,,,,,
0,5,2.679749011993408,,,,,
0,6,3.1243038177490234,,,,,
0,7,2.584789514541626,,,,,
0,8,2.98691463470459,,,,,
0,9,2.5339293479919434,,,,,
0,10,2.229252815246582,,,,,
0,11,2.3761157989501953,,,,,
0,12,2.2680160999298096,,,,,
0,13,2.174046039581299,,,,,
0,14,2.5158305168151855,,,,,
0,15,2.2124412059783936,,,,,
0,16,1.7886861562728882,,,,,
0,17,2.140421152114868,,,,,
0,18,1.9133061170578003,,,,,
0,19,2.0675013065338135,,,,,
0,20,2.027751922607422,,,,,
0,21,1.74920654296875,,,,,
0,22,2.084782361984253,,,,,
0,23,2.0302841663360596,,,,,
0,24,1.7489484548568726,,,,,
0,25,1.9506045579910278,,,,,
0,26,1.6988584995269775,,,,,
0,27,1.8838294744491577,,,,,
0,28,1.9950863122940063,,,,,
0,29,1.8455911874771118,,,,,
0,30,1.9633768796920776,,,,,
0,31,1.665899395942688,,,,,
0,32,1.8809423446655273,,,,,
0,33,1.7363934516906738,,,,,
0,34,1.3587427139282227,,,,,
0,35,1.7721476554870605,,,,,
0,36,1.782785177230835,,,,,
0,37,1.5670757293701172,,,,,
0,38,1.457149863243103,,,,,
0,39,1.5080121755599976,,,,,
0,40,1.8442755937576294,,,,,
0,41,1.6330323219299316,,,,,
0,42,1.6002709865570068,,,,,
0,43,1.6689280271530151,,,,,
0,44,1.4528944492340088,,,,,
0,45,1.6502759456634521,,,,,
0,46,1.4076756238937378,,,,,
0,47,1.5392590761184692,,,,,
0,48,1.508050799369812,,,,,
0,49,1.3848453760147095,,,,,
0,50,1.4189348220825195,,,,,
0,51,1.2420539855957031,,,,,
0,52,1.4680079221725464,,,,,
0,53,1.3824191093444824,,,,,
0,54,1.308714509010315,,,,,
0,55,1.0254008769989014,,,,,
0,56,1.1970795392990112,,,,,
0,57,1.2209445238113403,,,,,
0,58,0.8348985910415649,,,,,
0,59,1.2849305868148804,,,,,
0,60,1.2018905878067017,,,,,
0,61,0.9253503680229187,,,,,
0,62,0.9354070425033569,,,,,
0,63,1.2312783002853394,,,,,
0,64,1.0644428730010986,,,,,
0,65,0.9311054944992065,,,,,
0,66,1.0020027160644531,,,,,
0,67,1.212972640991211,,,,,
0,68,1.1375946998596191,,,,,
0,69,1.0220588445663452,,,,,
0,70,1.1545970439910889,,,,,
0,71,1.1297663450241089,,,,,
0,72,1.0164165496826172,,,,,
0,73,0.8048831224441528,,,,,
0,74,0.9583250284194946,,,,,
0,75,1.0679463148117065,,,,,
0,76,1.2850399017333984,,,,,
0,77,0.922799825668335,,,,,
0,78,1.0062298774719238,,,,,
0,79,1.1508032083511353,,,,,
0,80,0.7785583734512329,,,,,
0,81,1.211165428161621,,,,,
0,82,0.9893106818199158,,,,,
0,83,1.04683256149292,,,,,
0,84,0.7538796067237854,,,,,
0,85,1.104475736618042,,,,,
0,86,0.8447825908660889,,,,,
0,87,1.0772383213043213,,,,,
0,88,0.8461433053016663,,,,,
0,89,0.6258931159973145,,,,,
0,90,0.8577477931976318,,,,,
0,91,0.8052239418029785,,,,,
0,92,0.8942788243293762,,,,,
0,93,0.8385937809944153,,,,,
0,94,0.8840308785438538,,,,,
0,95,0.6512805223464966,,,,,
0,96,0.6738647818565369,,,,,
0,97,0.6630451083183289,,,,,
0,98,0.4279179871082306,,,,,
0,99,0.46991321444511414,,,,,
0,100,0.5125200748443604,,,,,
0,101,0.7634249329566956,,,,,
0,102,0.3932017683982849,,,,,
0,103,0.6008704900741577,,,,,
0,104,0.7189855575561523,,,,,
0,105,0.8197768330574036,,,,,
0,106,0.6218202710151672,,,,,
0,107,0.6460506916046143,,,,,
0,108,0.5853685140609741,,,,,
0,109,0.7174853682518005,,,,,
0,110,0.8050011992454529,,,,,
0,111,0.5357942581176758,,,,,
0,112,0.6828548908233643,,,,,
0,113,0.4311278760433197,,,,,
0,114,0.6204739809036255,,,,,
0,115,0.872078001499176,,,,,
0,116,0.6860103011131287,,,,,
0,117,0.7082278728485107,,,,,
0,118,0.650450587272644,,,,,
0,119,0.6307093501091003,,,,,
0,120,0.4950737953186035,,,,,
0,121,0.3448840081691742,,,,,
0,122,0.5393245816230774,,,,,
0,123,0.4834504723548889,,,,,
0,124,0.30441513657569885,,,,,
0,125,0.4016868472099304,,,,,
0,126,0.5140335559844971,,,,,
0,127,0.5324466228485107,,,,,
0,128,0.39180612564086914,,,,,
0,129,0.6556874513626099,,,,,
0,130,0.5105726718902588,,,,,
0,131,0.4323387145996094,,,,,
0,132,0.6099258065223694,,,,,
0,133,0.23432287573814392,,,,,
0,134,0.3836255967617035,,,,,
0,135,0.36947739124298096,,,,,
0,136,0.5791493654251099,,,,,
0,137,0.6230725049972534,,,,,
0,138,0.5828166007995605,,,,,
0,139,0.4254060983657837,,,,,
0,140,0.4617747366428375,,,,,
0,141,0.3252767324447632,,,,,
0,142,0.4374732971191406,,,,,
0,143,0.53055340051651,,,,,
0,144,0.28980696201324463,,,,,
0,145,0.2243345081806183,,,,,
0,146,0.5962300896644592,,,,,
0,147,0.3140726387500763,,,,,
0,148,0.3281537592411041,,,,,
0,149,0.1796388030052185,,,,,
0,150,0.28293007612228394,,,,,
0,151,0.3519379496574402,,,,,
0,152,0.43694937229156494,,,,,
0,153,0.2880186140537262,,,,,
0,154,0.46007198095321655,,,,,
0,155,0.4249986410140991,,,,,
0,156,0.33097097277641296,,,,,
0,157,0.3571832776069641,,,,,
0,158,0.3539488613605499,,,,,
0,159,0.4908420145511627,,,,,
0,160,0.23622478544712067,,,,,
0,161,0.5582005977630615,,,,,
0,162,0.20037880539894104,,,,,
0,163,0.35432663559913635,,,,,
0,164,0.35084253549575806,,,,,
0,165,0.43199422955513,,,,,
0,166,0.35784631967544556,,,,,
0,167,0.3844492435455322,,,,,
0,168,0.36337196826934814,,,,,
0,169,0.5834516882896423,,,,,
0,170,0.2661525309085846,,,,,
0,171,0.34641754627227783,,,,,
0,172,0.34354957938194275,,,,,
0,173,0.45760786533355713,,,,,
0,174,0.35422760248184204,,,,,
0,175,0.24539430439472198,,,,,
0,176,0.4622889459133148,,,,,
0,177,0.2872180640697479,,,,,
0,178,0.34849244356155396,,,,,
0,179,0.2748401463031769,,,,,
0,180,0.13218995928764343,,,,,
0,181,0.2641242742538452,,,,,
0,182,0.2028830498456955,,,,,
0,183,0.2781499922275543,,,,,
0,184,0.20113512873649597,,,,,
0,185,0.16791312396526337,,,,,
0,186,0.3228023946285248,,,,,
0,187,0.3235180079936981,,,,,
0,188,0.4576225280761719,,,,,
0,189,0.29588502645492554,,,,,
0,190,0.43854820728302,,,,,
0,191,0.22098985314369202,,,,,
0,192,0.40708544850349426,,,,,
0,193,0.3311536908149719,,,,,
0,194,0.3025008738040924,,,,,
0,195,0.34377002716064453,,,,,
0,196,0.22234290838241577,,,,,
0,197,0.2714025378227234,,,,,
0,198,0.2799292802810669,,,,,
0,199,0.37984105944633484,,,,,
0,200,0.37584102153778076,,,,,
0,201,0.2466811090707779,,,,,
0,202,0.30053022503852844,,,,,
0,203,0.1562606245279312,,,,,
0,204,0.16907332837581635,,,,,
0,205,0.1552082896232605,,,,,
0,206,0.18690605461597443,,,,,
0,207,0.3078148365020752,,,,,
0,208,0.379962295293808,,,,,
0,209,0.1927172690629959,,,,,
0,210,0.34568652510643005,,,,,
0,211,0.3671420216560364,,,,,
0,212,0.20763924717903137,,,,,
0,213,0.22672398388385773,,,,,
0,214,0.15245644748210907,,,,,
0,215,0.22168537974357605,,,,,
0,216,0.24261869490146637,,,,,
0,217,0.3331092894077301,,,,,
0,218,0.2159668654203415,,,,,
0,219,0.23225867748260498,,,,,
0,220,0.16668589413166046,,,,,
0,221,0.4284643232822418,,,,,
0,222,0.0677192211151123,,,,,
0,223,0.16776332259178162,,,,,
0,224,0.09997730702161789,,,,,
0,225,0.09923747181892395,,,,,
0,226,0.1482589989900589,,,,,
0,227,0.23424552381038666,,,,,
0,228,0.22472184896469116,,,,,
0,229,0.2466052770614624,,,,,
0,230,0.35379356145858765,,,,,
0,231,0.28887659311294556,,,,,
0,232,0.11468470096588135,,,,,
0,233,0.3127898573875427,,,,,
0,234,0.5477735996246338,,,,,
0,235,0.08851374685764313,,,,,
0,236,0.25660020112991333,,,,,
0,237,0.12498382478952408,,,,,
0,238,0.43227726221084595,,,,,
0,239,0.30121225118637085,,,,,
0,240,0.47181224822998047,,,,,
0,241,0.3608272969722748,,,,,
0,242,0.4176237881183624,,,,,
0,243,0.11790500581264496,,,,,
0,244,0.3764095604419708,,,,,
0,245,0.21155749261379242,,,,,
0,246,0.18192008137702942,,,,,
0,247,0.10130470246076584,,,,,
0,248,0.16512469947338104,,,,,
0,249,0.2641114592552185,,,,,
0,250,0.16144052147865295,,,,,
0,251,0.15900565683841705,,,,,
0,252,0.20596212148666382,,,,,
0,253,0.5161758065223694,,,,,
0,254,0.2647869884967804,,,,,
0,255,0.16377444565296173,,,,,
0,256,0.3139256536960602,,,,,
0,257,0.2663506865501404,,,,,
0,258,0.4077838659286499,,,,,
0,259,0.08770276606082916,,,,,
0,260,0.15027253329753876,,,,,
0,261,0.1850489228963852,,,,,
0,262,0.1190609559416771,,,,,
0,263,0.2577933967113495,,,,,
0,264,0.3164747357368469,,,,,
0,265,0.3136839270591736,,,,,
0,266,0.10071287304162979,,,,,
0,267,0.12968717515468597,,,,,
0,268,0.24664157629013062,,,,,
0,269,0.29554495215415955,,,,,
0,270,0.3519149124622345,,,,,
0,271,0.48479199409484863,,,,,
0,272,0.3992459774017334,,,,,
0,273,0.2725067734718323,,,,,
0,274,0.2455490529537201,,,,,
0,275,0.1207749992609024,,,,,
0,276,0.2430967092514038,,,,,
0,277,0.13556484878063202,,,,,
0,278,0.20322886109352112,,,,,
0,279,0.17665588855743408,,,,,
0,280,0.11587067693471909,,,,,
0,281,0.21100592613220215,,,,,
0,282,0.2343464344739914,,,,,
0,283,0.3006216287612915,,,,,
0,284,0.13044996559619904,,,,,
0,285,0.38734501600265503,,,,,
0,286,0.09102875739336014,,,,,
0,287,0.13873396813869476,,,,,
0,288,0.11022665351629257,,,,,
0,289,0.22298114001750946,,,,,
0,290,0.19722601771354675,,,,,
0,291,0.19864676892757416,,,,,
0,292,0.25067174434661865,,,,,
0,293,0.19595655798912048,,,,,
0,294,0.24298155307769775,,,,,
0,295,0.33941173553466797,,,,,
0,296,0.3594823181629181,,,,,
0,297,0.25059714913368225,,,,,
0,298,0.4264991581439972,,,,,
0,299,0.1315121054649353,,,,,
0,300,0.08937247842550278,,,,,
0,301,0.09017070382833481,,,,,
0,302,0.4864034056663513,,,,,
0,303,0.2961371839046478,,,,,
0,304,0.13966232538223267,,,,,
0,305,0.26075875759124756,,,,,
0,306,0.19098395109176636,,,,,
0,307,0.15269236266613007,,,,,
