csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
,89,8,,0.32067620754241943,,,
,89,8,,,0.578125,0.3359375,0.5775219202041626
0.4801166355609894,90,9,,,,,
0.5529642105102539,91,9,,,,,
0.46832093596458435,92,9,,,,,
0.5127963423728943,93,9,,,,,
0.5410349369049072,94,9,,,,,
0.5371605157852173,95,9,,,,,
0.4632532000541687,96,9,,,,,
0.4252007007598877,97,9,,,,,
0.41119152307510376,98,9,,,,,
0.43837007880210876,99,9,,,,,
,18,,0.2573302686214447,,,,
,19,,0.2459176778793335,,,,
,99,9,,0.2550477385520935,,,
,99,9,,,0.6328125,0.4296875,0.4830408990383148
0.4810424745082855,100,10,,,,,
0.44601160287857056,101,10,,,,,
0.35645338892936707,102,10,,,,,
0.428301066160202,103,10,,,,,
0.4093514084815979,104,10,,,,,
0.36871564388275146,105,10,,,,,
0.47999146580696106,106,10,,,,,
0.38554203510284424,107,10,,,,,
0.39959558844566345,108,10,,,,,
0.2649228274822235,109,10,,,,,
,20,,0.22282205522060394,,,,
,21,,0.2065369337797165,,,,
,109,10,,0.2195650339126587,,,
,109,10,,,0.5859375,0.40625,0.4019927382469177
0.44958585500717163,110,11,,,,,
0.34873244166374207,111,11,,,,,
0.33180347084999084,112,11,,,,,
0.3595944344997406,113,11,,,,,
0.2679073214530945,114,11,,,,,
0.34924203157424927,115,11,,,,,
0.4026251435279846,116,11,,,,,
0.3420941233634949,117,11,,,,,
0.34852999448776245,118,11,,,,,
0.34396088123321533,119,11,,,,,
,22,,0.18697230517864227,,,,
,23,,0.16996027529239655,,,,
,119,11,,0.18356987833976746,,,
,119,11,,,0.78125,0.4765625,0.35440757870674133
0.32028138637542725,120,12,,,,,
0.3058929443359375,121,12,,,,,
0.3544614017009735,122,12,,,,,
0.26993101835250854,123,12,,,,,
0.29168590903282166,124,12,,,,,
0.2755441665649414,125,12,,,,,
0.368732213973999,126,12,,,,,
0.3099874258041382,127,12,,,,,
0.3028118908405304,128,12,,,,,
0.24226881563663483,129,12,,,,,
,24,,0.17006145417690277,,,,
,25,,0.1601000726222992,,,,
,129,12,,0.16806916892528534,,,
,129,12,,,0.875,0.5234375,0.3041597008705139
0.2659984230995178,130,13,,,,,
0.2727438509464264,131,13,,,,,
0.3022453188896179,132,13,,,,,
0.3063790202140808,133,13,,,,,
0.3393263518810272,134,13,,,,,
0.278537780046463,135,13,,,,,
0.2450045794248581,136,13,,,,,
0.22573049366474152,137,13,,,,,
0.2843100428581238,138,13,,,,,
0.23411062359809875,139,13,,,,,
,26,,0.1619367152452469,,,,
,27,,0.16008253395557404,,,,
,139,13,,0.1615658849477768,,,
,139,13,,,0.84375,0.4921875,0.2754386365413666
0.24634622037410736,140,14,,,,,
0.2542639672756195,141,14,,,,,
0.3053686022758484,142,14,,,,,
0.2597619891166687,143,14,,,,,
0.23423033952713013,144,14,,,,,
0.2916626036167145,145,14,,,,,
0.24094516038894653,146,14,,,,,
0.2605326473712921,147,14,,,,,
0.2311996966600418,148,14,,,,,
0.22571992874145508,149,14,,,,,
,28,,0.14679092168807983,,,,
,29,,0.1402461975812912,,,,
,149,14,,0.14548197388648987,,,
,149,14,,,0.890625,0.5625,0.2550031244754791
0.29260385036468506,150,15,,,,,
0.27039235830307007,151,15,,,,,
0.24987007677555084,152,15,,,,,
0.18051759898662567,153,15,,,,,
0.23922745883464813,154,15,,,,,
0.21759629249572754,155,15,,,,,
0.2358648180961609,156,15,,,,,
0.22893749177455902,157,15,,,,,
0.255255788564682,158,15,,,,,
0.17478303611278534,159,15,,,,,
,30,,0.13415421545505524,,,,
,31,,0.11682821810245514,,,,
,159,15,,0.13068901002407074,,,
,159,15,,,0.890625,0.5078125,0.23450489342212677
0.2223534882068634,160,16,,,,,
0.24336040019989014,161,16,,,,,
0.21160447597503662,162,16,,,,,
0.2720836102962494,163,16,,,,,
0.22006000578403473,164,16,,,,,
0.19237105548381805,165,16,,,,,
0.20167890191078186,166,16,,,,,
0.20528417825698853,167,16,,,,,
0.217754065990448,168,16,,,,,
0.20878949761390686,169,16,,,,,
,32,,0.12805095314979553,,,,
,33,,0.12540674209594727,,,,
,169,16,,0.12752211093902588,,,
,169,16,,,0.8359375,0.546875,0.21953396499156952
0.1807766705751419,170,17,,,,,
0.22605101764202118,171,17,,,,,
0.18657004833221436,172,17,,,,,
0.21730150282382965,173,17,,,,,
0.20578739047050476,174,17,,,,,
0.2422216832637787,175,17,,,,,
0.18802683055400848,176,17,,,,,
0.19608984887599945,177,17,,,,,
0.22511370480060577,178,17,,,,,
0.25678056478500366,179,17,,,,,
,34,,0.12004213035106659,,,,
,35,,0.11606499552726746,,,,
,179,17,,0.119246706366539,,,
,179,17,,,0.8828125,0.5234375,0.21247191727161407
0.19060982763767242,180,18,,,,,
0.21740740537643433,181,18,,,,,
0.20846065878868103,182,18,,,,,
0.2014392912387848,183,18,,,,,
0.17015022039413452,184,18,,,,,
0.1704421490430832,185,18,,,,,
0.18013674020767212,186,18,,,,,
0.1946328580379486,187,18,,,,,
0.2036203145980835,188,18,,,,,
0.21585160493850708,189,18,,,,,
,36,,0.11275285482406616,,,,
,37,,0.10390827059745789,,,,
,189,18,,0.11098393052816391,,,
,189,18,,,0.8984375,0.4765625,0.19527509808540344
0.19045493006706238,190,19,,,,,
0.18124790489673615,191,19,,,,,
0.196733295917511,192,19,,,,,
0.22123661637306213,193,19,,,,,
0.16035844385623932,194,19,,,,,
0.15081581473350525,195,19,,,,,
0.20507624745368958,196,19,,,,,
0.2237144410610199,197,19,,,,,
0.1719738245010376,198,19,,,,,
0.20220890641212463,199,19,,,,,
,38,,0.10817250609397888,,,,
,39,,0.09913641214370728,,,,
,199,19,,0.10636528581380844,,,
,199,19,,,0.859375,0.53125,0.19038204848766327
0.16177648305892944,200,20,,,,,
0.18412137031555176,201,20,,,,,
0.1948225498199463,202,20,,,,,
0.14113599061965942,203,20,,,,,
0.1572486013174057,204,20,,,,,
0.19456425309181213,205,20,,,,,
0.16202843189239502,206,20,,,,,
0.19595885276794434,207,20,,,,,
0.13031622767448425,208,20,,,,,
0.15006250143051147,209,20,,,,,
,40,,0.10174382477998734,,,,
,41,,0.09605942666530609,,,,
,209,20,,0.10060694068670273,,,
,209,20,,,0.8984375,0.6796875,0.16720351576805115
0.16235856711864471,210,21,,,,,
0.1759008765220642,211,21,,,,,
0.16110321879386902,212,21,,,,,
0.16302086412906647,213,21,,,,,
0.19057898223400116,214,21,,,,,
0.1897328794002533,215,21,,,,,
0.1413634717464447,216,21,,,,,
0.16118943691253662,217,21,,,,,
0.15393419563770294,218,21,,,,,
0.1932392418384552,219,21,,,,,
,42,,0.10182559490203857,,,,
,43,,0.09600360691547394,,,,
,219,21,,0.10066119581460953,,,
,219,21,,,0.875,0.640625,0.16924217343330383
0.16168589890003204,220,22,,,,,
0.1514958292245865,221,22,,,,,
0.12811356782913208,222,22,,,,,
0.14133986830711365,223,22,,,,,
0.1834091991186142,224,22,,,,,
0.16896387934684753,225,22,,,,,
0.1545684039592743,226,22,,,,,
0.15797826647758484,227,22,,,,,
0.16501681506633759,228,22,,,,,
0.16852036118507385,229,22,,,,,
,44,,0.09553007036447525,,,,
,45,,0.08868412673473358,,,,
,229,22,,0.09416087716817856,,,
,229,22,,,0.921875,0.6171875,0.15810921788215637
0.14692839980125427,230,23,,,,,
0.17084789276123047,231,23,,,,,
0.17868444323539734,232,23,,,,,
0.12325382232666016,233,23,,,,,
0.1104678064584732,234,23,,,,,
0.16838209331035614,235,23,,,,,
0.18195784091949463,236,23,,,,,
0.1620984971523285,237,23,,,,,
0.16914239525794983,238,23,,,,,
0.14577950537204742,239,23,,,,,
,46,,0.09020563960075378,,,,
,47,,0.08614755421876907,,,,
,239,23,,0.08939401805400848,,,
,239,23,,,0.8828125,0.6640625,0.15575426816940308
0.12125211209058762,240,24,,,,,
0.17297784984111786,241,24,,,,,
0.18458393216133118,242,24,,,,,
0.1390782594680786,243,24,,,,,
0.15294478833675385,244,24,,,,,
0.13299782574176788,245,24,,,,,
0.17146366834640503,246,24,,,,,
0.13843783736228943,247,24,,,,,
0.18602170050144196,248,24,,,,,
0.14138482511043549,249,24,,,,,
,48,,0.08948075026273727,,,,
,49,,0.08421909064054489,,,,
,249,24,,0.08842841535806656,,,
,249,24,,,0.84375,0.59375,0.1541142761707306
0.15339407324790955,250,25,,,,,
0.13162893056869507,251,25,,,,,
0.18094630539417267,252,25,,,,,
0.12660686671733856,253,25,,,,,
0.13647952675819397,254,25,,,,,
0.16216805577278137,255,25,,,,,
0.13771653175354004,256,25,,,,,
0.1544702649116516,257,25,,,,,
0.15024766325950623,258,25,,,,,
0.11703042685985565,259,25,,,,,
,50,,0.08495035022497177,,,,
,51,,0.08317285031080246,,,,
,259,25,,0.08459484577178955,,,
,259,25,,,0.8828125,0.640625,0.14506885409355164
0.1441824585199356,260,26,,,,,
0.11082929372787476,261,26,,,,,
0.16199442744255066,262,26,,,,,
0.13546381890773773,263,26,,,,,
0.11752276122570038,264,26,,,,,
0.15087546408176422,265,26,,,,,
0.1131519228219986,266,26,,,,,
0.1496153324842453,267,26,,,,,
0.12109231948852539,268,26,,,,,
0.15576352179050446,269,26,,,,,
,52,,0.08574049919843674,,,,
,53,,0.0756257176399231,,,,
,269,26,,0.08371753990650177,,,
,269,26,,,0.8515625,0.640625,0.13604913651943207
0.14312481880187988,270,27,,,,,
0.12079643458127975,271,27,,,,,
0.12542860209941864,272,27,,,,,
0.1271369755268097,273,27,,,,,
0.16111592948436737,274,27,,,,,
0.1478494256734848,275,27,,,,,
0.13668112456798553,276,27,,,,,
0.11750824749469757,277,27,,,,,
0.08848828077316284,278,27,,,,,
0.1503477543592453,279,27,,,,,
,54,,0.08342945575714111,,,,
,55,,0.08153086155653,,,,
,279,27,,0.08304973691701889,,,
,279,27,,,0.8671875,0.6640625,0.13184775412082672
0.16259701550006866,280,28,,,,,
0.11992523074150085,281,28,,,,,
0.12091043591499329,282,28,,,,,
0.10503033548593521,283,28,,,,,
0.133823424577713,284,28,,,,,
0.11079906672239304,285,28,,,,,
0.12304968386888504,286,28,,,,,
0.1524823158979416,287,28,,,,,
0.13606500625610352,288,28,,,,,
0.10062544047832489,289,28,,,,,
,56,,0.07845861464738846,,,,
,57,,0.07256723195314407,,,,
,289,28,,0.07728032767772675,,,
,289,28,,,0.890625,0.6875,0.12653079628944397
0.13227088749408722,290,29,,,,,
0.1372898519039154,291,29,,,,,
0.13832862675189972,292,29,,,,,
0.12931761145591736,293,29,,,,,
0.13150781393051147,294,29,,,,,
0.1450842320919037,295,29,,,,,
0.11567386984825134,296,29,,,,,
0.10965436697006226,297,29,,,,,
0.08669601380825043,298,29,,,,,
0.09642823785543442,299,29,,,,,
,58,,0.08040636032819748,,,,
,59,,0.07642580568790436,,,,
,299,29,,0.07961024343967438,,,
,299,29,,,0.8359375,0.6484375,0.12222515046596527
