step,csv-epoch,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
0,0,3.897601366043091,,,,,
1,0,3.411555290222168,,,,,
2,0,3.3351240158081055,,,,,
3,0,2.9444565773010254,,,,,
4,0,2.96753191947937,,,,,
5,0,2.667080879211426,,,,,
6,0,2.7767863273620605,,,,,
7,0,2.5564157962799072,,,,,
8,0,2.443349599838257,,,,,
9,0,2.0912442207336426,,,,,
10,0,2.2987210750579834,,,,,
11,0,2.2195160388946533,,,,,
12,0,2.0700809955596924,,,,,
13,0,2.022202730178833,,,,,
14,0,2.061903715133667,,,,,
15,0,1.8187766075134277,,,,,
16,0,1.7771193981170654,,,,,
17,0,1.7274694442749023,,,,,
18,0,1.717718482017517,,,,,
19,0,1.6318176984786987,,,,,
20,0,1.672905683517456,,,,,
21,0,1.618845820426941,,,,,
22,0,1.5786890983581543,,,,,
23,0,1.5232452154159546,,,,,
24,0,1.468984603881836,,,,,
25,0,1.539011836051941,,,,,
26,0,1.4275919198989868,,,,,
27,0,1.311220407485962,,,,,
28,0,1.342555046081543,,,,,
29,0,1.2893303632736206,,,,,
30,0,1.3300940990447998,,,,,
31,0,1.2279061079025269,,,,,
32,0,1.3089181184768677,,,,,
33,0,1.3071424961090088,,,,,
34,0,1.2583019733428955,,,,,
35,0,1.1937658786773682,,,,,
36,0,1.178574800491333,,,,,
37,0,1.1688964366912842,,,,,
38,0,1.2034152746200562,,,,,
39,0,1.024346113204956,,,,,
40,0,1.1303905248641968,,,,,
41,0,1.1836719512939453,,,,,
42,0,1.1514110565185547,,,,,
43,0,1.087520718574524,,,,,
44,0,0.9847826957702637,,,,,
45,0,1.0351922512054443,,,,,
46,0,1.116562008857727,,,,,
47,0,1.0097211599349976,,,,,
48,0,0.9433315396308899,,,,,
49,0,0.9005496501922607,,,,,
50,0,0.9152976870536804,,,,,
51,0,0.9655879139900208,,,,,
52,0,0.9094820022583008,,,,,
53,0,0.9509705901145935,,,,,
54,0,0.8778960108757019,,,,,
55,0,0.8950256705284119,,,,,
56,0,0.9725537896156311,,,,,
57,0,0.9054901599884033,,,,,
58,0,0.8707374334335327,,,,,
59,0,0.79743492603302,,,,,
60,0,0.8673238158226013,,,,,
61,0,0.7445599436759949,,,,,
62,0,0.8319563269615173,,,,,
63,0,0.7775989770889282,,,,,
0,,,0.47480830550193787,,,,
1,,,0.5576890707015991,,,,
2,,,0.47668585181236267,,,,
3,,,0.4980159103870392,,,,
4,,,0.49855026602745056,,,,
5,,,0.501144528388977,,,,
6,,,0.6286942362785339,,,,
7,,,0.5665899515151978,,,,
63,0,,,0.5252723097801208,,,
63,0,,,,0.07500000298023224,0.0,1.534925937652588
64,1,0.6776439547538757,,,,,
65,1,0.8520910739898682,,,,,
66,1,0.8212860822677612,,,,,
67,1,0.735194742679596,,,,,
68,1,0.7334139943122864,,,,,
69,1,0.6954143643379211,,,,,
70,1,0.8046555519104004,,,,,
71,1,0.7278546094894409,,,,,
72,1,0.7516859769821167,,,,,
73,1,0.7069267630577087,,,,,
74,1,0.7609736919403076,,,,,
75,1,0.7612128257751465,,,,,
76,1,0.7860231995582581,,,,,
77,1,0.6292097568511963,,,,,
78,1,0.7690147161483765,,,,,
79,1,0.5579753518104553,,,,,
80,1,0.6938493847846985,,,,,
81,1,0.7261807918548584,,,,,
82,1,0.6182773113250732,,,,,
83,1,0.5736262202262878,,,,,
84,1,0.5702683329582214,,,,,
85,1,0.5562959909439087,,,,,
86,1,0.6314626932144165,,,,,
87,1,0.5687218904495239,,,,,
88,1,0.5383965969085693,,,,,
89,1,0.6398813724517822,,,,,
90,1,0.5850690603256226,,,,,
91,1,0.5003023147583008,,,,,
92,1,0.5750147104263306,,,,,
93,1,0.6347178816795349,,,,,
94,1,0.5134653449058533,,,,,
95,1,0.5589597821235657,,,,,
96,1,0.4905710816383362,,,,,
97,1,0.4558923542499542,,,,,
98,1,0.4305582046508789,,,,,
99,1,0.45837700366973877,,,,,
100,1,0.4596913754940033,,,,,
101,1,0.473879873752594,,,,,
102,1,0.4246605336666107,,,,,
103,1,0.37664633989334106,,,,,
104,1,0.40736904740333557,,,,,
105,1,0.4465964734554291,,,,,
106,1,0.36434492468833923,,,,,
107,1,0.401554673910141,,,,,
108,1,0.34460997581481934,,,,,
109,1,0.37374433875083923,,,,,
110,1,0.33553704619407654,,,,,
111,1,0.39432063698768616,,,,,
112,1,0.4508778750896454,,,,,
113,1,0.3806968331336975,,,,,
114,1,0.4344915449619293,,,,,
115,1,0.36355751752853394,,,,,
116,1,0.4382129907608032,,,,,
117,1,0.3613053560256958,,,,,
118,1,0.43386244773864746,,,,,
119,1,0.35241666436195374,,,,,
120,1,0.4260159432888031,,,,,
121,1,0.2880971431732178,,,,,
122,1,0.35625165700912476,,,,,
123,1,0.27240848541259766,,,,,
124,1,0.27873483300209045,,,,,
125,1,0.27383434772491455,,,,,
126,1,0.32595786452293396,,,,,
127,1,0.28551578521728516,,,,,
8,,,0.1381615251302719,,,,
9,,,0.1887170672416687,,,,
10,,,0.12865588068962097,,,,
11,,,0.14050602912902832,,,,
12,,,0.14016017317771912,,,,
13,,,0.13394063711166382,,,,
14,,,0.24938756227493286,,,,
15,,,0.21903087198734283,,,,
127,1,,,0.16731996834278107,,,
127,1,,,,0.909375011920929,0.5718750357627869,0.5252446532249451
128,2,0.3701094090938568,,,,,
