csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0.15424048900604248,162,1,,,,,
0.17439743876457214,163,1,,,,,
0.19017204642295837,164,1,,,,,
0.18417736887931824,165,1,,,,,
0.21494941413402557,166,1,,,,,
0.13196446001529694,167,1,,,,,
0.12759298086166382,168,1,,,,,
0.177937313914299,169,1,,,,,
0.1630721092224121,170,1,,,,,
0.19849255681037903,171,1,,,,,
0.1285760998725891,172,1,,,,,
0.2328106164932251,173,1,,,,,
0.17415496706962585,174,1,,,,,
0.21714018285274506,175,1,,,,,
0.13286270201206207,176,1,,,,,
0.18047447502613068,177,1,,,,,
0.14402657747268677,178,1,,,,,
0.10522641241550446,179,1,,,,,
0.23697951436042786,180,1,,,,,
0.20247972011566162,181,1,,,,,
0.2154051959514618,182,1,,,,,
0.1404637098312378,183,1,,,,,
0.19617338478565216,184,1,,,,,
0.12476617842912674,185,1,,,,,
0.19825494289398193,186,1,,,,,
0.20734430849552155,187,1,,,,,
0.16987255215644836,188,1,,,,,
0.18937978148460388,189,1,,,,,
0.15807446837425232,190,1,,,,,
0.1544467955827713,191,1,,,,,
0.2150912880897522,192,1,,,,,
0.09052763134241104,193,1,,,,,
0.16262739896774292,194,1,,,,,
0.13960027694702148,195,1,,,,,
0.1778651773929596,196,1,,,,,
0.17331278324127197,197,1,,,,,
0.21625560522079468,198,1,,,,,
0.1623862385749817,199,1,,,,,
0.15577049553394318,200,1,,,,,
0.11645413935184479,201,1,,,,,
0.1852383315563202,202,1,,,,,
0.12626652419567108,203,1,,,,,
0.14053353667259216,204,1,,,,,
0.14856944978237152,205,1,,,,,
0.14787793159484863,206,1,,,,,
0.1935809701681137,207,1,,,,,
0.10816000401973724,208,1,,,,,
0.1627393215894699,209,1,,,,,
0.16078820824623108,210,1,,,,,
0.10347369313240051,211,1,,,,,
0.13246823847293854,212,1,,,,,
0.09296401590108871,213,1,,,,,
,14,,0.08409927785396576,,,,
,15,,0.0956386849284172,,,,
,16,,0.10261143743991852,,,,
,17,,0.14874808490276337,,,,
,18,,0.06447235494852066,,,,
,19,,0.07692582905292511,,,,
,20,,0.08199674636125565,,,,
,21,,0.08874571323394775,,,,
,22,,0.1051197275519371,,,,
,23,,0.09803507477045059,,,,
,24,,0.12117110937833786,,,,
,25,,0.08583692461252213,,,,
,26,,0.16377733647823334,,,,
,27,,0.1484072208404541,,,,
,213,1,,0.10264156758785248,,,
,213,1,,,0.19359396398067474,0.9747024178504944,0.70634925365448
0.14283527433872223,214,2,,,,,
0.14423556625843048,215,2,,,,,
0.15097983181476593,216,2,,,,,
0.12521618604660034,217,2,,,,,
0.16899588704109192,218,2,,,,,
0.10105924308300018,219,2,,,,,
0.15298911929130554,220,2,,,,,
0.1349838525056839,221,2,,,,,
0.14437493681907654,222,2,,,,,
0.14447718858718872,223,2,,,,,
0.15420733392238617,224,2,,,,,
0.13719765841960907,225,2,,,,,
0.11616263538599014,226,2,,,,,
0.13633845746517181,227,2,,,,,
0.21136879920959473,228,2,,,,,
0.13423076272010803,229,2,,,,,
0.17163078486919403,230,2,,,,,
0.13890646398067474,231,2,,,,,
0.09535229951143265,232,2,,,,,
0.143313467502594,233,2,,,,,
0.16598133742809296,234,2,,,,,
0.11251667141914368,235,2,,,,,
0.24728132784366608,236,2,,,,,
0.12264472246170044,237,2,,,,,
0.14802691340446472,238,2,,,,,
0.12179233878850937,239,2,,,,,
0.10810437798500061,240,2,,,,,
0.18031246960163116,241,2,,,,,
0.1562318056821823,242,2,,,,,
0.13746511936187744,243,2,,,,,
0.1156226098537445,244,2,,,,,
0.1268368512392044,245,2,,,,,
0.11911580711603165,246,2,,,,,
0.08775683492422104,247,2,,,,,
0.2024553120136261,248,2,,,,,
0.11485772579908371,249,2,,,,,
0.1466582715511322,250,2,,,,,
0.10227996855974197,251,2,,,,,
0.10020393878221512,252,2,,,,,
0.10835310071706772,253,2,,,,,
0.11121539771556854,254,2,,,,,
0.14451411366462708,255,2,,,,,
0.1466834396123886,256,2,,,,,
0.10296466946601868,257,2,,,,,
0.11276378482580185,258,2,,,,,
0.13511154055595398,259,2,,,,,
0.09672445058822632,260,2,,,,,
0.14440995454788208,261,2,,,,,
0.14882612228393555,262,2,,,,,
0.15726718306541443,263,2,,,,,
0.14881262183189392,264,2,,,,,
0.15377232432365417,265,2,,,,,
0.10692419111728668,266,2,,,,,
0.08118288964033127,267,2,,,,,
0.09016876667737961,268,2,,,,,
0.11956479400396347,269,2,,,,,
0.08906950801610947,270,2,,,,,
0.09309089183807373,271,2,,,,,
0.11612104624509811,272,2,,,,,
0.21355460584163666,273,2,,,,,
0.158535435795784,274,2,,,,,
0.20320583879947662,275,2,,,,,
0.10228168219327927,276,2,,,,,
0.1423499584197998,277,2,,,,,
0.12938649952411652,278,2,,,,,
0.14164452254772186,279,2,,,,,
0.16575102508068085,280,2,,,,,
0.1145520955324173,281,2,,,,,
0.11829912662506104,282,2,,,,,
0.14981360733509064,283,2,,,,,
0.09335749596357346,284,2,,,,,
0.12483871728181839,285,2,,,,,
0.1623581498861313,286,2,,,,,
0.13525594770908356,287,2,,,,,
0.1290189027786255,288,2,,,,,
0.08361490815877914,289,2,,,,,
0.14157260954380035,290,2,,,,,
0.08623716980218887,291,2,,,,,
0.19733646512031555,292,2,,,,,
0.13434456288814545,293,2,,,,,
0.11125500500202179,294,2,,,,,
0.17843815684318542,295,2,,,,,
0.16910898685455322,296,2,,,,,
0.12082307785749435,297,2,,,,,
0.11523323506116867,298,2,,,,,
0.10459199547767639,299,2,,,,,
0.1698606312274933,300,2,,,,,
0.10943819582462311,301,2,,,,,
0.19051772356033325,302,2,,,,,
0.1372823417186737,303,2,,,,,
0.15927040576934814,304,2,,,,,
0.08771535009145737,305,2,,,,,
0.13046590983867645,306,2,,,,,
0.14634130895137787,307,2,,,,,
0.13800229132175446,308,2,,,,,
0.14814449846744537,309,2,,,,,
0.13489654660224915,310,2,,,,,
0.1302339881658554,311,2,,,,,
0.15920579433441162,312,2,,,,,
0.11344733089208603,313,2,,,,,
0.14748138189315796,314,2,,,,,
0.14030322432518005,315,2,,,,,
0.07230541855096817,316,2,,,,,
0.11720892041921616,317,2,,,,,
0.10177387297153473,318,2,,,,,
0.143633633852005,319,2,,,,,
0.09448860585689545,320,2,,,,,
,28,,0.06913638859987259,,,,
,29,,0.08748900145292282,,,,
,30,,0.08949648588895798,,,,
,31,,0.15145817399024963,,,,
,32,,0.05990655720233917,,,,
,33,,0.06353980302810669,,,,
,34,,0.05996302142739296,,,,
,35,,0.07581301778554916,,,,
,36,,0.10390592366456985,,,,
,37,,0.08929583430290222,,,,
,38,,0.10767956078052521,,,,
,39,,0.07832105457782745,,,,
,40,,0.1494208574295044,,,,
,41,,0.126506507396698,,,,
,320,2,,0.0921768769621849,,,
,320,2,,,0.13440464437007904,0.8645833730697632,0.7058531641960144
0.08368615061044693,321,3,,,,,
0.14534185826778412,322,3,,,,,
0.07918001711368561,323,3,,,,,
0.1844114363193512,324,3,,,,,
0.1334926337003708,325,3,,,,,
0.12096086144447327,326,3,,,,,
0.11865965276956558,327,3,,,,,
0.11746547371149063,328,3,,,,,
0.09623212367296219,329,3,,,,,
0.07847761362791061,330,3,,,,,
0.1644696742296219,331,3,,,,,
0.08790857344865799,332,3,,,,,
0.098873071372509,333,3,,,,,
0.09513381123542786,334,3,,,,,
0.1670285016298294,335,3,,,,,
0.11424966156482697,336,3,,,,,
0.11237505823373795,337,3,,,,,
0.11931063234806061,338,3,,,,,
0.158424511551857,339,3,,,,,
0.13869412243366241,340,3,,,,,
0.06601652503013611,341,3,,,,,
0.07925840467214584,342,3,,,,,
0.12039805203676224,343,3,,,,,
0.12541310489177704,344,3,,,,,
0.13740688562393188,345,3,,,,,
0.14811445772647858,346,3,,,,,
0.08421656489372253,347,3,,,,,
0.13314834237098694,348,3,,,,,
0.13981138169765472,349,3,,,,,
0.09398359060287476,350,3,,,,,
0.14408399164676666,351,3,,,,,
0.07063367962837219,352,3,,,,,
0.17716579139232635,353,3,,,,,
0.1291496455669403,354,3,,,,,
0.16384778916835785,355,3,,,,,
0.12277685105800629,356,3,,,,,
0.12610681354999542,357,3,,,,,
0.10391444712877274,358,3,,,,,
0.10527776926755905,359,3,,,,,
0.09384843707084656,360,3,,,,,
0.15416768193244934,361,3,,,,,
0.10076285153627396,362,3,,,,,
0.0833725780248642,363,3,,,,,
0.11817090958356857,364,3,,,,,
0.10358060896396637,365,3,,,,,
0.09717100858688354,366,3,,,,,
0.14990714192390442,367,3,,,,,
0.13072428107261658,368,3,,,,,
0.06676845252513885,369,3,,,,,
0.08111108839511871,370,3,,,,,
0.09200422465801239,371,3,,,,,
0.15017345547676086,372,3,,,,,
0.11149638146162033,373,3,,,,,
0.11046174168586731,374,3,,,,,
0.13948316872119904,375,3,,,,,
0.10763679444789886,376,3,,,,,
0.05453431233763695,377,3,,,,,
0.11845985800027847,378,3,,,,,
0.09082479029893875,379,3,,,,,
0.17037509381771088,380,3,,,,,
0.11303561180830002,381,3,,,,,
0.09607699513435364,382,3,,,,,
0.1204446479678154,383,3,,,,,
0.11522260308265686,384,3,,,,,
0.12442384660243988,385,3,,,,,
0.07752909511327744,386,3,,,,,
0.13936161994934082,387,3,,,,,
0.10462971776723862,388,3,,,,,
0.07958701997995377,389,3,,,,,
0.1762332022190094,390,3,,,,,
0.179096981883049,391,3,,,,,
0.060522764921188354,392,3,,,,,
0.10327784717082977,393,3,,,,,
0.0642324760556221,394,3,,,,,
0.05656706914305687,395,3,,,,,
0.11801915615797043,396,3,,,,,
0.07867678254842758,397,3,,,,,
0.12857137620449066,398,3,,,,,
0.0974450632929802,399,3,,,,,
0.10664556175470352,400,3,,,,,
0.12320886552333832,401,3,,,,,
0.11273403465747833,402,3,,,,,
0.1328471451997757,403,3,,,,,
0.15315240621566772,404,3,,,,,
0.06972083449363708,405,3,,,,,
0.040560074150562286,406,3,,,,,
0.1378849297761917,407,3,,,,,
0.07639511674642563,408,3,,,,,
0.1155095025897026,409,3,,,,,
0.10605670511722565,410,3,,,,,
0.0879727378487587,411,3,,,,,
0.09892873466014862,412,3,,,,,
0.1234816312789917,413,3,,,,,
0.13084815442562103,414,3,,,,,
0.11005651950836182,415,3,,,,,
0.1671062856912613,416,3,,,,,
0.08142483979463577,417,3,,,,,
0.09722036123275757,418,3,,,,,
0.1617506742477417,419,3,,,,,
0.1697978675365448,420,3,,,,,
0.14163704216480255,421,3,,,,,
0.07593691349029541,422,3,,,,,
0.12926453351974487,423,3,,,,,
0.12811049818992615,424,3,,,,,
0.06479261815547943,425,3,,,,,
0.17385420203208923,426,3,,,,,
0.053374532610177994,427,3,,,,,
,42,,0.05524256452918053,,,,
,43,,0.0648406445980072,,,,
,44,,0.07305404543876648,,,,
,45,,0.12993110716342926,,,,
,46,,0.04746021702885628,,,,
,47,,0.04718603938817978,,,,
,48,,0.04389256238937378,,,,
,49,,0.05940679460763931,,,,
,50,,0.08407101780176163,,,,
,51,,0.06322211027145386,,,,
,52,,0.08084218949079514,,,,
,53,,0.06745290756225586,,,,
,54,,0.12791670858860016,,,,
,55,,0.10343052446842194,,,,
,427,3,,0.07351815700531006,,,
,427,3,,,0.1142858937382698,0.9439483880996704,0.7777777314186096
0.11707187443971634,428,4,,,,,
0.11045671999454498,429,4,,,,,
0.08217089623212814,430,4,,,,,
0.11531025916337967,431,4,,,,,
0.07827457785606384,432,4,,,,,
0.08929158747196198,433,4,,,,,
0.12522649765014648,434,4,,,,,
0.1502370536327362,435,4,,,,,
0.12518717348575592,436,4,,,,,
0.10219582915306091,437,4,,,,,
0.13481412827968597,438,4,,,,,
0.1317877620458603,439,4,,,,,
0.15011751651763916,440,4,,,,,
0.17790763080120087,441,4,,,,,
0.10478872060775757,442,4,,,,,
0.12124153971672058,443,4,,,,,
0.13387081027030945,444,4,,,,,
0.1178847998380661,445,4,,,,,
0.1328112632036209,446,4,,,,,
0.15033863484859467,447,4,,,,,
0.09080272167921066,448,4,,,,,
0.10271474719047546,449,4,,,,,
0.06132914870977402,450,4,,,,,
0.14519137144088745,451,4,,,,,
0.1301877349615097,452,4,,,,,
0.06340264528989792,453,4,,,,,
0.10383360832929611,454,4,,,,,
0.08674119412899017,455,4,,,,,
0.12224522978067398,456,4,,,,,
0.07850830256938934,457,4,,,,,
0.10902691632509232,458,4,,,,,
0.10068757086992264,459,4,,,,,
0.12358485907316208,460,4,,,,,
0.07015057653188705,461,4,,,,,
0.12241464108228683,462,4,,,,,
0.07227066904306412,463,4,,,,,
0.13858701288700104,464,4,,,,,
0.0837884470820427,465,4,,,,,
0.09079094976186752,466,4,,,,,
0.08133726567029953,467,4,,,,,
0.10292166471481323,468,4,,,,,
0.08710869401693344,469,4,,,,,
0.0752786323428154,470,4,,,,,
0.08914966136217117,471,4,,,,,
0.09800638258457184,472,4,,,,,
0.09195912629365921,473,4,,,,,
0.059404704719781876,474,4,,,,,
0.11835896223783493,475,4,,,,,
0.068418487906456,476,4,,,,,
0.07604645192623138,477,4,,,,,
0.06246112287044525,478,4,,,,,
0.05971087887883186,479,4,,,,,
0.09222738444805145,480,4,,,,,
0.07387978583574295,481,4,,,,,
0.10227783024311066,482,4,,,,,
0.09195788949728012,483,4,,,,,
0.14304347336292267,484,4,,,,,
0.08572668582201004,485,4,,,,,
0.11859069764614105,486,4,,,,,
0.09213289618492126,487,4,,,,,
0.1137288510799408,488,4,,,,,
0.1452973634004593,489,4,,,,,
0.06700567901134491,490,4,,,,,
0.0935978963971138,491,4,,,,,
0.14294202625751495,492,4,,,,,
0.07558505982160568,493,4,,,,,
0.12406165897846222,494,4,,,,,
0.11716598272323608,495,4,,,,,
0.10316964983940125,496,4,,,,,
0.08336260914802551,497,4,,,,,
0.13401521742343903,498,4,,,,,
0.06619665771722794,499,4,,,,,
0.10810546576976776,500,4,,,,,
0.10787367075681686,501,4,,,,,
0.08102342486381531,502,4,,,,,
0.08314501494169235,503,4,,,,,
0.10595061630010605,504,4,,,,,
0.06000100448727608,505,4,,,,,
0.11586178839206696,506,4,,,,,
0.0820101797580719,507,4,,,,,
0.11336777359247208,508,4,,,,,
0.08893892168998718,509,4,,,,,
0.07107612490653992,510,4,,,,,
0.10490383207798004,511,4,,,,,
0.09355862438678741,512,4,,,,,
0.06597617268562317,513,4,,,,,
0.09000029414892197,514,4,,,,,
0.06939996033906937,515,4,,,,,
0.07135839760303497,516,4,,,,,
0.06892909109592438,517,4,,,,,
0.04500560089945793,518,4,,,,,
0.07754087448120117,519,4,,,,,
0.095514677464962,520,4,,,,,
0.10568415373563766,521,4,,,,,
0.03908056020736694,522,4,,,,,
0.048182256519794464,523,4,,,,,
0.05778755620121956,524,4,,,,,
0.1417228728532791,525,4,,,,,
0.09684604406356812,526,4,,,,,
0.033919140696525574,527,4,,,,,
0.0715094655752182,528,4,,,,,
0.10970240086317062,529,4,,,,,
0.07097393274307251,530,4,,,,,
0.09173297882080078,531,4,,,,,
0.13520756363868713,532,4,,,,,
0.11512915045022964,533,4,,,,,
0.10105080157518387,534,4,,,,,
,56,,0.04943449795246124,,,,
,57,,0.05149994045495987,,,,
,58,,0.05105236917734146,,,,
,59,,0.1143941804766655,,,,
,60,,0.03560936078429222,,,,
,61,,0.03463514521718025,,,,
,62,,0.03878587856888771,,,,
,63,,0.05523070693016052,,,,
,64,,0.0753430426120758,,,,
,65,,0.0515112429857254,,,,
,66,,0.05837397649884224,,,,
,67,,0.05264253169298172,,,,
,68,,0.10529235005378723,,,,
,69,,0.08291815966367722,,,,
,534,4,,0.06017940118908882,,,
,534,4,,,0.0981375128030777,0.9747023582458496,0.8253968358039856
0.07778138667345047,535,5,,,,,
0.05993000045418739,536,5,,,,,
0.06038595736026764,537,5,,,,,
0.08393196016550064,538,5,,,,,
0.06293273717164993,539,5,,,,,
0.06764800101518631,540,5,,,,,
0.07160349190235138,541,5,,,,,
0.026327062398195267,542,5,,,,,
0.13678677380084991,543,5,,,,,
0.05389822646975517,544,5,,,,,
0.10129168629646301,545,5,,,,,
0.06038042530417442,546,5,,,,,
0.05826545134186745,547,5,,,,,
0.06496503204107285,548,5,,,,,
0.051553353667259216,549,5,,,,,
0.08694761991500854,550,5,,,,,
0.029896682128310204,551,5,,,,,
0.09152936935424805,552,5,,,,,
0.0931171104311943,553,5,,,,,
0.0782555341720581,554,5,,,,,
0.09222783148288727,555,5,,,,,
0.10858290642499924,556,5,,,,,
0.0720403864979744,557,5,,,,,
0.08290427923202515,558,5,,,,,
0.05313549190759659,559,5,,,,,
0.06289616972208023,560,5,,,,,
0.13210874795913696,561,5,,,,,
0.08390241861343384,562,5,,,,,
0.06062749773263931,563,5,,,,,
0.07139483839273453,564,5,,,,,
0.03791617602109909,565,5,,,,,
0.09314817935228348,566,5,,,,,
0.052520956844091415,567,5,,,,,
0.052254173904657364,568,5,,,,,
0.10202132910490036,569,5,,,,,
0.06592109054327011,570,5,,,,,
0.09483090043067932,571,5,,,,,
0.09257412701845169,572,5,,,,,
0.061382122337818146,573,5,,,,,
0.04173136129975319,574,5,,,,,
0.018914097920060158,575,5,,,,,
0.11397938430309296,576,5,,,,,
0.07579795271158218,577,5,,,,,
0.04346848279237747,578,5,,,,,
0.13181236386299133,579,5,,,,,
0.13966825604438782,580,5,,,,,
0.114561527967453,581,5,,,,,
0.09490245580673218,582,5,,,,,
0.16911405324935913,583,5,,,,,
0.06254719942808151,584,5,,,,,
0.1192193403840065,585,5,,,,,
0.09131525456905365,586,5,,,,,
0.10628803819417953,587,5,,,,,
0.14591547846794128,588,5,,,,,
0.11037292331457138,589,5,,,,,
0.12927159667015076,590,5,,,,,
0.0694204792380333,591,5,,,,,
0.11091587692499161,592,5,,,,,
0.0745893195271492,593,5,,,,,
0.07232416421175003,594,5,,,,,
0.09212817251682281,595,5,,,,,
0.07794033735990524,596,5,,,,,
0.09389173984527588,597,5,,,,,
0.07077866792678833,598,5,,,,,
0.09546619653701782,599,5,,,,,
0.07630137354135513,600,5,,,,,
0.06900222599506378,601,5,,,,,
0.042744506150484085,602,5,,,,,
0.09101228415966034,603,5,,,,,
0.11146622151136398,604,5,,,,,
0.1016225591301918,605,5,,,,,
0.14067669212818146,606,5,,,,,
0.07341963052749634,607,5,,,,,
0.10592493414878845,608,5,,,,,
0.0307463351637125,609,5,,,,,
0.09456662833690643,610,5,,,,,
0.09993933886289597,611,5,,,,,
0.07579454034566879,612,5,,,,,
0.05721209570765495,613,5,,,,,
0.05588153749704361,614,5,,,,,
0.10293813049793243,615,5,,,,,
0.08476671576499939,616,5,,,,,
0.09296801686286926,617,5,,,,,
0.0691918209195137,618,5,,,,,
0.05574360862374306,619,5,,,,,
0.08214803785085678,620,5,,,,,
0.06847159564495087,621,5,,,,,
0.07331276684999466,622,5,,,,,
0.04695143178105354,623,5,,,,,
0.08336946368217468,624,5,,,,,
0.12471058964729309,625,5,,,,,
0.05755741149187088,626,5,,,,,
0.03981839492917061,627,5,,,,,
0.12176618725061417,628,5,,,,,
0.087490014731884,629,5,,,,,
0.06498073786497116,630,5,,,,,
0.0750809982419014,631,5,,,,,
0.09914618730545044,632,5,,,,,
0.06769778579473495,633,5,,,,,
0.07831896841526031,634,5,,,,,
0.060984231531620026,635,5,,,,,
0.10237956047058105,636,5,,,,,
0.09297215193510056,637,5,,,,,
0.05849574878811836,638,5,,,,,
0.04667796567082405,639,5,,,,,
0.07441870123147964,640,5,,,,,
0.039169762283563614,641,5,,,,,
,70,,0.04775809124112129,,,,
,71,,0.058829884976148605,,,,
,72,,0.04690133035182953,,,,
,73,,0.09954135119915009,,,,
,74,,0.031237555667757988,,,,
,75,,0.03318428248167038,,,,
,76,,0.037639256566762924,,,,
,77,,0.04686618968844414,,,,
,78,,0.07547502219676971,,,,
,79,,0.05134496092796326,,,,
,80,,0.0595046766102314,,,,
,81,,0.050159186124801636,,,,
,82,,0.09474477171897888,,,,
,83,,0.08630389720201492,,,,
,641,5,,0.057237427681684494,,,
,641,5,,,0.08078873157501221,0.9409722685813904,0.7872024178504944
0.04360916092991829,642,6,,,,,
0.055565930902957916,643,6,,,,,
0.07065439224243164,644,6,,,,,
0.04356364533305168,645,6,,,,,
0.060352180153131485,646,6,,,,,
0.07749805599451065,647,6,,,,,
0.12187522649765015,648,6,,,,,
0.11518216133117676,649,6,,,,,
0.13723419606685638,650,6,,,,,
0.047890204936265945,651,6,,,,,
0.06948982924222946,652,6,,,,,
0.04897560924291611,653,6,,,,,
0.05896236374974251,654,6,,,,,
0.056914497166872025,655,6,,,,,
0.08272119611501694,656,6,,,,,
0.0781434178352356,657,6,,,,,
0.03130902722477913,658,6,,,,,
0.11577831953763962,659,6,,,,,
0.0766218975186348,660,6,,,,,
0.09940224885940552,661,6,,,,,
0.04728072136640549,662,6,,,,,
0.055627040565013885,663,6,,,,,
0.06636368483304977,664,6,,,,,
0.0400962270796299,665,6,,,,,
0.09279312938451767,666,6,,,,,
0.03884640708565712,667,6,,,,,
0.05735265463590622,668,6,,,,,
0.03831663355231285,669,6,,,,,
0.03358738496899605,670,6,,,,,
0.06737688928842545,671,6,,,,,
0.04903611168265343,672,6,,,,,
0.04498026520013809,673,6,,,,,
