step,csv-epoch,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
0,0,4.020687103271484,,,,,
1,0,3.5068461894989014,,,,,
2,0,3.1482598781585693,,,,,
3,0,3.0392720699310303,,,,,
4,0,2.8647680282592773,,,,,
5,0,2.650484561920166,,,,,
6,0,2.513519048690796,,,,,
7,0,2.299644708633423,,,,,
8,0,2.301039218902588,,,,,
9,0,2.155513286590576,,,,,
10,0,2.114809274673462,,,,,
11,0,1.9356141090393066,,,,,
12,0,1.9198336601257324,,,,,
13,0,1.8091052770614624,,,,,
14,0,1.6881167888641357,,,,,
15,0,1.613556146621704,,,,,
16,0,1.558742880821228,,,,,
17,0,1.5629249811172485,,,,,
18,0,1.4123141765594482,,,,,
19,0,1.3345849514007568,,,,,
20,0,1.2774296998977661,,,,,
21,0,1.1438384056091309,,,,,
22,0,1.1491749286651611,,,,,
23,0,1.133222222328186,,,,,
24,0,1.0848402976989746,,,,,
25,0,0.986387312412262,,,,,
26,0,0.9217517375946045,,,,,
27,0,0.957284688949585,,,,,
28,0,0.8835988640785217,,,,,
29,0,0.7946768403053284,,,,,
30,0,0.9080455303192139,,,,,
31,0,0.7113876342773438,,,,,
32,0,0.7175006866455078,,,,,
33,0,0.6931845545768738,,,,,
34,0,0.6537106037139893,,,,,
35,0,0.6343138217926025,,,,,
36,0,0.5999494194984436,,,,,
37,0,0.5483741760253906,,,,,
38,0,0.615506649017334,,,,,
39,0,0.5293974280357361,,,,,
40,0,0.5365509390830994,,,,,
41,0,0.47460535168647766,,,,,
42,0,0.4652053117752075,,,,,
43,0,0.4712018072605133,,,,,
44,0,0.39910274744033813,,,,,
45,0,0.4318883419036865,,,,,
46,0,0.3949281573295593,,,,,
47,0,0.3037663400173187,,,,,
48,0,0.3575889766216278,,,,,
49,0,0.2795512080192566,,,,,
50,0,0.28932350873947144,,,,,
51,0,0.278846800327301,,,,,
52,0,0.3092566430568695,,,,,
53,0,0.27723848819732666,,,,,
54,0,0.29177790880203247,,,,,
55,0,0.33805498480796814,,,,,
56,0,0.26617515087127686,,,,,
57,0,0.2795737683773041,,,,,
58,0,0.23097027838230133,,,,,
59,0,0.20970109105110168,,,,,
60,0,0.25438302755355835,,,,,
61,0,0.26427358388900757,,,,,
62,0,0.23312747478485107,,,,,
63,0,0.2337624728679657,,,,,
64,0,0.20647719502449036,,,,,
65,0,0.22241894900798798,,,,,
66,0,0.2697753608226776,,,,,
67,0,0.2013981193304062,,,,,
68,0,0.23469950258731842,,,,,
69,0,0.26802581548690796,,,,,
70,0,0.2154199481010437,,,,,
71,0,0.2081228494644165,,,,,
72,0,0.2078399509191513,,,,,
73,0,0.24799363315105438,,,,,
74,0,0.20404230058193207,,,,,
75,0,0.2662297487258911,,,,,
76,0,0.16246630251407623,,,,,
77,0,0.15239572525024414,,,,,
78,0,0.1631748229265213,,,,,
79,0,0.21083174645900726,,,,,
80,0,0.17884287238121033,,,,,
81,0,0.17100673913955688,,,,,
82,0,0.22269539535045624,,,,,
83,0,0.19375938177108765,,,,,
84,0,0.21278174221515656,,,,,
85,0,0.18559463322162628,,,,,
86,0,0.19367548823356628,,,,,
87,0,0.14949509501457214,,,,,
88,0,0.15961132943630219,,,,,
89,0,0.1681017428636551,,,,,
90,0,0.17795518040657043,,,,,
91,0,0.19073228538036346,,,,,
92,0,0.1830843985080719,,,,,
93,0,0.17486637830734253,,,,,
94,0,0.1816769540309906,,,,,
95,0,0.17391721904277802,,,,,
96,0,0.17572925984859467,,,,,
97,0,0.16819539666175842,,,,,
98,0,0.1758444607257843,,,,,
99,0,0.14164674282073975,,,,,
100,0,0.1848578006029129,,,,,
101,0,0.17566582560539246,,,,,
102,0,0.15354293584823608,,,,,
103,0,0.12579309940338135,,,,,
104,0,0.1876099407672882,,,,,
105,0,0.1813758760690689,,,,,
106,0,0.14380508661270142,,,,,
107,0,0.1609637290239334,,,,,
108,0,0.16405776143074036,,,,,
109,0,0.2108212411403656,,,,,
110,0,0.15426911413669586,,,,,
111,0,0.16414543986320496,,,,,
112,0,0.16105425357818604,,,,,
113,0,0.1702461689710617,,,,,
114,0,0.11907820403575897,,,,,
115,0,0.16726912558078766,,,,,
116,0,0.139383465051651,,,,,
117,0,0.13770966231822968,,,,,
118,0,0.14133776724338531,,,,,
119,0,0.1768951117992401,,,,,
120,0,0.18753008544445038,,,,,
121,0,0.16987404227256775,,,,,
122,0,0.13853876292705536,,,,,
123,0,0.17651183903217316,,,,,
124,0,0.16124023497104645,,,,,
125,0,0.11513037979602814,,,,,
126,0,0.16873694956302643,,,,,
127,0,0.16251464188098907,,,,,
128,0,0.1491360366344452,,,,,
129,0,0.16516438126564026,,,,,
130,0,0.21068528294563293,,,,,
