csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
0,3.2225630283355713,0,,,,,
0,3.0882556438446045,1,,,,,
0,2.9399728775024414,2,,,,,
0,2.9160797595977783,3,,,,,
0,2.7253150939941406,4,,,,,
0,2.6125264167785645,5,,,,,
0,2.463411569595337,6,,,,,
0,2.5124547481536865,7,,,,,
0,2.517915964126587,8,,,,,
0,2.2938246726989746,9,,,,,
0,2.3372623920440674,10,,,,,
0,2.2146782875061035,11,,,,,
0,2.108260154724121,12,,,,,
0,2.2882320880889893,13,,,,,
0,2.0770339965820312,14,,,,,
0,2.107318162918091,15,,,,,
0,2.0372154712677,16,,,,,
0,2.132622718811035,17,,,,,
0,1.8908522129058838,18,,,,,
0,2.034374713897705,19,,,,,
0,1.9174389839172363,20,,,,,
0,1.9142745733261108,21,,,,,
0,1.8718373775482178,22,,,,,
0,1.8377485275268555,23,,,,,
0,1.7477498054504395,24,,,,,
0,1.7209669351577759,25,,,,,
0,1.5855700969696045,26,,,,,
0,1.6395370960235596,27,,,,,
0,1.6630680561065674,28,,,,,
0,1.6810499429702759,29,,,,,
0,1.4163472652435303,30,,,,,
0,1.5789276361465454,31,,,,,
0,1.4053921699523926,32,,,,,
0,1.3801862001419067,33,,,,,
0,1.3912112712860107,34,,,,,
0,1.4007002115249634,35,,,,,
0,1.3926573991775513,36,,,,,
0,1.1435598134994507,37,,,,,
0,1.2842531204223633,38,,,,,
0,1.2702298164367676,39,,,,,
0,1.2918165922164917,40,,,,,
0,1.2242863178253174,41,,,,,
0,1.2944660186767578,42,,,,,
0,1.1239122152328491,43,,,,,
0,1.0705045461654663,44,,,,,
0,1.216931700706482,45,,,,,
0,1.065711259841919,46,,,,,
0,1.136527180671692,47,,,,,
0,1.0253286361694336,48,,,,,
0,1.1461752653121948,49,,,,,
0,0.9722377061843872,50,,,,,
0,1.0348682403564453,51,,,,,
0,0.9993441700935364,52,,,,,
0,1.0827796459197998,53,,,,,
0,0.866578221321106,54,,,,,
0,0.9560793042182922,55,,,,,
0,0.8175135254859924,56,,,,,
0,0.8821736574172974,57,,,,,
0,0.9099744558334351,58,,,,,
0,0.7990728616714478,59,,,,,
0,0.6958646178245544,60,,,,,
0,0.7457514405250549,61,,,,,
0,0.6211867928504944,62,,,,,
0,0.7609961628913879,63,,,,,
0,0.6930676698684692,64,,,,,
0,0.6538833379745483,65,,,,,
0,0.6121678352355957,66,,,,,
0,0.7520462274551392,67,,,,,
0,0.746863067150116,68,,,,,
0,0.7218019366264343,69,,,,,
0,0.5546183586120605,70,,,,,
0,0.5189914107322693,71,,,,,
0,0.5792325139045715,72,,,,,
0,0.5776590704917908,73,,,,,
