step,csv-epoch,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
51,1,1.1893032789230347,,,,,
52,1,1.1323776245117188,,,,,
53,1,1.1713533401489258,,,,,
4,,,0.7765704393386841,,,,
5,,,0.7638977766036987,,,,
6,,,0.8557974100112915,,,,
7,,,0.8046243786811829,,,,
53,1,,,0.799407422542572,,,
53,1,,,,0.015625,1.2861562967300415,0.0
54,2,1.165444016456604,,,,,
55,2,1.1479804515838623,,,,,
56,2,1.0303457975387573,,,,,
57,2,1.0187807083129883,,,,,
58,2,1.0442044734954834,,,,,
59,2,1.109590768814087,,,,,
60,2,0.9961137771606445,,,,,
61,2,0.9412824511528015,,,,,
62,2,1.094821572303772,,,,,
63,2,1.079534888267517,,,,,
64,2,1.0410630702972412,,,,,
65,2,1.058623194694519,,,,,
66,2,0.9317415952682495,,,,,
67,2,1.0439547300338745,,,,,
68,2,0.9112240672111511,,,,,
69,2,1.0174890756607056,,,,,
70,2,0.9204174280166626,,,,,
71,2,0.9594953656196594,,,,,
72,2,0.8593624830245972,,,,,
73,2,0.8519302010536194,,,,,
74,2,0.8814182877540588,,,,,
75,2,0.9861003160476685,,,,,
76,2,0.9429260492324829,,,,,
77,2,0.8813575506210327,,,,,
78,2,1.063584804534912,,,,,
79,2,0.9325185418128967,,,,,
80,2,0.7460675835609436,,,,,
8,,,0.5820369720458984,,,,
9,,,0.605633556842804,,,,
10,,,0.6891436576843262,,,,
11,,,0.6675800681114197,,,,
80,2,,,0.6302686333656311,,,
80,2,,,,0.03125,0.9873101711273193,0.010416666977107525
81,3,0.7627297639846802,,,,,
82,3,0.9060600996017456,,,,,
83,3,0.8788108229637146,,,,,
84,3,0.868225634098053,,,,,
85,3,0.7783046364784241,,,,,
86,3,0.8603171110153198,,,,,
87,3,0.7682265639305115,,,,,
88,3,0.821856677532196,,,,,
89,3,0.8471372723579407,,,,,
90,3,0.7602324485778809,,,,,
91,3,0.7507485151290894,,,,,
92,3,0.9198753833770752,,,,,
93,3,0.7058112621307373,,,,,
94,3,0.7103104591369629,,,,,
95,3,0.7076769471168518,,,,,
96,3,0.7629254460334778,,,,,
97,3,0.7588496804237366,,,,,
98,3,0.7190520763397217,,,,,
99,3,0.7093850374221802,,,,,
100,3,0.7624260783195496,,,,,
101,3,0.6026126742362976,,,,,
102,3,0.7727200984954834,,,,,
103,3,0.6792620420455933,,,,,
104,3,0.5947303175926208,,,,,
105,3,0.5756526589393616,,,,,
106,3,0.7883614897727966,,,,,
107,3,0.576299786567688,,,,,
12,,,0.2711687684059143,,,,
13,,,0.32379892468452454,,,,
14,,,0.45035338401794434,,,,
15,,,0.4841645359992981,,,,
107,3,,,0.3635208010673523,,,
107,3,,,,0.335069477558136,0.7536517977714539,0.222222238779068
108,4,0.7064324617385864,,,,,
109,4,0.6609875559806824,,,,,
110,4,0.6483778953552246,,,,,
111,4,0.5183561444282532,,,,,
112,4,0.5638553500175476,,,,,
113,4,0.5527210831642151,,,,,
114,4,0.7396037578582764,,,,,
115,4,0.5081120729446411,,,,,
116,4,0.6124595999717712,,,,,
117,4,0.6294546723365784,,,,,
118,4,0.5564358234405518,,,,,
119,4,0.5710616707801819,,,,,
120,4,0.4732676148414612,,,,,
121,4,0.4804152548313141,,,,,
122,4,0.6531649827957153,,,,,
123,4,0.5083650946617126,,,,,
124,4,0.5723662972450256,,,,,
125,4,0.4460376501083374,,,,,
126,4,0.5216144919395447,,,,,
127,4,0.5711424946784973,,,,,
128,4,0.5264977812767029,,,,,
129,4,0.4736610949039459,,,,,
130,4,0.41988635063171387,,,,,
131,4,0.4623555541038513,,,,,
132,4,0.5267220139503479,,,,,
133,4,0.43455150723457336,,,,,
134,4,0.44463473558425903,,,,,
16,,,0.14982040226459503,,,,
17,,,0.1867309808731079,,,,
18,,,0.29568639397621155,,,,
19,,,0.3494904935359955,,,,
134,4,,,0.22616198658943176,,,
134,4,,,,0.6510417461395264,0.5475014448165894,0.3715277910232544
135,5,0.3708008825778961,,,,,
136,5,0.41905859112739563,,,,,
137,5,0.4117409288883209,,,,,
138,5,0.3934318721294403,,,,,
139,5,0.4157951772212982,,,,,
140,5,0.5013235211372375,,,,,
141,5,0.36839184165000916,,,,,
142,5,0.5154821276664734,,,,,
143,5,0.4572644531726837,,,,,
144,5,0.4972369968891144,,,,,
145,5,0.36522766947746277,,,,,
146,5,0.3515070378780365,,,,,
147,5,0.4412744343280792,,,,,
148,5,0.29542943835258484,,,,,
149,5,0.39808782935142517,,,,,
150,5,0.3105635643005371,,,,,
151,5,0.5277866721153259,,,,,
152,5,0.3030557930469513,,,,,
153,5,0.5080246925354004,,,,,
154,5,0.4341968595981598,,,,,
155,5,0.31804171204566956,,,,,
156,5,0.3207041323184967,,,,,
157,5,0.4476749002933502,,,,,
158,5,0.34823548793792725,,,,,
159,5,0.35900819301605225,,,,,
160,5,0.44049155712127686,,,,,
161,5,0.3518434762954712,,,,,
20,,,0.09967905282974243,,,,
21,,,0.1275164783000946,,,,
22,,,0.22267112135887146,,,,
23,,,0.28945374488830566,,,,
161,5,,,0.16545534133911133,,,
161,5,,,,0.9027777910232544,0.40265482664108276,0.5399306416511536
162,6,0.3112393021583557,,,,,
163,6,0.40422752499580383,,,,,
164,6,0.397587388753891,,,,,
165,6,0.2587975561618805,,,,,
166,6,0.3435485064983368,,,,,
167,6,0.3397316634654999,,,,,
168,6,0.4209490418434143,,,,,
169,6,0.2580094337463379,,,,,
170,6,0.321226567029953,,,,,
171,6,0.2597044110298157,,,,,
172,6,0.3730596601963043,,,,,
173,6,0.24933910369873047,,,,,
174,6,0.3011278808116913,,,,,
175,6,0.4315139651298523,,,,,
176,6,0.2512799799442291,,,,,
177,6,0.2674488425254822,,,,,
178,6,0.2765697240829468,,,,,
179,6,0.4154338538646698,,,,,
180,6,0.3940419852733612,,,,,
181,6,0.23960871994495392,,,,,
182,6,0.2763051688671112,,,,,
183,6,0.3390699625015259,,,,,
184,6,0.419050008058548,,,,,
185,6,0.2370743602514267,,,,,
186,6,0.4175228476524353,,,,,
187,6,0.23848272860050201,,,,,
188,6,0.21210230886936188,,,,,
24,,,0.079875148832798,,,,
25,,,0.11185828596353531,,,,
26,,,0.20380429923534393,,,,
27,,,0.2540900409221649,,,,
188,6,,,0.1454285979270935,,,
188,6,,,,0.9375000596046448,0.32052046060562134,0.5746527910232544
189,7,0.3710503578186035,,,,,
190,7,0.32841429114341736,,,,,
191,7,0.2836925983428955,,,,,
192,7,0.2275216281414032,,,,,
193,7,0.34612077474594116,,,,,
194,7,0.2381967008113861,,,,,
195,7,0.34463024139404297,,,,,
196,7,0.2210894227027893,,,,,
197,7,0.2117055058479309,,,,,
198,7,0.3970324993133545,,,,,
199,7,0.2978791296482086,,,,,
200,7,0.16440479457378387,,,,,
201,7,0.3160906434059143,,,,,
202,7,0.2602198123931885,,,,,
203,7,0.27757543325424194,,,,,
204,7,0.24574822187423706,,,,,
205,7,0.2165328711271286,,,,,
206,7,0.39566731452941895,,,,,
207,7,0.18622872233390808,,,,,
208,7,0.22238335013389587,,,,,
209,7,0.22953017055988312,,,,,
210,7,0.42150604724884033,,,,,
211,7,0.2813834249973297,,,,,
212,7,0.20077741146087646,,,,,
213,7,0.22339527308940887,,,,,
214,7,0.20506684482097626,,,,,
215,7,0.37619805335998535,,,,,
28,,,0.07573433220386505,,,,
29,,,0.1075848862528801,,,,
30,,,0.19168831408023834,,,,
31,,,0.24152898788452148,,,,
215,7,,,0.1379498839378357,,,
215,7,,,,0.9322916865348816,0.2774089574813843,0.5659722685813904
216,8,0.2765883207321167,,,,,
217,8,0.23761866986751556,,,,,
218,8,0.21225817501544952,,,,,
219,8,0.21165254712104797,,,,,
220,8,0.18860943615436554,,,,,
221,8,0.38066911697387695,,,,,
222,8,0.3716210424900055,,,,,
223,8,0.2963773012161255,,,,,
224,8,0.17577135562896729,,,,,
225,8,0.3976486921310425,,,,,
226,8,0.21212853491306305,,,,,
227,8,0.21946056187152863,,,,,
228,8,0.1890072226524353,,,,,
229,8,0.19824765622615814,,,,,
230,8,0.16676604747772217,,,,,
231,8,0.18250665068626404,,,,,
232,8,0.20425306260585785,,,,,
233,8,0.2624470591545105,,,,,
234,8,0.1706809103488922,,,,,
235,8,0.2126043140888214,,,,,
236,8,0.16487735509872437,,,,,
237,8,0.17542098462581635,,,,,
238,8,0.32968610525131226,,,,,
239,8,0.31333690881729126,,,,,
240,8,0.2745301127433777,,,,,
241,8,0.21510761976242065,,,,,
242,8,0.25820764899253845,,,,,
32,,,0.06555850803852081,,,,
33,,,0.10157647728919983,,,,
34,,,0.17784811556339264,,,,
35,,,0.22752858698368073,,,,
242,8,,,0.12749816477298737,,,
242,8,,,,0.9479166865348816,0.24066974222660065,0.6059027910232544
243,9,0.17212991416454315,,,,,
244,9,0.2327573150396347,,,,,
245,9,0.14749160408973694,,,,,
246,9,0.2101854532957077,,,,,
247,9,0.2093004584312439,,,,,
248,9,0.18436069786548615,,,,,
249,9,0.2568911015987396,,,,,
250,9,0.26913216710090637,,,,,
251,9,0.1918523907661438,,,,,
252,9,0.13062043488025665,,,,,
253,9,0.25114473700523376,,,,,
254,9,0.25242361426353455,,,,,
255,9,0.1690160036087036,,,,,
256,9,0.1579103022813797,,,,,
257,9,0.18793074786663055,,,,,
258,9,0.15383940935134888,,,,,
259,9,0.14907695353031158,,,,,
260,9,0.1386793702840805,,,,,
261,9,0.17049968242645264,,,,,
262,9,0.4718741476535797,,,,,
263,9,0.29121387004852295,,,,,
264,9,0.20504780113697052,,,,,
265,9,0.3156846761703491,,,,,
266,9,0.2116529941558838,,,,,
267,9,0.3532046377658844,,,,,
268,9,0.2760496437549591,,,,,
269,9,0.24156978726387024,,,,,
36,,,0.06495026499032974,,,,
37,,,0.09665705263614655,,,,
38,,,0.16647261381149292,,,,
39,,,0.20925632119178772,,,,
269,9,,,0.12045957148075104,,,
269,9,,,,0.9322916865348816,0.22227925062179565,0.600694477558136
270,10,0.16336379945278168,,,,,
271,10,0.2545772194862366,,,,,
272,10,0.1734331250190735,,,,,
273,10,0.1699317991733551,,,,,
274,10,0.22434303164482117,,,,,
275,10,0.12698504328727722,,,,,
276,10,0.2010791301727295,,,,,
277,10,0.1775488555431366,,,,,
278,10,0.3040478825569153,,,,,
279,10,0.2547297179698944,,,,,
280,10,0.2251022458076477,,,,,
281,10,0.17589087784290314,,,,,
282,10,0.4363943040370941,,,,,
283,10,0.16249512135982513,,,,,
284,10,0.17566408216953278,,,,,
285,10,0.2808742821216583,,,,,
286,10,0.12039653956890106,,,,,
287,10,0.1872439980506897,,,,,
288,10,0.1481722891330719,,,,,
289,10,0.2907554805278778,,,,,
290,10,0.20290032029151917,,,,,
291,10,0.2301173210144043,,,,,
292,10,0.15558168292045593,,,,,
293,10,0.23276051878929138,,,,,
294,10,0.14364558458328247,,,,,
295,10,0.20027554035186768,,,,,
296,10,0.14352060854434967,,,,,
40,,,0.06121722608804703,,,,
41,,,0.09103342145681381,,,,
42,,,0.15635423362255096,,,,
43,,,0.18821118772029877,,,,
296,10,,,0.11235083639621735,,,
296,10,,,,0.9236111640930176,0.20599372684955597,0.5868055820465088
297,11,0.15090681612491608,,,,,
298,11,0.1690194457769394,,,,,
299,11,0.24933898448944092,,,,,
300,11,0.15755268931388855,,,,,
301,11,0.1777944415807724,,,,,
302,11,0.2239995002746582,,,,,
303,11,0.1961672157049179,,,,,
304,11,0.39570480585098267,,,,,
305,11,0.2140815705060959,,,,,
306,11,0.2307935357093811,,,,,
307,11,0.18189385533332825,,,,,
308,11,0.18023627996444702,,,,,
309,11,0.27595290541648865,,,,,
310,11,0.16529037058353424,,,,,
311,11,0.17136916518211365,,,,,
312,11,0.17490048706531525,,,,,
313,11,0.1660613864660263,,,,,
314,11,0.1585490107536316,,,,,
315,11,0.29841548204421997,,,,,
316,11,0.2233470231294632,,,,,
317,11,0.16955740749835968,,,,,
318,11,0.15346944332122803,,,,,
319,11,0.17012430727481842,,,,,
320,11,0.12946739792823792,,,,,
321,11,0.22854864597320557,,,,,
322,11,0.13207055628299713,,,,,
323,11,0.16623009741306305,,,,,
44,,,0.06258513033390045,,,,
45,,,0.0979527160525322,,,,
46,,,0.15207132697105408,,,,
47,,,0.17499111592769623,,,,
323,11,,,0.11206839978694916,,,
323,11,,,,0.9322916865348816,0.1966978907585144,0.600694477558136
324,12,0.16122323274612427,,,,,
325,12,0.25074508786201477,,,,,
326,12,0.19950833916664124,,,,,
327,12,0.17763590812683105,,,,,
328,12,0.13538244366645813,,,,,
329,12,0.1904943287372589,,,,,
330,12,0.2574673593044281,,,,,
331,12,0.15854330360889435,,,,,
332,12,0.2157742977142334,,,,,
333,12,0.15339460968971252,,,,,
334,12,0.20088422298431396,,,,,
335,12,0.2218649983406067,,,,,
336,12,0.12218325585126877,,,,,
337,12,0.12683218717575073,,,,,
338,12,0.11039045453071594,,,,,
339,12,0.16001488268375397,,,,,
340,12,0.16780292987823486,,,,,
341,12,0.1255391538143158,,,,,
342,12,0.24467511475086212,,,,,
343,12,0.2686789035797119,,,,,
344,12,0.27434420585632324,,,,,
345,12,0.11148244142532349,,,,,
346,12,0.21776148676872253,,,,,
347,12,0.12706880271434784,,,,,
348,12,0.14353090524673462,,,,,
349,12,0.15817461907863617,,,,,
350,12,0.0985928326845169,,,,,
48,,,0.056030649691820145,,,,
49,,,0.08086824417114258,,,,
50,,,0.12660910189151764,,,,
51,,,0.14640530943870544,,,,
350,12,,,0.09434369951486588,,,
350,12,,,,0.9427083730697632,0.17703667283058167,0.6701388955116272
351,13,0.2143782079219818,,,,,
352,13,0.3312264084815979,,,,,
353,13,0.11852043122053146,,,,,
354,13,0.22755740582942963,,,,,
355,13,0.13504159450531006,,,,,
356,13,0.17571811378002167,,,,,
357,13,0.19806811213493347,,,,,
358,13,0.13256937265396118,,,,,
359,13,0.1891096532344818,,,,,
360,13,0.14846253395080566,,,,,
361,13,0.11517955362796783,,,,,
362,13,0.1296098679304123,,,,,
363,13,0.13157661259174347,,,,,
364,13,0.13460062444210052,,,,,
365,13,0.1803034245967865,,,,,
366,13,0.10288736969232559,,,,,
367,13,0.18018527328968048,,,,,
368,13,0.16977828741073608,,,,,
369,13,0.10079430043697357,,,,,
370,13,0.14363081753253937,,,,,
371,13,0.1819852739572525,,,,,
372,13,0.2183767855167389,,,,,
373,13,0.16788332164287567,,,,,
374,13,0.12688535451889038,,,,,
375,13,0.16497668623924255,,,,,
376,13,0.1559527963399887,,,,,
377,13,0.1420033723115921,,,,,
52,,,0.04848795011639595,,,,
53,,,0.07324060797691345,,,,
54,,,0.10865134745836258,,,,
55,,,0.11633413285017014,,,,
377,13,,,0.08118672668933868,,,
377,13,,,,0.9496528506278992,0.16360227763652802,0.6284722685813904
378,14,0.16723090410232544,,,,,
379,14,0.11035938560962677,,,,,
380,14,0.1952849179506302,,,,,
381,14,0.1432577222585678,,,,,
382,14,0.1882973164319992,,,,,
383,14,0.15121789276599884,,,,,
384,14,0.11289485543966293,,,,,
385,14,0.10866802930831909,,,,,
386,14,0.16771447658538818,,,,,
387,14,0.17025314271450043,,,,,
388,14,0.1989976167678833,,,,,
389,14,0.13920459151268005,,,,,
390,14,0.10515415668487549,,,,,
391,14,0.15666064620018005,,,,,
392,14,0.20705145597457886,,,,,
393,14,0.1196315661072731,,,,,
394,14,0.20599204301834106,,,,,
395,14,0.12728798389434814,,,,,
396,14,0.08312702178955078,,,,,
397,14,0.2317233830690384,,,,,
398,14,0.12064319103956223,,,,,
399,14,0.18411223590373993,,,,,
400,14,0.1736968606710434,,,,,
401,14,0.13690949976444244,,,,,
402,14,0.12297696620225906,,,,,
403,14,0.19909067451953888,,,,,
404,14,0.17466723918914795,,,,,
56,,,0.04735662415623665,,,,
57,,,0.07550058513879776,,,,
58,,,0.09619094431400299,,,,
59,,,0.09123459458351135,,,,
404,14,,,0.07504033297300339,,,
404,14,,,,0.9444445371627808,0.15563355386257172,0.6927083730697632
405,15,0.1541656106710434,,,,,
406,15,0.10952265560626984,,,,,
407,15,0.14645637571811676,,,,,
408,15,0.104398213326931,,,,,
409,15,0.12063182145357132,,,,,
410,15,0.1652422845363617,,,,,
411,15,0.14437775313854218,,,,,
412,15,0.06838887929916382,,,,,
413,15,0.13263970613479614,,,,,
414,15,0.13082411885261536,,,,,
415,15,0.11876653134822845,,,,,
416,15,0.11058317124843597,,,,,
417,15,0.22156617045402527,,,,,
418,15,0.2072051465511322,,,,,
419,15,0.17864948511123657,,,,,
420,15,0.11260922998189926,,,,,
421,15,0.125909686088562,,,,,
422,15,0.12152719497680664,,,,,
423,15,0.18841148912906647,,,,,
424,15,0.11714250594377518,,,,,
425,15,0.201071634888649,,,,,
426,15,0.1483122855424881,,,,,
427,15,0.17388789355754852,,,,,
428,15,0.19559498131275177,,,,,
429,15,0.10308793932199478,,,,,
430,15,0.14888645708560944,,,,,
431,15,0.11917207390069962,,,,,
60,,,0.046379633247852325,,,,
61,,,0.06827200204133987,,,,
62,,,0.0813707560300827,,,,
63,,,0.07506532967090607,,,,
431,15,,,0.06642130017280579,,,
431,15,,,,0.96875,0.1432974487543106,0.7152777910232544
432,16,0.1642848402261734,,,,,
433,16,0.13543428480625153,,,,,
434,16,0.11392287909984589,,,,,
435,16,0.13248667120933533,,,,,
436,16,0.07919945567846298,,,,,
437,16,0.12037589401006699,,,,,
438,16,0.09288947284221649,,,,,
439,16,0.15074187517166138,,,,,
440,16,0.16644278168678284,,,,,
441,16,0.08861575275659561,,,,,
442,16,0.08911595493555069,,,,,
443,16,0.15018436312675476,,,,,
444,16,0.13741637766361237,,,,,
445,16,0.0925941988825798,,,,,
446,16,0.15387402474880219,,,,,
447,16,0.18706001341342926,,,,,
448,16,0.15194012224674225,,,,,
449,16,0.12080203741788864,,,,,
450,16,0.11118168383836746,,,,,
451,16,0.10096870362758636,,,,,
452,16,0.1349826455116272,,,,,
453,16,0.11897590756416321,,,,,
454,16,0.1325370967388153,,,,,
455,16,0.1482914537191391,,,,,
456,16,0.12661544978618622,,,,,
457,16,0.1826992630958557,,,,,
458,16,0.11762945353984833,,,,,
64,,,0.04280901327729225,,,,
65,,,0.06427367776632309,,,,
66,,,0.07409480959177017,,,,
67,,,0.05752311646938324,,,,
458,16,,,0.06007368117570877,,,
458,16,,,,0.9635416865348816,0.12967640161514282,0.7534722089767456
459,17,0.10906767845153809,,,,,
460,17,0.13240182399749756,,,,,
461,17,0.09058217704296112,,,,,
462,17,0.14651528000831604,,,,,
463,17,0.10470513999462128,,,,,
464,17,0.10852302610874176,,,,,
465,17,0.11018482595682144,,,,,
466,17,0.16504985094070435,,,,,
467,17,0.0950251966714859,,,,,
468,17,0.09470777213573456,,,,,
469,17,0.07289573550224304,,,,,
470,17,0.21121616661548615,,,,,
471,17,0.07346256822347641,,,,,
472,17,0.10884960740804672,,,,,
473,17,0.11731381714344025,,,,,
474,17,0.11488011479377747,,,,,
475,17,0.13492146134376526,,,,,
476,17,0.12861642241477966,,,,,
477,17,0.14428530633449554,,,,,
478,17,0.10896444320678711,,,,,
479,17,0.1556575447320938,,,,,
480,17,0.14859052002429962,,,,,
481,17,0.12938788533210754,,,,,
482,17,0.12786678969860077,,,,,
483,17,0.11868451535701752,,,,,
484,17,0.10966558009386063,,,,,
485,17,0.12073542922735214,,,,,
68,,,0.036019351333379745,,,,
69,,,0.061560746282339096,,,,
70,,,0.06614703685045242,,,,
71,,,0.04594854637980461,,,,
485,17,,,0.053617142140865326,,,
485,17,,,,0.960069477558136,0.12158356606960297,0.7187500596046448
486,18,0.11565226316452026,,,,,
487,18,0.06115438789129257,,,,,
488,18,0.09565329551696777,,,,,
489,18,0.13155072927474976,,,,,
490,18,0.11867624521255493,,,,,
491,18,0.13930930197238922,,,,,
492,18,0.07978519797325134,,,,,
493,18,0.08183111250400543,,,,,
494,18,0.12726999819278717,,,,,
495,18,0.16639134287834167,,,,,
496,18,0.10445425659418106,,,,,
497,18,0.10258706659078598,,,,,
498,18,0.08538439124822617,,,,,
499,18,0.10204476118087769,,,,,
500,18,0.11253868043422699,,,,,
501,18,0.11634266376495361,,,,,
502,18,0.13461582362651825,,,,,
503,18,0.12787799537181854,,,,,
504,18,0.07491125166416168,,,,,
505,18,0.10142295807600021,,,,,
506,18,0.1547641009092331,,,,,
507,18,0.077980637550354,,,,,
508,18,0.07387028634548187,,,,,
509,18,0.13835367560386658,,,,,
510,18,0.10135915875434875,,,,,
511,18,0.15186576545238495,,,,,
512,18,0.09945668280124664,,,,,
72,,,0.028454607352614403,,,,
73,,,0.05435238778591156,,,,
74,,,0.054470013827085495,,,,
75,,,0.02919818088412285,,,,
512,18,,,0.0439189150929451,,,
512,18,,,,0.9687500596046448,0.11026310920715332,0.763888955116272
513,19,0.14763063192367554,,,,,
514,19,0.14166222512722015,,,,,
515,19,0.09409298747777939,,,,,
516,19,0.09521949291229248,,,,,
517,19,0.08160910755395889,,,,,
518,19,0.08622117340564728,,,,,
519,19,0.12100989371538162,,,,,
520,19,0.0908491238951683,,,,,
521,19,0.09659669548273087,,,,,
522,19,0.11247583478689194,,,,,
523,19,0.10755540430545807,,,,,
524,19,0.13235221803188324,,,,,
525,19,0.08860809355974197,,,,,
526,19,0.05962316691875458,,,,,
527,19,0.1345774531364441,,,,,
528,19,0.10954549908638,,,,,
529,19,0.0957561582326889,,,,,
530,19,0.11005117744207382,,,,,
531,19,0.12049456685781479,,,,,
532,19,0.1363135427236557,,,,,
533,19,0.10447589308023453,,,,,
534,19,0.06331843882799149,,,,,
535,19,0.10590644925832748,,,,,
536,19,0.13992968201637268,,,,,
537,19,0.09930646419525146,,,,,
538,19,0.11061020940542221,,,,,
539,19,0.10130113363265991,,,,,
76,,,0.024270057678222656,,,,
77,,,0.052076324820518494,,,,
78,,,0.05085185915231705,,,,
79,,,0.02059030532836914,,,,
539,19,,,0.039976175874471664,,,
539,19,,,,0.973958432674408,0.10692935436964035,0.779513955116272
540,20,0.0791628360748291,,,,,
541,20,0.08020462095737457,,,,,
542,20,0.10726996511220932,,,,,
543,20,0.09189718216657639,,,,,
544,20,0.0819188803434372,,,,,
545,20,0.12526178359985352,,,,,
546,20,0.09877822548151016,,,,,
547,20,0.14152929186820984,,,,,
548,20,0.1356799453496933,,,,,
549,20,0.08904103934764862,,,,,
550,20,0.08402591198682785,,,,,
551,20,0.09530746936798096,,,,,
552,20,0.06674259155988693,,,,,
553,20,0.10765436291694641,,,,,
554,20,0.13339217007160187,,,,,
555,20,0.07779505848884583,,,,,
556,20,0.08303097635507584,,,,,
557,20,0.07888796925544739,,,,,
558,20,0.08644428849220276,,,,,
559,20,0.10353301465511322,,,,,
560,20,0.10775353014469147,,,,,
561,20,0.0916607603430748,,,,,
562,20,0.10110188275575638,,,,,
563,20,0.09180321544408798,,,,,
564,20,0.07670167088508606,,,,,
565,20,0.04393205791711807,,,,,
566,20,0.07721373438835144,,,,,
80,,,0.019875604659318924,,,,
81,,,0.04859364032745361,,,,
82,,,0.050079409033060074,,,,
83,,,0.01698908768594265,,,,
566,20,,,0.03701320290565491,,,
566,20,,,,0.973958432674408,0.093989796936512,0.7951388955116272
567,21,0.12873871624469757,,,,,
568,21,0.06837978214025497,,,,,
569,21,0.10221557319164276,,,,,
570,21,0.11734393239021301,,,,,
571,21,0.07787058502435684,,,,,
572,21,0.10073445737361908,,,,,
573,21,0.060010768473148346,,,,,
574,21,0.08613699674606323,,,,,
575,21,0.07765363156795502,,,,,
576,21,0.07609382271766663,,,,,
577,21,0.08568193018436432,,,,,
578,21,0.11946520209312439,,,,,
579,21,0.09990806877613068,,,,,
580,21,0.06272155046463013,,,,,
581,21,0.12889792025089264,,,,,
582,21,0.07861290127038956,,,,,
583,21,0.054901111871004105,,,,,
584,21,0.08634694665670395,,,,,
585,21,0.06254892796278,,,,,
586,21,0.04863743111491203,,,,,
587,21,0.09819380193948746,,,,,
588,21,0.07937212288379669,,,,,
589,21,0.11060099303722382,,,,,
590,21,0.06531914323568344,,,,,
591,21,0.07482020556926727,,,,,
592,21,0.07026887685060501,,,,,
593,21,0.07775890082120895,,,,,
84,,,0.01859077624976635,,,,
85,,,0.04644843935966492,,,,
86,,,0.048473309725522995,,,,
87,,,0.01706845499575138,,,,
593,21,,,0.035529833287000656,,,
593,21,,,,0.973958432674408,0.08515682071447372,0.7934027910232544
594,22,0.0852450504899025,,,,,
595,22,0.06739860773086548,,,,,
596,22,0.054961394518613815,,,,,
597,22,0.10450993478298187,,,,,
598,22,0.0812433734536171,,,,,
599,22,0.07225120812654495,,,,,
600,22,0.10486159473657608,,,,,
601,22,0.050341907888650894,,,,,
602,22,0.0902438536286354,,,,,
603,22,0.08839109539985657,,,,,
604,22,0.04967577010393143,,,,,
605,22,0.09602466970682144,,,,,
606,22,0.0965801253914833,,,,,
607,22,0.0988653227686882,,,,,
608,22,0.08755747228860855,,,,,
609,22,0.07476088404655457,,,,,
610,22,0.08539287000894547,,,,,
611,22,0.08283006399869919,,,,,
612,22,0.05052367225289345,,,,,
613,22,0.10695122927427292,,,,,
614,22,0.10554609447717667,,,,,
615,22,0.11514045298099518,,,,,
616,22,0.08678680658340454,,,,,
617,22,0.08539025485515594,,,,,
618,22,0.08153480291366577,,,,,
619,22,0.08694189786911011,,,,,
620,22,0.044981736689805984,,,,,
88,,,0.019211752340197563,,,,
89,,,0.04263501614332199,,,,
90,,,0.04261816293001175,,,,
91,,,0.0065132384188473225,,,,
620,22,,,0.031676266342401505,,,
