csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,0,3.651771068572998,,,,,
0,1,3.0347282886505127,,,,,
0,2,2.7997477054595947,,,,,
0,3,2.657787799835205,,,,,
0,4,2.7078661918640137,,,,,
,0,,2.70342755317688,,,,
,1,,2.3040573596954346,,,,
,2,,2.6203677654266357,,,,
,3,,2.2814362049102783,,,,
,4,,2.392829418182373,,,,
0,4,,,2.460423707962036,,,
0,4,,,,0.0,2.8793723583221436,0.0
1,5,2.4415066242218018,,,,,
1,6,2.3339755535125732,,,,,
1,7,2.420243501663208,,,,,
1,8,2.3696365356445312,,,,,
1,9,2.3403351306915283,,,,,
,5,,2.2569727897644043,,,,
,6,,1.9813874959945679,,,,
,7,,2.2911596298217773,,,,
,8,,1.9777129888534546,,,,
,9,,2.0770046710968018,,,,
1,9,,,2.116847515106201,,,
1,9,,,,0.0,2.4060170650482178,0.0
2,10,2.313563823699951,,,,,
2,11,2.4233789443969727,,,,,
2,12,2.141961097717285,,,,,
2,13,2.202798366546631,,,,,
2,14,2.0003714561462402,,,,,
,10,,1.8652163743972778,,,,
,11,,1.6077314615249634,,,,
,12,,1.8584266901016235,,,,
,13,,1.6006327867507935,,,,
,14,,1.6559032201766968,,,,
2,14,,,1.717582106590271,,,
2,14,,,,0.0,2.1079812049865723,0.0
3,15,2.3335342407226562,,,,,
3,16,1.849556565284729,,,,,
3,17,1.990990161895752,,,,,
3,18,1.72085440158844,,,,,
3,19,1.8199377059936523,,,,,
,15,,1.5710705518722534,,,,
,16,,1.3740086555480957,,,,
,17,,1.628872275352478,,,,
,18,,1.3245283365249634,,,,
,19,,1.3476073741912842,,,,
3,19,,,1.449217438697815,,,
3,19,,,,0.02500000037252903,1.8702369928359985,0.0
4,20,1.7476593255996704,,,,,
4,21,1.86385178565979,,,,,
4,22,1.8816121816635132,,,,,
4,23,1.662604570388794,,,,,
4,24,1.557098627090454,,,,,
,20,,1.1186530590057373,,,,
,21,,1.0520600080490112,,,,
,22,,1.2983791828155518,,,,
,23,,1.0384831428527832,,,,
,24,,1.0026259422302246,,,,
4,24,,,1.10204017162323,,,
4,24,,,,0.02500000037252903,1.6623115539550781,0.0
5,25,1.5849392414093018,,,,,
5,26,1.7170298099517822,,,,,
5,27,1.6168848276138306,,,,,
5,28,1.4939029216766357,,,,,
5,29,1.2360615730285645,,,,,
,25,,0.9142265915870667,,,,
,26,,0.9250470995903015,,,,
,27,,1.208536982536316,,,,
,28,,0.9464636445045471,,,,
,29,,0.9814202785491943,,,,
5,29,,,0.995138943195343,,,
5,29,,,,0.02500000037252903,1.4853147268295288,0.0
6,30,1.1403318643569946,,,,,
6,31,1.0305092334747314,,,,,
6,32,1.3022021055221558,,,,,
6,33,1.1859403848648071,,,,,
6,34,1.2904834747314453,,,,,
,30,,0.6411677598953247,,,,
,31,,0.6871095895767212,,,,
,32,,0.9598430395126343,,,,
,33,,0.6805633902549744,,,,
,34,,0.6881771683692932,,,,
6,34,,,0.7313721776008606,,,
6,34,,,,0.02500000037252903,1.27886962890625,0.0
7,35,0.981270968914032,,,,,
7,36,1.2478697299957275,,,,,
7,37,0.930988609790802,,,,,
7,38,0.8939067721366882,,,,,
7,39,1.0251511335372925,,,,,
,35,,0.4500119984149933,,,,
,36,,0.49142399430274963,,,,
,37,,0.7852396965026855,,,,
,38,,0.4664773643016815,,,,
,39,,0.48900890350341797,,,,
7,39,,,0.5364323854446411,,,
7,39,,,,0.05000000074505806,1.0743770599365234,0.0
8,40,1.148938536643982,,,,,
8,41,0.9866862893104553,,,,,
8,42,0.8233808875083923,,,,,
8,43,0.9358676075935364,,,,,
8,44,0.9287328124046326,,,,,
,40,,0.3633306920528412,,,,
,41,,0.4379989206790924,,,,
,42,,0.7163781523704529,,,,
,43,,0.4092635214328766,,,,
,44,,0.41761332750320435,,,,
8,44,,,0.46891695261001587,,,
8,44,,,,0.02500000037252903,0.9443573951721191,0.0
9,45,0.6899464130401611,,,,,
9,46,1.0593681335449219,,,,,
9,47,0.7269506454467773,,,,,
9,48,0.6022930145263672,,,,,
9,49,0.5936183333396912,,,,,
,45,,0.25095945596694946,,,,
,46,,0.3549967408180237,,,,
,47,,0.6417182087898254,,,,
,48,,0.32583221793174744,,,,
,49,,0.3364923596382141,,,,
9,49,,,0.38199982047080994,,,
9,49,,,,0.10000000149011612,0.8234089612960815,0.05000000074505806
10,50,0.5768402218818665,,,,,
10,51,0.8231463432312012,,,,,
10,52,1.0154914855957031,,,,,
10,53,0.535530149936676,,,,,
10,54,0.4229612946510315,,,,,
,50,,0.16012181341648102,,,,
,51,,0.3061589002609253,,,,
,52,,0.6070452332496643,,,,
,53,,0.2902635633945465,,,,
,54,,0.2796925902366638,,,,
10,54,,,0.3286563754081726,,,
10,54,,,,0.550000011920929,0.725739598274231,0.375
11,55,0.7935022115707397,,,,,
11,56,0.6703237295150757,,,,,
11,57,0.5924367904663086,,,,,
11,58,0.44769731163978577,,,,,
11,59,0.3843909502029419,,,,,
,55,,0.10203702002763748,,,,
,56,,0.25698065757751465,,,,
,57,,0.5586985945701599,,,,
,58,,0.2140413522720337,,,,
,59,,0.22448372840881348,,,,
11,59,,,0.2712482810020447,,,
11,59,,,,0.699999988079071,0.570520281791687,0.4749999940395355
12,60,0.42091360688209534,,,,,
12,61,0.5065935254096985,,,,,
12,62,0.7274011969566345,,,,,
12,63,0.3263620138168335,,,,,
12,64,0.3371313512325287,,,,,
,60,,0.08396761119365692,,,,
,61,,0.24548134207725525,,,,
,62,,0.5312060117721558,,,,
,63,,0.2023809403181076,,,,
,64,,0.20658570528030396,,,,
12,64,,,0.25392431020736694,,,
12,64,,,,0.7250000238418579,0.5001126527786255,0.4749999940395355
13,65,0.30482903122901917,,,,,
13,66,0.5496183633804321,,,,,
13,67,0.3467036783695221,,,,,
13,68,0.47249603271484375,,,,,
13,69,0.2113392949104309,,,,,
,65,,0.0703415647149086,,,,
,66,,0.2052978277206421,,,,
,67,,0.4549715518951416,,,,
,68,,0.15434478223323822,,,,
,69,,0.1690697818994522,,,,
13,69,,,0.21080510318279266,,,
13,69,,,,0.7250000238418579,0.42712926864624023,0.5
14,70,0.3543137013912201,,,,,
14,71,0.317424476146698,,,,,
14,72,0.2862653434276581,,,,,
14,73,0.19728818535804749,,,,,
14,74,0.3385876417160034,,,,,
,70,,0.06673761457204819,,,,
,71,,0.1992853730916977,,,,
,72,,0.37697502970695496,,,,
,73,,0.13363005220890045,,,,
,74,,0.15268877148628235,,,,
14,74,,,0.18586334586143494,,,
14,74,,,,0.7250000238418579,0.3756650388240814,0.4749999940395355
15,75,0.31181806325912476,,,,,
15,76,0.20893822610378265,,,,,
15,77,0.2315417230129242,,,,,
15,78,0.523460865020752,,,,,
15,79,0.15276435017585754,,,,,
,75,,0.06598170101642609,,,,
,76,,0.1939665973186493,,,,
,77,,0.34032416343688965,,,,
,78,,0.1026315912604332,,,,
,79,,0.1313444972038269,,,,
15,79,,,0.16684970259666443,,,
15,79,,,,0.8500000238418579,0.3017886281013489,0.625
16,80,0.3603479266166687,,,,,
16,81,0.282103568315506,,,,,
16,82,0.39116790890693665,,,,,
16,83,0.1709081381559372,,,,,
16,84,0.5022629499435425,,,,,
,80,,0.0573863722383976,,,,
,81,,0.20316657423973083,,,,
,82,,0.334512859582901,,,,
,83,,0.09699547290802002,,,,
,84,,0.11582855880260468,,,,
16,84,,,0.161577969789505,,,
16,84,,,,0.875,0.2775724530220032,0.675000011920929
17,85,0.2982396185398102,,,,,
17,86,0.3925095498561859,,,,,
17,87,0.19172403216362,,,,,
17,88,0.24396175146102905,,,,,
17,89,0.19284431636333466,,,,,
,85,,0.05088609457015991,,,,
,86,,0.20217424631118774,,,,
,87,,0.3059583902359009,,,,
,88,,0.08957327157258987,,,,
,89,,0.10474654287099838,,,,
17,89,,,0.1506676971912384,,,
17,89,,,,0.8999999761581421,0.25750473141670227,0.675000011920929
18,90,0.2009294331073761,,,,,
18,91,0.24614226818084717,,,,,
18,92,0.22009196877479553,,,,,
18,93,0.24350808560848236,,,,,
18,94,0.3170725703239441,,,,,
,90,,0.04516926780343056,,,,
,91,,0.18980199098587036,,,,
,92,,0.2929803431034088,,,,
,93,,0.08159483969211578,,,,
,94,,0.09720669686794281,,,,
18,94,,,0.1413506269454956,,,
18,94,,,,0.925000011920929,0.23082777857780457,0.625
19,95,0.22937624156475067,,,,,
19,96,0.34757670760154724,,,,,
19,97,0.2468746453523636,,,,,
19,98,0.1280764639377594,,,,,
19,99,0.06089692562818527,,,,,
,95,,0.04283507913351059,,,,
,96,,0.19566212594509125,,,,
,97,,0.2762824296951294,,,,
,98,,0.07577421516180038,,,,
,99,,0.08787661045789719,,,,
19,99,,,0.13568608462810516,,,
19,99,,,,0.9750000238418579,0.2072119265794754,0.675000011920929
20,100,0.21668741106987,,,,,
20,101,0.08737251907587051,,,,,
20,102,0.31935256719589233,,,,,
20,103,0.19234049320220947,,,,,
20,104,0.18116682767868042,,,,,
,100,,0.04192914441227913,,,,
,101,,0.19713427126407623,,,,
,102,,0.30224403738975525,,,,
,103,,0.0716988742351532,,,,
,104,,0.079623743891716,,,,
20,104,,,0.13852602243423462,,,
20,104,,,,0.925000011920929,0.21119150519371033,0.675000011920929
21,105,0.3350105583667755,,,,,
21,106,0.1685992181301117,,,,,
21,107,0.2138284295797348,,,,,
21,108,0.18078714609146118,,,,,
21,109,0.24472948908805847,,,,,
,105,,0.04027588292956352,,,,
,106,,0.19177193939685822,,,,
,107,,0.27933865785598755,,,,
,108,,0.0654962807893753,,,,
,109,,0.06958087533712387,,,,
21,109,,,0.12929272651672363,,,
21,109,,,,0.9750000238418579,0.19561898708343506,0.675000011920929
22,110,0.25412717461586,,,,,
22,111,0.25209781527519226,,,,,
22,112,0.18191774189472198,,,,,
22,113,0.1382519006729126,,,,,
22,114,0.15811404585838318,,,,,
,110,,0.03694023936986923,,,,
,111,,0.1823742836713791,,,,
,112,,0.2590029537677765,,,,
,113,,0.06272206455469131,,,,
,114,,0.059401094913482666,,,,
22,114,,,0.1200881227850914,,,
22,114,,,,0.9750000238418579,0.18965846300125122,0.675000011920929
23,115,0.23449315130710602,,,,,
23,116,0.17680618166923523,,,,,
23,117,0.2721151113510132,,,,,
23,118,0.15835614502429962,,,,,
23,119,0.11209981888532639,,,,,
,115,,0.03312777727842331,,,,
,116,,0.1789955347776413,,,,
,117,,0.24744343757629395,,,,
,118,,0.061721038073301315,,,,
,119,,0.05207616463303566,,,,
23,119,,,0.11467279493808746,,,
23,119,,,,0.9750000238418579,0.17338941991329193,0.675000011920929
24,120,0.09651756286621094,,,,,
24,121,0.23029594123363495,,,,,
24,122,0.24223503470420837,,,,,
24,123,0.1114216297864914,,,,,
24,124,0.1203683391213417,,,,,
,120,,0.035755421966314316,,,,
,121,,0.18040941655635834,,,,
,122,,0.25681349635124207,,,,
,123,,0.06064344942569733,,,,
,124,,0.04656170308589935,,,,
24,124,,,0.11603669822216034,,,
24,124,,,,1.0,0.16399633884429932,0.699999988079071
25,125,0.30291852355003357,,,,,
25,126,0.17608003318309784,,,,,
25,127,0.07563219219446182,,,,,
25,128,0.12763097882270813,,,,,
25,129,0.1408175826072693,,,,,
,125,,0.03832484036684036,,,,
,126,,0.18057286739349365,,,,
,127,,0.2565777897834778,,,,
,128,,0.05909286439418793,,,,
,129,,0.04366249591112137,,,,
25,129,,,0.11564616858959198,,,
25,129,,,,0.9750000238418579,0.15714314579963684,0.675000011920929
26,130,0.19023804366588593,,,,,
26,131,0.16071875393390656,,,,,
26,132,0.07697824388742447,,,,,
26,133,0.17891256511211395,,,,,
26,134,0.09986135363578796,,,,,
,130,,0.035311009734869,,,,
,131,,0.17985399067401886,,,,
,132,,0.2238399088382721,,,,
,133,,0.05814753472805023,,,,
,134,,0.04455074667930603,,,,
26,134,,,0.10834064334630966,,,
26,134,,,,0.9750000238418579,0.1473810225725174,0.675000011920929
27,135,0.06379048526287079,,,,,
27,136,0.1300565004348755,,,,,
27,137,0.12159696221351624,,,,,
27,138,0.06247298792004585,,,,,
27,139,0.1348658949136734,,,,,
,135,,0.03224671259522438,,,,
,136,,0.18015602231025696,,,,
,137,,0.21035952866077423,,,,
,138,,0.057258300483226776,,,,
,139,,0.04382818192243576,,,,
27,139,,,0.1047697514295578,,,
27,139,,,,0.9750000238418579,0.13627280294895172,0.699999988079071
28,140,0.18469186127185822,,,,,
28,141,0.1754637062549591,,,,,
28,142,0.2471715807914734,,,,,
28,143,0.11073601990938187,,,,,
28,144,0.039923589676618576,,,,,
,140,,0.03182549774646759,,,,
,141,,0.1825021654367447,,,,
,142,,0.2165360152721405,,,,
,143,,0.05537698417901993,,,,
,144,,0.040226273238658905,,,,
28,144,,,0.1052933782339096,,,
28,144,,,,0.949999988079071,0.1347924917936325,0.699999988079071
29,145,0.10214103013277054,,,,,
29,146,0.14149537682533264,,,,,
29,147,0.0751497894525528,,,,,
29,148,0.21319279074668884,,,,,
29,149,0.23912686109542847,,,,,
,145,,0.03307171165943146,,,,
,146,,0.182908833026886,,,,
,147,,0.21300828456878662,,,,
,148,,0.05273270979523659,,,,
,149,,0.03633638843894005,,,,
29,149,,,0.10361157357692719,,,
29,149,,,,1.0,0.12845095992088318,0.699999988079071
30,150,0.17470616102218628,,,,,
30,151,0.11415860056877136,,,,,
30,152,0.12557728588581085,,,,,
30,153,0.0817200168967247,,,,,
30,154,0.17512044310569763,,,,,
,150,,0.03215908259153366,,,,
,151,,0.1798172891139984,,,,
,152,,0.21042828261852264,,,,
,153,,0.04989862069487572,,,,
,154,,0.03635360673069954,,,,
30,154,,,0.10173137485980988,,,
30,154,,,,1.0,0.13146087527275085,0.699999988079071
31,155,0.16458238661289215,,,,,
31,156,0.05386980623006821,,,,,
31,157,0.028330210596323013,,,,,
31,158,0.18026694655418396,,,,,
31,159,0.06387443840503693,,,,,
,155,,0.03209404647350311,,,,
,156,,0.175609290599823,,,,
,157,,0.20411460101604462,,,,
,158,,0.04821847751736641,,,,
,159,,0.0362105593085289,,,,
31,159,,,0.09924940019845963,,,
31,159,,,,1.0,0.1203971654176712,0.7250000238418579
32,160,0.08889355510473251,,,,,
