csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,0,3.7610950469970703,,,,,
0,1,4.139765739440918,,,,,
0,2,3.642700672149658,,,,,
0,3,3.8488035202026367,,,,,
0,4,3.635091781616211,,,,,
0,5,3.844578504562378,,,,,
0,6,3.433786153793335,,,,,
0,7,3.6859846115112305,,,,,
0,8,3.9413251876831055,,,,,
0,9,4.055502414703369,,,,,
0,10,3.9951462745666504,,,,,
0,11,4.132043838500977,,,,,
0,12,3.6583077907562256,,,,,
0,13,3.4238977432250977,,,,,
0,14,3.728408098220825,,,,,
0,15,3.929572582244873,,,,,
0,16,3.786146640777588,,,,,
0,17,4.031079292297363,,,,,
0,18,3.8243188858032227,,,,,
0,19,3.4928364753723145,,,,,
0,20,3.8009164333343506,,,,,
0,21,3.798281669616699,,,,,
0,22,3.922382354736328,,,,,
0,23,3.9036662578582764,,,,,
0,24,3.9029040336608887,,,,,
0,25,3.693026542663574,,,,,
0,26,4.063376426696777,,,,,
0,27,3.7389421463012695,,,,,
0,28,3.7909116744995117,,,,,
0,29,3.7876975536346436,,,,,
0,30,3.9053993225097656,,,,,
0,31,3.875636577606201,,,,,
0,32,3.7091877460479736,,,,,
0,33,3.5478994846343994,,,,,
0,34,3.480922222137451,,,,,
0,35,3.4897282123565674,,,,,
0,36,4.2128214836120605,,,,,
0,37,3.742591619491577,,,,,
0,38,3.8578758239746094,,,,,
0,39,3.6351418495178223,,,,,
0,40,3.7579712867736816,,,,,
0,41,3.7883622646331787,,,,,
0,42,3.7038025856018066,,,,,
0,43,3.7094321250915527,,,,,
0,44,3.565509796142578,,,,,
0,45,3.776474952697754,,,,,
0,46,3.6335790157318115,,,,,
0,47,3.6709794998168945,,,,,
0,48,3.4726321697235107,,,,,
0,49,3.5761547088623047,,,,,
0,50,3.517451763153076,,,,,
0,51,3.985853910446167,,,,,
0,52,3.692970037460327,,,,,
0,53,3.9153997898101807,,,,,
0,54,3.7450661659240723,,,,,
0,55,4.092535495758057,,,,,
0,56,3.621685266494751,,,,,
0,57,3.5303292274475098,,,,,
0,58,3.6973164081573486,,,,,
0,59,3.597212791442871,,,,,
0,60,3.5442423820495605,,,,,
0,61,3.6504225730895996,,,,,
0,62,3.7277989387512207,,,,,
0,63,3.7663049697875977,,,,,
0,64,3.658731698989868,,,,,
0,65,4.0547590255737305,,,,,
0,66,3.539017915725708,,,,,
0,67,3.3090898990631104,,,,,
0,68,3.760225772857666,,,,,
0,69,3.44734263420105,,,,,
0,70,3.5313076972961426,,,,,
0,71,3.303178310394287,,,,,
0,72,3.9871339797973633,,,,,
0,73,3.6823434829711914,,,,,
0,74,3.3424806594848633,,,,,
0,75,3.4973220825195312,,,,,
0,76,3.960245132446289,,,,,
0,77,3.617668628692627,,,,,
0,78,3.419846534729004,,,,,
0,79,3.600217342376709,,,,,
0,80,3.3896656036376953,,,,,
0,81,3.643781900405884,,,,,
0,82,3.506545066833496,,,,,
0,83,3.1285300254821777,,,,,
0,84,3.505946159362793,,,,,
0,85,3.6675150394439697,,,,,
0,86,3.6427526473999023,,,,,
0,87,3.472381591796875,,,,,
0,88,3.176602840423584,,,,,
0,89,3.243199348449707,,,,,
0,90,3.0060362815856934,,,,,
0,91,3.3977484703063965,,,,,
0,92,3.3778743743896484,,,,,
0,93,3.9256935119628906,,,,,
0,94,3.552135467529297,,,,,
0,95,3.5638484954833984,,,,,
0,96,3.5418806076049805,,,,,
0,97,3.5074357986450195,,,,,
0,98,3.31796932220459,,,,,
0,99,3.4771361351013184,,,,,
0,100,3.411987543106079,,,,,
0,101,3.4702975749969482,,,,,
0,102,3.2155325412750244,,,,,
0,103,3.3018107414245605,,,,,
0,104,3.439023971557617,,,,,
0,105,3.2563138008117676,,,,,
0,106,3.3501453399658203,,,,,
0,107,3.1978025436401367,,,,,
0,108,3.0724189281463623,,,,,
0,109,3.632936477661133,,,,,
0,110,3.4289090633392334,,,,,
0,111,3.494567394256592,,,,,
0,112,3.073025703430176,,,,,
0,113,3.2655863761901855,,,,,
0,114,3.080953359603882,,,,,
0,115,3.630793571472168,,,,,
0,116,3.2899703979492188,,,,,
0,117,3.3612892627716064,,,,,
0,118,3.514692783355713,,,,,
0,119,3.0500638484954834,,,,,
0,120,3.591303825378418,,,,,
0,121,3.55622935295105,,,,,
0,122,3.4315953254699707,,,,,
0,123,3.8422045707702637,,,,,
0,124,2.890183210372925,,,,,
0,125,3.0586581230163574,,,,,
0,126,3.126880168914795,,,,,
0,127,3.4653842449188232,,,,,
0,128,3.3656182289123535,,,,,
0,129,3.5112972259521484,,,,,
0,130,3.0692362785339355,,,,,
0,131,3.1922802925109863,,,,,
0,132,3.2327041625976562,,,,,
0,133,2.965022087097168,,,,,
0,134,3.367818593978882,,,,,
0,135,3.459178924560547,,,,,
0,136,2.7697439193725586,,,,,
0,137,3.205281972885132,,,,,
0,138,2.8442721366882324,,,,,
0,139,3.237109661102295,,,,,
0,140,2.645373582839966,,,,,
0,141,3.098972797393799,,,,,
0,142,3.267385482788086,,,,,
0,143,3.2740955352783203,,,,,
0,144,3.2847225666046143,,,,,
0,145,3.1484344005584717,,,,,
0,146,3.3910067081451416,,,,,
0,147,3.189288377761841,,,,,
0,148,3.6481101512908936,,,,,
0,149,3.180284023284912,,,,,
0,150,2.7597804069519043,,,,,
0,151,3.2221994400024414,,,,,
0,152,2.875582218170166,,,,,
0,153,2.8976967334747314,,,,,
0,154,3.0432333946228027,,,,,
0,155,2.775326728820801,,,,,
0,156,3.1086297035217285,,,,,
0,157,2.941890239715576,,,,,
0,158,2.8843817710876465,,,,,
0,159,3.0463738441467285,,,,,
0,160,2.7034082412719727,,,,,
0,161,2.9965763092041016,,,,,
0,162,3.024789810180664,,,,,
0,163,2.9579291343688965,,,,,
0,164,2.5851058959960938,,,,,
0,165,3.1888389587402344,,,,,
0,166,2.698787212371826,,,,,
0,167,2.936974287033081,,,,,
0,168,3.0727341175079346,,,,,
0,169,2.9321136474609375,,,,,
0,170,3.410492181777954,,,,,
0,171,3.2767999172210693,,,,,
0,172,2.820347547531128,,,,,
0,173,2.8979148864746094,,,,,
0,174,2.863528251647949,,,,,
0,175,2.8019187450408936,,,,,
0,176,2.8717002868652344,,,,,
0,177,3.0320277214050293,,,,,
0,178,2.8387084007263184,,,,,
0,179,2.744140386581421,,,,,
0,180,2.455686092376709,,,,,
0,181,2.9910264015197754,,,,,
0,182,2.719939947128296,,,,,
0,183,3.05063533782959,,,,,
0,184,2.5315637588500977,,,,,
0,185,2.9439964294433594,,,,,
0,186,2.765875816345215,,,,,
0,187,3.060509204864502,,,,,
0,188,2.532928466796875,,,,,
0,189,2.9907402992248535,,,,,
0,190,2.7619006633758545,,,,,
0,191,2.658546209335327,,,,,
0,192,3.086493492126465,,,,,
0,193,2.870856761932373,,,,,
0,194,2.960261344909668,,,,,
0,195,3.10697340965271,,,,,
0,196,2.690654993057251,,,,,
0,197,2.4355015754699707,,,,,
0,198,2.684540271759033,,,,,
0,199,3.066948413848877,,,,,
0,200,2.5989699363708496,,,,,
0,201,2.4824233055114746,,,,,
0,202,2.723471164703369,,,,,
0,203,2.713757038116455,,,,,
0,204,2.961714744567871,,,,,
0,205,2.552767753601074,,,,,
0,206,2.8435778617858887,,,,,
0,207,2.702836036682129,,,,,
0,208,2.5626561641693115,,,,,
0,209,2.996767997741699,,,,,
0,210,2.6385698318481445,,,,,
0,211,2.7751259803771973,,,,,
0,212,2.560490131378174,,,,,
0,213,2.931373357772827,,,,,
0,214,2.687450408935547,,,,,
0,215,2.81400728225708,,,,,
0,216,2.837618827819824,,,,,
0,217,2.8542673587799072,,,,,
0,218,2.6480212211608887,,,,,
0,219,2.715087413787842,,,,,
0,220,2.5661745071411133,,,,,
0,221,2.664069652557373,,,,,
0,222,2.553953170776367,,,,,
0,223,2.6983389854431152,,,,,
0,224,2.6448066234588623,,,,,
0,225,2.4925079345703125,,,,,
0,226,3.281189441680908,,,,,
0,227,2.6583547592163086,,,,,
0,228,2.2025439739227295,,,,,
0,229,2.6516036987304688,,,,,
0,230,2.4514284133911133,,,,,
0,231,2.6191768646240234,,,,,
0,232,2.8575754165649414,,,,,
0,233,2.818567991256714,,,,,
0,234,2.910179615020752,,,,,
0,235,2.9858205318450928,,,,,
0,236,2.618433952331543,,,,,
0,237,2.6217775344848633,,,,,
0,238,2.5491437911987305,,,,,
0,239,2.7756996154785156,,,,,
0,240,2.646397590637207,,,,,
0,241,2.9372010231018066,,,,,
0,242,2.7265286445617676,,,,,
0,243,2.712512969970703,,,,,
0,244,2.5970230102539062,,,,,
0,245,2.684903144836426,,,,,
0,246,2.8106861114501953,,,,,
0,247,2.552117347717285,,,,,
0,248,2.6358084678649902,,,,,
0,249,2.759315252304077,,,,,
0,250,2.6891093254089355,,,,,
0,251,2.872396945953369,,,,,
0,252,2.5130791664123535,,,,,
0,253,2.3805007934570312,,,,,
0,254,2.706833839416504,,,,,
0,255,2.4765405654907227,,,,,
0,256,2.594881057739258,,,,,
0,257,2.440295457839966,,,,,
0,258,2.6902761459350586,,,,,
0,259,2.386047601699829,,,,,
0,260,2.4533019065856934,,,,,
0,261,2.6078078746795654,,,,,
0,262,2.4355010986328125,,,,,
0,263,2.7288503646850586,,,,,
0,264,2.586681842803955,,,,,
0,265,2.616398334503174,,,,,
0,266,2.552886724472046,,,,,
0,267,2.614030361175537,,,,,
0,268,2.533006429672241,,,,,
0,269,2.542046546936035,,,,,
