csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
3.7926530838012695,0,0,,,,,
3.1887261867523193,0,1,,,,,
3.1941699981689453,0,2,,,,,
2.866851568222046,0,3,,,,,
2.8135573863983154,0,4,,,,,
2.847940444946289,0,5,,,,,
2.4530527591705322,0,6,,,,,
2.448147773742676,0,7,,,,,
,,0,1.818632960319519,,,,
,0,7,,1.818632960319519,,,
,0,7,,,0.0,0.0,2.9506375789642334
2.4253034591674805,1,8,,,,,
2.288762331008911,1,9,,,,,
2.148219108581543,1,10,,,,,
2.0533149242401123,1,11,,,,,
2.1862895488739014,1,12,,,,,
2.11474871635437,1,13,,,,,
1.976273536682129,1,14,,,,,
1.845797061920166,1,15,,,,,
,,1,1.484211802482605,,,,
,1,15,,1.484211802482605,,,
,1,15,,,0.0,0.0,2.129838705062866
1.8018864393234253,2,16,,,,,
1.7732620239257812,2,17,,,,,
1.7657989263534546,2,18,,,,,
1.6986079216003418,2,19,,,,,
1.6456338167190552,2,20,,,,,
1.6219933032989502,2,21,,,,,
1.593019962310791,2,22,,,,,
1.4734282493591309,2,23,,,,,
,,2,1.1956989765167236,,,,
,2,23,,1.1956989765167236,,,
,2,23,,,0.0,0.0,1.671703815460205
1.5116239786148071,3,24,,,,,
1.4265549182891846,3,25,,,,,
1.4489632844924927,3,26,,,,,
1.4562188386917114,3,27,,,,,
1.3345153331756592,3,28,,,,,
1.4001718759536743,3,29,,,,,
1.351340651512146,3,30,,,,,
1.3118115663528442,3,31,,,,,
,,3,1.0019022226333618,,,,
,3,31,,1.0019022226333618,,,
,3,31,,,0.0,0.0,1.405150055885315
1.3465677499771118,4,32,,,,,
1.455139398574829,4,33,,,,,
1.255839228630066,4,34,,,,,
1.2424954175949097,4,35,,,,,
1.2742643356323242,4,36,,,,,
1.2168784141540527,4,37,,,,,
1.1784281730651855,4,38,,,,,
1.1776705980300903,4,39,,,,,
,,4,0.8444812297821045,,,,
,4,39,,0.8444812297821045,,,
,4,39,,,0.0,0.0,1.2684104442596436
1.2151161432266235,5,40,,,,,
1.1270145177841187,5,41,,,,,
1.3337550163269043,5,42,,,,,
1.1731468439102173,5,43,,,,,
1.157970666885376,5,44,,,,,
1.108142614364624,5,45,,,,,
1.0541915893554688,5,46,,,,,
1.1331905126571655,5,47,,,,,
,,5,0.747840404510498,,,,
,5,47,,0.747840404510498,,,
,5,47,,,0.0,0.0,1.162816047668457
1.0508826971054077,6,48,,,,,
1.0160033702850342,6,49,,,,,
1.154793381690979,6,50,,,,,
1.0165313482284546,6,51,,,,,
0.9823212623596191,6,52,,,,,
0.9816834926605225,6,53,,,,,
0.9922345280647278,6,54,,,,,
1.0835328102111816,6,55,,,,,
,,6,0.6778960227966309,,,,
,6,55,,0.6778960227966309,,,
,6,55,,,0.0,0.0,1.034747838973999
0.9455742239952087,7,56,,,,,
1.0146501064300537,7,57,,,,,
0.8602655529975891,7,58,,,,,
0.852664053440094,7,59,,,,,
0.8990037441253662,7,60,,,,,
0.9578763842582703,7,61,,,,,
0.9435974955558777,7,62,,,,,
0.9026880860328674,7,63,,,,,
,,7,0.5875093936920166,,,,
,7,63,,0.5875093936920166,,,
,7,63,,,0.0,0.0,0.9220399260520935
0.9707030057907104,8,64,,,,,
0.843738317489624,8,65,,,,,
0.7770736813545227,8,66,,,,,
0.8531219959259033,8,67,,,,,
0.834270179271698,8,68,,,,,
0.8198988437652588,8,69,,,,,
0.7913199067115784,8,70,,,,,
0.7869851589202881,8,71,,,,,
,,8,0.5051516890525818,,,,
,8,71,,0.5051516890525818,,,
,8,71,,,0.02500000037252903,0.05000000074505806,0.8346388936042786
0.8081031441688538,9,72,,,,,
0.7036334276199341,9,73,,,,,
0.7597934603691101,9,74,,,,,
0.7222885489463806,9,75,,,,,
0.7443066239356995,9,76,,,,,
0.6947102546691895,9,77,,,,,
0.6628338098526001,9,78,,,,,
0.7529105544090271,9,79,,,,,
,,9,0.433841735124588,,,,
,9,79,,0.433841735124588,,,
,9,79,,,0.02500000037252903,0.10000000149011612,0.7310725450515747
0.706474781036377,10,80,,,,,
0.6605731844902039,10,81,,,,,
0.7510432600975037,10,82,,,,,
0.6347717046737671,10,83,,,,,
0.6466847062110901,10,84,,,,,
0.5441532135009766,10,85,,,,,
0.6578547358512878,10,86,,,,,
0.6685552000999451,10,87,,,,,
,,10,0.3596905767917633,,,,
,10,87,,0.3596905767917633,,,
,10,87,,,0.25,0.44999998807907104,0.6587638258934021
0.6375788450241089,11,88,,,,,
0.5622486472129822,11,89,,,,,
0.4591592848300934,11,90,,,,,
0.7361393570899963,11,91,,,,,
0.560863733291626,11,92,,,,,
0.5487474799156189,11,93,,,,,
0.5576329231262207,11,94,,,,,
0.4902121424674988,11,95,,,,,
,,11,0.31422358751296997,,,,
,11,95,,0.31422358751296997,,,
,11,95,,,0.3499999940395355,0.550000011920929,0.5690727829933167
0.5191319584846497,12,96,,,,,
0.4815807044506073,12,97,,,,,
0.43879738450050354,12,98,,,,,
0.5503388047218323,12,99,,,,,
0.5232924818992615,12,100,,,,,
0.47378697991371155,12,101,,,,,
0.5080589652061462,12,102,,,,,
0.517768383026123,12,103,,,,,
,,12,0.27080973982810974,,,,
,12,103,,0.27080973982810974,,,
,12,103,,,0.4749999940395355,0.675000011920929,0.5015944838523865
0.4698053300380707,13,104,,,,,
0.35325053334236145,13,105,,,,,
0.3847798705101013,13,106,,,,,
0.5361217856407166,13,107,,,,,
0.44734710454940796,13,108,,,,,
0.49307379126548767,13,109,,,,,
0.39831092953681946,13,110,,,,,
0.3693076968193054,13,111,,,,,
,,13,0.2338319718837738,,,,
,13,111,,0.2338319718837738,,,
,13,111,,,0.4749999940395355,0.6499999761581421,0.4314996302127838
0.4104458689689636,14,112,,,,,
0.330121785402298,14,113,,,,,
0.47507748007774353,14,114,,,,,
0.4416332244873047,14,115,,,,,
0.4148048758506775,14,116,,,,,
0.3354615569114685,14,117,,,,,
0.40467602014541626,14,118,,,,,
0.3188157379627228,14,119,,,,,
,,14,0.21062955260276794,,,,
,14,119,,0.21062955260276794,,,
,14,119,,,0.5,0.675000011920929,0.39137956500053406
0.31344908475875854,15,120,,,,,
0.3075829744338989,15,121,,,,,
0.4853648543357849,15,122,,,,,
0.36242154240608215,15,123,,,,,
0.3213162422180176,15,124,,,,,
0.28830862045288086,15,125,,,,,
0.34256449341773987,15,126,,,,,
0.33153873682022095,15,127,,,,,
,,15,0.19635367393493652,,,,
,15,127,,0.19635367393493652,,,
,15,127,,,0.550000011920929,0.7749999761581421,0.344068318605423
0.23961788415908813,16,128,,,,,
0.35340893268585205,16,129,,,,,
0.3490390181541443,16,130,,,,,
0.30794912576675415,16,131,,,,,
