csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
0,3.43281626701355,0,,,,,
0,3.5873734951019287,1,,,,,
0,3.544764757156372,2,,,,,
0,3.7030224800109863,3,,,,,
0,2.864351511001587,4,,,,,
0,3.2824437618255615,5,,,,,
0,2.816070079803467,6,,,,,
0,3.068708896636963,7,,,,,
0,2.694528579711914,8,,,,,
0,2.7742462158203125,9,,,,,
0,2.5896530151367188,10,,,,,
0,2.4318408966064453,11,,,,,
0,2.0319108963012695,12,,,,,
0,2.4134275913238525,13,,,,,
0,2.258601427078247,14,,,,,
0,2.436774969100952,15,,,,,
0,2.3906052112579346,16,,,,,
0,2.191870927810669,17,,,,,
0,2.3029658794403076,18,,,,,
0,1.9013735055923462,19,,,,,
0,2.09293794631958,20,,,,,
0,1.8604050874710083,21,,,,,
0,2.3225066661834717,22,,,,,
0,1.8325908184051514,23,,,,,
0,2.019166946411133,24,,,,,
0,1.6823123693466187,25,,,,,
0,1.9417775869369507,26,,,,,
0,1.6865193843841553,27,,,,,
0,1.8560348749160767,28,,,,,
0,1.9367685317993164,29,,,,,
0,1.731593132019043,30,,,,,
0,1.6628203392028809,31,,,,,
0,1.5740516185760498,32,,,,,
0,1.5038511753082275,33,,,,,
0,1.444366455078125,34,,,,,
0,1.4141128063201904,35,,,,,
0,1.4401501417160034,36,,,,,
0,1.7056812047958374,37,,,,,
0,1.453874945640564,38,,,,,
0,1.6273524761199951,39,,,,,
,,0,1.1688159704208374,,,,
,,1,1.016284465789795,,,,
,,2,1.5288721323013306,,,,
,,3,0.967663586139679,,,,
,,4,1.1763968467712402,,,,
0,,39,,1.1716066598892212,,,
0,,39,,,2.2376554012298584,0.0,0.0
1,1.7491395473480225,40,,,,,
1,1.628932237625122,41,,,,,
1,1.4477615356445312,42,,,,,
1,1.431336522102356,43,,,,,
1,1.2303069829940796,44,,,,,
1,1.4060964584350586,45,,,,,
1,1.27864408493042,46,,,,,
1,1.2890874147415161,47,,,,,
1,1.2903997898101807,48,,,,,
1,1.3444935083389282,49,,,,,
1,1.459215521812439,50,,,,,
1,1.1740037202835083,51,,,,,
1,1.2080432176589966,52,,,,,
1,1.2354942560195923,53,,,,,
1,1.385494589805603,54,,,,,
1,1.3045459985733032,55,,,,,
1,1.031309723854065,56,,,,,
1,1.1483057737350464,57,,,,,
1,1.1071377992630005,58,,,,,
1,1.397599220275879,59,,,,,
1,1.3867628574371338,60,,,,,
1,1.1336569786071777,61,,,,,
1,1.5009576082229614,62,,,,,
1,1.4800089597702026,63,,,,,
1,1.281198501586914,64,,,,,
1,1.12907874584198,65,,,,,
1,1.1405742168426514,66,,,,,
1,1.369588017463684,67,,,,,
1,1.1997922658920288,68,,,,,
1,1.2612841129302979,69,,,,,
1,1.1426808834075928,70,,,,,
1,1.0844509601593018,71,,,,,
1,1.1123530864715576,72,,,,,
1,1.2947510480880737,73,,,,,
1,1.346086859703064,74,,,,,
1,0.9750449061393738,75,,,,,
1,0.9934635758399963,76,,,,,
1,1.1037046909332275,77,,,,,
1,1.0057969093322754,78,,,,,
1,1.2929260730743408,79,,,,,
,,5,0.6825752854347229,,,,
,,6,0.6631357669830322,,,,
,,7,0.9999694228172302,,,,
,,8,0.6605902910232544,,,,
,,9,0.7819983959197998,,,,
1,,79,,0.7576538324356079,,,
1,,79,,,1.2695378065109253,0.0,0.0
2,1.0307462215423584,80,,,,,
2,1.035223126411438,81,,,,,
2,0.9798455238342285,82,,,,,
2,1.123222827911377,83,,,,,
2,1.263843059539795,84,,,,,
2,1.0807056427001953,85,,,,,
2,0.9872826933860779,86,,,,,
2,1.1391026973724365,87,,,,,
2,1.0825690031051636,88,,,,,
2,0.885004460811615,89,,,,,
2,1.0230649709701538,90,,,,,
2,1.1831879615783691,91,,,,,
2,1.0689358711242676,92,,,,,
2,0.9636133313179016,93,,,,,
2,0.853980302810669,94,,,,,
2,1.3814220428466797,95,,,,,
2,0.9747005105018616,96,,,,,
2,0.9402483701705933,97,,,,,
2,0.9718731045722961,98,,,,,
2,0.8560189008712769,99,,,,,
2,0.8801928758621216,100,,,,,
2,0.9888496398925781,101,,,,,
2,0.9581419825553894,102,,,,,
2,0.8975913524627686,103,,,,,
2,0.8521050214767456,104,,,,,
2,0.9261659979820251,105,,,,,
2,1.1103709936141968,106,,,,,
2,0.7553046941757202,107,,,,,
2,0.9099920988082886,108,,,,,
2,0.8594092130661011,109,,,,,
2,0.9757586121559143,110,,,,,
2,0.9307344555854797,111,,,,,
2,0.7655221223831177,112,,,,,
2,0.7112504243850708,113,,,,,
2,0.8573186993598938,114,,,,,
2,0.8488317728042603,115,,,,,
2,0.8037189841270447,116,,,,,
2,0.8587790727615356,117,,,,,
2,1.022793173789978,118,,,,,
2,0.7610936760902405,119,,,,,
,,10,0.38880401849746704,,,,
,,11,0.46643155813217163,,,,
,,12,0.841931164264679,,,,
,,13,0.4525396525859833,,,,
,,14,0.5432865023612976,,,,
2,,119,,0.5385985970497131,,,
2,,119,,,0.9624627828598022,0.0,0.02500000037252903
3,0.8220555782318115,120,,,,,
3,0.8089956045150757,121,,,,,
3,0.6688270568847656,122,,,,,
3,1.1547253131866455,123,,,,,
3,0.7392995953559875,124,,,,,
3,0.8701193332672119,125,,,,,
3,0.5916919112205505,126,,,,,
3,0.8328425884246826,127,,,,,
3,0.813423216342926,128,,,,,
3,0.6176139116287231,129,,,,,
3,0.6271419525146484,130,,,,,
3,0.8841812014579773,131,,,,,
3,0.75775146484375,132,,,,,
3,0.6265402436256409,133,,,,,
3,0.7151487469673157,134,,,,,
3,0.728380560874939,135,,,,,
3,0.8750901222229004,136,,,,,
3,0.6738553047180176,137,,,,,
3,0.7473663687705994,138,,,,,
3,0.8174753189086914,139,,,,,
3,0.6371021866798401,140,,,,,
3,0.6738613247871399,141,,,,,
3,0.7834396958351135,142,,,,,
3,0.5074765682220459,143,,,,,
3,0.5963651537895203,144,,,,,
3,0.8238365054130554,145,,,,,
3,0.3422572612762451,146,,,,,
3,0.5634458661079407,147,,,,,
3,0.7420821785926819,148,,,,,
3,0.7209663987159729,149,,,,,
3,0.820900022983551,150,,,,,
3,0.4371276795864105,151,,,,,
3,0.595721423625946,152,,,,,
3,0.5966981649398804,153,,,,,
3,0.6042127013206482,154,,,,,
3,0.5565521717071533,155,,,,,
3,0.5055035948753357,156,,,,,
3,0.8425611853599548,157,,,,,
3,0.45256686210632324,158,,,,,
3,0.5939833521842957,159,,,,,
,,15,0.12311972677707672,,,,
,,16,0.2655732333660126,,,,
,,17,0.5542225241661072,,,,
,,18,0.2554128170013428,,,,
,,19,0.26075831055641174,,,,
3,,159,,0.291817307472229,,,
3,,159,,,0.6942296028137207,0.3499999940395355,0.574999988079071
