csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
1.0791133642196655,40,10,,,,,
1.0987056493759155,41,10,,,,,
1.0521703958511353,42,10,,,,,
1.042358636856079,43,10,,,,,
,10,,0.769542932510376,,,,
,43,10,,0.769542932510376,,,
,43,10,,,0.0,0.10000000149011612,1.0680869817733765
1.0789049863815308,44,11,,,,,
0.9568914771080017,45,11,,,,,
0.95796799659729,46,11,,,,,
0.9496231079101562,47,11,,,,,
,11,,0.7266468405723572,,,,
,47,11,,0.7266468405723572,,,
,47,11,,,0.0,0.05000000074505806,0.9858468770980835
0.922471284866333,48,12,,,,,
0.963716983795166,49,12,,,,,
0.9681278467178345,50,12,,,,,
0.8941610455513,51,12,,,,,
,12,,0.693939208984375,,,,
,51,12,,0.693939208984375,,,
,51,12,,,0.0,0.10000000149011612,0.9371193051338196
0.901762068271637,52,13,,,,,
0.821404218673706,53,13,,,,,
0.9675500392913818,54,13,,,,,
0.8112819790840149,55,13,,,,,
,13,,0.6526845097541809,,,,
,55,13,,0.6526845097541809,,,
,55,13,,,0.0,0.10000000149011612,0.8754995465278625
0.9006032943725586,56,14,,,,,
0.7851480841636658,57,14,,,,,
0.7823539972305298,58,14,,,,,
0.8099973201751709,59,14,,,,,
,14,,0.578021228313446,,,,
,59,14,,0.578021228313446,,,
,59,14,,,0.0,0.10000000149011612,0.8195256590843201
0.7423391342163086,60,15,,,,,
0.826262354850769,61,15,,,,,
0.8176882863044739,62,15,,,,,
0.7042091488838196,63,15,,,,,
,15,,0.5413199067115784,,,,
,63,15,,0.5413199067115784,,,
,63,15,,,0.0,0.15000000596046448,0.7726247310638428
0.7364462614059448,64,16,,,,,
0.7579666376113892,65,16,,,,,
0.7276508212089539,66,16,,,,,
0.7041025757789612,67,16,,,,,
,16,,0.49582692980766296,,,,
,67,16,,0.49582692980766296,,,
,67,16,,,0.0,0.15000000596046448,0.7315415143966675
0.6416229605674744,68,17,,,,,
0.6745449304580688,69,17,,,,,
0.6655727624893188,70,17,,,,,
0.6896048784255981,71,17,,,,,
,17,,0.44384902715682983,,,,
,71,17,,0.44384902715682983,,,
,71,17,,,0.0,0.15000000596046448,0.6678364276885986
0.5753050446510315,72,18,,,,,
0.6242941617965698,73,18,,,,,
0.6847341060638428,74,18,,,,,
0.6686704754829407,75,18,,,,,
,18,,0.38653746247291565,,,,
,75,18,,0.38653746247291565,,,
,75,18,,,0.05000000074505806,0.20000000298023224,0.638251006603241
0.7028385996818542,76,19,,,,,
0.6337725520133972,77,19,,,,,
0.5483320951461792,78,19,,,,,
0.5281643867492676,79,19,,,,,
,19,,0.3372313380241394,,,,
,79,19,,0.3372313380241394,,,
,79,19,,,0.20000000298023224,0.45000001788139343,0.6032768487930298
0.5543522238731384,80,20,,,,,
0.6174952387809753,81,20,,,,,
0.521973192691803,82,20,,,,,
0.4832046627998352,83,20,,,,,
,20,,0.283496230840683,,,,
,83,20,,0.283496230840683,,,
,83,20,,,0.4000000059604645,0.5999999642372131,0.544256329536438
0.5592228174209595,84,21,,,,,
0.4641636908054352,85,21,,,,,
0.4830372631549835,86,21,,,,,
0.5122852325439453,87,21,,,,,
,21,,0.2424815148115158,,,,
,87,21,,0.2424815148115158,,,
,87,21,,,0.3499999940395355,0.6500000357627869,0.5046772360801697
0.4394516050815582,88,22,,,,,
0.5112535357475281,89,22,,,,,
0.46866023540496826,90,22,,,,,
0.46997132897377014,91,22,,,,,
,22,,0.21039515733718872,,,,
,91,22,,0.21039515733718872,,,
,91,22,,,0.3499999940395355,0.550000011920929,0.47233420610427856
0.41521382331848145,92,23,,,,,
0.45339903235435486,93,23,,,,,
0.40385350584983826,94,23,,,,,
0.41490069031715393,95,23,,,,,
,23,,0.18562376499176025,,,,
,95,23,,0.18562376499176025,,,
,95,23,,,0.3499999940395355,0.550000011920929,0.4218417704105377
0.4511488378047943,96,24,,,,,
0.43700557947158813,97,24,,,,,
0.3979628086090088,98,24,,,,,
0.40228763222694397,99,24,,,,,
,24,,0.16416878998279572,,,,
,99,24,,0.16416878998279572,,,
,99,24,,,0.3499999940395355,0.550000011920929,0.4221011996269226
0.339719295501709,100,25,,,,,
0.3521518409252167,101,25,,,,,
0.3093200922012329,102,25,,,,,
0.41605785489082336,103,25,,,,,
,25,,0.15307718515396118,,,,
,103,25,,0.15307718515396118,,,
,103,25,,,0.4000000059604645,0.5999999642372131,0.3543122410774231
0.36174267530441284,104,26,,,,,
0.38666531443595886,105,26,,,,,
0.31060469150543213,106,26,,,,,
0.2985358238220215,107,26,,,,,
,26,,0.14524079859256744,,,,
,107,26,,0.14524079859256744,,,
,107,26,,,0.45000001788139343,0.6500000357627869,0.33938711881637573
0.31271156668663025,108,27,,,,,
0.3241228461265564,109,27,,,,,
0.336025208234787,110,27,,,,,
0.27491244673728943,111,27,,,,,
,27,,0.135268434882164,,,,
,111,27,,0.135268434882164,,,
,111,27,,,0.45000001788139343,0.6500000357627869,0.311942994594574
0.2554291784763336,112,28,,,,,
0.34004491567611694,113,28,,,,,
0.30274441838264465,114,28,,,,,
0.27854040265083313,115,28,,,,,
,28,,0.13050079345703125,,,,
,115,28,,0.13050079345703125,,,
,115,28,,,0.6000000238418579,0.800000011920929,0.2941897511482239
0.2803376317024231,116,29,,,,,
0.24514910578727722,117,29,,,,,
0.29392388463020325,118,29,,,,,
0.3621993958950043,119,29,,,,,
,29,,0.12342413514852524,,,,
,119,29,,0.12342413514852524,,,
,119,29,,,0.6500000357627869,0.8999999761581421,0.29540249705314636
0.2787487804889679,120,30,,,,,
0.2616197168827057,121,30,,,,,
0.26608461141586304,122,30,,,,,
0.25641217827796936,123,30,,,,,
,30,,0.11749324947595596,,,,
,123,30,,0.11749324947595596,,,
,123,30,,,0.6500000357627869,0.8999999761581421,0.2657163143157959
0.2784133553504944,124,31,,,,,
0.2327188402414322,125,31,,,,,
0.22786709666252136,126,31,,,,,
0.31998956203460693,127,31,,,,,
,31,,0.11394643783569336,,,,
,127,31,,0.11394643783569336,,,
,127,31,,,0.7000000476837158,0.8999999761581421,0.2647472321987152
0.23593376576900482,128,32,,,,,
0.2736646234989166,129,32,,,,,
0.2303307056427002,130,32,,,,,
0.2913200557231903,131,32,,,,,
,32,,0.12328935414552689,,,,
,131,32,,0.12328935414552689,,,
,131,32,,,0.75,0.949999988079071,0.2578122913837433
0.27463236451148987,132,33,,,,,
0.2401576191186905,133,33,,,,,
0.19446949660778046,134,33,,,,,
0.21567468345165253,135,33,,,,,
,33,,0.12113002687692642,,,,
,135,33,,0.12113002687692642,,,
,135,33,,,0.7000000476837158,1.0,0.23123353719711304
0.18433167040348053,136,34,,,,,
0.19352322816848755,137,34,,,,,
0.24481402337551117,138,34,,,,,
0.2398015558719635,139,34,,,,,
,34,,0.11495823413133621,,,,
,139,34,,0.11495823413133621,,,
,139,34,,,0.699999988079071,0.949999988079071,0.2156176120042801
0.20880377292633057,140,35,,,,,
0.21346420049667358,141,35,,,,,
0.2076886147260666,142,35,,,,,
0.17871111631393433,143,35,,,,,
,35,,0.11659533530473709,,,,
,143,35,,0.11659533530473709,,,
,143,35,,,0.6500000357627869,0.949999988079071,0.20216692984104156
0.20452117919921875,144,36,,,,,
0.23936881124973297,145,36,,,,,
0.22735589742660522,146,36,,,,,
0.18560795485973358,147,36,,,,,
,36,,0.11495383828878403,,,,
,147,36,,0.11495383828878403,,,
,147,36,,,0.6000000238418579,0.8500000238418579,0.21421346068382263
0.23826853930950165,148,37,,,,,
0.20191609859466553,149,37,,,,,
0.25287508964538574,150,37,,,,,
0.16724100708961487,151,37,,,,,
,37,,0.1126982718706131,,,,
,151,37,,0.1126982718706131,,,
,151,37,,,0.6500000357627869,0.8999999761581421,0.21507516503334045
0.20553472638130188,152,38,,,,,
0.16794946789741516,153,38,,,,,
0.22510336339473724,154,38,,,,,
0.2047482430934906,155,38,,,,,
,38,,0.11428830772638321,,,,
,155,38,,0.11428830772638321,,,
,155,38,,,0.6500000357627869,1.0,0.20083394646644592
0.19857574999332428,156,39,,,,,
0.20414762198925018,157,39,,,,,
0.17533187568187714,158,39,,,,,
0.19665516912937164,159,39,,,,,
,39,,0.118808314204216,,,,
,159,39,,0.118808314204216,,,
,159,39,,,0.550000011920929,0.8500000238418579,0.1936776041984558
0.15790033340454102,160,40,,,,,
0.193682000041008,161,40,,,,,
0.16905732452869415,162,40,,,,,
0.21392498910427094,163,40,,,,,
,40,,0.11009582877159119,,,,
,163,40,,0.11009582877159119,,,
,163,40,,,0.6500000357627869,0.8999999761581421,0.18364115059375763
0.15819202363491058,164,41,,,,,
0.19280892610549927,165,41,,,,,
0.17498256266117096,166,41,,,,,
0.14247746765613556,167,41,,,,,
,41,,0.11488644033670425,,,,
,167,41,,0.11488644033670425,,,
,167,41,,,0.550000011920929,0.8500000238418579,0.1671152412891388
0.19393163919448853,168,42,,,,,
0.2072833627462387,169,42,,,,,
0.191038578748703,170,42,,,,,
0.1244974136352539,171,42,,,,,
,42,,0.11728546023368835,,,,
,171,42,,0.11728546023368835,,,
,171,42,,,0.6000000238418579,0.8500000238418579,0.17918775975704193
0.1528749316930771,172,43,,,,,
0.17356576025485992,173,43,,,,,
0.164311945438385,174,43,,,,,
0.13783101737499237,175,43,,,,,
,43,,0.11272871494293213,,,,
,175,43,,0.11272871494293213,,,
,175,43,,,0.6500000357627869,0.949999988079071,0.1571459174156189
0.18323661386966705,176,44,,,,,
0.17476792633533478,177,44,,,,,
0.12647047638893127,178,44,,,,,
0.17627358436584473,179,44,,,,,
,44,,0.1392689347267151,,,,
,179,44,,0.1392689347267151,,,
,179,44,,,0.550000011920929,0.800000011920929,0.16518715023994446
0.19049492478370667,180,45,,,,,
0.11227437108755112,181,45,,,,,
0.12068568170070648,182,45,,,,,
0.13417473435401917,183,45,,,,,
,45,,0.12309230118989944,,,,
,183,45,,0.12309230118989944,,,
,183,45,,,0.550000011920929,0.800000011920929,0.1394074261188507
0.13852129876613617,184,46,,,,,
0.10871034115552902,185,46,,,,,
0.18963970243930817,186,46,,,,,
0.17980873584747314,187,46,,,,,
,46,,0.12550589442253113,,,,
,187,46,,0.12550589442253113,,,
,187,46,,,0.550000011920929,0.800000011920929,0.15417000651359558
0.15583282709121704,188,47,,,,,
0.1501166671514511,189,47,,,,,
0.14135488867759705,190,47,,,,,
0.1403210610151291,191,47,,,,,
,47,,0.1207193061709404,,,,
,191,47,,0.1207193061709404,,,
,191,47,,,0.6000000238418579,0.800000011920929,0.14690636098384857
0.137131929397583,192,48,,,,,
0.16650240123271942,193,48,,,,,
0.15879696607589722,194,48,,,,,
0.12151412665843964,195,48,,,,,
,48,,0.13879847526550293,,,,
,195,48,,0.13879847526550293,,,
,195,48,,,0.5,0.800000011920929,0.14598634839057922
0.1298011690378189,196,49,,,,,
0.18541528284549713,197,49,,,,,
0.1184324324131012,198,49,,,,,
0.1765444576740265,199,49,,,,,
,49,,0.12020112574100494,,,,
,199,49,,0.12020112574100494,,,
,199,49,,,0.6500000357627869,0.8999999761581421,0.15254834294319153
0.13721662759780884,200,50,,,,,
0.12683133780956268,201,50,,,,,
0.13134893774986267,202,50,,,,,
0.1524384617805481,203,50,,,,,
,50,,0.12981638312339783,,,,
,203,50,,0.12981638312339783,,,
,203,50,,,0.550000011920929,0.800000011920929,0.13695883750915527
