csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,2.6127612590789795,0,,,,,
0,2.373840808868408,1,,,,,
0,2.189116954803467,2,,,,,
0,2.1127567291259766,3,,,,,
0,1.941207766532898,4,,,,,
0,1.844141960144043,5,,,,,
0,1.761833906173706,6,,,,,
0,1.6882027387619019,7,,,,,
0,1.6144192218780518,8,,,,,
0,1.564710259437561,9,,,,,
0,1.4877201318740845,10,,,,,
0,1.4623913764953613,11,,,,,
0,1.4107351303100586,12,,,,,
0,1.3694133758544922,13,,,,,
0,1.323987364768982,14,,,,,
0,1.296269178390503,15,,,,,
0,1.208743691444397,16,,,,,
0,1.1530530452728271,17,,,,,
0,1.1164504289627075,18,,,,,
0,1.0390695333480835,19,,,,,
,,0,0.7041674256324768,,,,
,,1,0.7196961641311646,,,,
,,2,0.7219952344894409,,,,
0,,19,,0.7139444947242737,,,
0,,19,,,0.0,1.6285412311553955,0.0
1,1.0128297805786133,20,,,,,
1,0.9595995545387268,21,,,,,
1,0.9345310926437378,22,,,,,
1,0.8842579126358032,23,,,,,
1,0.8402751684188843,24,,,,,
1,0.803648054599762,25,,,,,
1,0.8126853108406067,26,,,,,
1,0.7785189151763916,27,,,,,
1,0.7361119985580444,28,,,,,
1,0.7307842969894409,29,,,,,
1,0.6815378665924072,30,,,,,
1,0.6857677698135376,31,,,,,
1,0.62972092628479,32,,,,,
1,0.6493054628372192,33,,,,,
1,0.6105248928070068,34,,,,,
1,0.546459436416626,35,,,,,
1,0.5433336496353149,36,,,,,
1,0.5239318013191223,37,,,,,
1,0.5399538278579712,38,,,,,
1,0.486857533454895,39,,,,,
,,3,0.2987143099308014,,,,
,,4,0.32318243384361267,,,,
,,5,0.34026452898979187,,,,
1,,39,,0.31681159138679504,,,
1,,39,,,0.0,0.719531774520874,0.0
2,0.4928097724914551,40,,,,,
2,0.48757168650627136,41,,,,,
2,0.45781251788139343,42,,,,,
2,0.46054744720458984,43,,,,,
2,0.43099460005760193,44,,,,,
2,0.4110013246536255,45,,,,,
2,0.3997419774532318,46,,,,,
2,0.38947319984436035,47,,,,,
2,0.40450718998908997,48,,,,,
2,0.3264029324054718,49,,,,,
2,0.3580361008644104,50,,,,,
2,0.35985618829727173,51,,,,,
2,0.31155475974082947,52,,,,,
2,0.29972630739212036,53,,,,,
2,0.2924925684928894,54,,,,,
2,0.27064746618270874,55,,,,,
