csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
2.7459447383880615,0,0,,,,,
2.4216842651367188,1,0,,,,,
2.167558193206787,2,0,,,,,
2.0798754692077637,3,0,,,,,
1.9756755828857422,4,0,,,,,
,0,,1.3999723196029663,,,,
,4,0,,1.3999722003936768,,,
,4,0,,,0.0,2.2781476974487305,0.0
1.8360097408294678,5,1,,,,,
1.7920023202896118,6,1,,,,,
1.760254144668579,7,1,,,,,
1.6613527536392212,8,1,,,,,
1.6059359312057495,9,1,,,,,
,1,,1.2284542322158813,,,,
,9,1,,1.2284542322158813,,,
,9,1,,,0.0,1.73111093044281,0.0
1.5609283447265625,10,2,,,,,
1.5352222919464111,11,2,,,,,
1.513866901397705,12,2,,,,,
1.4463220834732056,13,2,,,,,
1.3562290668487549,14,2,,,,,
,2,,1.0744085311889648,,,,
,14,2,,1.0744086503982544,,,
,14,2,,,0.0,1.4825137853622437,0.0
1.3439894914627075,15,3,,,,,
1.3116569519042969,16,3,,,,,
1.2736855745315552,17,3,,,,,
1.2061594724655151,18,3,,,,,
1.1901757717132568,19,3,,,,,
,3,,0.8920851945877075,,,,
,19,3,,0.8920851945877075,,,
,19,3,,,0.0,1.2651336193084717,0.0
1.1652231216430664,20,4,,,,,
1.125913143157959,21,4,,,,,
1.0515987873077393,22,4,,,,,
1.0433197021484375,23,4,,,,,
1.0082530975341797,24,4,,,,,
,4,,0.8163565397262573,,,,
,24,4,,0.8163564801216125,,,
,24,4,,,0.0,1.0788614749908447,0.0
0.964652419090271,25,5,,,,,
0.9724531173706055,26,5,,,,,
0.8850930333137512,27,5,,,,,
0.8492226004600525,28,5,,,,,
0.8464609980583191,29,5,,,,,
,5,,0.6885933876037598,,,,
,29,5,,0.6885933876037598,,,
,29,5,,,0.0,0.9035764932632446,0.0
0.8317896723747253,30,6,,,,,
0.798538863658905,31,6,,,,,
0.7534432411193848,32,6,,,,,
0.7677549123764038,33,6,,,,,
0.7454735040664673,34,6,,,,,
,6,,0.6154682636260986,,,,
,34,6,,0.6154683828353882,,,
