csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
3.6302881240844727,0,0,,,,,
3.0100526809692383,0,1,,,,,
2.9592063426971436,0,2,,,,,
2.5928423404693604,0,3,,,,,
2.4341907501220703,0,4,,,,,
2.7232820987701416,0,5,,,,,
2.2156734466552734,0,6,,,,,
2.634094715118408,0,7,,,,,
2.6849124431610107,0,8,,,,,
2.444891929626465,0,9,,,,,
2.4815683364868164,0,10,,,,,
2.3554983139038086,0,11,,,,,
2.2026991844177246,0,12,,,,,
2.0424911975860596,0,13,,,,,
1.992772102355957,0,14,,,,,
2.175248861312866,0,15,,,,,
2.1660566329956055,0,16,,,,,
2.13952898979187,0,17,,,,,
1.8307337760925293,0,18,,,,,
2.0960187911987305,0,19,,,,,
1.8947821855545044,0,20,,,,,
2.054172992706299,0,21,,,,,
1.9612932205200195,0,22,,,,,
2.141444206237793,0,23,,,,,
1.9758026599884033,0,24,,,,,
2.069828510284424,0,25,,,,,
1.8914717435836792,0,26,,,,,
1.7645518779754639,0,27,,,,,
1.6258907318115234,0,28,,,,,
1.7132596969604492,0,29,,,,,
1.8301466703414917,0,30,,,,,
1.6705286502838135,0,31,,,,,
1.9484628438949585,0,32,,,,,
1.43989098072052,0,33,,,,,
1.8325756788253784,0,34,,,,,
1.8605762720108032,0,35,,,,,
1.3859928846359253,0,36,,,,,
1.3646255731582642,0,37,,,,,
1.3516722917556763,0,38,,,,,
1.2111717462539673,0,39,,,,,
1.4798799753189087,0,40,,,,,
1.5966745615005493,0,41,,,,,
1.247916579246521,0,42,,,,,
1.1848106384277344,0,43,,,,,
1.5485581159591675,0,44,,,,,
1.2946821451187134,0,45,,,,,
1.2536418437957764,0,46,,,,,
1.2996611595153809,0,47,,,,,
1.324115514755249,0,48,,,,,
1.2980358600616455,0,49,,,,,
1.0798670053482056,0,50,,,,,
1.4905415773391724,0,51,,,,,
1.6580144166946411,0,52,,,,,
1.158381462097168,0,53,,,,,
1.1579418182373047,0,54,,,,,
1.1933847665786743,0,55,,,,,
1.1725435256958008,0,56,,,,,
1.066558837890625,0,57,,,,,
1.1370904445648193,0,58,,,,,
1.3713347911834717,0,59,,,,,
0.9480164051055908,0,60,,,,,
1.1298171281814575,0,61,,,,,
1.02077054977417,0,62,,,,,
0.8964495062828064,0,63,,,,,
0.923649251461029,0,64,,,,,
0.9789018630981445,0,65,,,,,
0.756694495677948,0,66,,,,,
1.0585668087005615,0,67,,,,,
1.2829463481903076,0,68,,,,,
1.2992881536483765,0,69,,,,,
0.8704661726951599,0,70,,,,,
0.6397101283073425,0,71,,,,,
0.843717634677887,0,72,,,,,
0.9772466421127319,0,73,,,,,
1.2030084133148193,0,74,,,,,
0.8745092153549194,0,75,,,,,
0.7248123288154602,0,76,,,,,
0.8474700450897217,0,77,,,,,
0.7346789836883545,0,78,,,,,
0.9275690913200378,0,79,,,,,
1.0561579465866089,0,80,,,,,
0.7308674454689026,0,81,,,,,
0.7003549337387085,0,82,,,,,
0.729248046875,0,83,,,,,
0.6698118448257446,0,84,,,,,
0.8386025428771973,0,85,,,,,
0.5254355669021606,0,86,,,,,
0.9195244908332825,0,87,,,,,
0.40888845920562744,0,88,,,,,
0.6463426947593689,0,89,,,,,
0.5454050898551941,0,90,,,,,
0.4586184024810791,0,91,,,,,
0.46661320328712463,0,92,,,,,
0.5527627468109131,0,93,,,,,
0.7973061800003052,0,94,,,,,
0.4993894100189209,0,95,,,,,
0.5461482405662537,0,96,,,,,
0.7370079159736633,0,97,,,,,
0.3055146634578705,0,98,,,,,
0.561491072177887,0,99,,,,,
0.3339821994304657,0,100,,,,,
0.2766822278499603,0,101,,,,,
0.5883298516273499,0,102,,,,,
0.884272038936615,0,103,,,,,
0.34681859612464905,0,104,,,,,
0.4530166983604431,0,105,,,,,
0.8490648865699768,0,106,,,,,
0.6408578157424927,0,107,,,,,
0.3429373502731323,0,108,,,,,
0.6349143385887146,0,109,,,,,
0.452199786901474,0,110,,,,,
0.3336540460586548,0,111,,,,,
0.5646513104438782,0,112,,,,,
0.5926610231399536,0,113,,,,,
0.6522953510284424,0,114,,,,,
0.7029525637626648,0,115,,,,,
0.37837931513786316,0,116,,,,,
0.5410400629043579,0,117,,,,,
0.4706811010837555,0,118,,,,,
0.5858219265937805,0,119,,,,,
0.3696964979171753,0,120,,,,,
0.2606000602245331,0,121,,,,,
0.4406483769416809,0,122,,,,,
0.4635143280029297,0,123,,,,,
0.2735903561115265,0,124,,,,,
0.6575608849525452,0,125,,,,,
0.22342176735401154,0,126,,,,,
0.7434334754943848,0,127,,,,,
0.3866230845451355,0,128,,,,,
0.57865971326828,0,129,,,,,
0.2549172341823578,0,130,,,,,
0.4459485113620758,0,131,,,,,
0.29669058322906494,0,132,,,,,
0.31850099563598633,0,133,,,,,
0.5758377313613892,0,134,,,,,
0.2967242896556854,0,135,,,,,
0.3901093006134033,0,136,,,,,
0.3943885862827301,0,137,,,,,
0.4090174436569214,0,138,,,,,
0.41611379384994507,0,139,,,,,
0.5618115663528442,0,140,,,,,
0.53023761510849,0,141,,,,,
0.5616706013679504,0,142,,,,,
0.3078472912311554,0,143,,,,,
0.5257299542427063,0,144,,,,,
0.5012232065200806,0,145,,,,,
0.3540346622467041,0,146,,,,,
0.2307911366224289,0,147,,,,,
0.33841097354888916,0,148,,,,,
0.40898606181144714,0,149,,,,,
0.2469705492258072,0,150,,,,,
0.29655757546424866,0,151,,,,,
0.363574355840683,0,152,,,,,
0.3900310695171356,0,153,,,,,
0.4651157557964325,0,154,,,,,
0.1559986174106598,0,155,,,,,
0.20306436717510223,0,156,,,,,
0.3284008502960205,0,157,,,,,
0.4120637774467468,0,158,,,,,
0.41881099343299866,0,159,,,,,
0.3614702820777893,0,160,,,,,
0.4816015958786011,0,161,,,,,
0.3803164064884186,0,162,,,,,
0.2915954291820526,0,163,,,,,
0.20785251259803772,0,164,,,,,
0.2018410563468933,0,165,,,,,
0.44921520352363586,0,166,,,,,
0.47098445892333984,0,167,,,,,
0.29638615250587463,0,168,,,,,
0.45395204424858093,0,169,,,,,
0.2491845041513443,0,170,,,,,
0.319755494594574,0,171,,,,,
0.32448703050613403,0,172,,,,,
0.45605719089508057,0,173,,,,,
0.27739301323890686,0,174,,,,,
0.36626315116882324,0,175,,,,,
0.21915018558502197,0,176,,,,,
0.3441460430622101,0,177,,,,,
0.34236302971839905,0,178,,,,,
0.5096848607063293,0,179,,,,,
0.19120517373085022,0,180,,,,,
0.2973695993423462,0,181,,,,,
