step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,2.720197916030884,0,,,,,
1,2.9417757987976074,0,,,,,
2,2.5887417793273926,0,,,,,
3,2.9306414127349854,0,,,,,
4,2.9337100982666016,0,,,,,
5,2.409341812133789,0,,,,,
6,2.7348830699920654,0,,,,,
7,2.370389461517334,0,,,,,
8,2.5781455039978027,0,,,,,
9,2.337367534637451,0,,,,,
10,2.3697898387908936,0,,,,,
11,2.227928638458252,0,,,,,
12,2.345027446746826,0,,,,,
13,2.1670899391174316,0,,,,,
14,2.4222302436828613,0,,,,,
15,1.7989428043365479,0,,,,,
16,1.7859042882919312,0,,,,,
17,2.4321448802948,0,,,,,
18,2.3015527725219727,0,,,,,
19,2.025524854660034,0,,,,,
20,1.9974390268325806,0,,,,,
21,1.8118282556533813,0,,,,,
22,1.9732732772827148,0,,,,,
23,2.0414609909057617,0,,,,,
24,1.6983262300491333,0,,,,,
25,1.9448052644729614,0,,,,,
26,1.8201314210891724,0,,,,,
27,1.7945014238357544,0,,,,,
28,2.1710519790649414,0,,,,,
29,1.9223835468292236,0,,,,,
30,2.084815740585327,0,,,,,
31,1.4593034982681274,0,,,,,
32,1.560821294784546,0,,,,,
33,1.851243019104004,0,,,,,
34,1.5708818435668945,0,,,,,
35,1.620276689529419,0,,,,,
36,1.5557763576507568,0,,,,,
37,1.5796360969543457,0,,,,,
38,1.4794930219650269,0,,,,,
39,1.586018443107605,0,,,,,
40,1.4480853080749512,0,,,,,
41,1.647315502166748,0,,,,,
42,1.4842355251312256,0,,,,,
43,1.5397870540618896,0,,,,,
44,1.4319636821746826,0,,,,,
45,1.4009419679641724,0,,,,,
46,1.3257821798324585,0,,,,,
47,1.38496994972229,0,,,,,
48,1.2540721893310547,0,,,,,
49,1.209272027015686,0,,,,,
50,1.6165075302124023,0,,,,,
51,1.219413161277771,0,,,,,
52,1.391494870185852,0,,,,,
53,1.1966006755828857,0,,,,,
54,1.1614729166030884,0,,,,,
55,1.2925975322723389,0,,,,,
56,1.2832480669021606,0,,,,,
57,1.2356157302856445,0,,,,,
58,1.1410733461380005,0,,,,,
59,1.2096115350723267,0,,,,,
60,1.1472851037979126,0,,,,,
61,1.0007648468017578,0,,,,,
62,0.8424473404884338,0,,,,,
63,1.1252092123031616,0,,,,,
64,0.9714804887771606,0,,,,,
65,0.9833840727806091,0,,,,,
66,0.9090801477432251,0,,,,,
67,1.1984831094741821,0,,,,,
68,1.074345588684082,0,,,,,
69,1.2917954921722412,0,,,,,
70,0.876742422580719,0,,,,,
71,1.1561956405639648,0,,,,,
72,0.9222905039787292,0,,,,,
73,0.6730510592460632,0,,,,,
74,0.7410600781440735,0,,,,,
75,0.9500454068183899,0,,,,,
76,0.8281424045562744,0,,,,,
77,0.8154958486557007,0,,,,,
78,1.012254238128662,0,,,,,
79,0.9108331799507141,0,,,,,
80,0.6719202399253845,0,,,,,
