csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,2.742736577987671,0,,,,,
0,2.3858489990234375,1,,,,,
0,2.1390485763549805,2,,,,,
0,2.0160393714904785,3,,,,,
0,1.8763885498046875,4,,,,,
0,1.8198118209838867,5,,,,,
0,1.7709226608276367,6,,,,,
0,1.6958439350128174,7,,,,,
0,1.6158066987991333,8,,,,,
0,1.5601985454559326,9,,,,,
0,1.4964337348937988,10,,,,,
0,1.4884214401245117,11,,,,,
0,1.4260295629501343,12,,,,,
0,1.372310996055603,13,,,,,
0,1.31086003780365,14,,,,,
0,1.288425087928772,15,,,,,
0,1.2350660562515259,16,,,,,
0,1.1758935451507568,17,,,,,
0,1.1240270137786865,18,,,,,
0,1.0716416835784912,19,,,,,
0,1.0469636917114258,20,,,,,
0,0.9860207438468933,21,,,,,
0,0.9481576085090637,22,,,,,
0,0.910869300365448,23,,,,,
0,0.867306649684906,24,,,,,
0,0.8574129343032837,25,,,,,
0,0.8390604853630066,26,,,,,
0,0.7885993123054504,27,,,,,
0,0.7153545618057251,28,,,,,
0,0.7323720455169678,29,,,,,
0,0.7300810813903809,30,,,,,
0,0.6813923120498657,31,,,,,
0,0.6559947729110718,32,,,,,
0,0.6565368175506592,33,,,,,
0,0.6187100410461426,34,,,,,
0,0.6044829487800598,35,,,,,
0,0.5791246294975281,36,,,,,
0,0.5617209076881409,37,,,,,
0,0.5411370396614075,38,,,,,
0,0.5425909161567688,39,,,,,
0,0.5304892063140869,40,,,,,
0,0.4689805805683136,41,,,,,
0,0.47924110293388367,42,,,,,
0,0.4686095714569092,43,,,,,
0,0.45989084243774414,44,,,,,
0,0.4388606548309326,45,,,,,
0,0.4177975654602051,46,,,,,
0,0.41347649693489075,47,,,,,
0,0.3739456236362457,48,,,,,
0,0.3500801622867584,49,,,,,
0,0.33139896392822266,50,,,,,
0,0.3422662019729614,51,,,,,
0,0.3308955430984497,52,,,,,
0,0.3058675229549408,53,,,,,
0,0.27124011516571045,54,,,,,
0,0.31547197699546814,55,,,,,
0,0.31818294525146484,56,,,,,
0,0.2611558735370636,57,,,,,
0,0.24808642268180847,58,,,,,
0,0.2228308618068695,59,,,,,
0,0.2229909896850586,60,,,,,
0,0.2268352508544922,61,,,,,
0,0.22941195964813232,62,,,,,
0,0.22658634185791016,63,,,,,
0,0.2098209112882614,64,,,,,
0,0.1800956130027771,65,,,,,
0,0.19366008043289185,66,,,,,
0,0.15921694040298462,67,,,,,
0,0.2021266222000122,68,,,,,
0,0.15650112926959991,69,,,,,
0,0.1439308226108551,70,,,,,
0,0.17887260019779205,71,,,,,
0,0.1607995480298996,72,,,,,
0,0.16368727385997772,73,,,,,
0,0.15731720626354218,74,,,,,
0,0.14032159745693207,75,,,,,
0,0.16102030873298645,76,,,,,
0,0.13394048810005188,77,,,,,
0,0.12656861543655396,78,,,,,
0,0.10396812111139297,79,,,,,
,,0,0.020393844693899155,,,,
,,1,0.02469043992459774,,,,
,,2,0.020017698407173157,,,,
,,3,0.07218655943870544,,,,
,,4,0.038132891058921814,,,,
,,5,0.04750712960958481,,,,
,,6,0.05206998810172081,,,,
,,7,0.034824565052986145,,,,
,,8,0.07209684699773788,,,,
,,9,0.019620820879936218,,,,
0,,79,,0.04015408083796501,,,
0,,79,,,0.0,0.7287760972976685,0.5014204382896423
1,0.11877746134996414,80,,,,,
1,0.1541324257850647,81,,,,,
1,0.09278546273708344,82,,,,,
1,0.10894303768873215,83,,,,,
1,0.09815684705972672,84,,,,,
1,0.20008814334869385,85,,,,,
1,0.1306886523962021,86,,,,,
1,0.12009061127901077,87,,,,,
1,0.10280132293701172,88,,,,,
1,0.08088895678520203,89,,,,,
1,0.07758242636919022,90,,,,,
1,0.1182946264743805,91,,,,,
1,0.102500319480896,92,,,,,
1,0.10557260364294052,93,,,,,
1,0.0766734853386879,94,,,,,
1,0.06472519785165787,95,,,,,
