step,csv-epoch,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
0,0,3.6843831539154053,,,,,
1,0,3.222071886062622,,,,,
2,0,3.143322706222534,,,,,
3,0,3.046211004257202,,,,,
4,0,2.8496930599212646,,,,,
5,0,2.996119976043701,,,,,
6,0,2.686875104904175,,,,,
7,0,2.3854267597198486,,,,,
8,0,2.484246015548706,,,,,
9,0,2.208462715148926,,,,,
10,0,2.2511091232299805,,,,,
11,0,2.184260129928589,,,,,
12,0,2.088353157043457,,,,,
13,0,2.0609591007232666,,,,,
14,0,1.8093664646148682,,,,,
15,0,1.958647608757019,,,,,
16,0,1.779996633529663,,,,,
17,0,1.657173991203308,,,,,
18,0,1.6895451545715332,,,,,
19,0,1.705719232559204,,,,,
20,0,1.6005240678787231,,,,,
21,0,1.5281680822372437,,,,,
22,0,1.6183867454528809,,,,,
23,0,1.4524190425872803,,,,,
24,0,1.420886516571045,,,,,
25,0,1.4757028818130493,,,,,
26,0,1.4063442945480347,,,,,
27,0,1.4666714668273926,,,,,
28,0,1.3133026361465454,,,,,
29,0,1.2808946371078491,,,,,
30,0,1.3381633758544922,,,,,
31,0,1.3258442878723145,,,,,
0,,,0.9314274787902832,,,,
1,,,0.910675048828125,,,,
2,,,0.9717390537261963,,,,
3,,,1.009608268737793,,,,
31,0,,,0.9558624625205994,,,
31,0,,,,0.02500000037252903,0.0,2.0349764823913574
32,1,1.3123201131820679,,,,,
33,1,1.2632750272750854,,,,,
34,1,1.2238043546676636,,,,,
35,1,1.1594481468200684,,,,,
36,1,1.2182033061981201,,,,,
37,1,1.1926214694976807,,,,,
38,1,1.2297199964523315,,,,,
39,1,1.2008030414581299,,,,,
40,1,1.1045302152633667,,,,,
41,1,1.1563419103622437,,,,,
42,1,1.1432785987854004,,,,,
43,1,1.1397331953048706,,,,,
44,1,1.0233116149902344,,,,,
45,1,1.0347224473953247,,,,,
46,1,1.0286887884140015,,,,,
47,1,1.0031729936599731,,,,,
48,1,0.9328195452690125,,,,,
49,1,0.9746387004852295,,,,,
50,1,0.9382727742195129,,,,,
51,1,0.938810408115387,,,,,
52,1,0.9202994704246521,,,,,
53,1,0.9509182572364807,,,,,
54,1,0.9972671270370483,,,,,
55,1,0.8872388601303101,,,,,
56,1,0.8900215029716492,,,,,
57,1,0.8286200165748596,,,,,
58,1,0.8615503311157227,,,,,
59,1,0.9117387533187866,,,,,
60,1,0.8915103077888489,,,,,
61,1,0.7800818085670471,,,,,
62,1,0.9070770740509033,,,,,
63,1,0.8375243544578552,,,,,
4,,,0.5293185710906982,,,,
5,,,0.5187007784843445,,,,
6,,,0.6305179595947266,,,,
7,,,0.5876028537750244,,,,
63,1,,,0.5665350556373596,,,
63,1,,,,0.08750000596046448,0.012500000186264515,1.027573823928833
64,2,0.7587717175483704,,,,,
65,2,0.7916834950447083,,,,,
66,2,0.838545024394989,,,,,
67,2,0.7681728601455688,,,,,
68,2,0.758417010307312,,,,,
69,2,0.7076504826545715,,,,,
70,2,0.6952881813049316,,,,,
71,2,0.7437716722488403,,,,,
72,2,0.7005462646484375,,,,,
73,2,0.768744945526123,,,,,
74,2,0.7248886227607727,,,,,
75,2,0.7195470333099365,,,,,
76,2,0.6834697723388672,,,,,
77,2,0.6088207960128784,,,,,
78,2,0.6975182294845581,,,,,
79,2,0.6006136536598206,,,,,
80,2,0.7103784084320068,,,,,
81,2,0.6394721865653992,,,,,
82,2,0.6250942349433899,,,,,
83,2,0.5597678422927856,,,,,
84,2,0.5806390047073364,,,,,
85,2,0.5946780443191528,,,,,
86,2,0.5604650378227234,,,,,
87,2,0.6756256222724915,,,,,
88,2,0.6027870774269104,,,,,
