csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
4,222,0.6805785298347473,,,,,
4,223,0.6899303793907166,,,,,
4,224,0.6988014578819275,,,,,
4,225,0.7070348262786865,,,,,
4,226,0.6896505355834961,,,,,
4,227,0.6939297318458557,,,,,
4,228,0.6772052049636841,,,,,
4,229,0.6949960589408875,,,,,
4,230,0.6954531669616699,,,,,
4,231,0.7010646462440491,,,,,
4,232,0.6833504438400269,,,,,
4,233,0.685456395149231,,,,,
4,234,0.6950669884681702,,,,,
4,235,0.6770609617233276,,,,,
4,236,0.6826979517936707,,,,,
4,237,0.6777449250221252,,,,,
4,238,0.680090069770813,,,,,
4,239,0.6819544434547424,,,,,
4,240,0.6753190755844116,,,,,
4,241,0.6829780340194702,,,,,
4,242,0.699874997138977,,,,,
4,243,0.6753219366073608,,,,,
4,244,0.7076411843299866,,,,,
4,245,0.6936606764793396,,,,,
4,246,0.6802712678909302,,,,,
4,247,0.7026574611663818,,,,,
4,248,0.6919137239456177,,,,,
4,249,0.678618848323822,,,,,
4,250,0.6855180859565735,,,,,
4,251,0.6749547719955444,,,,,
4,252,0.6873635053634644,,,,,
4,253,0.6827115416526794,,,,,
4,254,0.6929078102111816,,,,,
4,255,0.6877536773681641,,,,,
4,256,0.6787076592445374,,,,,
4,257,0.6818981766700745,,,,,
4,258,0.6760931015014648,,,,,
4,259,0.684077262878418,,,,,
,28,,0.6415008306503296,,,,
,29,,0.6322662234306335,,,,
,30,,0.6336907148361206,,,,
,31,,0.634036660194397,,,,
,32,,0.6315258741378784,,,,
,33,,0.64558345079422,,,,
,34,,0.6388768553733826,,,,
4,259,,,0.63662189245224,,,
4,259,,,,0.0,0.0,0.6902261972427368
5,260,0.6705338358879089,,,,,
5,261,0.6898530125617981,,,,,
5,262,0.682844877243042,,,,,
5,263,0.6714613437652588,,,,,
5,264,0.6595544815063477,,,,,
5,265,0.6910367012023926,,,,,
5,266,0.669075608253479,,,,,
5,267,0.6776614785194397,,,,,
5,268,0.6646208763122559,,,,,
5,269,0.6695685386657715,,,,,
5,270,0.6801944375038147,,,,,
5,271,0.6748517155647278,,,,,
5,272,0.6770210862159729,,,,,
5,273,0.6812407970428467,,,,,
5,274,0.6724094748497009,,,,,
5,275,0.6729594469070435,,,,,
5,276,0.6846061944961548,,,,,
5,277,0.6711399555206299,,,,,
5,278,0.666081428527832,,,,,
5,279,0.6720284819602966,,,,,
5,280,0.6675645709037781,,,,,
5,281,0.6574203968048096,,,,,
5,282,0.6684237122535706,,,,,
5,283,0.6731104850769043,,,,,
5,284,0.6694198846817017,,,,,
5,285,0.6649569272994995,,,,,
5,286,0.673537015914917,,,,,
5,287,0.6919221878051758,,,,,
5,288,0.6709376573562622,,,,,
5,289,0.6626593470573425,,,,,
5,290,0.6797279715538025,,,,,
5,291,0.6759395003318787,,,,,
5,292,0.6726444363594055,,,,,
5,293,0.6883470416069031,,,,,
5,294,0.6638684272766113,,,,,
5,295,0.6738340854644775,,,,,
5,296,0.6835155487060547,,,,,
5,297,0.6837145686149597,,,,,
5,298,0.6681676506996155,,,,,
5,299,0.6729152798652649,,,,,
5,300,0.6610850691795349,,,,,
5,301,0.6590886116027832,,,,,
5,302,0.6564153432846069,,,,,
5,303,0.6647531986236572,,,,,
5,304,0.6752985119819641,,,,,
5,305,0.6721147894859314,,,,,
5,306,0.6669355034828186,,,,,
5,307,0.669462263584137,,,,,
5,308,0.676944375038147,,,,,
5,309,0.6755282878875732,,,,,
5,310,0.6828522682189941,,,,,
5,311,0.6774001121520996,,,,,
,35,,0.6331532001495361,,,,
,36,,0.627315104007721,,,,
,37,,0.6288359761238098,,,,
,38,,0.6249446868896484,,,,
,39,,0.6208963394165039,,,,
,40,,0.6328819990158081,,,,
,41,,0.6325774192810059,,,,
5,311,,,0.6283563375473022,,,
5,311,,,,0.0,0.0,0.6729990243911743
6,312,0.6667901277542114,,,,,
6,313,0.6533511877059937,,,,,
6,314,0.6714028120040894,,,,,
6,315,0.667213499546051,,,,,
6,316,0.6549630761146545,,,,,
6,317,0.6611717343330383,,,,,
6,318,0.6603327393531799,,,,,
6,319,0.659907877445221,,,,,
6,320,0.6709765195846558,,,,,
6,321,0.6802229285240173,,,,,
6,322,0.6660169363021851,,,,,
6,323,0.6554336547851562,,,,,
6,324,0.6672980785369873,,,,,
6,325,0.6715916395187378,,,,,
6,326,0.6514439582824707,,,,,
6,327,0.6742373108863831,,,,,
6,328,0.6525192856788635,,,,,
6,329,0.6610376238822937,,,,,
6,330,0.6711431741714478,,,,,
6,331,0.6610482335090637,,,,,
6,332,0.64572674036026,,,,,
6,333,0.664017379283905,,,,,
6,334,0.6733327507972717,,,,,
6,335,0.6574690341949463,,,,,
6,336,0.6690383553504944,,,,,
6,337,0.659752368927002,,,,,
6,338,0.6662695407867432,,,,,
6,339,0.6550539135932922,,,,,
6,340,0.6746753454208374,,,,,
6,341,0.6594852209091187,,,,,
6,342,0.6627424359321594,,,,,
6,343,0.6597802639007568,,,,,
6,344,0.6597126722335815,,,,,
6,345,0.6605023145675659,,,,,
6,346,0.6446731090545654,,,,,
6,347,0.6514424681663513,,,,,
6,348,0.6669248938560486,,,,,
6,349,0.6480991244316101,,,,,
6,350,0.6454605460166931,,,,,
6,351,0.6560404300689697,,,,,
6,352,0.660247802734375,,,,,
6,353,0.6535639762878418,,,,,
6,354,0.6503815650939941,,,,,
6,355,0.6653597354888916,,,,,
6,356,0.6512709856033325,,,,,
6,357,0.6519367098808289,,,,,
6,358,0.6617200374603271,,,,,
6,359,0.6690554618835449,,,,,
6,360,0.6528968811035156,,,,,
6,361,0.6462492942810059,,,,,
6,362,0.6409047842025757,,,,,
6,363,0.6401196122169495,,,,,
,42,,0.621455192565918,,,,
,43,,0.6163547039031982,,,,
,44,,0.6169231534004211,,,,
,45,,0.6144676208496094,,,,
,46,,0.6118009090423584,,,,
,47,,0.6211348176002502,,,,
,48,,0.6253263354301453,,,,
6,363,,,0.6176614761352539,,,
6,363,,,,0.0,0.0,0.6599399447441101
7,364,0.661492109298706,,,,,
7,365,0.6613016724586487,,,,,
7,366,0.6417756080627441,,,,,
7,367,0.6550531387329102,,,,,
7,368,0.6536586284637451,,,,,
7,369,0.6538153886795044,,,,,
7,370,0.6477447152137756,,,,,
7,371,0.6377781629562378,,,,,
7,372,0.6534169316291809,,,,,
7,373,0.6429983377456665,,,,,
7,374,0.6431133151054382,,,,,
7,375,0.6539603471755981,,,,,
7,376,0.6400185823440552,,,,,
7,377,0.6455744504928589,,,,,
7,378,0.6503003835678101,,,,,
7,379,0.6442947387695312,,,,,
7,380,0.6514838933944702,,,,,
7,381,0.6399027109146118,,,,,
7,382,0.642903745174408,,,,,
7,383,0.6453002691268921,,,,,
7,384,0.6437314748764038,,,,,
7,385,0.6499670743942261,,,,,
7,386,0.6447501182556152,,,,,
7,387,0.6425902843475342,,,,,
7,388,0.6495130062103271,,,,,
7,389,0.6471396684646606,,,,,
7,390,0.6507962942123413,,,,,
7,391,0.6396224498748779,,,,,
7,392,0.6483433246612549,,,,,
7,393,0.6359248757362366,,,,,
7,394,0.6358952522277832,,,,,
7,395,0.6523274183273315,,,,,
7,396,0.6512914299964905,,,,,
7,397,0.6445570588111877,,,,,
7,398,0.6416274309158325,,,,,
7,399,0.6574180126190186,,,,,
7,400,0.6413743495941162,,,,,
7,401,0.6307501196861267,,,,,
7,402,0.6467335820198059,,,,,
7,403,0.6442821025848389,,,,,
7,404,0.6480450630187988,,,,,
7,405,0.6450823545455933,,,,,
7,406,0.6428075432777405,,,,,
7,407,0.6437367796897888,,,,,
7,408,0.6469774842262268,,,,,
7,409,0.6379972696304321,,,,,
7,410,0.6420942544937134,,,,,
7,411,0.6298416256904602,,,,,
7,412,0.642936110496521,,,,,
7,413,0.6288810968399048,,,,,
7,414,0.6473039388656616,,,,,
7,415,0.6563239097595215,,,,,
,49,,0.6142168045043945,,,,
,50,,0.6060094833374023,,,,
,51,,0.6101660132408142,,,,
,52,,0.6069512963294983,,,,
,53,,0.6041752099990845,,,,
,54,,0.613603949546814,,,,
,55,,0.6197105646133423,,,,
7,415,,,0.6099966764450073,,,
7,415,,,,0.0,0.0,0.6455475091934204
8,416,0.6417511105537415,,,,,
8,417,0.629849910736084,,,,,
8,418,0.6451737284660339,,,,,
8,419,0.6368716359138489,,,,,
8,420,0.642650842666626,,,,,
8,421,0.6338523626327515,,,,,
8,422,0.647762656211853,,,,,
8,423,0.6292146444320679,,,,,
8,424,0.6331697702407837,,,,,
8,425,0.6399641036987305,,,,,
8,426,0.6482336521148682,,,,,
8,427,0.6331405639648438,,,,,
8,428,0.6461690664291382,,,,,
8,429,0.6326279640197754,,,,,
8,430,0.6350052356719971,,,,,
8,431,0.6286084651947021,,,,,
8,432,0.625133752822876,,,,,
8,433,0.6439031958580017,,,,,
8,434,0.6509816646575928,,,,,
8,435,0.6332039833068848,,,,,
8,436,0.6435369849205017,,,,,
8,437,0.6398236751556396,,,,,
8,438,0.6321651339530945,,,,,
8,439,0.620923638343811,,,,,
8,440,0.6411978006362915,,,,,
8,441,0.6318795680999756,,,,,
8,442,0.6185728311538696,,,,,
8,443,0.6276224851608276,,,,,
8,444,0.6379481554031372,,,,,
8,445,0.6287038326263428,,,,,
8,446,0.6288495659828186,,,,,
8,447,0.6267313361167908,,,,,
8,448,0.6225051879882812,,,,,
8,449,0.6145991683006287,,,,,
8,450,0.6242172718048096,,,,,
8,451,0.6181096434593201,,,,,
8,452,0.6240957975387573,,,,,
8,453,0.6326891183853149,,,,,
8,454,0.6347740888595581,,,,,
8,455,0.6206802129745483,,,,,
8,456,0.6346160173416138,,,,,
8,457,0.6273350119590759,,,,,
8,458,0.6331660151481628,,,,,
8,459,0.6176052689552307,,,,,
8,460,0.6202309131622314,,,,,
8,461,0.6213722229003906,,,,,
8,462,0.6300472021102905,,,,,
8,463,0.6172720789909363,,,,,
8,464,0.6322085857391357,,,,,
8,465,0.6221791505813599,,,,,
8,466,0.6316160559654236,,,,,
8,467,0.6272836327552795,,,,,
,56,,0.5995711088180542,,,,
,57,,0.5876851081848145,,,,
,58,,0.5971453785896301,,,,
,59,,0.5877341032028198,,,,
,60,,0.5870007872581482,,,,
,61,,0.5960562229156494,,,,
,62,,0.6001876592636108,,,,
8,467,,,0.5931209921836853,,,
8,467,,,,0.0,0.0,0.631636381149292
9,468,0.6260958909988403,,,,,
9,469,0.6217471361160278,,,,,
9,470,0.6211484670639038,,,,,
9,471,0.6164116263389587,,,,,
9,472,0.6273261904716492,,,,,
9,473,0.6094104647636414,,,,,
9,474,0.6284279823303223,,,,,
9,475,0.631489098072052,,,,,
9,476,0.6276680827140808,,,,,
9,477,0.6252286434173584,,,,,
9,478,0.6298055052757263,,,,,
9,479,0.6188142895698547,,,,,
9,480,0.6219438910484314,,,,,
9,481,0.606819212436676,,,,,
9,482,0.6255670189857483,,,,,
9,483,0.615323543548584,,,,,
9,484,0.622732400894165,,,,,
9,485,0.6214690208435059,,,,,
9,486,0.6170070171356201,,,,,
9,487,0.6191390156745911,,,,,
9,488,0.6390587091445923,,,,,
9,489,0.6267141699790955,,,,,
9,490,0.6113324165344238,,,,,
9,491,0.6174723505973816,,,,,
9,492,0.6103206872940063,,,,,
9,493,0.6148058772087097,,,,,
9,494,0.6184527277946472,,,,,
9,495,0.616565465927124,,,,,
9,496,0.6165342926979065,,,,,
9,497,0.6085909605026245,,,,,
9,498,0.615096926689148,,,,,
9,499,0.6183136701583862,,,,,
9,500,0.5930193662643433,,,,,
9,501,0.6193183660507202,,,,,
9,502,0.606249213218689,,,,,
9,503,0.6141065359115601,,,,,
9,504,0.6102408766746521,,,,,
9,505,0.6122701168060303,,,,,
9,506,0.6067365407943726,,,,,
9,507,0.6098167300224304,,,,,
9,508,0.6169865727424622,,,,,
9,509,0.6125781536102295,,,,,
9,510,0.619250476360321,,,,,
9,511,0.61553555727005,,,,,
9,512,0.6089884638786316,,,,,
9,513,0.6178946495056152,,,,,
9,514,0.6118112206459045,,,,,
9,515,0.6054666042327881,,,,,
9,516,0.6094596982002258,,,,,
9,517,0.6134656667709351,,,,,
9,518,0.6059126257896423,,,,,
9,519,0.5960007905960083,,,,,
,63,,0.5801342129707336,,,,
,64,,0.5719298720359802,,,,
,65,,0.5771292448043823,,,,
,66,,0.5776685476303101,,,,
,67,,0.5738219618797302,,,,
,68,,0.583363950252533,,,,
,69,,0.5877729058265686,,,,
9,519,,,0.5781437158584595,,,
9,519,,,,0.0,0.0,0.6166817545890808
10,520,0.6218557953834534,,,,,
10,521,0.6158955097198486,,,,,
10,522,0.6105841398239136,,,,,
10,523,0.6113700866699219,,,,,
10,524,0.6130154728889465,,,,,
10,525,0.6067034602165222,,,,,
10,526,0.6040799617767334,,,,,
10,527,0.610503077507019,,,,,
10,528,0.6070858836174011,,,,,
10,529,0.6155701279640198,,,,,
10,530,0.6209580898284912,,,,,
10,531,0.6117105484008789,,,,,
10,532,0.6067657470703125,,,,,
10,533,0.6077039241790771,,,,,
10,534,0.605247437953949,,,,,
10,535,0.6150505542755127,,,,,
10,536,0.6021350026130676,,,,,
10,537,0.5937247276306152,,,,,
10,538,0.5852089524269104,,,,,
10,539,0.6019672751426697,,,,,
10,540,0.607970654964447,,,,,
10,541,0.5944531559944153,,,,,
10,542,0.6135662794113159,,,,,
10,543,0.5860292315483093,,,,,
10,544,0.6041979193687439,,,,,
10,545,0.5920191407203674,,,,,
10,546,0.5944925546646118,,,,,
10,547,0.6101416945457458,,,,,
10,548,0.5887683033943176,,,,,
10,549,0.6039347052574158,,,,,
10,550,0.5967459678649902,,,,,
10,551,0.5981391072273254,,,,,
10,552,0.6069256663322449,,,,,
10,553,0.5829347372055054,,,,,
10,554,0.5963958501815796,,,,,
10,555,0.6031819581985474,,,,,
10,556,0.6015021800994873,,,,,
10,557,0.6076794862747192,,,,,
10,558,0.594621479511261,,,,,
10,559,0.6113884449005127,,,,,
10,560,0.5927587151527405,,,,,
10,561,0.6013953685760498,,,,,
10,562,0.5863628387451172,,,,,
10,563,0.5969392657279968,,,,,
10,564,0.6108207106590271,,,,,
10,565,0.5887819528579712,,,,,
10,566,0.5846013426780701,,,,,
10,567,0.5925508737564087,,,,,
10,568,0.5916730165481567,,,,,
10,569,0.6147904992103577,,,,,
10,570,0.5945558547973633,,,,,
10,571,0.5891205668449402,,,,,
,70,,0.5640324950218201,,,,
,71,,0.5641773343086243,,,,
,72,,0.5612341165542603,,,,
,73,,0.5633065700531006,,,,
,74,,0.5574086904525757,,,,
,75,,0.5733901858329773,,,,
,76,,0.5693842768669128,,,,
10,571,,,0.5643448233604431,,,
10,571,,,,0.0,0.0,0.6022387146949768
11,572,0.5845512747764587,,,,,
11,573,0.6019526720046997,,,,,
11,574,0.5905198454856873,,,,,
11,575,0.5823913216590881,,,,,
11,576,0.5832164883613586,,,,,
11,577,0.5951426029205322,,,,,
11,578,0.5895427465438843,,,,,
11,579,0.5873934030532837,,,,,
11,580,0.5900640487670898,,,,,
11,581,0.5826569199562073,,,,,
11,582,0.593131959438324,,,,,
11,583,0.588678777217865,,,,,
11,584,0.5741266012191772,,,,,
11,585,0.586932361125946,,,,,
11,586,0.5861247181892395,,,,,
11,587,0.574454128742218,,,,,
11,588,0.5876612663269043,,,,,
11,589,0.5904778838157654,,,,,
11,590,0.5941354036331177,,,,,
11,591,0.5847449898719788,,,,,
11,592,0.5762425661087036,,,,,
11,593,0.5814818739891052,,,,,
11,594,0.5958499908447266,,,,,
11,595,0.5781880021095276,,,,,
11,596,0.5933412313461304,,,,,
11,597,0.5872268676757812,,,,,
11,598,0.6024804711341858,,,,,
11,599,0.5906282663345337,,,,,
11,600,0.5890807509422302,,,,,
11,601,0.5893914103507996,,,,,
11,602,0.5788871049880981,,,,,
11,603,0.578758716583252,,,,,
11,604,0.5773288011550903,,,,,
11,605,0.5836706161499023,,,,,
11,606,0.5849753618240356,,,,,
11,607,0.5929867029190063,,,,,
11,608,0.5844578742980957,,,,,
11,609,0.5841465592384338,,,,,
11,610,0.5789271593093872,,,,,
11,611,0.5800176858901978,,,,,
11,612,0.5760927796363831,,,,,
11,613,0.5794627070426941,,,,,
11,614,0.5862241387367249,,,,,
11,615,0.5836407542228699,,,,,
11,616,0.5896238684654236,,,,,
11,617,0.5860840082168579,,,,,
11,618,0.5684314370155334,,,,,
11,619,0.5674126148223877,,,,,
11,620,0.5822149515151978,,,,,
11,621,0.5759124755859375,,,,,
11,622,0.5681244134902954,,,,,
11,623,0.5746574997901917,,,,,
,77,,0.5589376091957092,,,,
,78,,0.5579310059547424,,,,
,79,,0.5563594102859497,,,,
,80,,0.5548697710037231,,,,
,81,,0.5510892271995544,,,,
,82,,0.5637122392654419,,,,
,83,,0.5663053393363953,,,,
11,623,,,0.5578541159629822,,,
11,623,,,,0.0,0.0,0.58464115858078
12,624,0.5793613791465759,,,,,
12,625,0.5714554190635681,,,,,
12,626,0.5720855593681335,,,,,
12,627,0.5805371999740601,,,,,
12,628,0.5753393769264221,,,,,
12,629,0.5832608938217163,,,,,
12,630,0.5749703049659729,,,,,
12,631,0.5799550414085388,,,,,
12,632,0.5805964469909668,,,,,
12,633,0.5698089599609375,,,,,
12,634,0.5886737108230591,,,,,
12,635,0.5785196423530579,,,,,
12,636,0.5805952548980713,,,,,
12,637,0.5843294262886047,,,,,
12,638,0.5714923739433289,,,,,
12,639,0.5845460891723633,,,,,
12,640,0.5679177641868591,,,,,
12,641,0.5751409530639648,,,,,
12,642,0.5642271041870117,,,,,
12,643,0.5744354128837585,,,,,
12,644,0.5676665306091309,,,,,
12,645,0.5683578848838806,,,,,
12,646,0.5918976068496704,,,,,
12,647,0.5731185674667358,,,,,
12,648,0.580514132976532,,,,,
12,649,0.5898913145065308,,,,,
12,650,0.580222487449646,,,,,
12,651,0.5766714811325073,,,,,
12,652,0.5759208798408508,,,,,
12,653,0.5765494108200073,,,,,
12,654,0.559778094291687,,,,,
12,655,0.5795387029647827,,,,,
12,656,0.5725787281990051,,,,,
12,657,0.5721937417984009,,,,,
12,658,0.5775327682495117,,,,,
12,659,0.5745418667793274,,,,,
12,660,0.5652772188186646,,,,,
12,661,0.5707553625106812,,,,,
12,662,0.5757189393043518,,,,,
12,663,0.5702762007713318,,,,,
12,664,0.5779163241386414,,,,,
12,665,0.5704690217971802,,,,,
12,666,0.5934516191482544,,,,,
