step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
0,3.666407585144043,0,,,,,
1,3.554964542388916,0,,,,,
2,3.230346918106079,0,,,,,
3,2.758756399154663,0,,,,,
4,2.735748767852783,0,,,,,
5,2.7435193061828613,0,,,,,
6,2.4375827312469482,0,,,,,
7,2.4396841526031494,0,,,,,
8,2.2549259662628174,0,,,,,
9,2.2429580688476562,0,,,,,
10,2.1959457397460938,0,,,,,
11,2.0233445167541504,0,,,,,
12,2.0259711742401123,0,,,,,
13,2.073996067047119,0,,,,,
14,1.8923540115356445,0,,,,,
15,1.9309548139572144,0,,,,,
16,1.8838024139404297,0,,,,,
17,1.7970216274261475,0,,,,,
18,1.7064242362976074,0,,,,,
19,1.6543257236480713,0,,,,,
20,1.724833607673645,0,,,,,
21,1.601369857788086,0,,,,,
22,1.5187978744506836,0,,,,,
23,1.5025506019592285,0,,,,,
24,1.5234440565109253,0,,,,,
25,1.5301259756088257,0,,,,,
26,1.4805773496627808,0,,,,,
27,1.3701587915420532,0,,,,,
28,1.3612092733383179,0,,,,,
29,1.4243745803833008,0,,,,,
30,1.3856744766235352,0,,,,,
31,1.3639293909072876,0,,,,,
32,1.3528980016708374,0,,,,,
33,1.3485888242721558,0,,,,,
34,1.2398160696029663,0,,,,,
35,1.2846145629882812,0,,,,,
36,1.2794592380523682,0,,,,,
37,1.2466075420379639,0,,,,,
38,1.2586874961853027,0,,,,,
39,1.1989349126815796,0,,,,,
40,1.2406786680221558,0,,,,,
41,1.15473473072052,0,,,,,
42,1.1902717351913452,0,,,,,
43,1.2159581184387207,0,,,,,
44,1.1016868352890015,0,,,,,
45,1.0871657133102417,0,,,,,
46,1.1554430723190308,0,,,,,
47,1.0517058372497559,0,,,,,
48,0.9989451169967651,0,,,,,
49,1.0304656028747559,0,,,,,
50,1.093595027923584,0,,,,,
51,1.1294751167297363,0,,,,,
52,0.9816357493400574,0,,,,,
53,1.0522106885910034,0,,,,,
54,1.0015754699707031,0,,,,,
55,0.9507990479469299,0,,,,,
56,0.9388427734375,0,,,,,
57,0.9902042746543884,0,,,,,
58,0.8646338582038879,0,,,,,
59,0.9116764068603516,0,,,,,
60,0.9110456705093384,0,,,,,
61,0.9060413837432861,0,,,,,
62,0.8893073201179504,0,,,,,
63,0.9688938856124878,0,,,,,
64,0.8743550777435303,0,,,,,
65,0.9474466443061829,0,,,,,
66,0.7884473204612732,0,,,,,
67,0.8482861518859863,0,,,,,
68,0.784847617149353,0,,,,,
69,0.9239577054977417,0,,,,,
70,0.7399577498435974,0,,,,,
71,0.7024771571159363,0,,,,,
72,0.7895708680152893,0,,,,,
73,0.7337355613708496,0,,,,,
74,0.8162556290626526,0,,,,,
75,0.8321471214294434,0,,,,,
76,0.7356230616569519,0,,,,,
77,0.7019129991531372,0,,,,,
78,0.7724086046218872,0,,,,,
79,0.7635170817375183,0,,,,,
80,0.7831089496612549,0,,,,,
81,0.7882111668586731,0,,,,,
82,0.7180399894714355,0,,,,,
83,0.7273910045623779,0,,,,,
84,0.7654082775115967,0,,,,,
85,0.7210140824317932,0,,,,,
86,0.6041147112846375,0,,,,,
87,0.617673933506012,0,,,,,
88,0.6051515340805054,0,,,,,
89,0.5847042202949524,0,,,,,
90,0.6186025142669678,0,,,,,
91,0.6198707222938538,0,,,,,
92,0.6830962300300598,0,,,,,
93,0.6278625130653381,0,,,,,
94,0.6827383637428284,0,,,,,
95,0.5511282682418823,0,,,,,
96,0.5808790326118469,0,,,,,
97,0.51167231798172,0,,,,,
98,0.5598435997962952,0,,,,,
99,0.6113345623016357,0,,,,,
100,0.46670329570770264,0,,,,,
101,0.5864955186843872,0,,,,,
102,0.5757916569709778,0,,,,,
103,0.5991519689559937,0,,,,,
104,0.5098686218261719,0,,,,,
105,0.5689214468002319,0,,,,,
106,0.5592446327209473,0,,,,,
0,,,0.31137436628341675,,,,
1,,,0.35344523191452026,,,,
2,,,0.3645515739917755,,,,
3,,,0.26246997714042664,,,,
4,,,0.2541631758213043,,,,
5,,,0.3262593746185303,,,,
6,,,0.16965633630752563,,,,
7,,,0.32358071208000183,,,,
8,,,0.30644291639328003,,,,
9,,,0.3165741562843323,,,,
10,,,0.33278989791870117,,,,
11,,,0.29522570967674255,,,,
12,,,0.2157745510339737,,,,
13,,,0.465504914522171,,,,
106,,0,,0.2995792329311371,,,
106,,0,,,1.2131694555282593,0.3244047462940216,0.5004960298538208
107,0.5306880474090576,1,,,,,
108,0.47623133659362793,1,,,,,
109,0.4573897421360016,1,,,,,
110,0.4806098937988281,1,,,,,
111,0.45028433203697205,1,,,,,
112,0.5629863142967224,1,,,,,
113,0.4399589002132416,1,,,,,
114,0.5026501417160034,1,,,,,
115,0.50101637840271,1,,,,,
116,0.4578836262226105,1,,,,,
117,0.37489211559295654,1,,,,,
118,0.3766620457172394,1,,,,,
119,0.46398454904556274,1,,,,,
120,0.42445868253707886,1,,,,,
121,0.5039160847663879,1,,,,,
122,0.46333518624305725,1,,,,,
123,0.37691763043403625,1,,,,,
124,0.4830976128578186,1,,,,,
125,0.3660236895084381,1,,,,,
126,0.31771788001060486,1,,,,,
127,0.36824047565460205,1,,,,,
128,0.3907392621040344,1,,,,,
129,0.29859599471092224,1,,,,,
130,0.4529901444911957,1,,,,,
131,0.46676474809646606,1,,,,,
132,0.404188871383667,1,,,,,
133,0.33328676223754883,1,,,,,
134,0.3486066162586212,1,,,,,
135,0.3388502597808838,1,,,,,
136,0.313601553440094,1,,,,,
137,0.34829235076904297,1,,,,,
138,0.43846750259399414,1,,,,,
139,0.2960952818393707,1,,,,,
140,0.39902329444885254,1,,,,,
141,0.2876729965209961,1,,,,,
142,0.38391363620758057,1,,,,,
143,0.3277048170566559,1,,,,,
144,0.32876157760620117,1,,,,,
145,0.31577539443969727,1,,,,,
146,0.291616827249527,1,,,,,
147,0.2813393175601959,1,,,,,
148,0.318443238735199,1,,,,,
149,0.25551965832710266,1,,,,,
150,0.33327481150627136,1,,,,,
151,0.20420697331428528,1,,,,,
152,0.27595603466033936,1,,,,,
153,0.41036930680274963,1,,,,,
154,0.3120385408401489,1,,,,,
155,0.31876498460769653,1,,,,,
156,0.3593883514404297,1,,,,,
157,0.22506389021873474,1,,,,,
158,0.3948425352573395,1,,,,,
159,0.28076601028442383,1,,,,,
160,0.27306514978408813,1,,,,,
