csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,0,3.670454502105713,,,,,
0,1,3.6610488891601562,,,,,
0,2,3.634692430496216,,,,,
0,3,3.3799490928649902,,,,,
0,4,3.513371229171753,,,,,
0,5,3.932760238647461,,,,,
0,6,3.7380268573760986,,,,,
0,7,3.767428398132324,,,,,
0,8,4.048272132873535,,,,,
0,9,4.170292854309082,,,,,
,0,,3.6017346382141113,,,,
,1,,3.0408358573913574,,,,
0,9,,,3.4895548820495605,,,
0,9,,,,0.0,3.75162935256958,0.0
1,10,3.695131778717041,,,,,
1,11,3.885890483856201,,,,,
1,12,3.7811923027038574,,,,,
1,13,3.805328369140625,,,,,
1,14,3.767491340637207,,,,,
1,15,3.910015106201172,,,,,
1,16,4.002552509307861,,,,,
1,17,3.817605972290039,,,,,
1,18,3.575460195541382,,,,,
1,19,3.775552272796631,,,,,
,2,,3.5912158489227295,,,,
,3,,3.03076171875,,,,
1,19,,,3.4791252613067627,,,
1,19,,,,0.0,3.801621913909912,0.0
2,20,3.6385912895202637,,,,,
2,21,4.141702175140381,,,,,
2,22,3.572303295135498,,,,,
2,23,3.8750810623168945,,,,,
2,24,3.6140894889831543,,,,,
2,25,3.952531099319458,,,,,
2,26,3.5001134872436523,,,,,
2,27,3.9151573181152344,,,,,
2,28,3.5591864585876465,,,,,
2,29,3.353560209274292,,,,,
,4,,3.5757672786712646,,,,
,5,,3.0159337520599365,,,,
2,29,,,3.4638004302978516,,,
2,29,,,,0.0,3.712231397628784,0.0
3,30,3.5371897220611572,,,,,
3,31,3.5188393592834473,,,,,
3,32,3.8286914825439453,,,,,
3,33,3.5063767433166504,,,,,
3,34,3.8633034229278564,,,,,
3,35,3.7375638484954834,,,,,
3,36,4.424871444702148,,,,,
3,37,3.6780142784118652,,,,,
3,38,3.2438695430755615,,,,,
3,39,3.872056484222412,,,,,
,6,,3.5546300411224365,,,,
,7,,2.9962265491485596,,,,
3,39,,,3.4429492950439453,,,
3,39,,,,0.0,3.7210776805877686,0.0
4,40,3.747270107269287,,,,,
4,41,3.5303194522857666,,,,,
4,42,4.048262596130371,,,,,
4,43,3.97414493560791,,,,,
4,44,4.3440632820129395,,,,,
4,45,3.3775830268859863,,,,,
4,46,3.7748284339904785,,,,,
4,47,3.8293585777282715,,,,,
4,48,3.389857292175293,,,,,
4,49,3.4131693840026855,,,,,
,8,,3.5264596939086914,,,,
,9,,2.9697718620300293,,,,
4,49,,,3.4151222705841064,,,
4,49,,,,0.0,3.7428855895996094,0.0
5,50,3.512031316757202,,,,,
5,51,3.769824504852295,,,,,
5,52,3.8241121768951416,,,,,
5,53,3.516249656677246,,,,,
5,54,3.8687992095947266,,,,,
5,55,3.2362241744995117,,,,,
5,56,4.3056640625,,,,,
5,57,4.002312660217285,,,,,
5,58,3.1427061557769775,,,,,
5,59,3.797579288482666,,,,,
,10,,3.4922075271606445,,,,
,11,,2.937368869781494,,,,
5,59,,,3.381240129470825,,,
5,59,,,,0.0,3.6975502967834473,0.0
6,60,3.7772388458251953,,,,,
6,61,3.8139195442199707,,,,,
6,62,4.124300956726074,,,,,
6,63,3.623776912689209,,,,,
6,64,4.116257190704346,,,,,
6,65,3.3395309448242188,,,,,
6,66,3.4892942905426025,,,,,
6,67,3.5397098064422607,,,,,
6,68,3.453815221786499,,,,,
6,69,3.50504732131958,,,,,
,12,,3.451507329940796,,,,
,13,,2.8995003700256348,,,,
6,69,,,3.3411056995391846,,,
6,69,,,,0.0,3.6782889366149902,0.0
7,70,3.4894018173217773,,,,,
7,71,3.4511640071868896,,,,,
7,72,3.700321674346924,,,,,
7,73,3.5649008750915527,,,,,
7,74,3.8990726470947266,,,,,
7,75,3.777344226837158,,,,,
7,76,4.146579742431641,,,,,
7,77,3.0867278575897217,,,,,
7,78,3.593320846557617,,,,,
7,79,3.885868549346924,,,,,
,14,,3.404097557067871,,,,
,15,,2.8553555011749268,,,,
7,79,,,3.294349193572998,,,
7,79,,,,0.0,3.659470319747925,0.0
8,80,3.109057664871216,,,,,
8,81,3.5905299186706543,,,,,
8,82,3.2906031608581543,,,,,
8,83,3.617865562438965,,,,,
8,84,3.548025131225586,,,,,
8,85,3.737133026123047,,,,,
8,86,3.3484363555908203,,,,,
8,87,3.135282039642334,,,,,
8,88,3.296020746231079,,,,,
8,89,3.1778900623321533,,,,,
,16,,3.3521342277526855,,,,
,17,,2.807569980621338,,,,
8,89,,,3.2432212829589844,,,
8,89,,,,0.0,3.385084629058838,0.0
9,90,3.384504795074463,,,,,
9,91,3.4056811332702637,,,,,
9,92,3.486110210418701,,,,,
9,93,3.534837245941162,,,,,
9,94,3.188876152038574,,,,,
9,95,3.476884365081787,,,,,
9,96,3.494474411010742,,,,,
9,97,3.5404043197631836,,,,,
9,98,3.4250001907348633,,,,,
9,99,3.637439489364624,,,,,
,18,,3.2932472229003906,,,,
,19,,2.7538976669311523,,,,
9,99,,,3.185377597808838,,,
9,99,,,,0.0,3.457421064376831,0.0
10,100,3.230839252471924,,,,,
10,101,2.966226100921631,,,,,
10,102,3.328327178955078,,,,,
10,103,3.2498490810394287,,,,,
10,104,3.5071542263031006,,,,,
10,105,3.354130268096924,,,,,
10,106,3.5753378868103027,,,,,
10,107,3.4181747436523438,,,,,
10,108,3.1545424461364746,,,,,
10,109,3.4183456897735596,,,,,
,20,,3.2291839122772217,,,,
,21,,2.695362091064453,,,,
10,109,,,3.122419595718384,,,
10,109,,,,0.0,3.3202927112579346,0.0
11,110,2.997227668762207,,,,,
11,111,3.4838857650756836,,,,,
11,112,3.0889410972595215,,,,,
11,113,3.198664426803589,,,,,
11,114,3.6091513633728027,,,,,
11,115,2.8254852294921875,,,,,
11,116,3.051732301712036,,,,,
11,117,3.043541193008423,,,,,
11,118,2.80326509475708,,,,,
11,119,3.204411029815674,,,,,
,22,,3.1604197025299072,,,,
,23,,2.6321935653686523,,,,
11,119,,,3.054774522781372,,,
11,119,,,,0.0,3.1306304931640625,0.0
12,120,3.242715835571289,,,,,
12,121,2.954464912414551,,,,,
12,122,3.2985143661499023,,,,,
12,123,3.3763184547424316,,,,,
12,124,3.4452767372131348,,,,,
12,125,2.961956024169922,,,,,
12,126,3.1790945529937744,,,,,
12,127,3.0968194007873535,,,,,
12,128,2.75040340423584,,,,,
12,129,3.003333568572998,,,,,
,24,,3.087320327758789,,,,
,25,,2.5648980140686035,,,,
12,129,,,2.9828360080718994,,,
12,129,,,,0.0,3.130889892578125,0.0
13,130,2.992095470428467,,,,,
13,131,3.1580629348754883,,,,,
13,132,3.041320323944092,,,,,
13,133,2.7145543098449707,,,,,
13,134,3.1424813270568848,,,,,
13,135,2.781643867492676,,,,,
13,136,3.263327121734619,,,,,
13,137,3.436049222946167,,,,,
13,138,3.3302621841430664,,,,,
13,139,3.1229546070098877,,,,,
,26,,3.0096921920776367,,,,
,27,,2.494633674621582,,,,
13,139,,,2.9066803455352783,,,
13,139,,,,0.0,3.0982751846313477,0.0
14,140,2.8629097938537598,,,,,
14,141,3.094313144683838,,,,,
14,142,2.958874225616455,,,,,
14,143,2.969191551208496,,,,,
14,144,3.0983362197875977,,,,,
14,145,2.908994674682617,,,,,
14,146,2.5696191787719727,,,,,
14,147,3.1177854537963867,,,,,
14,148,2.858987331390381,,,,,
14,149,2.8921103477478027,,,,,
,28,,2.930233955383301,,,,
,29,,2.4256234169006348,,,,
14,149,,,2.8293118476867676,,,
14,149,,,,0.0,2.933112382888794,0.0
15,150,2.8289499282836914,,,,,
15,151,2.704080581665039,,,,,
15,152,2.7140402793884277,,,,,
15,153,2.994609832763672,,,,,
15,154,2.8754374980926514,,,,,
15,155,2.9578704833984375,,,,,
15,156,3.0150656700134277,,,,,
15,157,2.7722463607788086,,,,,
15,158,2.470712184906006,,,,,
15,159,3.0529584884643555,,,,,
,30,,2.84684419631958,,,,
,31,,2.3600854873657227,,,,
15,159,,,2.7494921684265137,,,
15,159,,,,0.0,2.838597059249878,0.0
16,160,2.900939464569092,,,,,
16,161,2.5234932899475098,,,,,
16,162,2.6012604236602783,,,,,
16,163,2.8457300662994385,,,,,
16,164,2.983194351196289,,,,,
16,165,2.921243667602539,,,,,
16,166,2.691389322280884,,,,,
16,167,2.707803249359131,,,,,
16,168,2.7769055366516113,,,,,
16,169,2.815526008605957,,,,,
,32,,2.762904167175293,,,,
,33,,2.300189733505249,,,,
16,169,,,2.670361280441284,,,
16,169,,,,0.0,2.7767486572265625,0.0
17,170,2.678271770477295,,,,,
17,171,2.963099479675293,,,,,
