csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
0,0,3.0682859420776367,,,,,
0,1,2.7444798946380615,,,,,
0,2,3.0964975357055664,,,,,
0,3,2.498455762863159,,,,,
0,4,2.8307313919067383,,,,,
0,5,2.7978034019470215,,,,,
0,6,2.4806437492370605,,,,,
0,7,2.577049970626831,,,,,
0,8,2.6053261756896973,,,,,
0,9,2.4462029933929443,,,,,
0,10,2.4935860633850098,,,,,
0,11,2.502387762069702,,,,,
0,12,2.341398000717163,,,,,
0,13,2.378568410873413,,,,,
0,14,2.1458256244659424,,,,,
0,15,2.492781639099121,,,,,
0,16,2.084886312484741,,,,,
0,17,2.2730839252471924,,,,,
0,18,2.3747150897979736,,,,,
0,19,2.1534600257873535,,,,,
,0,,1.7688102722167969,,,,
,1,,2.0197904109954834,,,,
,2,,1.748761534690857,,,,
0,19,,,1.8651926517486572,,,
0,19,,,,0.0,2.519308090209961,0.0
1,20,1.8048095703125,,,,,
1,21,1.83730149269104,,,,,
1,22,2.328881025314331,,,,,
1,23,2.268076181411743,,,,,
1,24,1.9843782186508179,,,,,
1,25,1.784408688545227,,,,,
1,26,2.2014658451080322,,,,,
1,27,1.8350543975830078,,,,,
1,28,1.7748774290084839,,,,,
1,29,1.9517388343811035,,,,,
1,30,1.6827841997146606,,,,,
1,31,2.0724802017211914,,,,,
1,32,2.0306458473205566,,,,,
1,33,1.649951696395874,,,,,
1,34,1.787439227104187,,,,,
1,35,1.7893388271331787,,,,,
1,36,1.6508022546768188,,,,,
1,37,1.6212029457092285,,,,,
1,38,1.4292794466018677,,,,,
1,39,1.6281977891921997,,,,,
,3,,1.043880820274353,,,,
,4,,1.3184468746185303,,,,
,5,,1.1714198589324951,,,,
1,39,,,1.1792150735855103,,,
1,39,,,,0.0,1.8556556701660156,0.0
2,40,1.7194021940231323,,,,,
2,41,1.5527396202087402,,,,,
2,42,1.7848467826843262,,,,,
2,43,1.6179108619689941,,,,,
2,44,1.5735931396484375,,,,,
2,45,1.5381419658660889,,,,,
2,46,1.518694519996643,,,,,
2,47,1.8168655633926392,,,,,
2,48,1.4758297204971313,,,,,
2,49,1.3338215351104736,,,,,
2,50,1.4128459692001343,,,,,
2,51,1.5277814865112305,,,,,
2,52,1.723659634590149,,,,,
2,53,1.5062490701675415,,,,,
2,54,1.1054004430770874,,,,,
2,55,1.313506007194519,,,,,
2,56,1.1581186056137085,,,,,
2,57,1.3514152765274048,,,,,
2,58,1.2360507249832153,,,,,
2,59,1.2991572618484497,,,,,
,6,,0.7609813809394836,,,,
,7,,0.9829805493354797,,,,
,8,,0.9662794470787048,,,,
2,59,,,0.8908406496047974,,,
2,59,,,,0.0,1.4783016443252563,0.0
3,60,1.0823960304260254,,,,,
3,61,1.0991401672363281,,,,,
3,62,1.1005783081054688,,,,,
3,63,1.2308963537216187,,,,,
3,64,0.9902278780937195,,,,,
3,65,1.450430989265442,,,,,
3,66,1.0724120140075684,,,,,
3,67,1.3020538091659546,,,,,
3,68,1.2589603662490845,,,,,
3,69,0.9800195693969727,,,,,
3,70,1.1676088571548462,,,,,
3,71,1.138334035873413,,,,,
3,72,1.1336350440979004,,,,,
3,73,1.2133890390396118,,,,,
3,74,1.0072698593139648,,,,,
3,75,1.0670245885849,,,,,
3,76,0.83528733253479,,,,,
3,77,0.8681735396385193,,,,,
3,78,0.9212849140167236,,,,,
3,79,1.0102500915527344,,,,,
,9,,0.4752194583415985,,,,
,10,,0.6273385286331177,,,,
,11,,0.6339460015296936,,,,
3,79,,,0.5678123831748962,,,
3,79,,,,0.0,1.0964686870574951,0.2083333283662796
4,80,0.8509277701377869,,,,,
4,81,0.7559496164321899,,,,,
4,82,0.8170599341392517,,,,,
4,83,0.7982122302055359,,,,,
4,84,0.8214007019996643,,,,,
4,85,0.6288400888442993,,,,,
