csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
3.447230100631714,0,0,,,,,
3.1231606006622314,1,0,,,,,
3.234365224838257,2,0,,,,,
2.8548648357391357,3,0,,,,,
2.8933584690093994,4,0,,,,,
2.658461093902588,5,0,,,,,
2.7516746520996094,6,0,,,,,
2.4363672733306885,7,0,,,,,
2.6197168827056885,8,0,,,,,
2.5297346115112305,9,0,,,,,
2.341606378555298,10,0,,,,,
2.46829891204834,11,0,,,,,
2.4837417602539062,12,0,,,,,
2.4208555221557617,13,0,,,,,
2.2171695232391357,14,0,,,,,
2.5195746421813965,15,0,,,,,
2.305604934692383,16,0,,,,,
2.3113555908203125,17,0,,,,,
2.2144289016723633,18,0,,,,,
2.287324905395508,19,0,,,,,
2.253138542175293,20,0,,,,,
2.1973202228546143,21,0,,,,,
2.090874433517456,22,0,,,,,
1.8954797983169556,23,0,,,,,
2.1912295818328857,24,0,,,,,
2.0166378021240234,25,0,,,,,
2.2496469020843506,26,0,,,,,
2.277522325515747,27,0,,,,,
2.0996553897857666,28,0,,,,,
1.946514368057251,29,0,,,,,
2.215536117553711,30,0,,,,,
1.7669802904129028,31,0,,,,,
2.185040235519409,32,0,,,,,
2.145812749862671,33,0,,,,,
1.6521292924880981,34,0,,,,,
1.7053409814834595,35,0,,,,,
1.7403037548065186,36,0,,,,,
1.659085988998413,37,0,,,,,
1.7203301191329956,38,0,,,,,
1.7241129875183105,39,0,,,,,
1.5915701389312744,40,0,,,,,
1.840093970298767,41,0,,,,,
1.6147487163543701,42,0,,,,,
1.5259130001068115,43,0,,,,,
1.5071167945861816,44,0,,,,,
1.6314537525177002,45,0,,,,,
1.8106858730316162,46,0,,,,,
1.619192123413086,47,0,,,,,
1.7093309164047241,48,0,,,,,
1.155155897140503,49,0,,,,,
1.5828880071640015,50,0,,,,,
1.512734055519104,51,0,,,,,
1.2522507905960083,52,0,,,,,
1.412044644355774,53,0,,,,,
1.0237675905227661,54,0,,,,,
1.4337804317474365,55,0,,,,,
1.3216854333877563,56,0,,,,,
1.2076548337936401,57,0,,,,,
1.2631875276565552,58,0,,,,,
1.655056357383728,59,0,,,,,
1.3957444429397583,60,0,,,,,
1.2060202360153198,61,0,,,,,
1.6627198457717896,62,0,,,,,
1.1289445161819458,63,0,,,,,
1.1223140954971313,64,0,,,,,
1.2709852457046509,65,0,,,,,
0.9350724816322327,66,0,,,,,
1.2853343486785889,67,0,,,,,
1.1482088565826416,68,0,,,,,
1.1431115865707397,69,0,,,,,
1.1218591928482056,70,0,,,,,
1.1084932088851929,71,0,,,,,
0.8730396032333374,72,0,,,,,
1.1041085720062256,73,0,,,,,
0.9997873306274414,74,0,,,,,
0.9704327583312988,75,0,,,,,
0.8983445167541504,76,0,,,,,
0.9903246164321899,77,0,,,,,
1.315604329109192,78,0,,,,,
0.6276671290397644,79,0,,,,,
,0,,0.4959157109260559,,,,
,1,,0.6579421162605286,,,,
,2,,0.4900199770927429,,,,
,3,,0.5141527056694031,,,,
,4,,0.4489663541316986,,,,
,5,,0.6644051671028137,,,,
,6,,0.6794325113296509,,,,
,7,,0.7317702770233154,,,,
,8,,0.3230918049812317,,,,
,9,,0.4034211337566376,,,,
,79,0,,0.5409117937088013,,,
,79,0,,,0.0,1.797875165939331,0.13750000298023224
1.09611976146698,80,1,,,,,
0.7714283466339111,81,1,,,,,
1.1379268169403076,82,1,,,,,
1.1957536935806274,83,1,,,,,
0.8819339871406555,84,1,,,,,
1.0352617502212524,85,1,,,,,
1.1282442808151245,86,1,,,,,
1.1627033948898315,87,1,,,,,
0.9089864492416382,88,1,,,,,
0.9472230076789856,89,1,,,,,
1.0505897998809814,90,1,,,,,
0.9311587810516357,91,1,,,,,
1.025475025177002,92,1,,,,,
1.0699399709701538,93,1,,,,,
1.0355149507522583,94,1,,,,,
0.8180708885192871,95,1,,,,,
