csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch
,13,,0.6213632225990295,,,
56,740,,,0.6139608025550842,,
56,740,,,,0.0,0.6157540678977966
57,741,0.6210501194000244,,,,
57,742,0.6215115189552307,,,,
57,743,0.6176427006721497,,,,
57,744,0.6146436333656311,,,,
57,745,0.6173632144927979,,,,
57,746,0.6123300790786743,,,,
57,747,0.6193162798881531,,,,
57,748,0.6185401082038879,,,,
57,749,0.6189206838607788,,,,
57,750,0.6187505125999451,,,,
57,751,0.615778923034668,,,,
57,752,0.6247102618217468,,,,
57,753,0.6175423860549927,,,,
,14,,0.6074272394180298,,,
,15,,0.6159241795539856,,,
57,753,,,0.6106952428817749,,
57,753,,,,0.0,0.6183229088783264
58,754,0.6150159239768982,,,,
58,755,0.61161208152771,,,,
58,756,0.6128472685813904,,,,
58,757,0.6234903335571289,,,,
58,758,0.6147692203521729,,,,
58,759,0.6028129458427429,,,,
58,760,0.6063829064369202,,,,
58,761,0.6091849207878113,,,,
58,762,0.6129404306411743,,,,
58,763,0.6176758408546448,,,,
58,764,0.6080493330955505,,,,
58,765,0.6133870482444763,,,,
58,766,0.6190711259841919,,,,
,16,,0.612804651260376,,,
,17,,0.6189807057380676,,,
58,766,,,0.6151800155639648,,
58,766,,,,0.0,0.6128042936325073
59,767,0.6162015199661255,,,,
59,768,0.60675448179245,,,,
59,769,0.60929936170578,,,,
59,770,0.6105014085769653,,,,
59,771,0.6088380217552185,,,,
59,772,0.6092351675033569,,,,
59,773,0.6037193536758423,,,,
59,774,0.6255424618721008,,,,
59,775,0.6084750294685364,,,,
59,776,0.6197304725646973,,,,
59,777,0.6087996959686279,,,,
59,778,0.610958993434906,,,,
59,779,0.5991072654724121,,,,
,18,,0.602949857711792,,,
,19,,0.6075485348701477,,,
59,779,,,0.6047185659408569,,
59,779,,,,0.0,0.610662043094635
60,780,0.6067386269569397,,,,
60,781,0.6125329732894897,,,,
60,782,0.6145350933074951,,,,
60,783,0.5969933271408081,,,,
60,784,0.6037636995315552,,,,
60,785,0.6165646314620972,,,,
60,786,0.607123851776123,,,,
60,787,0.6091583371162415,,,,
60,788,0.5987829566001892,,,,
60,789,0.6170341372489929,,,,
60,790,0.6169652938842773,,,,
60,791,0.6149970889091492,,,,
60,792,0.6064361333847046,,,,
,20,,0.6065407991409302,,,
,21,,0.6100740432739258,,,
60,792,,,0.6078997254371643,,
60,792,,,,0.0,0.6093842387199402
61,793,0.6138667464256287,,,,
61,794,0.6112838983535767,,,,
61,795,0.6005752682685852,,,,
61,796,0.603020966053009,,,,
61,797,0.6050562262535095,,,,
61,798,0.6073521971702576,,,,
61,799,0.6179665327072144,,,,
61,800,0.6017426252365112,,,,
61,801,0.6034531593322754,,,,
61,802,0.6059209704399109,,,,
61,803,0.6094570755958557,,,,
61,804,0.6039056777954102,,,,
61,805,0.60004723072052,,,,
,22,,0.6031851768493652,,,
,23,,0.6068650484085083,,,
61,805,,,0.6046004891395569,,
61,805,,,,0.0,0.6064965128898621
62,806,0.5988019108772278,,,,
62,807,0.6107025742530823,,,,
62,808,0.6003642082214355,,,,
62,809,0.6103194952011108,,,,
62,810,0.6044239401817322,,,,
62,811,0.5973631739616394,,,,
62,812,0.5972715020179749,,,,
62,813,0.6044601202011108,,,,
62,814,0.6085199117660522,,,,
62,815,0.6030444502830505,,,,
62,816,0.5993154048919678,,,,
62,817,0.5998432636260986,,,,
62,818,0.6030614376068115,,,,
,24,,0.6042750477790833,,,
,25,,0.6163138747215271,,,
62,818,,,0.6089053750038147,,
62,818,,,,0.0,0.6028822660446167
63,819,0.5942254662513733,,,,
63,820,0.5971088409423828,,,,
63,821,0.5971190929412842,,,,
63,822,0.6068105697631836,,,,
63,823,0.5935779213905334,,,,
63,824,0.5990207195281982,,,,
63,825,0.5997469425201416,,,,
63,826,0.6126118302345276,,,,
63,827,0.6090195178985596,,,,
63,828,0.6024174690246582,,,,
63,829,0.5967342853546143,,,,
63,830,0.6330203413963318,,,,
63,831,0.6076678037643433,,,,
,26,,0.6033697128295898,,,
,27,,0.6054657697677612,,,
63,831,,,0.6041759252548218,,
63,831,,,,0.0,0.6037375926971436
64,832,0.6102801561355591,,,,
64,833,0.6051450967788696,,,,
64,834,0.6033581495285034,,,,
64,835,0.5980184674263,,,,
64,836,0.603800892829895,,,,
64,837,0.6072366237640381,,,,
64,838,0.5970260500907898,,,,
64,839,0.5958402156829834,,,,
64,840,0.6141298413276672,,,,
64,841,0.5986173748970032,,,,
64,842,0.5948145389556885,,,,
64,843,0.592891275882721,,,,
64,844,0.6018195152282715,,,,
,28,,0.6001257300376892,,,
,29,,0.6072289943695068,,,
64,844,,,0.602857768535614,,
64,844,,,,0.0,0.6017670035362244
65,845,0.5948525071144104,,,,
65,846,0.5930219888687134,,,,
65,847,0.5909662842750549,,,,
65,848,0.5922983288764954,,,,
65,849,0.6051552295684814,,,,
65,850,0.5858591198921204,,,,
65,851,0.6003506183624268,,,,
65,852,0.599662184715271,,,,
65,853,0.5965047478675842,,,,
65,854,0.6013799905776978,,,,
65,855,0.6011936664581299,,,,
65,856,0.6080148816108704,,,,
65,857,0.601500928401947,,,,
,30,,0.6014446020126343,,,
,31,,0.6067086458206177,,,
65,857,,,0.6034692525863647,,
65,857,,,,0.0,0.5977144241333008
66,858,0.5928572416305542,,,,
66,859,0.5970253348350525,,,,
66,860,0.5951398611068726,,,,
66,861,0.6001625657081604,,,,
66,862,0.595820963382721,,,,
66,863,0.5848401784896851,,,,
66,864,0.6026828289031982,,,,
66,865,0.6039811372756958,,,,
66,866,0.5991955399513245,,,,
66,867,0.5948349237442017,,,,
66,868,0.5932354927062988,,,,
66,869,0.6041626930236816,,,,
66,870,0.5980215668678284,,,,
,32,,0.5982346534729004,,,
,33,,0.6032385230064392,,,
66,870,,,0.6001591086387634,,
66,870,,,,0.0,0.5970646142959595
67,871,0.5922487378120422,,,,
67,872,0.5918021202087402,,,,
67,873,0.5991160273551941,,,,
67,874,0.5827678442001343,,,,
67,875,0.5982900261878967,,,,
67,876,0.5843473076820374,,,,
67,877,0.5829456448554993,,,,
67,878,0.6029191017150879,,,,
67,879,0.5950040221214294,,,,
67,880,0.5995039939880371,,,,
67,881,0.6066025495529175,,,,
67,882,0.6040127873420715,,,,
67,883,0.5944833755493164,,,,
,34,,0.5953786373138428,,,
,35,,0.6142787337303162,,,
67,883,,,0.6026478409767151,,
67,883,,,,0.0,0.5949307084083557
68,884,0.5782788991928101,,,,
68,885,0.5990437269210815,,,,
68,886,0.5904112458229065,,,,
68,887,0.5697101950645447,,,,
68,888,0.5916372537612915,,,,
68,889,0.5888396501541138,,,,
68,890,0.5827158689498901,,,,
68,891,0.5884221196174622,,,,
68,892,0.5943669080734253,,,,
68,893,0.5931272506713867,,,,
68,894,0.586654782295227,,,,
68,895,0.5909446477890015,,,,
68,896,0.5934686064720154,,,,
,36,,0.593986988067627,,,
,37,,0.615723729133606,,,
68,896,,,0.6023473143577576,,
68,896,,,,0.0,0.5882281064987183
69,897,0.6024472117424011,,,,
69,898,0.5753132700920105,,,,
69,899,0.5857207775115967,,,,
69,900,0.5752811431884766,,,,
69,901,0.5899217128753662,,,,
69,902,0.5967726707458496,,,,
69,903,0.5984678268432617,,,,
69,904,0.5861455202102661,,,,
69,905,0.575238049030304,,,,
69,906,0.5942626595497131,,,,
69,907,0.5886533260345459,,,,
69,908,0.5879577398300171,,,,
69,909,0.5874266624450684,,,,
,38,,0.5964259505271912,,,
,39,,0.605196475982666,,,
69,909,,,0.5997992157936096,,
69,909,,,,0.0,0.5879751443862915
70,910,0.5901492238044739,,,,
70,911,0.5788968205451965,,,,
70,912,0.5780447721481323,,,,
70,913,0.5785682201385498,,,,
70,914,0.5762912631034851,,,,
70,915,0.5661177039146423,,,,
70,916,0.588150143623352,,,,
70,917,0.5987652540206909,,,,
70,918,0.5814303159713745,,,,
70,919,0.5772944092750549,,,,
70,920,0.5873159170150757,,,,
70,921,0.5828136801719666,,,,
70,922,0.5768201947212219,,,,
,40,,0.5960283875465393,,,
,41,,0.60688716173172,,,
70,922,,,0.6002048254013062,,
70,922,,,,0.0,0.5816353559494019
71,923,0.5708088874816895,,,,
71,924,0.588324785232544,,,,
71,925,0.5709467530250549,,,,
71,926,0.579544723033905,,,,
71,927,0.5796926021575928,,,,
71,928,0.590011477470398,,,,
71,929,0.5823984146118164,,,,
71,930,0.5821770429611206,,,,
71,931,0.5791072845458984,,,,
71,932,0.5779040455818176,,,,
71,933,0.5829739570617676,,,,
71,934,0.5757221579551697,,,,
71,935,0.5609838962554932,,,,
,42,,0.5899062752723694,,,
,43,,0.6062073707580566,,,
71,935,,,0.5961758494377136,,
71,935,,,,0.0,0.5786774754524231
72,936,0.582576334476471,,,,
72,937,0.5581400990486145,,,,
72,938,0.5686107873916626,,,,
72,939,0.5789142847061157,,,,
72,940,0.5850167274475098,,,,
72,941,0.5745916962623596,,,,
72,942,0.5775161981582642,,,,
72,943,0.5782786011695862,,,,
72,944,0.5727563500404358,,,,
72,945,0.5740147233009338,,,,
72,946,0.5885329842567444,,,,
72,947,0.5735561847686768,,,,
72,948,0.5892756581306458,,,,
,44,,0.5916939973831177,,,
,45,,0.6055324673652649,,,
72,948,,,0.5970165133476257,,
72,948,,,,0.0,0.5769414305686951
73,949,0.5883966684341431,,,,
73,950,0.5693552494049072,,,,
73,951,0.5825727581977844,,,,
73,952,0.5704212188720703,,,,
73,953,0.5806701183319092,,,,
73,954,0.5705661773681641,,,,
73,955,0.5766594409942627,,,,
73,956,0.5709414482116699,,,,
73,957,0.5768122673034668,,,,
73,958,0.5727358460426331,,,,
73,959,0.5623235702514648,,,,
73,960,0.579274594783783,,,,
73,961,0.5782812833786011,,,,
,46,,0.5925348401069641,,,
,47,,0.6059288382530212,,,
73,961,,,0.5976864099502563,,
73,961,,,,0.0,0.5752796530723572
74,962,0.5733066201210022,,,,
74,963,0.5772488117218018,,,,
74,964,0.5757194757461548,,,,
74,965,0.5677145719528198,,,,
74,966,0.5716311931610107,,,,
74,967,0.5795587301254272,,,,
74,968,0.5745400190353394,,,,
74,969,0.5879139304161072,,,,
74,970,0.5671151280403137,,,,
74,971,0.573651134967804,,,,
74,972,0.5696371793746948,,,,
74,973,0.5688702464103699,,,,
74,974,0.5606793165206909,,,,
,48,,0.5913068056106567,,,
,49,,0.6053947806358337,,,
74,974,,,0.5967252254486084,,
74,974,,,,0.0,0.5730098485946655
75,975,0.578787624835968,,,,
75,976,0.5659236907958984,,,,
75,977,0.5668322443962097,,,,
75,978,0.5665696263313293,,,,
75,979,0.5868298411369324,,,,
75,980,0.5620638728141785,,,,
75,981,0.5709823369979858,,,,
75,982,0.579431414604187,,,,
75,983,0.5681910514831543,,,,
75,984,0.5640167593955994,,,,
75,985,0.5650232434272766,,,,
75,986,0.5568646788597107,,,,
75,987,0.5640799403190613,,,,
,50,,0.5874861478805542,,,
,51,,0.5961704850196838,,,
75,987,,,0.5908262729644775,,
75,987,,,,0.0,0.568938672542572
76,988,0.5591514706611633,,,,
76,989,0.5610279440879822,,,,
76,990,0.5680762529373169,,,,
76,991,0.5608412027359009,,,,
76,992,0.5721081495285034,,,,
76,993,0.5634400844573975,,,,
76,994,0.5844569802284241,,,,
76,995,0.5659443736076355,,,,
76,996,0.5735601782798767,,,,
76,997,0.5735867023468018,,,,
76,998,0.5531078577041626,,,,
76,999,0.5517608523368835,,,,
76,1000,0.5817209482192993,,,,
,52,,0.5888521075248718,,,
,53,,0.6016234159469604,,,
76,1000,,,0.5937641859054565,,
76,1000,,,,0.0,0.566684901714325
77,1001,0.5624096989631653,,,,
77,1002,0.5668569207191467,,,,
77,1003,0.5598347187042236,,,,
77,1004,0.5539003610610962,,,,
77,1005,0.5666096210479736,,,,
77,1006,0.5717906355857849,,,,
77,1007,0.5599597096443176,,,,
77,1008,0.5539299249649048,,,,
77,1009,0.5715930461883545,,,,
77,1010,0.5493460893630981,,,,
77,1011,0.560970664024353,,,,
77,1012,0.5645901560783386,,,,
77,1013,0.5685316920280457,,,,
,54,,0.5927634239196777,,,
,55,,0.6045063734054565,,,
77,1013,,,0.5972799062728882,,
77,1013,,,,0.0,0.5622723698616028
78,1014,0.5748571753501892,,,,
78,1015,0.5653676390647888,,,,
78,1016,0.5685741305351257,,,,
78,1017,0.5626845359802246,,,,
78,1018,0.5619609355926514,,,,
78,1019,0.5402109026908875,,,,
78,1020,0.5766854882240295,,,,
78,1021,0.563112735748291,,,,
78,1022,0.5640169978141785,,,,
78,1023,0.5646470785140991,,,,
78,1024,0.546816349029541,,,,
78,1025,0.5513502955436707,,,,
78,1026,0.5674264430999756,,,,
,56,,0.5855386257171631,,,
,57,,0.600831151008606,,,
78,1026,,,0.5914202928543091,,
78,1026,,,,0.0,0.5620802044868469
79,1027,0.5490084290504456,,,,
79,1028,0.5550899505615234,,,,
79,1029,0.5650604963302612,,,,
79,1030,0.5578662157058716,,,,
79,1031,0.5448826551437378,,,,
79,1032,0.5488569140434265,,,,
79,1033,0.5615438222885132,,,,
79,1034,0.5686421990394592,,,,
79,1035,0.5519907474517822,,,,
79,1036,0.5591938495635986,,,,
79,1037,0.563960075378418,,,,
79,1038,0.5567381978034973,,,,
79,1039,0.5526854395866394,,,,
,58,,0.5847015976905823,,,
,59,,0.5997953414916992,,,
79,1039,,,0.5905068516731262,,
79,1039,,,,0.0,0.5566162467002869
80,1040,0.5605602264404297,,,,
80,1041,0.5589795112609863,,,,
80,1042,0.5574294328689575,,,,
80,1043,0.5493874549865723,,,,
80,1044,0.5433662533760071,,,,
80,1045,0.5469843745231628,,,,
80,1046,0.5504978895187378,,,,
80,1047,0.5640693306922913,,,,
80,1048,0.5642575621604919,,,,
80,1049,0.5536432862281799,,,,
80,1050,0.5621365904808044,,,,
80,1051,0.5545967817306519,,,,
80,1052,0.5517253875732422,,,,
,60,,0.5941159129142761,,,
,61,,0.606532871723175,,,
80,1052,,,0.5988916754722595,,
80,1052,,,,0.0,0.5552363991737366
81,1053,0.5649540424346924,,,,
81,1054,0.543097972869873,,,,
81,1055,0.5339134335517883,,,,
81,1056,0.5662801265716553,,,,
81,1057,0.5554152727127075,,,,
81,1058,0.5527751445770264,,,,
81,1059,0.5555827617645264,,,,
81,1060,0.5432780385017395,,,,
81,1061,0.549730122089386,,,,
81,1062,0.5619901418685913,,,,
81,1063,0.5436326265335083,,,,
81,1064,0.5446646809577942,,,,
81,1065,0.5548831820487976,,,,
,62,,0.587470531463623,,,
,63,,0.602698028087616,,,
81,1065,,,0.5933272242546082,,
81,1065,,,,0.0,0.551521360874176
82,1066,0.5430507659912109,,,,
82,1067,0.5327777862548828,,,,
82,1068,0.5341901779174805,,,,
82,1069,0.5531289577484131,,,,
82,1070,0.5502570867538452,,,,
82,1071,0.5379600524902344,,,,
82,1072,0.5570186376571655,,,,
82,1073,0.5459109544754028,,,,
82,1074,0.5432428121566772,,,,
82,1075,0.5308094024658203,,,,
82,1076,0.5523026585578918,,,,
82,1077,0.5445048809051514,,,,
82,1078,0.5625152587890625,,,,
,64,,0.5842465162277222,,,
,65,,0.6049398183822632,,,
82,1078,,,0.5922055244445801,,
82,1078,,,,0.0,0.5450373291969299
83,1079,0.5510562658309937,,,,
83,1080,0.5438364148139954,,,,
83,1081,0.539616584777832,,,,
83,1082,0.5309752821922302,,,,
83,1083,0.5401414632797241,,,,
83,1084,0.5300890803337097,,,,
83,1085,0.5314434766769409,,,,
83,1086,0.5553259253501892,,,,
83,1087,0.5391645431518555,,,,
83,1088,0.5375329256057739,,,,
83,1089,0.5439616441726685,,,,
83,1090,0.5458555817604065,,,,
83,1091,0.5469521880149841,,,,
,66,,0.5900807976722717,,,
,67,,0.6142240762710571,,,
83,1091,,,0.5993667244911194,,
83,1091,,,,0.0,0.5411713719367981
84,1092,0.5430210828781128,,,,
84,1093,0.539861261844635,,,,
84,1094,0.5496842861175537,,,,
84,1095,0.5341612696647644,,,,
84,1096,0.5325213670730591,,,,
84,1097,0.5417113304138184,,,,
84,1098,0.539008617401123,,,,
84,1099,0.531320333480835,,,,
84,1100,0.5210866332054138,,,,
84,1101,0.5348389148712158,,,,
84,1102,0.5261691212654114,,,,
84,1103,0.5371623039245605,,,,
84,1104,0.5400195121765137,,,,
,68,,0.5927578210830688,,,
,69,,0.6129015684127808,,,
84,1104,,,0.6005054712295532,,
84,1104,,,,0.0,0.5361602306365967
