csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
0,3.293424367904663,0,,,,,
0,3.369373083114624,1,,,,,
0,3.302093505859375,2,,,,,
0,3.426168203353882,3,,,,,
0,2.9692487716674805,4,,,,,
,,0,2.133090019226074,,,,
,,1,1.8127256631851196,,,,
,,2,2.2236623764038086,,,,
,,3,1.8585586547851562,,,,
,,4,1.9300603866577148,,,,
0,,4,,1.991619348526001,,,
0,,4,,,3.315438747406006,0.0,0.0
1,2.5523922443389893,5,,,,,
1,2.3973171710968018,6,,,,,
1,2.686793327331543,7,,,,,
1,2.343506336212158,8,,,,,
1,2.4401400089263916,9,,,,,
,,5,1.8117796182632446,,,,
,,6,1.5835763216018677,,,,
,,7,1.954298496246338,,,,
,,8,1.5193465948104858,,,,
,,9,1.6626378297805786,,,,
1,,9,,1.7063277959823608,,,
1,,9,,,2.4576265811920166,0.0,0.0
2,2.5275185108184814,10,,,,,
2,2.34438419342041,11,,,,,
2,1.980912685394287,12,,,,,
2,2.0862348079681396,13,,,,,
2,1.6214956045150757,14,,,,,
,,10,1.527040958404541,,,,
,,11,1.3619276285171509,,,,
,,12,1.7230616807937622,,,,
,,13,1.2846555709838867,,,,
,,14,1.4397391080856323,,,,
2,,14,,1.467284917831421,,,
2,,14,,,2.0079705715179443,0.0,0.0
3,1.9344065189361572,15,,,,,
3,1.9783388376235962,16,,,,,
3,1.7430719137191772,17,,,,,
3,1.6413090229034424,18,,,,,
3,1.7190414667129517,19,,,,,
,,15,1.260261058807373,,,,
,,16,1.141159176826477,,,,
,,17,1.4971238374710083,,,,
,,18,1.0586796998977661,,,,
,,19,1.2262237071990967,,,,
3,,19,,1.2366893291473389,,,
3,,19,,,1.7349376678466797,0.0,0.0
4,1.7134301662445068,20,,,,,
4,1.6173491477966309,21,,,,,
4,1.7415088415145874,22,,,,,
4,1.5154086351394653,23,,,,,
4,1.4250166416168213,24,,,,,
,,20,1.1015797853469849,,,,
,,21,1.005499005317688,,,,
,,22,1.33742356300354,,,,
,,23,0.929146945476532,,,,
,,24,1.0903130769729614,,,,
4,,24,,1.0927923917770386,,,
4,,24,,,1.5044713020324707,0.0,0.0
5,1.3959745168685913,25,,,,,
5,1.4439653158187866,26,,,,,
5,1.3108282089233398,27,,,,,
5,1.2788952589035034,28,,,,,
5,1.211198091506958,29,,,,,
,,25,0.9749184846878052,,,,
,,26,0.893104612827301,,,,
,,27,1.2075374126434326,,,,
,,28,0.8259419202804565,,,,
,,29,0.9783675074577332,,,,
5,,29,,0.9759739637374878,,,
5,,29,,,1.3673219680786133,0.0,0.0
6,1.2812496423721313,30,,,,,
6,1.3742707967758179,31,,,,,
6,1.1607857942581177,32,,,,,
6,1.2877581119537354,33,,,,,
6,1.0694278478622437,34,,,,,
,,30,0.8657581210136414,,,,
,,31,0.8063620328903198,,,,
,,32,1.131891131401062,,,,
,,33,0.7564051151275635,,,,
,,34,0.9048653244972229,,,,
6,,34,,0.8930563926696777,,,
6,,34,,,1.2920773029327393,0.0,0.02500000037252903
7,1.1389408111572266,35,,,,,
7,1.1555252075195312,36,,,,,
7,1.2441160678863525,37,,,,,
7,1.0345946550369263,38,,,,,
7,1.2687386274337769,39,,,,,
,,35,0.7505422830581665,,,,
,,36,0.72584068775177,,,,
,,37,1.0534114837646484,,,,
,,38,0.6868274211883545,,,,
,,39,0.8110427260398865,,,,
7,,39,,0.8055329322814941,,,
7,,39,,,1.2035462856292725,0.0,0.0
8,1.168169379234314,40,,,,,
8,1.27741277217865,41,,,,,
8,1.1948376893997192,42,,,,,
8,1.0602489709854126,43,,,,,
8,1.0683798789978027,44,,,,,
,,40,0.6650347709655762,,,,
,,41,0.6510276198387146,,,,
,,42,0.9891883134841919,,,,
,,43,0.6420482993125916,,,,
,,44,0.7521528601646423,,,,
8,,44,,0.7398903965950012,,,
8,,44,,,1.1166542768478394,0.0,0.0
9,0.8772273659706116,45,,,,,
9,0.9167468547821045,46,,,,,
9,0.8488063216209412,47,,,,,
9,1.0768303871154785,48,,,,,
9,0.8510079383850098,49,,,,,
,,45,0.5820989012718201,,,,
,,46,0.6002143025398254,,,,
,,47,0.9502888321876526,,,,
,,48,0.6219826340675354,,,,
,,49,0.6933141350746155,,,,
9,,49,,0.6895797252655029,,,
9,,49,,,1.0411921739578247,0.0,0.0
10,0.9810398817062378,50,,,,,
10,1.0778436660766602,51,,,,,
10,1.339706301689148,52,,,,,
10,0.783117413520813,53,,,,,
10,0.8421432971954346,54,,,,,
,,50,0.5124645829200745,,,,
,,51,0.557391345500946,,,,
,,52,0.9362335801124573,,,,
,,53,0.578220784664154,,,,
,,54,0.6484871506690979,,,,
10,,54,,0.646559476852417,,,
10,,54,,,0.9784030914306641,0.0,0.0
11,1.0161209106445312,55,,,,,
11,0.9513707160949707,56,,,,,
11,0.8818579912185669,57,,,,,
11,0.8248950839042664,58,,,,,
11,0.8515139818191528,59,,,,,
,,55,0.439314067363739,,,,
,,56,0.5124354958534241,,,,
,,57,0.895541787147522,,,,
,,58,0.5242449045181274,,,,
,,59,0.5880264639854431,,,,
11,,59,,0.591912567615509,,,
11,,59,,,0.9049418568611145,0.0,0.0
12,0.8047415614128113,60,,,,,
12,0.738746702671051,61,,,,,
12,0.8053646683692932,62,,,,,
12,0.7132775783538818,63,,,,,
12,0.8247039914131165,64,,,,,
,,60,0.3743157982826233,,,,
,,61,0.4703359305858612,,,,
,,62,0.8513109087944031,,,,
,,63,0.4586685001850128,,,,
,,64,0.514695942401886,,,,
12,,64,,0.5338653922080994,,,
12,,64,,,0.846356213092804,0.0,0.0
13,0.6289904713630676,65,,,,,
13,0.7957273721694946,66,,,,,
13,0.5937268733978271,67,,,,,
13,0.7743871212005615,68,,,,,
13,0.6856286525726318,69,,,,,
,,65,0.2848604619503021,,,,
,,66,0.4129965603351593,,,,
,,67,0.7718213796615601,,,,
,,68,0.3814341425895691,,,,
,,69,0.42175331711769104,,,,
13,,69,,0.45457321405410767,,,
13,,69,,,0.7713163495063782,0.0,0.02500000037252903
14,0.6038557887077332,70,,,,,
14,0.7536176443099976,71,,,,,
14,0.5000864863395691,72,,,,,
14,0.6134609580039978,73,,,,,
14,0.5804305672645569,74,,,,,
,,70,0.2231931984424591,,,,
,,71,0.36584416031837463,,,,
,,72,0.7176685333251953,,,,
,,73,0.33365297317504883,,,,
,,74,0.3678285777568817,,,,
14,,74,,0.4016374945640564,,,
14,,74,,,0.7071046829223633,0.10000000149011612,0.17499999701976776
15,0.7021607756614685,75,,,,,
15,0.5262834429740906,76,,,,,
15,0.6607264280319214,77,,,,,
15,0.7264962196350098,78,,,,,
15,0.5589127540588379,79,,,,,
,,75,0.14924608170986176,,,,
,,76,0.3122696280479431,,,,
,,77,0.6548454165458679,,,,
,,78,0.25728413462638855,,,,
,,79,0.2973541021347046,,,,
15,,79,,0.3341998755931854,,,
15,,79,,,0.6488391160964966,0.30000001192092896,0.5
16,0.6212433576583862,80,,,,,
16,0.5913528203964233,81,,,,,
16,0.6995218992233276,82,,,,,
16,0.5683392882347107,83,,,,,
16,0.7182492017745972,84,,,,,
,,80,0.11219613999128342,,,,
,,81,0.2835075259208679,,,,
,,82,0.6052953004837036,,,,
,,83,0.23214513063430786,,,,
,,84,0.2658625841140747,,,,
16,,84,,0.2998013198375702,,,
16,,84,,,0.5852694511413574,0.375,0.574999988079071
17,0.6010849475860596,85,,,,,
17,0.6548605561256409,86,,,,,
17,0.29218658804893494,87,,,,,
17,0.4762033224105835,88,,,,,
17,0.5528775453567505,89,,,,,
,,85,0.10520558804273605,,,,
,,86,0.2716046869754791,,,,
,,87,0.5492100715637207,,,,
,,88,0.22269541025161743,,,,
,,89,0.24518530070781708,,,,
17,,89,,0.2787801921367645,,,
17,,89,,,0.5260549783706665,0.3499999940395355,0.5
18,0.38494691252708435,90,,,,,
18,0.6130164265632629,91,,,,,
18,0.40163519978523254,92,,,,,
18,0.5226368308067322,93,,,,,
18,0.5189046263694763,94,,,,,
,,90,0.0952584370970726,,,,
,,91,0.25964289903640747,,,,
,,92,0.509624719619751,,,,
,,93,0.18971474468708038,,,,
,,94,0.206072598695755,,,,
18,,94,,0.25206267833709717,,,
18,,94,,,0.4737017750740051,0.4749999940395355,0.6499999761581421
19,0.48667290806770325,95,,,,,
19,0.6778600215911865,96,,,,,
19,0.43190789222717285,97,,,,,
19,0.32644692063331604,98,,,,,
19,0.23602281510829926,99,,,,,
,,95,0.09415005147457123,,,,
,,96,0.24860861897468567,,,,
,,97,0.4537750482559204,,,,
,,98,0.17236413061618805,,,,
,,99,0.18015436828136444,,,,
19,,99,,0.229810431599617,,,
19,,99,,,0.438506543636322,0.4000000059604645,0.574999988079071
20,0.4823409616947174,100,,,,,
20,0.16295590996742249,101,,,,,
20,0.5222891569137573,102,,,,,
20,0.38811102509498596,103,,,,,
20,0.3048061430454254,104,,,,,
,,100,0.08298318088054657,,,,
,,101,0.24296057224273682,,,,
,,102,0.4197770059108734,,,,
,,103,0.15530622005462646,,,,
,,104,0.15987209975719452,,,,
20,,104,,0.21217980980873108,,,
20,,104,,,0.40038976073265076,0.44999998807907104,0.625
21,0.5658462047576904,105,,,,,
21,0.39529162645339966,106,,,,,
21,0.36496996879577637,107,,,,,
21,0.3437260091304779,108,,,,,
21,0.44937777519226074,109,,,,,
,,105,0.07352516800165176,,,,
,,106,0.2383238822221756,,,,
,,107,0.3968607485294342,,,,
,,108,0.13660775125026703,,,,
,,109,0.14396932721138,,,,
21,,109,,0.19785737991333008,,,
21,,109,,,0.3589865565299988,0.550000011920929,0.699999988079071
22,0.5180802941322327,110,,,,,
22,0.38671553134918213,111,,,,,
22,0.42141637206077576,112,,,,,
22,0.3271010220050812,113,,,,,
22,0.2760707139968872,114,,,,,
,,110,0.08603022247552872,,,,
,,111,0.2510972321033478,,,,
,,112,0.3705311119556427,,,,
,,113,0.14651791751384735,,,,
,,114,0.1505117118358612,,,,
22,,114,,0.20093762874603271,,,
22,,114,,,0.3551536798477173,0.4000000059604645,0.574999988079071
23,0.35407140851020813,115,,,,,
23,0.21811677515506744,116,,,,,
23,0.3098103106021881,117,,,,,
23,0.2781522274017334,118,,,,,
23,0.2546541392803192,119,,,,,
,,115,0.060193613171577454,,,,
,,116,0.24567610025405884,,,,
,,117,0.3427283465862274,,,,
,,118,0.12101391702890396,,,,
,,119,0.1233554556965828,,,,
23,,119,,0.1785934865474701,,,
23,,119,,,0.31400296092033386,0.5249999761581421,0.675000011920929
24,0.21190735697746277,120,,,,,
24,0.4389191269874573,121,,,,,
24,0.31294986605644226,122,,,,,
24,0.2655671536922455,123,,,,,
24,0.22112973034381866,124,,,,,
,,120,0.05778985098004341,,,,
,,121,0.2380618005990982,,,,
,,122,0.3312479257583618,,,,
,,123,0.11464279890060425,,,,
,,124,0.11453066021203995,,,,
24,,124,,0.17125460505485535,,,
24,,124,,,0.3031420409679413,0.6000000238418579,0.800000011920929
25,0.4220351278781891,125,,,,,
25,0.2991839647293091,126,,,,,
25,0.13983944058418274,127,,,,,
25,0.24148349463939667,128,,,,,
25,0.24004396796226501,129,,,,,
