csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
,,31,1.0735206604003906,,,,
,,32,0.9095253944396973,,,,
10,,32,,0.923688530921936,,,
10,,32,,,1.2957197427749634,0.0,0.0
11,1.1572620868682861,33,,,,,
11,1.4653908014297485,34,,,,,
11,1.160353422164917,35,,,,,
,,33,0.7460529208183289,,,,
,,34,1.0161304473876953,,,,
,,35,0.880527138710022,,,,
11,,35,,0.8809787631034851,,,
11,,35,,,1.2606785297393799,0.0,0.0
12,1.1223249435424805,36,,,,,
12,1.2574660778045654,37,,,,,
12,1.3832439184188843,38,,,,,
,,36,0.7135030031204224,,,,
,,37,0.9764275550842285,,,,
,,38,0.8422520756721497,,,,
12,,38,,0.8444226384162903,,,
12,,38,,,1.2105047702789307,0.0,0.0
13,1.055491328239441,39,,,,,
13,1.144484043121338,40,,,,,
13,1.1414562463760376,41,,,,,
,,39,0.6757709980010986,,,,
,,40,0.9352117776870728,,,,
,,41,0.8012641668319702,,,,
13,,41,,0.8046458959579468,,,
13,,41,,,1.1696321964263916,0.0416666679084301,0.0
14,1.1086735725402832,42,,,,,
14,1.2481584548950195,43,,,,,
14,1.0659595727920532,44,,,,,
,,42,0.6355494856834412,,,,
,,43,0.89190274477005,,,,
,,44,0.7618764042854309,,,,
14,,44,,0.7633561491966248,,,
14,,44,,,1.1129560470581055,0.0,0.0
15,1.2622078657150269,45,,,,,
15,1.005773663520813,46,,,,,
15,1.025132656097412,47,,,,,
,,45,0.6018530130386353,,,,
,,46,0.8531622886657715,,,,
,,47,0.7235552668571472,,,,
15,,47,,0.7267171740531921,,,
15,,47,,,1.0724098682403564,0.0,0.0
16,0.9349104166030884,48,,,,,
16,1.063733458518982,49,,,,,
16,1.0810314416885376,50,,,,,
,,48,0.5739806294441223,,,,
,,49,0.8180204629898071,,,,
,,50,0.6905980706214905,,,,
16,,50,,0.6949200630187988,,,
16,,50,,,1.0317389965057373,0.0833333358168602,0.0
17,0.9750234484672546,51,,,,,
17,0.8822052478790283,52,,,,,
17,1.0522304773330688,53,,,,,
,,51,0.5397131443023682,,,,
,,52,0.7846582531929016,,,,
,,53,0.6777623891830444,,,,
17,,53,,0.6653010249137878,,,
17,,53,,,0.9882763028144836,0.0416666679084301,0.0
18,0.8333414793014526,54,,,,,
18,1.045676827430725,55,,,,,
18,1.254447340965271,56,,,,,
,,54,0.5008233189582825,,,,
,,55,0.7316059470176697,,,,
,,56,0.6616626381874084,,,,
18,,56,,0.6253042221069336,,,
18,,56,,,0.9582322835922241,0.0416666679084301,0.0
19,1.1213897466659546,57,,,,,
19,0.7066230773925781,58,,,,,
19,1.1100986003875732,59,,,,,
,,57,0.4612261652946472,,,,
,,58,0.6730638146400452,,,,
,,59,0.6058709025382996,,,,
19,,59,,0.5748901963233948,,,
19,,59,,,0.8967381715774536,0.0416666679084301,0.0
20,0.7660343050956726,60,,,,,
20,0.6860945224761963,61,,,,,
20,0.8058117628097534,62,,,,,
,,60,0.4270125925540924,,,,
,,61,0.6459118127822876,,,,
,,62,0.5583322048187256,,,,
20,,62,,0.5408362150192261,,,
20,,62,,,0.8564268946647644,0.0833333358168602,0.0
21,0.7648028135299683,63,,,,,
21,0.7562142014503479,64,,,,,
21,0.9607058167457581,65,,,,,
,,63,0.4081251621246338,,,,
,,64,0.630834698677063,,,,
,,65,0.5602045059204102,,,,
21,,65,,0.5276248455047607,,,
21,,65,,,0.8214151263237,0.1666666716337204,0.0
22,0.8945485353469849,66,,,,,
22,0.7113412618637085,67,,,,,
22,0.6186401844024658,68,,,,,
,,66,0.403942734003067,,,,
,,67,0.6090748906135559,,,,
,,68,0.5554193258285522,,,,
22,,68,,0.5162909626960754,,,
22,,68,,,0.7775465250015259,0.1666666716337204,0.0
23,0.7570862174034119,69,,,,,
23,0.8782082796096802,70,,,,,
23,0.8535001873970032,71,,,,,
,,69,0.3904009759426117,,,,
,,70,0.574213445186615,,,,
,,71,0.5146468281745911,,,,
23,,71,,0.4887751042842865,,,
23,,71,,,0.7368019819259644,0.1666666716337204,0.0
24,0.7797432541847229,72,,,,,
24,0.5494459867477417,73,,,,,
24,0.6005339026451111,74,,,,,
,,72,0.3560924828052521,,,,
,,73,0.5234553217887878,,,,
,,74,0.4659300148487091,,,,
24,,74,,0.4450051188468933,,,
24,,74,,,0.7234930396080017,0.125,0.0
25,0.5101442933082581,75,,,,,
25,0.8612957000732422,76,,,,,
25,0.6335270404815674,77,,,,,
,,75,0.3378405272960663,,,,
,,76,0.482977956533432,,,,
,,77,0.4442670941352844,,,,
25,,77,,0.4171808362007141,,,
25,,77,,,0.6692730784416199,0.1666666716337204,0.0
26,0.49553611874580383,78,,,,,
26,0.4786964952945709,79,,,,,
26,0.5402408242225647,80,,,,,
,,78,0.3208942413330078,,,,
,,79,0.4450538754463196,,,,
,,80,0.4148741066455841,,,,
26,,80,,0.38935405015945435,,,
26,,80,,,0.6448588967323303,0.2916666567325592,0.0833333358168602
27,0.5574143528938293,81,,,,,
27,0.5376945734024048,82,,,,,
27,0.39567798376083374,83,,,,,
,,81,0.2874256372451782,,,,
,,82,0.3992341160774231,,,,
,,83,0.38386112451553345,,,,
27,,83,,0.35143613815307617,,,
27,,83,,,0.5737912058830261,0.1666666716337204,0.0833333358168602
28,0.5893399119377136,84,,,,,
28,0.5016661286354065,85,,,,,
28,0.5547304153442383,86,,,,,
,,84,0.2531580626964569,,,,
,,85,0.35738587379455566,,,,
,,86,0.32761716842651367,,,,
28,,86,,0.3097410202026367,,,
28,,86,,,0.558287501335144,0.4166666567325592,0.2083333283662796
29,0.5087433457374573,87,,,,,
29,0.49019283056259155,88,,,,,
29,0.569506049156189,89,,,,,
,,87,0.2214834988117218,,,,
,,88,0.3175075352191925,,,,
,,89,0.26210686564445496,,,,
29,,89,,0.26801779866218567,,,
29,,89,,,0.5141361951828003,0.5416666865348816,0.2916666567325592
30,0.5100734233856201,90,,,,,
30,0.7483018040657043,91,,,,,
30,0.385387659072876,92,,,,,
,,90,0.2046910524368286,,,,
,,91,0.30087709426879883,,,,
,,92,0.23469391465187073,,,,
30,,92,,0.24916604161262512,,,
30,,92,,,0.489905446767807,0.5833333134651184,0.3333333432674408
31,0.47558438777923584,93,,,,,
31,0.44149288535118103,94,,,,,
31,0.3791864812374115,95,,,,,
,,93,0.17796845734119415,,,,
,,94,0.2543172240257263,,,,
,,95,0.1898338496685028,,,,
31,,95,,0.2108810395002365,,,
31,,95,,,0.47428664565086365,0.625,0.4583333432674408
32,0.43589353561401367,96,,,,,
32,0.3328525125980377,97,,,,,
32,0.5339524745941162,98,,,,,
,,96,0.15774978697299957,,,,
,,97,0.22868315875530243,,,,
,,98,0.1753881275653839,,,,
32,,98,,0.18965080380439758,,,
32,,98,,,0.43996888399124146,0.625,0.4583333432674408
33,0.5045806169509888,99,,,,,
33,0.513625979423523,100,,,,,
33,0.2110898792743683,101,,,,,
,,99,0.14002947509288788,,,,
,,100,0.2247065305709839,,,,
,,101,0.1728173792362213,,,,
33,,101,,0.18045787513256073,,,
33,,101,,,0.4004550576210022,0.625,0.4166666567325592
34,0.20447465777397156,102,,,,,
34,0.6407612562179565,103,,,,,
34,0.40527161955833435,104,,,,,
,,102,0.11273176223039627,,,,
,,103,0.18877080082893372,,,,
,,104,0.14660055935382843,,,,
34,,104,,0.14992113411426544,,,
34,,104,,,0.3873482346534729,0.625,0.4583333432674408
35,0.19467318058013916,105,,,,,
35,0.38307273387908936,106,,,,,
35,0.4895853102207184,107,,,,,
,,105,0.0969868078827858,,,,
,,106,0.18037958443164825,,,,
,,107,0.13854025304317474,,,,
35,,107,,0.13865461945533752,,,
35,,107,,,0.3780065178871155,0.5833333134651184,0.4166666567325592
36,0.31937575340270996,108,,,,,
36,0.38282111287117004,109,,,,,
36,0.3593456745147705,110,,,,,
,,108,0.09097862988710403,,,,
,,109,0.1915431171655655,,,,
,,110,0.15161201357841492,,,,
36,,110,,0.14333109557628632,,,
36,,110,,,0.3600060045719147,0.6666666865348816,0.4583333432674408
37,0.18090182542800903,111,,,,,
37,0.2723064124584198,112,,,,,
37,0.31060367822647095,113,,,,,
,,111,0.08847305923700333,,,,
,,112,0.17034760117530823,,,,
,,113,0.1363106667995453,,,,
37,,113,,0.13079039752483368,,,
37,,113,,,0.329957515001297,0.7083333134651184,0.4583333432674408
38,0.17196887731552124,114,,,,,
38,0.2434108853340149,115,,,,,
38,0.40461185574531555,116,,,,,
,,114,0.08009036630392075,,,,
,,115,0.1691206991672516,,,,
,,116,0.13101713359355927,,,,
38,,116,,0.12588785588741302,,,
38,,116,,,0.31287604570388794,0.6666666865348816,0.375
39,0.22266079485416412,117,,,,,
39,0.36537015438079834,118,,,,,
39,0.2926306426525116,119,,,,,
,,117,0.06721045076847076,,,,
,,118,0.1665765345096588,,,,
,,119,0.1267382800579071,,,,
39,,119,,0.11886245012283325,,,
39,,119,,,0.30027276277542114,0.75,0.4583333432674408
40,0.22104628384113312,120,,,,,
40,0.33125463128089905,121,,,,,
40,0.21025149524211884,122,,,,,
,,120,0.06179748848080635,,,,
,,121,0.1598532795906067,,,,
,,122,0.1238824874162674,,,,
40,,122,,0.11343680322170258,,,
40,,122,,,0.28892987966537476,0.7916666865348816,0.625
41,0.3360418379306793,123,,,,,
41,0.24846966564655304,124,,,,,
41,0.324224054813385,125,,,,,
,,123,0.05808844789862633,,,,
,,124,0.1788019835948944,,,,
,,125,0.1394421011209488,,,,
41,,125,,0.1226445883512497,,,
41,,125,,,0.28716471791267395,0.8333333134651184,0.5833333134651184
42,0.3778397738933563,126,,,,,
42,0.18634431064128876,127,,,,,
42,0.2926133871078491,128,,,,,
,,126,0.06693137437105179,,,,
,,127,0.15856078267097473,,,,
,,128,0.12552043795585632,,,,
42,,128,,0.11530093848705292,,,
42,,128,,,0.2808515429496765,0.875,0.5833333134651184
43,0.31467151641845703,129,,,,,
43,0.2375393509864807,130,,,,,
43,0.1565842628479004,131,,,,,
,,129,0.05436703562736511,,,,
,,130,0.16829714179039001,,,,
,,131,0.12296761572360992,,,,
43,,131,,0.11365918815135956,,,
43,,131,,,0.2544682025909424,0.8333333134651184,0.625
44,0.3532470166683197,132,,,,,
44,0.2366311103105545,133,,,,,
44,0.20676089823246002,134,,,,,
,,132,0.05011517554521561,,,,
,,133,0.19164592027664185,,,,
,,134,0.1287054866552353,,,,
44,,134,,0.12244553864002228,,,
44,,134,,,0.25048425793647766,0.8333333134651184,0.5833333134651184
45,0.262174129486084,135,,,,,
45,0.3133065104484558,136,,,,,
45,0.24610170722007751,137,,,,,
,,135,0.051765505224466324,,,,
,,136,0.1716432273387909,,,,
,,137,0.1069788858294487,,,,
45,,137,,0.11075927317142487,,,
45,,137,,,0.2437979280948639,0.8333333134651184,0.625
46,0.1400618553161621,138,,,,,
46,0.2423868626356125,139,,,,,
46,0.2803286612033844,140,,,,,
,,138,0.04664359241724014,,,,
,,139,0.1714494526386261,,,,
,,140,0.10643094033002853,,,,
46,,140,,0.1085234060883522,,,
46,,140,,,0.23012283444404602,0.7916666865348816,0.625
47,0.23052874207496643,141,,,,,
47,0.23497892916202545,142,,,,,
47,0.11593090742826462,143,,,,,
,,141,0.04383620247244835,,,,
,,142,0.17891526222229004,,,,
,,143,0.1063617616891861,,,,
47,,143,,0.11037293821573257,,,
47,,143,,,0.22368529438972473,0.8333333134651184,0.5833333134651184
48,0.15098637342453003,144,,,,,
48,0.28272390365600586,145,,,,,
48,0.2214059680700302,146,,,,,
,,144,0.05242778733372688,,,,
,,145,0.16288962960243225,,,,
,,146,0.09663359075784683,,,,
48,,146,,0.10545368492603302,,,
48,,146,,,0.21025076508522034,0.875,0.5833333134651184
49,0.257303923368454,147,,,,,
49,0.28659969568252563,148,,,,,
49,0.20200490951538086,149,,,,,
,,147,0.04136956110596657,,,,
,,148,0.19615113735198975,,,,
,,149,0.10909494757652283,,,,
49,,149,,0.11682727187871933,,,
49,,149,,,0.2142709493637085,0.8333333134651184,0.5833333134651184
50,0.2331119179725647,150,,,,,
50,0.13071289658546448,151,,,,,
50,0.18129058182239532,152,,,,,
,,150,0.04000984877347946,,,,
,,151,0.19426149129867554,,,,
,,152,0.10208787024021149,,,,
50,,152,,0.11412610858678818,,,
50,,152,,,0.19751614332199097,0.8333333134651184,0.5833333134651184
51,0.15243428945541382,153,,,,,
51,0.29496532678604126,154,,,,,
51,0.3122290074825287,155,,,,,
,,153,0.0449802428483963,,,,
,,154,0.17391249537467957,,,,
,,155,0.08747216314077377,,,,
51,,155,,0.10505153238773346,,,
51,,155,,,0.2067584991455078,0.875,0.5833333134651184
52,0.21467562019824982,156,,,,,
52,0.12745042145252228,157,,,,,
52,0.13109852373600006,158,,,,,
,,156,0.03986196219921112,,,,
,,157,0.19854500889778137,,,,
,,158,0.09722375124692917,,,,
52,,158,,0.11480753123760223,,,
52,,158,,,0.2055310755968094,0.8333333134651184,0.5833333134651184
53,0.1670602411031723,159,,,,,
53,0.14694398641586304,160,,,,,
53,0.1647900491952896,161,,,,,
,,159,0.04008973017334938,,,,
,,160,0.19656293094158173,,,,
,,161,0.10065095871686935,,,,
53,,161,,0.11479125171899796,,,
53,,161,,,0.20033273100852966,0.8333333134651184,0.5833333134651184
54,0.15258541703224182,162,,,,,
54,0.23537074029445648,163,,,,,
54,0.08523841947317123,164,,,,,
,,162,0.04192472621798515,,,,
,,163,0.1867341697216034,,,,
,,164,0.10455460101366043,,,,
54,,164,,0.11237448453903198,,,
54,,164,,,0.17646312713623047,0.875,0.625
55,0.13337111473083496,165,,,,,
55,0.1551458090543747,166,,,,,
55,0.10582245141267776,167,,,,,
,,165,0.03974100947380066,,,,
,,166,0.2056237906217575,,,,
,,167,0.10759847611188889,,,,
55,,167,,0.11966560781002045,,,
55,,167,,,0.1759774386882782,0.8333333134651184,0.5833333134651184
56,0.21109822392463684,168,,,,,
56,0.22146065533161163,169,,,,,
56,0.13363753259181976,170,,,,,
,,168,0.03826986625790596,,,,
,,169,0.19771771132946014,,,,
,,170,0.09616807103157043,,,,
56,,170,,0.11362864822149277,,,
56,,170,,,0.18256063759326935,0.8333333134651184,0.5833333134651184
