step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0,3.0913074016571045,0,,,,,
1,2.5561907291412354,0,,,,,
2,2.9618046283721924,0,,,,,
3,2.767518997192383,0,,,,,
4,2.6189959049224854,0,,,,,
5,2.3107616901397705,0,,,,,
6,2.0241336822509766,0,,,,,
7,2.122347116470337,0,,,,,
8,1.9337656497955322,0,,,,,
9,2.014241933822632,0,,,,,
10,1.9830658435821533,0,,,,,
11,1.912162184715271,0,,,,,
12,2.1937155723571777,0,,,,,
13,1.9494800567626953,0,,,,,
14,1.5654020309448242,0,,,,,
15,1.7100715637207031,0,,,,,
16,1.6385610103607178,0,,,,,
17,1.5236328840255737,0,,,,,
18,1.7025058269500732,0,,,,,
19,1.37335205078125,0,,,,,
20,1.6346728801727295,0,,,,,
21,1.4536982774734497,0,,,,,
22,1.4767988920211792,0,,,,,
23,1.5780963897705078,0,,,,,
24,1.2264387607574463,0,,,,,
25,1.215528964996338,0,,,,,
26,1.4062148332595825,0,,,,,
27,1.0023759603500366,0,,,,,
28,1.3109592199325562,0,,,,,
29,1.2311255931854248,0,,,,,
30,0.9608203172683716,0,,,,,
31,1.1274772882461548,0,,,,,
32,0.9733834266662598,0,,,,,
33,0.9094881415367126,0,,,,,
34,1.1460851430892944,0,,,,,
35,0.8811786770820618,0,,,,,
36,0.8370546698570251,0,,,,,
37,0.8252655863761902,0,,,,,
38,0.8596819639205933,0,,,,,
39,0.7832784652709961,0,,,,,
0,,,0.263447105884552,,,,
1,,,0.22930137813091278,,,,
2,,,0.6321256160736084,,,,
3,,,0.37559133768081665,,,,
4,,,0.2798870801925659,,,,
5,,,0.36867302656173706,,,,
6,,,0.3775753080844879,,,,
7,,,0.5516219139099121,,,,
8,,,0.3192397952079773,,,,
9,,,0.4460870921611786,,,,
10,,,0.24639661610126495,,,,
11,,,0.23520474135875702,,,,
12,,,0.418191522359848,,,,
13,,,0.42771556973457336,,,,
14,,,0.4356241524219513,,,,
15,,,0.45959222316741943,,,,
16,,,0.44632506370544434,,,,
17,,,0.5096745491027832,,,,
18,,,0.23786988854408264,,,,
19,,,0.23134247958660126,,,,
20,,,0.2342151403427124,,,,
21,,,0.4336351156234741,,,,
22,,,0.35365092754364014,,,,
23,,,0.4517711102962494,,,,
24,,,0.2851676940917969,,,,
25,,,0.24607402086257935,,,,
26,,,0.545413076877594,,,,
27,,,0.47536730766296387,,,,
28,,,0.3281974196434021,,,,
29,,,0.24650312960147858,,,,
30,,,0.5737988948822021,,,,
31,,,0.4604001045227051,,,,
32,,,0.41735172271728516,,,,
33,,,0.5381401181221008,,,,
34,,,0.5301239490509033,,,,
35,,,0.5168589949607849,,,,
36,,,0.5372818112373352,,,,
37,,,0.4737389385700226,,,,
38,,,0.4057527482509613,,,,
39,,,0.43516281247138977,,,,
39,,0,,0.39950230717658997,,,
39,,0,,,1.6449899673461914,0.15000000596046448,0.06875000149011612
40,0.6996731162071228,1,,,,,
41,0.7529487609863281,1,,,,,
42,0.7755146622657776,1,,,,,
43,0.8559686541557312,1,,,,,
44,0.5647209882736206,1,,,,,
45,0.6611783504486084,1,,,,,
46,1.0153636932373047,1,,,,,
47,0.7122299075126648,1,,,,,
48,0.5976929664611816,1,,,,,
49,0.39144259691238403,1,,,,,
50,0.6566594243049622,1,,,,,
51,0.7828984260559082,1,,,,,
52,0.49764588475227356,1,,,,,
53,0.6812161803245544,1,,,,,
54,0.439301460981369,1,,,,,
55,0.38521623611450195,1,,,,,
56,0.46658894419670105,1,,,,,
57,0.3403787910938263,1,,,,,
58,0.2809220552444458,1,,,,,
59,0.5708878040313721,1,,,,,
60,0.20260407030582428,1,,,,,
61,0.2030809372663498,1,,,,,
62,0.19375789165496826,1,,,,,
63,0.3963213860988617,1,,,,,
64,0.30099689960479736,1,,,,,
65,0.2808395028114319,1,,,,,
66,0.35912489891052246,1,,,,,
67,0.21422208845615387,1,,,,,
68,0.13721846044063568,1,,,,,
69,0.17768999934196472,1,,,,,
70,0.261931836605072,1,,,,,
71,0.2956874370574951,1,,,,,
72,0.24539808928966522,1,,,,,
73,0.16398151218891144,1,,,,,
74,0.34816691279411316,1,,,,,
75,0.10260672867298126,1,,,,,
76,0.11140459775924683,1,,,,,
77,0.16631150245666504,1,,,,,
78,0.3203919529914856,1,,,,,
79,0.29366305470466614,1,,,,,
40,,,0.0661223828792572,,,,
41,,,0.04086342453956604,,,,
42,,,0.26384541392326355,,,,
43,,,0.11638406664133072,,,,
44,,,0.040374286472797394,,,,
45,,,0.18860147893428802,,,,
46,,,0.08908528089523315,,,,
47,,,0.2849556505680084,,,,
48,,,0.04492102190852165,,,,
49,,,0.20719283819198608,,,,
50,,,0.036664288491010666,,,,
51,,,0.03902893513441086,,,,
52,,,0.0781804770231247,,,,
53,,,0.13739518821239471,,,,
54,,,0.1646396517753601,,,,
55,,,0.12249526381492615,,,,
56,,,0.12319213896989822,,,,
57,,,0.2341042459011078,,,,
58,,,0.03623504564166069,,,,
59,,,0.017502466216683388,,,,
60,,,0.03119337372481823,,,,
61,,,0.11674101650714874,,,,
62,,,0.09584730863571167,,,,
63,,,0.13495822250843048,,,,
64,,,0.10096801817417145,,,,
65,,,0.042081866413354874,,,,
66,,,0.19384965300559998,,,,
67,,,0.12488040328025818,,,,
68,,,0.07001619786024094,,,,
69,,,0.042813289910554886,,,,
70,,,0.27005213499069214,,,,
71,,,0.12943357229232788,,,,
72,,,0.1577286422252655,,,,
73,,,0.21586360037326813,,,,
74,,,0.22848142683506012,,,,
75,,,0.16668091714382172,,,,
76,,,0.20277400314807892,,,,
77,,,0.15674783289432526,,,,
78,,,0.12296996265649796,,,,
79,,,0.16414810717105865,,,,
79,,1,,0.12750032544136047,,,
79,,1,,,0.4182651937007904,0.9624999761581421,0.5406249761581421
80,0.23632243275642395,2,,,,,
81,0.1904059797525406,2,,,,,
82,0.24622070789337158,2,,,,,
83,0.3291325569152832,2,,,,,
84,0.1458761841058731,2,,,,,
85,0.14617139101028442,2,,,,,
86,0.27778178453445435,2,,,,,
87,0.1872701793909073,2,,,,,
88,0.10469858348369598,2,,,,,
89,0.3998701274394989,2,,,,,
90,0.13693130016326904,2,,,,,
91,0.18108971416950226,2,,,,,
