csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
7,23,,,,1.3510401248931885,0.0,0.2083333283662796
8,24,1.4479107856750488,,,,,
8,25,1.2295433282852173,,,,,
8,26,0.9235869646072388,,,,,
,24,,0.8738110661506653,,,,
,25,,1.0588477849960327,,,,
,26,,0.9828892350196838,,,,
8,26,,,0.969641387462616,,,
8,26,,,,1.246610164642334,0.0,0.2083333283662796
9,27,1.2776360511779785,,,,,
9,28,0.8606670498847961,,,,,
9,29,1.1027088165283203,,,,,
,27,,0.6861275434494019,,,,
,28,,0.8334763646125793,,,,
,29,,0.7827367186546326,,,,
9,29,,,0.764388918876648,,,
9,29,,,,1.123547911643982,0.0,0.2083333283662796
10,30,0.8851009607315063,,,,,
10,31,1.2233941555023193,,,,,
10,32,1.1191359758377075,,,,,
,30,,0.4805857539176941,,,,
,31,,0.628727912902832,,,,
,32,,0.5847083330154419,,,,
10,32,,,0.5606671571731567,,,
10,32,,,,0.9983495473861694,0.0,0.2083333283662796
11,33,0.5910522937774658,,,,,
11,34,1.1194758415222168,,,,,
11,35,1.005581021308899,,,,,
,33,,0.3296789824962616,,,,
,34,,0.4661498963832855,,,,
,35,,0.4444756805896759,,,,
11,35,,,0.40722671151161194,,,
11,35,,,,0.9002211689949036,0.0,0.25
12,36,0.8961347341537476,,,,,
12,37,0.676034688949585,,,,,
12,38,0.7122673392295837,,,,,
,36,,0.2629295885562897,,,,
,37,,0.37559613585472107,,,,
,38,,0.38937267661094666,,,,
12,38,,,0.33328482508659363,,,
12,38,,,,0.8529330492019653,0.0416666679084301,0.2916666567325592
13,39,0.735507071018219,,,,,
13,40,0.9058606028556824,,,,,
13,41,0.37659621238708496,,,,,
,39,,0.20822188258171082,,,,
,40,,0.30894482135772705,,,,
,41,,0.3435038626194,,,,
13,41,,,0.2755674719810486,,,
13,41,,,,0.7768219113349915,0.4583333432674408,0.7083333134651184
14,42,0.4850274622440338,,,,,
14,43,0.7358645796775818,,,,,
14,44,0.9332443475723267,,,,,
,42,,0.16814152896404266,,,,
,43,,0.26148098707199097,,,,
,44,,0.2850252687931061,,,,
14,44,,,0.22885406017303467,,,
14,44,,,,0.6944820284843445,0.4583333432674408,0.7916666865348816
15,45,0.6054041385650635,,,,,
15,46,0.5311035513877869,,,,,
15,47,0.5563271045684814,,,,,
,45,,0.13679347932338715,,,,
,46,,0.22921761870384216,,,,
,47,,0.24425871670246124,,,,
15,47,,,0.19525617361068726,,,
15,47,,,,0.6160897612571716,0.4583333432674408,0.75
16,48,0.4686691164970398,,,,,
16,49,0.6533728241920471,,,,,
16,50,0.6954333782196045,,,,,
,48,,0.11784602701663971,,,,
,49,,0.2076425850391388,,,,
,50,,0.21373167634010315,,,,
16,50,,,0.17294177412986755,,,
16,50,,,,0.5619115829467773,0.4583333432674408,0.7916666865348816
17,51,0.4633917510509491,,,,,
17,52,0.5314303636550903,,,,,
17,53,0.5831009149551392,,,,,
,51,,0.10030761361122131,,,,
,52,,0.18709059059619904,,,,
,53,,0.17245115339756012,,,,
17,53,,,0.14944951236248016,,,
17,53,,,,0.5284223556518555,0.4583333432674408,0.7916666865348816
18,54,0.33988863229751587,,,,,
18,55,0.4516777992248535,,,,,
18,56,0.7262795567512512,,,,,
,54,,0.0869133397936821,,,,
,55,,0.17058104276657104,,,,
,56,,0.1341630071401596,,,,
18,56,,,0.12983036041259766,,,
18,56,,,,0.4378012716770172,0.4583333432674408,0.75
19,57,0.6026533246040344,,,,,
19,58,0.23928965628147125,,,,,
19,59,0.6089109182357788,,,,,
,57,,0.07757414132356644,,,,
,58,,0.16008134186267853,,,,
,59,,0.12036852538585663,,,,
19,59,,,0.11913590133190155,,,
19,59,,,,0.4151044487953186,0.4583333432674408,0.6666666865348816
20,60,0.3437643051147461,,,,,
20,61,0.2901981770992279,,,,,
20,62,0.28485777974128723,,,,,
,60,,0.07108818739652634,,,,
,61,,0.15036329627037048,,,,
,62,,0.10534680634737015,,,,
20,62,,,0.10964995622634888,,,
20,62,,,,0.38197359442710876,0.4583333432674408,0.7083333134651184
21,63,0.22804506123065948,,,,,
21,64,0.22627808153629303,,,,,
21,65,0.3530126214027405,,,,,
,63,,0.06585238128900528,,,,
,64,,0.14545688033103943,,,,
,65,,0.08762147277593613,,,,
21,65,,,0.10204799473285675,,,
21,65,,,,0.28878119587898254,0.5416666865348816,0.7916666865348816
22,66,0.2963806986808777,,,,,
22,67,0.26370882987976074,,,,,
22,68,0.30489128828048706,,,,,
,66,,0.06036790460348129,,,,
,67,,0.13909456133842468,,,,
,68,,0.0879945456981659,,,,
22,68,,,0.09738390147686005,,,
22,68,,,,0.3074558973312378,0.625,0.875
23,69,0.25661298632621765,,,,,
23,70,0.39684808254241943,,,,,
23,71,0.2126375138759613,,,,,
,69,,0.056030984967947006,,,,
,70,,0.1373649537563324,,,,
,71,,0.08197779953479767,,,,
23,71,,,0.09375393390655518,,,
23,71,,,,0.24143250286579132,0.6666666865348816,0.9583333134651184
24,72,0.28468188643455505,,,,,
24,73,0.11894025653600693,,,,,
24,74,0.14248910546302795,,,,,
,72,,0.05488177388906479,,,,
,73,,0.1387520581483841,,,,
,74,,0.06806330382823944,,,,
24,74,,,0.09106619656085968,,,
24,74,,,,0.21819940209388733,0.625,1.0
25,75,0.09672651439905167,,,,,
25,76,0.32303962111473083,,,,,
25,77,0.20270878076553345,,,,,
,75,,0.05316272750496864,,,,
,76,,0.138962060213089,,,,
,77,,0.07041458040475845,,,,
25,77,,,0.09093283116817474,,,
25,77,,,,0.2137339562177658,0.625,1.0
26,78,0.0936105027794838,,,,,
26,79,0.12034497410058975,,,,,
26,80,0.08009923249483109,,,,,
,78,,0.05241934210062027,,,,
,79,,0.13826867938041687,,,,
,80,,0.06651496887207031,,,,
26,80,,,0.08957819640636444,,,
26,80,,,,0.19428616762161255,0.625,1.0
27,81,0.13679437339305878,,,,,
27,82,0.20106181502342224,,,,,
27,83,0.10529258847236633,,,,,
,81,,0.05103500187397003,,,,
,82,,0.1437588930130005,,,,
,83,,0.05187391862273216,,,,
27,83,,,0.08829234540462494,,,
27,83,,,,0.19784823060035706,0.6666666865348816,1.0
28,84,0.14811930060386658,,,,,
28,85,0.14561820030212402,,,,,
28,86,0.17103150486946106,,,,,
,84,,0.04804721102118492,,,,
,85,,0.14566457271575928,,,,
,86,,0.05004005506634712,,,,
28,86,,,0.08749272674322128,,,
28,86,,,,0.17707893252372742,0.7083333134651184,1.0
29,87,0.21638622879981995,,,,,
29,88,0.23065735399723053,,,,,
29,89,0.20350196957588196,,,,,
,87,,0.04469055309891701,,,,
,88,,0.14440226554870605,,,,
,89,,0.055906835943460464,,,,
29,89,,,0.08681849390268326,,,
29,89,,,,0.17634820938110352,0.7083333134651184,1.0
30,90,0.16803152859210968,,,,,
30,91,0.3495865762233734,,,,,
30,92,0.06612008810043335,,,,,
,90,,0.042552828788757324,,,,
,91,,0.1439691036939621,,,,
,92,,0.05669082701206207,,,,
30,92,,,0.0859469398856163,,,
30,92,,,,0.1592240035533905,0.7083333134651184,1.0
31,93,0.17635531723499298,,,,,
31,94,0.19046014547348022,,,,,
31,95,0.12118813395500183,,,,,
,93,,0.040171295404434204,,,,
,94,,0.14706994593143463,,,,
,95,,0.05733257904648781,,,,
31,95,,,0.08636301010847092,,,
31,95,,,,0.15058915317058563,0.75,1.0
32,96,0.08209975808858871,,,,,
32,97,0.10266652703285217,,,,,
32,98,0.2570909261703491,,,,,
,96,,0.03872228041291237,,,,
,97,,0.15084470808506012,,,,
,98,,0.05726228281855583,,,,
32,98,,,0.08727924525737762,,,
32,98,,,,0.15263155102729797,0.7083333134651184,1.0
33,99,0.18398432433605194,,,,,
33,100,0.1562938392162323,,,,,
33,101,0.06697402894496918,,,,,
,99,,0.03835911303758621,,,,
,100,,0.15556642413139343,,,,
,101,,0.05396606773138046,,,,
33,101,,,0.08836342394351959,,,
33,101,,,,0.14442694187164307,0.7083333134651184,1.0
34,102,0.03337188810110092,,,,,
34,103,0.2441834807395935,,,,,
34,104,0.16510406136512756,,,,,
,102,,0.03707039728760719,,,,
,103,,0.1625337302684784,,,,
,104,,0.04954161494970322,,,,
34,104,,,0.08974997699260712,,,
34,104,,,,0.13314303755760193,0.7083333134651184,1.0
35,105,0.05991530045866966,,,,,
35,106,0.1123652458190918,,,,,
35,107,0.1901508867740631,,,,,
,105,,0.035712167620658875,,,,
,106,,0.16671261191368103,,,,
,107,,0.04994494467973709,,,,
35,107,,,0.09095890074968338,,,
35,107,,,,0.12708087265491486,0.7083333134651184,1.0
