csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0,0,4.107419490814209,,,,,
0,1,3.46708607673645,,,,,
0,2,3.1270558834075928,,,,,
0,3,2.9332289695739746,,,,,
0,4,2.714193344116211,,,,,
0,5,2.5902340412139893,,,,,
0,6,2.493065595626831,,,,,
0,7,2.3502602577209473,,,,,
0,8,2.2441272735595703,,,,,
0,9,2.1131088733673096,,,,,
0,10,2.0005767345428467,,,,,
0,11,1.8839665651321411,,,,,
0,12,1.8143243789672852,,,,,
0,13,1.6548060178756714,,,,,
0,14,1.583146095275879,,,,,
0,15,1.5381696224212646,,,,,
0,16,1.4025105237960815,,,,,
0,17,1.333028793334961,,,,,
0,18,1.2695633172988892,,,,,
0,19,1.2174038887023926,,,,,
0,20,1.0740952491760254,,,,,
0,21,1.0852205753326416,,,,,
0,22,1.0008180141448975,,,,,
0,23,0.9153577089309692,,,,,
0,24,0.8264356851577759,,,,,
0,25,0.8111723065376282,,,,,
0,26,0.7747302055358887,,,,,
0,27,0.7229067087173462,,,,,
0,28,0.6729592084884644,,,,,
0,29,0.6310737729072571,,,,,
0,30,0.5756734013557434,,,,,
0,31,0.554765522480011,,,,,
0,32,0.5185214877128601,,,,,
0,33,0.4671330451965332,,,,,
0,34,0.42747414112091064,,,,,
0,35,0.4156990349292755,,,,,
0,36,0.39442235231399536,,,,,
0,37,0.3558487594127655,,,,,
0,38,0.3042118549346924,,,,,
0,39,0.2924076020717621,,,,,
,0,,0.02825452759861946,,,,
,1,,0.05292400345206261,,,,
,2,,0.033265214413404465,,,,
,3,,0.032980937510728836,,,,
,4,,0.01584184542298317,,,,
0,39,,,0.03265330195426941,,,
0,39,,,,1.4164550304412842,0.96875,0.940625011920929
1,40,0.3346009850502014,,,,,
1,41,0.2946418523788452,,,,,
1,42,0.2670978903770447,,,,,
1,43,0.24663285911083221,,,,,
1,44,0.22162297368049622,,,,,
1,45,0.21709352731704712,,,,,
1,46,0.19766540825366974,,,,,
1,47,0.20092181861400604,,,,,
1,48,0.1535242348909378,,,,,
1,49,0.17714111506938934,,,,,
1,50,0.18239709734916687,,,,,
1,51,0.1471787393093109,,,,,
1,52,0.17178180813789368,,,,,
1,53,0.11725186556577682,,,,,
1,54,0.114631287753582,,,,,
1,55,0.1385870724916458,,,,,
1,56,0.11944031715393066,,,,,
1,57,0.115427166223526,,,,,
1,58,0.13170602917671204,,,,,
1,59,0.09542455524206161,,,,,
1,60,0.12411754578351974,,,,,
1,61,0.09386909008026123,,,,,
1,62,0.13772505521774292,,,,,
1,63,0.10127521306276321,,,,,
1,64,0.0879443883895874,,,,,
1,65,0.12987291812896729,,,,,
1,66,0.13458743691444397,,,,,
1,67,0.07999886572360992,,,,,
1,68,0.07917307317256927,,,,,
1,69,0.08519323170185089,,,,,
1,70,0.0675787404179573,,,,,
1,71,0.07204044610261917,,,,,
1,72,0.06404905766248703,,,,,
1,73,0.09026699513196945,,,,,
1,74,0.10834813863039017,,,,,
1,75,0.08455703407526016,,,,,
1,76,0.0793428122997284,,,,,
1,77,0.0633092075586319,,,,,
1,78,0.047569938004016876,,,,,
1,79,0.07591624557971954,,,,,
,5,,0.011394203640520573,,,,
,6,,0.026370123028755188,,,,
,7,,0.014576525427401066,,,,
,8,,0.012763501144945621,,,,
,9,,0.0023752893321216106,,,,
1,79,,,0.013495929539203644,,,
1,79,,,,0.1362875998020172,0.9906250238418579,0.9624999761581421
2,80,0.08026685565710068,,,,,
2,81,0.07149849086999893,,,,,
2,82,0.056574683636426926,,,,,
2,83,0.06715358793735504,,,,,
2,84,0.0673832893371582,,,,,
2,85,0.06358981877565384,,,,,
2,86,0.06288191676139832,,,,,
2,87,0.048375967890024185,,,,,
2,88,0.06572788953781128,,,,,
2,89,0.061161067336797714,,,,,
2,90,0.06256239116191864,,,,,
2,91,0.07448194921016693,,,,,
2,92,0.05564646050333977,,,,,
2,93,0.06152862310409546,,,,,
2,94,0.061147596687078476,,,,,
2,95,0.04623662680387497,,,,,
2,96,0.04273432120680809,,,,,
2,97,0.0768047571182251,,,,,
2,98,0.07525378465652466,,,,,
2,99,0.053076986223459244,,,,,
2,100,0.07191149890422821,,,,,
2,101,0.06269031763076782,,,,,
2,102,0.05889052897691727,,,,,
2,103,0.08399373292922974,,,,,
2,104,0.0714406669139862,,,,,
2,105,0.0355914868414402,,,,,
2,106,0.07262678444385529,,,,,
2,107,0.051062919199466705,,,,,
2,108,0.053043924272060394,,,,,
2,109,0.05290756747126579,,,,,
2,110,0.07668576389551163,,,,,
2,111,0.0801260843873024,,,,,
2,112,0.04783179238438606,,,,,
2,113,0.04565541073679924,,,,,
2,114,0.045776765793561935,,,,,
2,115,0.06564685702323914,,,,,
2,116,0.06734821945428848,,,,,
2,117,0.05410565808415413,,,,,
2,118,0.05462450534105301,,,,,
2,119,0.06143714115023613,,,,,
,10,,0.007957860827445984,,,,
,11,,0.019271016120910645,,,,
,12,,0.010025868192315102,,,,
,13,,0.010583605617284775,,,,
,14,,0.0028978311456739902,,,,
2,119,,,0.010147235356271267,,,
2,119,,,,0.06168711930513382,0.987500011920929,0.9593750238418579
3,120,0.03281706944108009,,,,,
3,121,0.05500005930662155,,,,,
3,122,0.050549376755952835,,,,,
3,123,0.059143442660570145,,,,,
3,124,0.048165660351514816,,,,,
3,125,0.04269195348024368,,,,,
3,126,0.043147508054971695,,,,,
3,127,0.08896692097187042,,,,,
3,128,0.03577021136879921,,,,,
3,129,0.040358271449804306,,,,,
3,130,0.0559053048491478,,,,,
3,131,0.03497574105858803,,,,,
3,132,0.052294500172138214,,,,,
3,133,0.05892226845026016,,,,,
3,134,0.04633333534002304,,,,,
3,135,0.037383198738098145,,,,,
3,136,0.025782907381653786,,,,,
3,137,0.042284466326236725,,,,,
3,138,0.05454309284687042,,,,,
3,139,0.045681413263082504,,,,,
3,140,0.027317918837070465,,,,,
3,141,0.04695936664938927,,,,,
3,142,0.046009406447410583,,,,,
3,143,0.027067692950367928,,,,,
3,144,0.030091309919953346,,,,,
3,145,0.040523216128349304,,,,,
3,146,0.036695487797260284,,,,,
3,147,0.049320392310619354,,,,,
3,148,0.05566204711794853,,,,,
3,149,0.049924857914447784,,,,,
3,150,0.03864317387342453,,,,,
3,151,0.03464922681450844,,,,,
3,152,0.027999605983495712,,,,,
3,153,0.0374593585729599,,,,,
3,154,0.04081082344055176,,,,,
3,155,0.03952609375119209,,,,,
3,156,0.037552181631326675,,,,,
3,157,0.05329882726073265,,,,,
3,158,0.050533950328826904,,,,,
3,159,0.04991357773542404,,,,,
,15,,0.007139512337744236,,,,
,16,,0.017773563042283058,,,,
,17,,0.010643132962286472,,,,
,18,,0.009579612873494625,,,,
,19,,0.0011567056644707918,,,,
3,159,,,0.009258505888283253,,,
3,159,,,,0.04426687955856323,0.987500011920929,0.9593750238418579
4,160,0.027240794152021408,,,,,
4,161,0.024382947012782097,,,,,
4,162,0.03251075744628906,,,,,
4,163,0.03896963596343994,,,,,
4,164,0.032379016280174255,,,,,
4,165,0.028764257207512856,,,,,
4,166,0.0396297425031662,,,,,
4,167,0.04822526127099991,,,,,
4,168,0.04917449876666069,,,,,
4,169,0.06598515063524246,,,,,
4,170,0.018779799342155457,,,,,
4,171,0.031514983624219894,,,,,
4,172,0.031706828624010086,,,,,
4,173,0.021493438631296158,,,,,
4,174,0.03180118277668953,,,,,
4,175,0.018892673775553703,,,,,
4,176,0.029880493879318237,,,,,
4,177,0.04495987668633461,,,,,
4,178,0.03295893222093582,,,,,
4,179,0.04854992404580116,,,,,
4,180,0.025264902040362358,,,,,
4,181,0.04817815497517586,,,,,
4,182,0.03675408661365509,,,,,
4,183,0.03566557168960571,,,,,
4,184,0.03162756189703941,,,,,
4,185,0.03180605545639992,,,,,
4,186,0.03994882479310036,,,,,
4,187,0.03646840155124664,,,,,
4,188,0.040855057537555695,,,,,
4,189,0.036179374903440475,,,,,
4,190,0.03661298751831055,,,,,
4,191,0.02566329389810562,,,,,
4,192,0.030076446011662483,,,,,
4,193,0.025950774550437927,,,,,
4,194,0.040019720792770386,,,,,
4,195,0.048476673662662506,,,,,
4,196,0.020048337057232857,,,,,
4,197,0.03711525723338127,,,,,
4,198,0.029836483299732208,,,,,
4,199,0.02689669094979763,,,,,
,20,,0.005939055699855089,,,,
,21,,0.015003486536443233,,,,
,22,,0.009171286597847939,,,,
,23,,0.00828108936548233,,,,
,24,,0.0035567637532949448,,,,
4,199,,,0.008390335366129875,,,
4,199,,,,0.0345311239361763,0.984375,0.956250011920929
5,200,0.04716254770755768,,,,,
5,201,0.033612824976444244,,,,,
5,202,0.03517886996269226,,,,,
5,203,0.01798710599541664,,,,,
5,204,0.02292463928461075,,,,,
5,205,0.02468613162636757,,,,,
5,206,0.019453328102827072,,,,,
5,207,0.03142930939793587,,,,,
5,208,0.02739601396024227,,,,,
5,209,0.0203549787402153,,,,,
5,210,0.026641711592674255,,,,,
5,211,0.01509490143507719,,,,,
5,212,0.019912075251340866,,,,,
5,213,0.03590329736471176,,,,,
5,214,0.034092508256435394,,,,,
5,215,0.0306004099547863,,,,,
5,216,0.02638252265751362,,,,,
5,217,0.01748843863606453,,,,,
5,218,0.019562676548957825,,,,,
5,219,0.02203996293246746,,,,,
5,220,0.020531119778752327,,,,,
5,221,0.025677353143692017,,,,,
5,222,0.035889048129320145,,,,,
5,223,0.039240818470716476,,,,,
5,224,0.020095380023121834,,,,,
5,225,0.049652907997369766,,,,,
5,226,0.025166116654872894,,,,,
5,227,0.03988846018910408,,,,,
5,228,0.023972857743501663,,,,,
5,229,0.014325602911412716,,,,,
5,230,0.037679992616176605,,,,,
5,231,0.03583164140582085,,,,,
5,232,0.03689249977469444,,,,,
5,233,0.019447552040219307,,,,,
5,234,0.013679807074368,,,,,
5,235,0.029523435980081558,,,,,
5,236,0.03935031592845917,,,,,
5,237,0.03368161991238594,,,,,
5,238,0.03545936569571495,,,,,
5,239,0.012933917343616486,,,,,
,25,,0.005181414075195789,,,,
,26,,0.01409410871565342,,,,
,27,,0.00790365505963564,,,,
,28,,0.007786158472299576,,,,
