csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0,0,2.964761257171631,,,,,
0,1,3.037829875946045,,,,,
0,2,2.7652697563171387,,,,,
0,3,3.1920061111450195,,,,,
0,4,2.661639451980591,,,,,
0,5,2.8356640338897705,,,,,
0,6,2.689453601837158,,,,,
0,7,2.590183734893799,,,,,
0,8,2.5552403926849365,,,,,
0,9,2.3139097690582275,,,,,
0,10,2.734736680984497,,,,,
0,11,2.660557270050049,,,,,
0,12,1.9874025583267212,,,,,
0,13,2.3572583198547363,,,,,
0,14,2.1057815551757812,,,,,
0,15,2.322901487350464,,,,,
0,16,2.095928907394409,,,,,
0,17,2.0268547534942627,,,,,
0,18,2.098045587539673,,,,,
0,19,2.1605119705200195,,,,,
0,20,2.199615955352783,,,,,
0,21,1.9522850513458252,,,,,
0,22,2.1016082763671875,,,,,
0,23,1.9637067317962646,,,,,
0,24,2.1568245887756348,,,,,
0,25,1.7435332536697388,,,,,
0,26,1.7604641914367676,,,,,
0,27,1.816009283065796,,,,,
0,28,1.8152086734771729,,,,,
0,29,1.8252320289611816,,,,,
0,30,1.762182354927063,,,,,
0,31,1.4565914869308472,,,,,
0,32,1.5166352987289429,,,,,
0,33,1.7325870990753174,,,,,
0,34,1.5083768367767334,,,,,
0,35,1.5296776294708252,,,,,
0,36,1.603421926498413,,,,,
0,37,1.7051441669464111,,,,,
0,38,1.8726917505264282,,,,,
0,39,1.581160068511963,,,,,
,0,,1.141215443611145,,,,
,1,,1.1136107444763184,,,,
,2,,1.384299635887146,,,,
,3,,1.2065287828445435,,,,
,4,,1.1806304454803467,,,,
0,39,,,1.2052570581436157,,,
0,39,,,,2.143972635269165,0.0,0.0
1,40,1.8262120485305786,,,,,
1,41,1.538326621055603,,,,,
1,42,1.5269240140914917,,,,,
1,43,1.4449645280838013,,,,,
1,44,1.5604032278060913,,,,,
1,45,1.4110063314437866,,,,,
1,46,1.2470932006835938,,,,,
1,47,1.3134188652038574,,,,,
1,48,1.2580984830856323,,,,,
1,49,1.260887622833252,,,,,
1,50,1.2274456024169922,,,,,
1,51,1.2425614595413208,,,,,
1,52,1.1542402505874634,,,,,
1,53,1.4244589805603027,,,,,
1,54,1.3832200765609741,,,,,
1,55,1.2982739210128784,,,,,
1,56,0.9729383587837219,,,,,
1,57,1.164555549621582,,,,,
1,58,1.2995855808258057,,,,,
1,59,1.2317867279052734,,,,,
1,60,1.2053521871566772,,,,,
1,61,1.1949907541275024,,,,,
1,62,1.3527259826660156,,,,,
1,63,1.1594175100326538,,,,,
1,64,0.9846471548080444,,,,,
1,65,1.0371968746185303,,,,,
1,66,1.0557078123092651,,,,,
1,67,1.1054112911224365,,,,,
1,68,1.1632338762283325,,,,,
1,69,1.22317373752594,,,,,
1,70,0.9850784540176392,,,,,
1,71,0.8094981908798218,,,,,
1,72,0.9764256477355957,,,,,
1,73,1.0363008975982666,,,,,
1,74,1.0820715427398682,,,,,
1,75,0.928984522819519,,,,,
1,76,1.1706550121307373,,,,,
1,77,0.8594353199005127,,,,,
1,78,0.9214004874229431,,,,,
1,79,1.0383152961730957,,,,,
,5,,0.35325151681900024,,,,
,6,,0.4606214761734009,,,,
,7,,0.7217103838920593,,,,
,8,,0.5097231864929199,,,,
,9,,0.504507303237915,,,,
1,79,,,0.509962797164917,,,
1,79,,,,1.2019106149673462,0.02500000037252903,0.0
2,80,0.8887521624565125,,,,,
2,81,0.8789138197898865,,,,,
2,82,0.7240458726882935,,,,,
2,83,0.720054566860199,,,,,
2,84,1.0002235174179077,,,,,
2,85,0.9702474474906921,,,,,
2,86,0.7004058361053467,,,,,
2,87,0.736827552318573,,,,,
2,88,0.8823913931846619,,,,,
2,89,0.6074337363243103,,,,,
2,90,0.9116588234901428,,,,,
2,91,0.7523924112319946,,,,,
2,92,0.7241211533546448,,,,,
2,93,0.8210098147392273,,,,,
2,94,0.6197783946990967,,,,,
2,95,1.0119612216949463,,,,,
2,96,0.7501859664916992,,,,,
2,97,0.6705846786499023,,,,,
2,98,0.5557969808578491,,,,,
2,99,0.48698049783706665,,,,,
2,100,0.7210151553153992,,,,,
2,101,0.6699439883232117,,,,,
2,102,0.50830078125,,,,,
2,103,0.5405317544937134,,,,,
2,104,0.6783294677734375,,,,,
2,105,0.654731035232544,,,,,
2,106,0.807697057723999,,,,,
2,107,0.3185013234615326,,,,,
2,108,0.6435302495956421,,,,,
2,109,0.7300004363059998,,,,,
2,110,0.5386568903923035,,,,,
2,111,0.6305001378059387,,,,,
2,112,0.5387526750564575,,,,,
2,113,0.4020787477493286,,,,,
2,114,0.4557662010192871,,,,,
2,115,0.503214418888092,,,,,
2,116,0.5226531624794006,,,,,
2,117,0.4924558103084564,,,,,
2,118,0.5844799876213074,,,,,
2,119,0.5913108587265015,,,,,
,10,,0.13655562698841095,,,,
,11,,0.281349241733551,,,,
,12,,0.4901517629623413,,,,
,13,,0.2516113817691803,,,,
,14,,0.24097341299057007,,,,
2,119,,,0.2801283001899719,,,
2,119,,,,0.6736553907394409,0.375,0.30000001192092896
3,120,0.4179024398326874,,,,,
3,121,0.6522080898284912,,,,,
3,122,0.2927461862564087,,,,,
3,123,0.7114022374153137,,,,,
3,124,0.5180310606956482,,,,,
3,125,0.5007030963897705,,,,,
3,126,0.3697943091392517,,,,,
3,127,0.6613659858703613,,,,,
3,128,0.5471193790435791,,,,,
3,129,0.3965124785900116,,,,,
3,130,0.2923724055290222,,,,,
3,131,0.5819167494773865,,,,,
3,132,0.46145135164260864,,,,,
3,133,0.333956778049469,,,,,
3,134,0.3468555510044098,,,,,
3,135,0.42320430278778076,,,,,
3,136,0.4563453197479248,,,,,
3,137,0.43393900990486145,,,,,
3,138,0.4523071050643921,,,,,
3,139,0.4490855038166046,,,,,
3,140,0.28364548087120056,,,,,
3,141,0.3400910496711731,,,,,
3,142,0.5581485033035278,,,,,
3,143,0.328306645154953,,,,,
3,144,0.345974326133728,,,,,
3,145,0.4038167893886566,,,,,
3,146,0.18337485194206238,,,,,
3,147,0.33151140809059143,,,,,
3,148,0.520075261592865,,,,,
3,149,0.39127519726753235,,,,,
3,150,0.42560234665870667,,,,,
3,151,0.30468493700027466,,,,,
3,152,0.33859148621559143,,,,,
3,153,0.33183154463768005,,,,,
3,154,0.3977397680282593,,,,,
3,155,0.3219648003578186,,,,,
3,156,0.34838607907295227,,,,,
3,157,0.5433648228645325,,,,,
3,158,0.27243760228157043,,,,,
3,159,0.4325742721557617,,,,,
,15,,0.09696146845817566,,,,
,16,,0.21369551122188568,,,,
,17,,0.42377713322639465,,,,
,18,,0.17667561769485474,,,,
,19,,0.17324179410934448,,,,
3,159,,,0.21687030792236328,,,
3,159,,,,0.41756534576416016,0.5,0.375
4,160,0.4169965982437134,,,,,
4,161,0.48927003145217896,,,,,
4,162,0.4365153908729553,,,,,
4,163,0.21605268120765686,,,,,
4,164,0.23944561183452606,,,,,
4,165,0.5012065768241882,,,,,
4,166,0.294360876083374,,,,,
4,167,0.22382013499736786,,,,,
4,168,0.29858219623565674,,,,,
4,169,0.330900639295578,,,,,
4,170,0.2895050346851349,,,,,
4,171,0.2426871806383133,,,,,
4,172,0.5036798715591431,,,,,
4,173,0.3898146450519562,,,,,
4,174,0.2964620292186737,,,,,
4,175,0.29758045077323914,,,,,
4,176,0.3752967417240143,,,,,
4,177,0.3010481894016266,,,,,
4,178,0.4324621558189392,,,,,
4,179,0.33518022298812866,,,,,
4,180,0.2863128185272217,,,,,
4,181,0.3013581335544586,,,,,
4,182,0.3739769160747528,,,,,
4,183,0.319511353969574,,,,,
4,184,0.3176479935646057,,,,,
4,185,0.35788118839263916,,,,,
4,186,0.19680553674697876,,,,,
4,187,0.3635227680206299,,,,,
4,188,0.31100994348526,,,,,
4,189,0.26537829637527466,,,,,
4,190,0.12394706159830093,,,,,
4,191,0.20733357965946198,,,,,
4,192,0.25456517934799194,,,,,
4,193,0.19228878617286682,,,,,
4,194,0.40454643964767456,,,,,
4,195,0.24410799145698547,,,,,
4,196,0.43479716777801514,,,,,
4,197,0.14398202300071716,,,,,
4,198,0.2558130919933319,,,,,
4,199,0.23874932527542114,,,,,
,20,,0.05207051709294319,,,,
,21,,0.20490103960037231,,,,
,22,,0.35134878754615784,,,,
,23,,0.10193627327680588,,,,
,24,,0.12067921459674835,,,,
4,199,,,0.16618716716766357,,,
4,199,,,,0.31261008977890015,0.6499999761581421,0.4749999940395355
5,200,0.39983391761779785,,,,,
5,201,0.18948160111904144,,,,,
5,202,0.4377855956554413,,,,,
5,203,0.24484635889530182,,,,,
5,204,0.287805438041687,,,,,
5,205,0.1542270928621292,,,,,
5,206,0.23864313960075378,,,,,
5,207,0.3489738702774048,,,,,
5,208,0.2592052221298218,,,,,
5,209,0.13652142882347107,,,,,
5,210,0.286224901676178,,,,,
5,211,0.4054788649082184,,,,,
5,212,0.37247899174690247,,,,,
5,213,0.3251834213733673,,,,,
5,214,0.31670957803726196,,,,,
5,215,0.23820529878139496,,,,,
5,216,0.23237241804599762,,,,,
5,217,0.1460106372833252,,,,,
5,218,0.2665528357028961,,,,,
5,219,0.2764066755771637,,,,,
5,220,0.28136688470840454,,,,,
5,221,0.30134180188179016,,,,,
5,222,0.1495286226272583,,,,,
5,223,0.26463305950164795,,,,,
5,224,0.12870758771896362,,,,,
5,225,0.18585269153118134,,,,,
5,226,0.2891770601272583,,,,,
5,227,0.20278242230415344,,,,,
5,228,0.2518826425075531,,,,,
5,229,0.13181234896183014,,,,,
5,230,0.21764424443244934,,,,,
5,231,0.1198337972164154,,,,,
5,232,0.13608835637569427,,,,,
5,233,0.2813147306442261,,,,,
5,234,0.18801571428775787,,,,,
5,235,0.07295724004507065,,,,,
5,236,0.2284546047449112,,,,,
5,237,0.3122812509536743,,,,,
5,238,0.32449889183044434,,,,,
5,239,0.15841037034988403,,,,,
,25,,0.047532305121421814,,,,
,26,,0.20154313743114471,,,,
,27,,0.2912835478782654,,,,
,28,,0.08917514979839325,,,,
,29,,0.08997995406389236,,,,
5,239,,,0.14390282332897186,,,
5,239,,,,0.24473831057548523,0.7250000238418579,0.550000011920929
6,240,0.30854669213294983,,,,,
6,241,0.22302673757076263,,,,,
6,242,0.2100093960762024,,,,,
6,243,0.2937583327293396,,,,,
6,244,0.2519613206386566,,,,,
6,245,0.11133535206317902,,,,,
6,246,0.3133084177970886,,,,,
6,247,0.8184710741043091,,,,,
6,248,0.3968087434768677,,,,,
6,249,0.23940414190292358,,,,,
6,250,0.5470762848854065,,,,,
6,251,0.3211217522621155,,,,,
6,252,0.5432742834091187,,,,,
6,253,0.6462419629096985,,,,,
6,254,0.478709876537323,,,,,
6,255,0.17595480382442474,,,,,
6,256,0.2970525324344635,,,,,
6,257,0.1608542650938034,,,,,
6,258,0.5273742079734802,,,,,
6,259,0.2529367506504059,,,,,
6,260,0.520257294178009,,,,,
6,261,0.18507491052150726,,,,,
6,262,0.18515518307685852,,,,,
6,263,0.26740342378616333,,,,,
6,264,0.12651583552360535,,,,,
6,265,0.20766635239124298,,,,,
6,266,0.37454819679260254,,,,,
6,267,0.3754580616950989,,,,,
6,268,0.2034851759672165,,,,,
6,269,0.21186867356300354,,,,,
6,270,0.27863603830337524,,,,,
6,271,0.1779046654701233,,,,,
6,272,0.23116964101791382,,,,,
6,273,0.21478942036628723,,,,,
6,274,0.22163742780685425,,,,,
6,275,0.4321044385433197,,,,,
6,276,0.11748304218053818,,,,,
6,277,0.3150970935821533,,,,,
6,278,0.2985524833202362,,,,,
6,279,0.16149631142616272,,,,,
,30,,0.06694956123828888,,,,
,31,,0.18898537755012512,,,,
,32,,0.25512486696243286,,,,
,33,,0.07627896219491959,,,,
,34,,0.08933617174625397,,,,
6,279,,,0.13533499836921692,,,
6,279,,,,0.3055882453918457,0.800000011920929,0.6000000238418579
7,280,0.19573767483234406,,,,,
7,281,0.32505881786346436,,,,,
7,282,0.11279398947954178,,,,,
7,283,0.22213558852672577,,,,,
7,284,0.2459196150302887,,,,,
7,285,0.12819810211658478,,,,,
7,286,0.28317517042160034,,,,,
7,287,0.17702481150627136,,,,,
7,288,0.2708030343055725,,,,,
7,289,0.26506346464157104,,,,,
7,290,0.20621980726718903,,,,,
