csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/none,csv-train_loss_epoch,csv-accuracy/micro
1,0.6382647156715393,73,,,,,
1,0.6268417835235596,74,,,,,
1,0.6101241111755371,75,,,,,
1,0.6866908669471741,76,,,,,
1,0.663266122341156,77,,,,,
1,0.617796003818512,78,,,,,
1,0.5671421885490417,79,,,,,
,,5,0.3024999499320984,,,,
,,6,0.3375594913959503,,,,
,,7,0.3074779510498047,,,,
,,8,0.37234461307525635,,,,
,,9,0.29604512453079224,,,,
1,,79,,0.32318544387817383,,,
1,,79,,,0.2562499940395355,0.7928490042686462,0.5843750238418579
2,0.4660683870315552,80,,,,,
2,0.5384710431098938,81,,,,,
2,0.5806884765625,82,,,,,
2,0.5872701406478882,83,,,,,
2,0.6249651908874512,84,,,,,
2,0.5494974255561829,85,,,,,
2,0.5803595185279846,86,,,,,
2,0.4254855513572693,87,,,,,
2,0.4950579106807709,88,,,,,
2,0.536034107208252,89,,,,,
2,0.4146597385406494,90,,,,,
2,0.40591493248939514,91,,,,,
2,0.40834081172943115,92,,,,,
2,0.5362797975540161,93,,,,,
2,0.4526839554309845,94,,,,,
2,0.5064167380332947,95,,,,,
2,0.4759089946746826,96,,,,,
2,0.40261006355285645,97,,,,,
2,0.3687063753604889,98,,,,,
2,0.434878408908844,99,,,,,
2,0.45194047689437866,100,,,,,
2,0.4043610394001007,101,,,,,
2,0.3868766725063324,102,,,,,
2,0.39777615666389465,103,,,,,
2,0.3650364875793457,104,,,,,
2,0.3427041471004486,105,,,,,
2,0.3624633252620697,106,,,,,
2,0.35417789220809937,107,,,,,
2,0.3182263672351837,108,,,,,
2,0.36973416805267334,109,,,,,
2,0.37795501947402954,110,,,,,
2,0.37274256348609924,111,,,,,
2,0.3922003507614136,112,,,,,
2,0.289989709854126,113,,,,,
2,0.3847445845603943,114,,,,,
2,0.2748715281486511,115,,,,,
2,0.35562917590141296,116,,,,,
2,0.3077443838119507,117,,,,,
2,0.28454431891441345,118,,,,,
2,0.30290377140045166,119,,,,,
,,10,0.15727856755256653,,,,
,,11,0.16936132311820984,,,,
,,12,0.1397058367729187,,,,
,,13,0.19709499180316925,,,,
,,14,0.14411351084709167,,,,
2,,119,,0.16151084005832672,,,
2,,119,,,0.5218750238418579,0.42217302322387695,0.8343750238418579
3,0.3506404459476471,120,,,,,
3,0.2872619032859802,121,,,,,
3,0.3755265474319458,122,,,,,
3,0.3611713647842407,123,,,,,
3,0.3033592998981476,124,,,,,
3,0.3171990215778351,125,,,,,
3,0.30740222334861755,126,,,,,
3,0.3120323717594147,127,,,,,
3,0.2644038200378418,128,,,,,
3,0.276500940322876,129,,,,,
3,0.24467989802360535,130,,,,,
3,0.29810020327568054,131,,,,,
3,0.3112478256225586,132,,,,,
3,0.2322486788034439,133,,,,,
3,0.22105462849140167,134,,,,,
3,0.2376328706741333,135,,,,,
3,0.2736978530883789,136,,,,,
3,0.2889525592327118,137,,,,,
3,0.27419668436050415,138,,,,,
3,0.2732299566268921,139,,,,,
3,0.26906198263168335,140,,,,,
3,0.3264850974082947,141,,,,,
3,0.27413809299468994,142,,,,,
3,0.2856874465942383,143,,,,,
3,0.257025808095932,144,,,,,
3,0.1747438907623291,145,,,,,
3,0.21195439994335175,146,,,,,
3,0.18328984081745148,147,,,,,
3,0.22306181490421295,148,,,,,
3,0.25003448128700256,149,,,,,
3,0.22882221639156342,150,,,,,
3,0.2676534652709961,151,,,,,
3,0.20487922430038452,152,,,,,
3,0.23163890838623047,153,,,,,
3,0.2192738652229309,154,,,,,
3,0.2472679167985916,155,,,,,
3,0.22626273334026337,156,,,,,
3,0.2651500403881073,157,,,,,
3,0.2616000175476074,158,,,,,
3,0.2554517686367035,159,,,,,
,,15,0.127349391579628,,,,
,,16,0.13991235196590424,,,,
,,17,0.10598880797624588,,,,
,,18,0.1605864018201828,,,,
,,19,0.11867286264896393,,,,
3,,159,,0.13050195574760437,,,
3,,159,,,0.574999988079071,0.2668505609035492,0.8812500238418579
4,0.18628129363059998,160,,,,,
4,0.29105374217033386,161,,,,,
4,0.24987520277500153,162,,,,,
4,0.2880747616291046,163,,,,,
4,0.2242392748594284,164,,,,,
4,0.2263336181640625,165,,,,,
4,0.2232707291841507,166,,,,,
4,0.2533494532108307,167,,,,,
4,0.19017015397548676,168,,,,,
4,0.17664796113967896,169,,,,,
4,0.23923730850219727,170,,,,,
4,0.1629994660615921,171,,,,,
4,0.24271896481513977,172,,,,,
4,0.21387791633605957,173,,,,,
4,0.2662353515625,174,,,,,
4,0.1702176183462143,175,,,,,
4,0.20340563356876373,176,,,,,
4,0.17386075854301453,177,,,,,
4,0.20523323118686676,178,,,,,
4,0.18913570046424866,179,,,,,
4,0.19381481409072876,180,,,,,
4,0.1659761369228363,181,,,,,
4,0.20995424687862396,182,,,,,
4,0.28671994805336,183,,,,,
4,0.2110351175069809,184,,,,,
4,0.213189497590065,185,,,,,
4,0.23124372959136963,186,,,,,
4,0.14239288866519928,187,,,,,
4,0.19437111914157867,188,,,,,
4,0.20381318032741547,189,,,,,
4,0.18273966014385223,190,,,,,
4,0.22009459137916565,191,,,,,
4,0.2791328430175781,192,,,,,
4,0.22080440819263458,193,,,,,
4,0.1987038552761078,194,,,,,
4,0.21494626998901367,195,,,,,
4,0.1606847047805786,196,,,,,
4,0.17071357369422913,197,,,,,
4,0.19766585528850555,198,,,,,
4,0.18360058963298798,199,,,,,
,,20,0.1110692247748375,,,,
,,21,0.12383849918842316,,,,
,,22,0.0953507050871849,,,,
,,23,0.14158377051353455,,,,
,,24,0.10301490128040314,,,,
4,,199,,0.11497141420841217,,,
4,,199,,,0.6343749761581421,0.2114453762769699,0.875
5,0.15526586771011353,200,,,,,
5,0.16299451887607574,201,,,,,
5,0.18922492861747742,202,,,,,
5,0.18570837378501892,203,,,,,
5,0.22575639188289642,204,,,,,
5,0.22930029034614563,205,,,,,
5,0.18719050288200378,206,,,,,
5,0.1968141794204712,207,,,,,
5,0.19144895672798157,208,,,,,
5,0.23124511539936066,209,,,,,
5,0.23846586048603058,210,,,,,
5,0.16095459461212158,211,,,,,
5,0.20076745748519897,212,,,,,
5,0.18361082673072815,213,,,,,
5,0.1904991716146469,214,,,,,
5,0.16148069500923157,215,,,,,
5,0.16780540347099304,216,,,,,
5,0.23028409481048584,217,,,,,
5,0.1996365338563919,218,,,,,
5,0.18702684342861176,219,,,,,
5,0.2464556246995926,220,,,,,
5,0.1664273738861084,221,,,,,
5,0.15623739361763,222,,,,,
5,0.12626564502716064,223,,,,,
5,0.19235563278198242,224,,,,,
5,0.15770822763442993,225,,,,,
5,0.1537492722272873,226,,,,,
5,0.18237841129302979,227,,,,,
5,0.19948792457580566,228,,,,,
5,0.2031882107257843,229,,,,,
5,0.21153680980205536,230,,,,,
5,0.22051428258419037,231,,,,,
5,0.18523655831813812,232,,,,,
5,0.19270646572113037,233,,,,,
5,0.16079409420490265,234,,,,,
5,0.17761194705963135,235,,,,,
5,0.1204286739230156,236,,,,,
5,0.16313470900058746,237,,,,,
5,0.1834704726934433,238,,,,,
5,0.1781633496284485,239,,,,,
,,25,0.09939680993556976,,,,
,,26,0.11588706076145172,,,,
,,27,0.09120919555425644,,,,
,,28,0.13233336806297302,,,,
,,29,0.10072264075279236,,,,
5,,239,,0.10790982097387314,,,
5,,239,,,0.59375,0.18633326888084412,0.8062499761581421
6,0.18927358090877533,240,,,,,
6,0.13388538360595703,241,,,,,
6,0.1424275040626526,242,,,,,
6,0.17753833532333374,243,,,,,
6,0.15797865390777588,244,,,,,
6,0.17659777402877808,245,,,,,
6,0.1862659901380539,246,,,,,
6,0.11027218401432037,247,,,,,
6,0.2513769268989563,248,,,,,
6,0.17084738612174988,249,,,,,
6,0.16879695653915405,250,,,,,
6,0.17915518581867218,251,,,,,
6,0.1349642425775528,252,,,,,
6,0.17463725805282593,253,,,,,
6,0.19547855854034424,254,,,,,
6,0.15755413472652435,255,,,,,
6,0.09536311030387878,256,,,,,
6,0.16519410908222198,257,,,,,
6,0.19565658271312714,258,,,,,
6,0.14428021013736725,259,,,,,
6,0.16939011216163635,260,,,,,
6,0.19696064293384552,261,,,,,
6,0.17969860136508942,262,,,,,
6,0.13992923498153687,263,,,,,
6,0.19593100249767303,264,,,,,
6,0.16478532552719116,265,,,,,
6,0.15744931995868683,266,,,,,
6,0.19730252027511597,267,,,,,
6,0.13932515680789948,268,,,,,
6,0.21764804422855377,269,,,,,
6,0.148627370595932,270,,,,,
6,0.2186245173215866,271,,,,,
6,0.11390063166618347,272,,,,,
6,0.175716832280159,273,,,,,
6,0.15016192197799683,274,,,,,
6,0.13053478300571442,275,,,,,
6,0.1831369251012802,276,,,,,
6,0.15130648016929626,277,,,,,
6,0.13858617842197418,278,,,,,
6,0.13955362141132355,279,,,,,
,,30,0.08949562907218933,,,,
,,31,0.10875964909791946,,,,
,,32,0.08735635131597519,,,,
,,33,0.12209794670343399,,,,
,,34,0.09125448018312454,,,,
6,,279,,0.09979280829429626,,,
6,,279,,,0.5874999761581421,0.16540281474590302,0.7718750238418579
7,0.11874812841415405,280,,,,,
7,0.13390854001045227,281,,,,,
7,0.1439802050590515,282,,,,,
7,0.13987262547016144,283,,,,,
7,0.12340760231018066,284,,,,,
7,0.1375337541103363,285,,,,,
7,0.1264219880104065,286,,,,,
7,0.15239250659942627,287,,,,,
7,0.15085124969482422,288,,,,,
7,0.18684221804141998,289,,,,,
7,0.13795654475688934,290,,,,,
7,0.14942039549350739,291,,,,,
7,0.1553245484828949,292,,,,,
7,0.14980094134807587,293,,,,,
7,0.13536764681339264,294,,,,,
7,0.18992088735103607,295,,,,,
7,0.16964058578014374,296,,,,,
7,0.14846763014793396,297,,,,,
7,0.1150631457567215,298,,,,,
7,0.11841980367898941,299,,,,,
7,0.18066702783107758,300,,,,,
7,0.1857113391160965,301,,,,,
7,0.1529327630996704,302,,,,,
7,0.11954384297132492,303,,,,,
7,0.13270868360996246,304,,,,,
7,0.09642061591148376,305,,,,,
7,0.12421737611293793,306,,,,,
7,0.14005666971206665,307,,,,,
7,0.1402261108160019,308,,,,,
7,0.156839519739151,309,,,,,
7,0.15673556923866272,310,,,,,
7,0.21765096485614777,311,,,,,
7,0.09713098406791687,312,,,,,
7,0.12388628721237183,313,,,,,
7,0.1738945096731186,314,,,,,
7,0.15373405814170837,315,,,,,
7,0.11323484033346176,316,,,,,
7,0.2568493187427521,317,,,,,
7,0.14116497337818146,318,,,,,
7,0.14859098196029663,319,,,,,
,,35,0.0825444832444191,,,,
,,36,0.10206577181816101,,,,
,,37,0.08537953346967697,,,,
,,38,0.11582794785499573,,,,
,,39,0.08724045008420944,,,,
7,,319,,0.09461164474487305,,,
7,,319,,,0.6312500238418579,0.14738845825195312,0.8062499761581421
8,0.14982524514198303,320,,,,,
8,0.12970302999019623,321,,,,,
8,0.12537136673927307,322,,,,,
8,0.1641620248556137,323,,,,,
8,0.12979713082313538,324,,,,,
8,0.11040563881397247,325,,,,,
8,0.11056390404701233,326,,,,,
8,0.10632631182670593,327,,,,,
8,0.10438323765993118,328,,,,,
8,0.21421486139297485,329,,,,,
8,0.17853142321109772,330,,,,,
8,0.1244610920548439,331,,,,,
8,0.16776272654533386,332,,,,,
8,0.15493835508823395,333,,,,,
8,0.14055833220481873,334,,,,,
8,0.18349814414978027,335,,,,,
8,0.144906684756279,336,,,,,
8,0.13751982152462006,337,,,,,
8,0.10836946964263916,338,,,,,
8,0.13249316811561584,339,,,,,
8,0.09997271001338959,340,,,,,
8,0.08533787727355957,341,,,,,
8,0.13972815871238708,342,,,,,
8,0.1497892141342163,343,,,,,
8,0.10628051310777664,344,,,,,
8,0.1520952433347702,345,,,,,
8,0.13787628710269928,346,,,,,
8,0.11608482897281647,347,,,,,
8,0.08987494558095932,348,,,,,
8,0.12149612605571747,349,,,,,
8,0.1567036658525467,350,,,,,
8,0.11594125628471375,351,,,,,
8,0.10437874495983124,352,,,,,
8,0.12701568007469177,353,,,,,
8,0.16315039992332458,354,,,,,
8,0.11170192062854767,355,,,,,
8,0.14148256182670593,356,,,,,
8,0.13265006244182587,357,,,,,
8,0.12789352238178253,358,,,,,
8,0.09024035930633545,359,,,,,
,,40,0.07734844088554382,,,,
,,41,0.09311450272798538,,,,
,,42,0.08038587123155594,,,,
,,43,0.10883795469999313,,,,
,,44,0.08173063397407532,,,,
8,,359,,0.0882834792137146,,,
8,,359,,,0.6499999761581421,0.132187157869339,0.8031250238418579
9,0.13272781670093536,360,,,,,
9,0.16017280519008636,361,,,,,
9,0.10158254206180573,362,,,,,
9,0.1548207402229309,363,,,,,
9,0.13201528787612915,364,,,,,
9,0.09223818778991699,365,,,,,
9,0.12659969925880432,366,,,,,
9,0.1283048391342163,367,,,,,
9,0.12081003934144974,368,,,,,
9,0.12953947484493256,369,,,,,
9,0.12768012285232544,370,,,,,
9,0.13721325993537903,371,,,,,
9,0.07186277210712433,372,,,,,
9,0.1461324393749237,373,,,,,
9,0.0859716385602951,374,,,,,
9,0.11167563498020172,375,,,,,
9,0.11999352276325226,376,,,,,
9,0.09320499002933502,377,,,,,
9,0.11674981564283371,378,,,,,
9,0.13408099114894867,379,,,,,
9,0.10591267794370651,380,,,,,
9,0.14329001307487488,381,,,,,
9,0.12521611154079437,382,,,,,
9,0.14903570711612701,383,,,,,
9,0.13506834208965302,384,,,,,
9,0.19033756852149963,385,,,,,
9,0.08875568211078644,386,,,,,
9,0.16261258721351624,387,,,,,
9,0.1036900132894516,388,,,,,
9,0.15814319252967834,389,,,,,
9,0.11767838895320892,390,,,,,
9,0.11990532279014587,391,,,,,
9,0.10275104641914368,392,,,,,
9,0.14075714349746704,393,,,,,
9,0.10994666814804077,394,,,,,
9,0.1473807394504547,395,,,,,
9,0.07749590277671814,396,,,,,
9,0.10054338723421097,397,,,,,
9,0.09598197042942047,398,,,,,
9,0.11383623629808426,399,,,,,
,,45,0.061437591910362244,,,,
,,46,0.08812585473060608,,,,
,,47,0.07904795557260513,,,,
,,48,0.10727199912071228,,,,
,,49,0.07355436682701111,,,,
9,,399,,0.08188755065202713,,,
9,,399,,,0.65625,0.12279288470745087,0.8031250238418579
10,0.13036781549453735,400,,,,,
10,0.11427635699510574,401,,,,,
10,0.13905508816242218,402,,,,,
10,0.10733483731746674,403,,,,,
10,0.14384792745113373,404,,,,,
10,0.1302294135093689,405,,,,,
10,0.06508959829807281,406,,,,,
10,0.13292470574378967,407,,,,,
10,0.14234086871147156,408,,,,,
10,0.10487677156925201,409,,,,,
10,0.12713922560214996,410,,,,,
10,0.09711438417434692,411,,,,,
10,0.1054798886179924,412,,,,,
10,0.1074603796005249,413,,,,,
10,0.14581046998500824,414,,,,,
10,0.12520283460617065,415,,,,,
10,0.1282883882522583,416,,,,,
10,0.11472434550523758,417,,,,,
10,0.15932905673980713,418,,,,,
10,0.090509794652462,419,,,,,
10,0.1136944368481636,420,,,,,
10,0.08248412609100342,421,,,,,
10,0.11063449829816818,422,,,,,
10,0.12793265283107758,423,,,,,
10,0.0958709716796875,424,,,,,
10,0.10709480196237564,425,,,,,
10,0.13082300126552582,426,,,,,
10,0.10235507786273956,427,,,,,
10,0.08513492345809937,428,,,,,
10,0.18446330726146698,429,,,,,
10,0.10511486232280731,430,,,,,
10,0.1011233925819397,431,,,,,
10,0.09931076318025589,432,,,,,
10,0.14972813427448273,433,,,,,
10,0.05555170029401779,434,,,,,
10,0.12718205153942108,435,,,,,
10,0.12987345457077026,436,,,,,
10,0.13768458366394043,437,,,,,
10,0.12232806533575058,438,,,,,
10,0.1701946258544922,439,,,,,
,,50,0.06035952270030975,,,,
,,51,0.08523520827293396,,,,
,,52,0.07811744511127472,,,,
,,53,0.10611429810523987,,,,
,,54,0.07100516557693481,,,,
10,,439,,0.08016632497310638,,,
10,,439,,,0.6656249761581421,0.11874953657388687,0.815625011920929
11,0.10810809582471848,440,,,,,
11,0.07386680692434311,441,,,,,
11,0.1176380142569542,442,,,,,
11,0.10661154240369797,443,,,,,
11,0.07938526570796967,444,,,,,
11,0.10128302872180939,445,,,,,
11,0.13541285693645477,446,,,,,
11,0.1288255900144577,447,,,,,
11,0.07900584489107132,448,,,,,
11,0.1277134120464325,449,,,,,
11,0.10150638222694397,450,,,,,
11,0.07407785207033157,451,,,,,
11,0.06373915821313858,452,,,,,
11,0.15992935001850128,453,,,,,
11,0.1291683316230774,454,,,,,
11,0.1373424082994461,455,,,,,
11,0.10718369483947754,456,,,,,
11,0.10662473738193512,457,,,,,
11,0.15369568765163422,458,,,,,
11,0.0942273885011673,459,,,,,
11,0.07853107154369354,460,,,,,
11,0.09408779442310333,461,,,,,
11,0.07531551271677017,462,,,,,
11,0.098848357796669,463,,,,,
11,0.1261277198791504,464,,,,,
11,0.15502218902111053,465,,,,,
11,0.12444275617599487,466,,,,,
11,0.04972583055496216,467,,,,,
11,0.1270592212677002,468,,,,,
11,0.12724170088768005,469,,,,,
11,0.08914560079574585,470,,,,,
11,0.09635986387729645,471,,,,,
11,0.11033834517002106,472,,,,,
11,0.05729502812027931,473,,,,,
11,0.12486624717712402,474,,,,,
11,0.11616529524326324,475,,,,,
11,0.06806667149066925,476,,,,,
11,0.08050056546926498,477,,,,,
11,0.16729246079921722,478,,,,,
11,0.09243769943714142,479,,,,,
,,55,0.044737059623003006,,,,
,,56,0.06904924660921097,,,,
,,57,0.0584007166326046,,,,
,,58,0.09080681949853897,,,,
,,59,0.056213341653347015,,,,
11,,479,,0.06384144723415375,,,
11,,479,,,0.75,0.10610538721084595,0.8656250238418579
12,0.1074986532330513,480,,,,,
12,0.10967476665973663,481,,,,,
12,0.14181144535541534,482,,,,,
12,0.10598383843898773,483,,,,,
12,0.13151122629642487,484,,,,,
12,0.08534610271453857,485,,,,,
12,0.07439833134412766,486,,,,,
12,0.12401965260505676,487,,,,,
12,0.06002531200647354,488,,,,,
12,0.18620061874389648,489,,,,,
12,0.09215159714221954,490,,,,,
12,0.08150643110275269,491,,,,,
12,0.09513649344444275,492,,,,,
12,0.05749855190515518,493,,,,,
12,0.10641060024499893,494,,,,,
12,0.09207108616828918,495,,,,,
12,0.0978141650557518,496,,,,,
12,0.10428451001644135,497,,,,,
12,0.09126786142587662,498,,,,,
12,0.1110878512263298,499,,,,,
12,0.1011987179517746,500,,,,,
12,0.06102903187274933,501,,,,,
12,0.06570520251989365,502,,,,,
12,0.1163727194070816,503,,,,,
12,0.06034338101744652,504,,,,,
12,0.09741353988647461,505,,,,,
12,0.1098305955529213,506,,,,,
12,0.07587678730487823,507,,,,,
12,0.08596213907003403,508,,,,,
12,0.08807715773582458,509,,,,,
12,0.059471022337675095,510,,,,,
12,0.10413660109043121,511,,,,,
12,0.10453663021326065,512,,,,,
12,0.12789185345172882,513,,,,,
12,0.15737386047840118,514,,,,,
12,0.0891900584101677,515,,,,,
12,0.07232551276683807,516,,,,,
12,0.13143832981586456,517,,,,,
12,0.11692790687084198,518,,,,,
12,0.12214803695678711,519,,,,,
,,60,0.04415690898895264,,,,
,,61,0.07111558318138123,,,,
,,62,0.05976461246609688,,,,
,,63,0.09480781853199005,,,,
,,64,0.05812925100326538,,,,
12,,519,,0.06559483706951141,,,
12,,519,,,0.721875011920929,0.10007371008396149,0.840624988079071
13,0.11097906529903412,520,,,,,
13,0.09700921177864075,521,,,,,
13,0.044486772269010544,522,,,,,
13,0.10315306484699249,523,,,,,
13,0.08365046232938766,524,,,,,
13,0.0516873374581337,525,,,,,
13,0.10630819946527481,526,,,,,
13,0.10087547451257706,527,,,,,
13,0.10534830391407013,528,,,,,
13,0.05132538080215454,529,,,,,
13,0.11027062684297562,530,,,,,
13,0.10615763813257217,531,,,,,
13,0.11675231903791428,532,,,,,
13,0.08919615298509598,533,,,,,
13,0.09206704795360565,534,,,,,
13,0.10710281878709793,535,,,,,
13,0.1483306884765625,536,,,,,
13,0.09836925566196442,537,,,,,
13,0.0979817807674408,538,,,,,
13,0.0723172128200531,539,,,,,
13,0.11581552773714066,540,,,,,
13,0.06606659293174744,541,,,,,
13,0.08565803617238998,542,,,,,
13,0.06731906533241272,543,,,,,
13,0.07780855894088745,544,,,,,
13,0.08428823202848434,545,,,,,
13,0.10946030169725418,546,,,,,
13,0.08546308428049088,547,,,,,
13,0.10050207376480103,548,,,,,
13,0.07681099325418472,549,,,,,
13,0.06911290436983109,550,,,,,
13,0.08149658143520355,551,,,,,
13,0.0744038000702858,552,,,,,
13,0.10352173447608948,553,,,,,
13,0.12172579020261765,554,,,,,
13,0.08260836452245712,555,,,,,
13,0.07626241445541382,556,,,,,
13,0.11988535523414612,557,,,,,
13,0.08269595354795456,558,,,,,
13,0.11953576654195786,559,,,,,
,,65,0.03760324791073799,,,,
,,66,0.06417706608772278,,,,
,,67,0.05307823792099953,,,,
,,68,0.09359098225831985,,,,
,,69,0.05354613438248634,,,,
13,,559,,0.0603991337120533,,,
13,,559,,,0.734375,0.09234525263309479,0.8531249761581421
14,0.11643098294734955,560,,,,,
14,0.13437576591968536,561,,,,,
14,0.08347683399915695,562,,,,,
14,0.09599028527736664,563,,,,,
14,0.0934457927942276,564,,,,,
14,0.14284443855285645,565,,,,,
14,0.061497073620557785,566,,,,,
14,0.10189167410135269,567,,,,,
14,0.07062588632106781,568,,,,,
14,0.0910676047205925,569,,,,,
14,0.121579110622406,570,,,,,
14,0.10316210240125656,571,,,,,
14,0.09642859548330307,572,,,,,
14,0.09649885445833206,573,,,,,
14,0.08579546213150024,574,,,,,
14,0.10054809600114822,575,,,,,
14,0.08712106198072433,576,,,,,
14,0.11821296066045761,577,,,,,
14,0.10809048265218735,578,,,,,
14,0.08402767777442932,579,,,,,
14,0.09658130258321762,580,,,,,
14,0.09895911812782288,581,,,,,
14,0.08573883026838303,582,,,,,
14,0.07230984419584274,583,,,,,
14,0.07071347534656525,584,,,,,
14,0.04672199860215187,585,,,,,
14,0.06448696553707123,586,,,,,
14,0.1099037453532219,587,,,,,
14,0.03890359401702881,588,,,,,
14,0.07978226244449615,589,,,,,
14,0.04889971390366554,590,,,,,
14,0.08244562894105911,591,,,,,
14,0.12158585339784622,592,,,,,
14,0.0846923217177391,593,,,,,
14,0.07235631346702576,594,,,,,
14,0.03610573336482048,595,,,,,
14,0.04972793906927109,596,,,,,
14,0.09299133718013763,597,,,,,
14,0.05200866237282753,598,,,,,
14,0.06237175688147545,599,,,,,
,,70,0.027796510607004166,,,,
,,71,0.05746135860681534,,,,
,,72,0.042311474680900574,,,,
,,73,0.08181320130825043,,,,
,,74,0.04248930513858795,,,,
14,,599,,0.05037437006831169,,,
14,,599,,,0.828125,0.08650992810726166,0.9468749761581421
15,0.044054657220840454,600,,,,,
15,0.03420402109622955,601,,,,,
15,0.09398522228002548,602,,,,,
15,0.08924718201160431,603,,,,,
15,0.07978012412786484,604,,,,,
15,0.07731562107801437,605,,,,,
15,0.08531790226697922,606,,,,,
15,0.09198712557554245,607,,,,,
15,0.07375408709049225,608,,,,,
15,0.09268724173307419,609,,,,,
15,0.0687195360660553,610,,,,,
15,0.05855376273393631,611,,,,,
15,0.054661285132169724,612,,,,,
15,0.09938640892505646,613,,,,,
15,0.10322858393192291,614,,,,,
15,0.10836197435855865,615,,,,,
15,0.06039334088563919,616,,,,,
15,0.0797085091471672,617,,,,,
15,0.1024349182844162,618,,,,,
15,0.05939418077468872,619,,,,,
15,0.09927859902381897,620,,,,,
15,0.058067820966243744,621,,,,,
15,0.08727557957172394,622,,,,,
15,0.09313105791807175,623,,,,,
15,0.06595010310411453,624,,,,,
15,0.09098092466592789,625,,,,,
15,0.10980638861656189,626,,,,,
15,0.10329760611057281,627,,,,,
15,0.06644715368747711,628,,,,,
15,0.08857396245002747,629,,,,,
15,0.06129872798919678,630,,,,,
15,0.05835258960723877,631,,,,,
15,0.0676579475402832,632,,,,,
15,0.06260503083467484,633,,,,,
15,0.07039691507816315,634,,,,,
15,0.08489394932985306,635,,,,,
15,0.051733918488025665,636,,,,,
15,0.11988737434148788,637,,,,,
15,0.1198122650384903,638,,,,,
15,0.08284081518650055,639,,,,,
,,75,0.02493765950202942,,,,
,,76,0.056858666241168976,,,,
,,77,0.03904729336500168,,,,
,,78,0.0792238861322403,,,,
,,79,0.03962763398885727,,,,
15,,639,,0.04793902486562729,,,
15,,639,,,0.828125,0.07998661696910858,0.9437500238418579
16,0.08858693391084671,640,,,,,
16,0.048504069447517395,641,,,,,
16,0.028646590188145638,642,,,,,
16,0.08356940746307373,643,,,,,
16,0.050577662885189056,644,,,,,
16,0.11912284046411514,645,,,,,
16,0.10418593883514404,646,,,,,
16,0.10001929104328156,647,,,,,
16,0.0855441763997078,648,,,,,
16,0.0573577918112278,649,,,,,
16,0.05432962626218796,650,,,,,
