step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
212,0.14362682402133942,1,,,,,
213,0.11669933050870895,1,,,,,
14,,,0.09276541322469711,,,,
15,,,0.10778579115867615,,,,
16,,,0.10620509833097458,,,,
17,,,0.15545551478862762,,,,
18,,,0.07879415154457092,,,,
19,,,0.08650507777929306,,,,
20,,,0.07812290638685226,,,,
21,,,0.09424803406000137,,,,
22,,,0.12380719929933548,,,,
23,,,0.10583843290805817,,,,
24,,,0.12089110910892487,,,,
25,,,0.09357595443725586,,,,
26,,,0.17200736701488495,,,,
27,,,0.1579381227493286,,,,
213,,1,,0.11029747873544693,,,
213,,1,,,0.658730149269104,0.9523810148239136,0.21520239114761353
214,0.16108198463916779,2,,,,,
215,0.17861884832382202,2,,,,,
216,0.15443000197410583,2,,,,,
217,0.14172223210334778,2,,,,,
218,0.17634321749210358,2,,,,,
219,0.11522521823644638,2,,,,,
220,0.1591143161058426,2,,,,,
221,0.1351107507944107,2,,,,,
222,0.20500922203063965,2,,,,,
223,0.1783743053674698,2,,,,,
224,0.1617719680070877,2,,,,,
225,0.12562957406044006,2,,,,,
226,0.10877618938684464,2,,,,,
227,0.15871016681194305,2,,,,,
228,0.22761374711990356,2,,,,,
229,0.1262485235929489,2,,,,,
230,0.1929001361131668,2,,,,,
231,0.19016042351722717,2,,,,,
232,0.10789278149604797,2,,,,,
233,0.16336308419704437,2,,,,,
234,0.1692747175693512,2,,,,,
235,0.1230020597577095,2,,,,,
236,0.24672071635723114,2,,,,,
237,0.14554333686828613,2,,,,,
238,0.15423549711704254,2,,,,,
239,0.14136409759521484,2,,,,,
240,0.09956613183021545,2,,,,,
241,0.19054852426052094,2,,,,,
242,0.178095281124115,2,,,,,
243,0.1310582011938095,2,,,,,
244,0.12622156739234924,2,,,,,
245,0.1318223476409912,2,,,,,
246,0.10589271038770676,2,,,,,
247,0.0890214741230011,2,,,,,
248,0.1974240094423294,2,,,,,
249,0.11307654529809952,2,,,,,
250,0.1429077535867691,2,,,,,
251,0.10164148360490799,2,,,,,
252,0.1003989726305008,2,,,,,
253,0.13888734579086304,2,,,,,
254,0.1125313937664032,2,,,,,
255,0.16377601027488708,2,,,,,
256,0.17268037796020508,2,,,,,
257,0.13106943666934967,2,,,,,
258,0.12423411011695862,2,,,,,
259,0.17297355830669403,2,,,,,
260,0.10867512971162796,2,,,,,
261,0.16968609392642975,2,,,,,
262,0.1732482612133026,2,,,,,
263,0.17785964906215668,2,,,,,
264,0.14514239132404327,2,,,,,
265,0.20068156719207764,2,,,,,
266,0.11899877339601517,2,,,,,
267,0.11115358024835587,2,,,,,
268,0.08808384090662003,2,,,,,
269,0.14540526270866394,2,,,,,
270,0.09458501636981964,2,,,,,
271,0.10886774957180023,2,,,,,
272,0.12486876547336578,2,,,,,
273,0.2134658247232437,2,,,,,
274,0.18000143766403198,2,,,,,
275,0.21313267946243286,2,,,,,
276,0.1322970986366272,2,,,,,
277,0.13944223523139954,2,,,,,
278,0.13243673741817474,2,,,,,
279,0.1442662924528122,2,,,,,
280,0.16179484128952026,2,,,,,
281,0.1383674442768097,2,,,,,
282,0.09573805332183838,2,,,,,
283,0.1442309319972992,2,,,,,
284,0.09922263771295547,2,,,,,
285,0.14043539762496948,2,,,,,
286,0.1186254546046257,2,,,,,
287,0.14478348195552826,2,,,,,
288,0.13680993020534515,2,,,,,
289,0.09829284995794296,2,,,,,
290,0.15156197547912598,2,,,,,
291,0.08023392409086227,2,,,,,
292,0.20476627349853516,2,,,,,
293,0.14075975120067596,2,,,,,
294,0.12206384539604187,2,,,,,
295,0.17949563264846802,2,,,,,
296,0.15358425676822662,2,,,,,
297,0.14177019894123077,2,,,,,
298,0.11067266762256622,2,,,,,
299,0.08703667670488358,2,,,,,
300,0.1727144867181778,2,,,,,
301,0.08136448264122009,2,,,,,
302,0.16628646850585938,2,,,,,
303,0.1360262781381607,2,,,,,
304,0.1418406218290329,2,,,,,
305,0.08208280801773071,2,,,,,
306,0.12720096111297607,2,,,,,
307,0.13180826604366302,2,,,,,
308,0.12534326314926147,2,,,,,
309,0.12412786483764648,2,,,,,
310,0.11438112705945969,2,,,,,
311,0.13483043015003204,2,,,,,
312,0.1397383064031601,2,,,,,
313,0.1232609748840332,2,,,,,
314,0.15341472625732422,2,,,,,
315,0.12654238939285278,2,,,,,
316,0.07638325542211533,2,,,,,
317,0.11044196039438248,2,,,,,
318,0.09306249022483826,2,,,,,
319,0.13992401957511902,2,,,,,
320,0.07529164105653763,2,,,,,
28,,,0.07277106493711472,,,,
29,,,0.08189056068658829,,,,
30,,,0.0914972648024559,,,,
31,,,0.14991846680641174,,,,
32,,,0.05511783808469772,,,,
33,,,0.06726386398077011,,,,
34,,,0.06516169011592865,,,,
35,,,0.07672371715307236,,,,
36,,,0.10418727248907089,,,,
37,,,0.08898337185382843,,,,
38,,,0.10634347051382065,,,,
39,,,0.07831817865371704,,,,
40,,,0.14316673576831818,,,,
41,,,0.12409082055091858,,,,
320,,2,,0.09180392324924469,,,
320,,2,,,0.7137897610664368,0.8769841194152832,0.14053256809711456
321,0.07286375015974045,3,,,,,
322,0.12869864702224731,3,,,,,
323,0.07611387223005295,3,,,,,
324,0.16945163905620575,3,,,,,
325,0.12845169007778168,3,,,,,
326,0.09048276394605637,3,,,,,
327,0.0847901701927185,3,,,,,
328,0.13337256014347076,3,,,,,
329,0.08269964903593063,3,,,,,
330,0.08571682870388031,3,,,,,
331,0.16000007092952728,3,,,,,
332,0.09969565272331238,3,,,,,
333,0.1210147812962532,3,,,,,
334,0.09246755391359329,3,,,,,
335,0.160269632935524,3,,,,,
336,0.08746814727783203,3,,,,,
337,0.12233800441026688,3,,,,,
338,0.11593689769506454,3,,,,,
339,0.1579805314540863,3,,,,,
340,0.11899899691343307,3,,,,,
341,0.06911544501781464,3,,,,,
342,0.07440759986639023,3,,,,,
343,0.10145586729049683,3,,,,,
344,0.11949962377548218,3,,,,,
345,0.11373487859964371,3,,,,,
346,0.1472393125295639,3,,,,,
347,0.06439587473869324,3,,,,,
348,0.11782979220151901,3,,,,,
349,0.13796094059944153,3,,,,,
350,0.10476428270339966,3,,,,,
351,0.1379232108592987,3,,,,,
352,0.07825012505054474,3,,,,,
353,0.13106507062911987,3,,,,,
354,0.1372593492269516,3,,,,,
355,0.13183540105819702,3,,,,,
356,0.10574696213006973,3,,,,,
357,0.10477554053068161,3,,,,,
358,0.10944461077451706,3,,,,,
359,0.0970219150185585,3,,,,,
360,0.07977111637592316,3,,,,,
361,0.13576596975326538,3,,,,,
362,0.07947665452957153,3,,,,,
363,0.08140794187784195,3,,,,,
364,0.11742176115512848,3,,,,,
365,0.0902697741985321,3,,,,,
366,0.08209620416164398,3,,,,,
367,0.13066183030605316,3,,,,,
368,0.12742453813552856,3,,,,,
369,0.06119845062494278,3,,,,,
370,0.07101096957921982,3,,,,,
371,0.08387100696563721,3,,,,,
372,0.12112314999103546,3,,,,,
373,0.09333452582359314,3,,,,,
374,0.07152153551578522,3,,,,,
375,0.13438618183135986,3,,,,,
376,0.0930979996919632,3,,,,,
377,0.06125526502728462,3,,,,,
378,0.10776644200086594,3,,,,,
379,0.07775916159152985,3,,,,,
380,0.1680939495563507,3,,,,,
381,0.09752661734819412,3,,,,,
382,0.11165513843297958,3,,,,,
383,0.10067228972911835,3,,,,,
384,0.12069061398506165,3,,,,,
385,0.11405210196971893,3,,,,,
386,0.07623228430747986,3,,,,,
387,0.13371598720550537,3,,,,,
388,0.09393557161092758,3,,,,,
389,0.07698829472064972,3,,,,,
390,0.18320521712303162,3,,,,,
391,0.17806099355220795,3,,,,,
392,0.06364899128675461,3,,,,,
393,0.0964791476726532,3,,,,,
394,0.0757138654589653,3,,,,,
395,0.06446802616119385,3,,,,,
396,0.10068832337856293,3,,,,,
397,0.07337858527898788,3,,,,,
398,0.10866431891918182,3,,,,,
399,0.09005048871040344,3,,,,,
400,0.10349401831626892,3,,,,,
401,0.11611437052488327,3,,,,,
402,0.07785549014806747,3,,,,,
403,0.13329873979091644,3,,,,,
404,0.14322862029075623,3,,,,,
405,0.08378306031227112,3,,,,,
406,0.034571725875139236,3,,,,,
407,0.10700081288814545,3,,,,,
408,0.06989388912916183,3,,,,,
409,0.12310467660427094,3,,,,,
410,0.1015302836894989,3,,,,,
411,0.07021043449640274,3,,,,,
412,0.10221245139837265,3,,,,,
413,0.1257544457912445,3,,,,,
414,0.14118187129497528,3,,,,,
415,0.08702380210161209,3,,,,,
416,0.14665469527244568,3,,,,,
417,0.07049012184143066,3,,,,,
418,0.07683271914720535,3,,,,,
419,0.14643815159797668,3,,,,,
420,0.13243617117404938,3,,,,,
421,0.12828850746154785,3,,,,,
422,0.06010615825653076,3,,,,,
423,0.11689518392086029,3,,,,,
424,0.12379384785890579,3,,,,,
425,0.06082729622721672,3,,,,,
426,0.17369307577610016,3,,,,,
427,0.046024780720472336,3,,,,,
42,,,0.05943024903535843,,,,
43,,,0.06294006109237671,,,,
44,,,0.0685107558965683,,,,
45,,,0.11959319561719894,,,,
46,,,0.04325529560446739,,,,
47,,,0.04808155447244644,,,,
48,,,0.05244619399309158,,,,
49,,,0.06075500324368477,,,,
50,,,0.08066749572753906,,,,
51,,,0.06596900522708893,,,,
52,,,0.07535429298877716,,,,
53,,,0.06291702389717102,,,,
54,,,0.11609120666980743,,,,
55,,,0.09674864262342453,,,,
427,,3,,0.07119940966367722,,,
427,,3,,,0.7762897610664368,0.923115074634552,0.10578277707099915
428,0.10611966997385025,4,,,,,
429,0.07679229229688644,4,,,,,
430,0.07176213711500168,4,,,,,
431,0.0933246836066246,4,,,,,
432,0.06610716134309769,4,,,,,
433,0.06367310136556625,4,,,,,
434,0.1065143495798111,4,,,,,
435,0.1176806166768074,4,,,,,
436,0.10265082120895386,4,,,,,
437,0.0672120526432991,4,,,,,
438,0.08794543147087097,4,,,,,
439,0.09669028222560883,4,,,,,
440,0.10361143201589584,4,,,,,
441,0.14565321803092957,4,,,,,
442,0.08533994853496552,4,,,,,
443,0.09232214093208313,4,,,,,
444,0.11012992262840271,4,,,,,
445,0.06896504759788513,4,,,,,
446,0.099620521068573,4,,,,,
447,0.11172810196876526,4,,,,,
448,0.06548180431127548,4,,,,,
449,0.07486750930547714,4,,,,,
450,0.04301540181040764,4,,,,,
451,0.13247834146022797,4,,,,,
452,0.10200124233961105,4,,,,,
453,0.04985834285616875,4,,,,,
454,0.0903901755809784,4,,,,,
455,0.06398072093725204,4,,,,,
456,0.11392427980899811,4,,,,,
457,0.06453689187765121,4,,,,,
458,0.08865411579608917,4,,,,,
459,0.11118966341018677,4,,,,,
460,0.13175681233406067,4,,,,,
461,0.05525306239724159,4,,,,,
462,0.11083745956420898,4,,,,,
463,0.042183928191661835,4,,,,,
464,0.12178107351064682,4,,,,,
465,0.06589282304048538,4,,,,,
466,0.08272310346364975,4,,,,,
467,0.05889277160167694,4,,,,,
468,0.09843973070383072,4,,,,,
469,0.04771488904953003,4,,,,,
470,0.04740975424647331,4,,,,,
471,0.08331704139709473,4,,,,,
472,0.0936700627207756,4,,,,,
473,0.07060994952917099,4,,,,,
474,0.03308509290218353,4,,,,,
475,0.11065064370632172,4,,,,,
476,0.05645379796624184,4,,,,,
477,0.07278335094451904,4,,,,,
478,0.0426628515124321,4,,,,,
479,0.04915466532111168,4,,,,,
480,0.07996706664562225,4,,,,,
481,0.05468617379665375,4,,,,,
482,0.11174461245536804,4,,,,,
483,0.09622367471456528,4,,,,,
484,0.11569871753454208,4,,,,,
485,0.09067671000957489,4,,,,,
486,0.10130418092012405,4,,,,,
487,0.07223791629076004,4,,,,,
488,0.10111847519874573,4,,,,,
489,0.11914226412773132,4,,,,,
490,0.05735969543457031,4,,,,,
491,0.0819297730922699,4,,,,,
492,0.14876212179660797,4,,,,,
493,0.07756204903125763,4,,,,,
494,0.12329643964767456,4,,,,,
495,0.10766296088695526,4,,,,,
496,0.09540452808141708,4,,,,,
497,0.08221770077943802,4,,,,,
498,0.1125686764717102,4,,,,,
499,0.0487375371158123,4,,,,,
500,0.1095743179321289,4,,,,,
501,0.10339688509702682,4,,,,,
502,0.07484482228755951,4,,,,,
503,0.07314056158065796,4,,,,,
504,0.09293393790721893,4,,,,,
505,0.030882587656378746,4,,,,,
506,0.09871264547109604,4,,,,,
507,0.10223475098609924,4,,,,,
508,0.12290316820144653,4,,,,,
509,0.06265752017498016,4,,,,,
510,0.0494835190474987,4,,,,,
511,0.11140085011720657,4,,,,,
512,0.0930149033665657,4,,,,,
513,0.07187020778656006,4,,,,,
514,0.09137240797281265,4,,,,,
515,0.08126898109912872,4,,,,,
516,0.05328458920121193,4,,,,,
517,0.05613144859671593,4,,,,,
518,0.027854302898049355,4,,,,,
519,0.08098146319389343,4,,,,,
520,0.10041530430316925,4,,,,,
521,0.09041154384613037,4,,,,,
522,0.028041020035743713,4,,,,,
523,0.05362551659345627,4,,,,,
524,0.06400938332080841,4,,,,,
525,0.14366357028484344,4,,,,,
526,0.09732759743928909,4,,,,,
527,0.01694362610578537,4,,,,,
528,0.08057272434234619,4,,,,,
529,0.10892803221940994,4,,,,,
530,0.06798198819160461,4,,,,,
531,0.0785757377743721,4,,,,,
532,0.12416613101959229,4,,,,,
533,0.12788723409175873,4,,,,,
534,0.09501557052135468,4,,,,,
56,,,0.04966830834746361,,,,
57,,,0.05030248686671257,,,,
58,,,0.05533191189169884,,,,
59,,,0.10598848760128021,,,,
60,,,0.0349239744246006,,,,
61,,,0.03644256666302681,,,,
62,,,0.04445487633347511,,,,
63,,,0.057561445981264114,,,,
64,,,0.07179266959428787,,,,
65,,,0.05817531794309616,,,,
66,,,0.05761241912841797,,,,
67,,,0.05252721533179283,,,,
68,,,0.1098080575466156,,,,
69,,,0.08461815118789673,,,,
534,,4,,0.06103339046239853,,,
534,,4,,,0.7762897610664368,0.9047619104385376,0.08496065437793732
535,0.07345952838659286,5,,,,,
536,0.07252929359674454,5,,,,,
537,0.07091153413057327,5,,,,,
538,0.08380986750125885,5,,,,,
539,0.04814007133245468,5,,,,,
540,0.05135156959295273,5,,,,,
541,0.07489490509033203,5,,,,,
542,0.026331134140491486,5,,,,,
543,0.12005522847175598,5,,,,,
544,0.04831742122769356,5,,,,,
545,0.08367489278316498,5,,,,,
546,0.03884671628475189,5,,,,,
547,0.06646816432476044,5,,,,,
548,0.043572526425123215,5,,,,,
549,0.029895978048443794,5,,,,,
550,0.08129382878541946,5,,,,,
551,0.030802812427282333,5,,,,,
552,0.0862646996974945,5,,,,,
553,0.08606436103582382,5,,,,,
554,0.07999604195356369,5,,,,,
555,0.0954890325665474,5,,,,,
556,0.09982898831367493,5,,,,,
557,0.06573014706373215,5,,,,,
558,0.0668877437710762,5,,,,,
559,0.05299214646220207,5,,,,,
560,0.06338571757078171,5,,,,,
561,0.11701039969921112,5,,,,,
562,0.07250973582267761,5,,,,,
563,0.05283138528466225,5,,,,,
564,0.07049382477998734,5,,,,,
565,0.03714507445693016,5,,,,,
566,0.08639530092477798,5,,,,,
567,0.04874546453356743,5,,,,,
568,0.05549759417772293,5,,,,,
569,0.10750051587820053,5,,,,,
570,0.05417074263095856,5,,,,,
571,0.08339173346757889,5,,,,,
572,0.06875000894069672,5,,,,,
573,0.043747678399086,5,,,,,
574,0.041382912546396255,5,,,,,
575,0.022612711414694786,5,,,,,
576,0.12375354021787643,5,,,,,
577,0.0756484791636467,5,,,,,
578,0.04651626944541931,5,,,,,
579,0.1082216277718544,5,,,,,
580,0.10184460878372192,5,,,,,
581,0.1027926430106163,5,,,,,
582,0.07885739207267761,5,,,,,
583,0.09783872216939926,5,,,,,
584,0.04068624600768089,5,,,,,
585,0.10160376876592636,5,,,,,
586,0.0692438930273056,5,,,,,
587,0.09639886766672134,5,,,,,
588,0.09413047879934311,5,,,,,
589,0.08276478201150894,5,,,,,
590,0.1118735820055008,5,,,,,
591,0.05763886123895645,5,,,,,
592,0.08153035491704941,5,,,,,
593,0.0683731660246849,5,,,,,
594,0.054309453815221786,5,,,,,
595,0.07164251804351807,5,,,,,
596,0.05308428406715393,5,,,,,
597,0.07695861160755157,5,,,,,
598,0.06499512493610382,5,,,,,
599,0.08570286631584167,5,,,,,
600,0.05207077041268349,5,,,,,
601,0.05103883519768715,5,,,,,
602,0.03756893053650856,5,,,,,
603,0.10569803416728973,5,,,,,
604,0.07842385023832321,5,,,,,
605,0.07690569013357162,5,,,,,
606,0.12863752245903015,5,,,,,
607,0.06767542660236359,5,,,,,
608,0.09524538367986679,5,,,,,
609,0.023792237043380737,5,,,,,
610,0.08369939029216766,5,,,,,
611,0.11120286583900452,5,,,,,
612,0.09047307819128036,5,,,,,
613,0.048181477934122086,5,,,,,
614,0.05587159842252731,5,,,,,
615,0.11776312440633774,5,,,,,
616,0.08022043108940125,5,,,,,
617,0.10694728791713715,5,,,,,
618,0.053467728197574615,5,,,,,
619,0.06827810406684875,5,,,,,
620,0.07072179764509201,5,,,,,
621,0.038809336721897125,5,,,,,
622,0.06061241775751114,5,,,,,
623,0.06887424737215042,5,,,,,
624,0.0735393539071083,5,,,,,
625,0.1055966317653656,5,,,,,
626,0.035896848887205124,5,,,,,
627,0.018564580008387566,5,,,,,
628,0.10793562233448029,5,,,,,
629,0.1042187437415123,5,,,,,
630,0.07031739503145218,5,,,,,
631,0.06587675213813782,5,,,,,
632,0.08188656717538834,5,,,,,
633,0.06993582844734192,5,,,,,
634,0.05162572115659714,5,,,,,
635,0.060964953154325485,5,,,,,
636,0.09496788680553436,5,,,,,
637,0.10185375064611435,5,,,,,
638,0.057039372622966766,5,,,,,
639,0.03297928348183632,5,,,,,
640,0.07275513559579849,5,,,,,
641,0.033311497420072556,5,,,,,
70,,,0.04772453010082245,,,,
71,,,0.04861736670136452,,,,
72,,,0.05108140408992767,,,,
73,,,0.09749531745910645,,,,
74,,,0.027841772884130478,,,,
75,,,0.03626854717731476,,,,
76,,,0.03878967463970184,,,,
77,,,0.05540895462036133,,,,
78,,,0.0679842159152031,,,,
79,,,0.0507279671728611,,,,
80,,,0.04926431179046631,,,,
81,,,0.04922017455101013,,,,
82,,,0.09222424030303955,,,,
83,,,0.08102653175592422,,,,
641,,5,,0.055553898215293884,,,
641,,5,,,0.7366071939468384,0.89384925365448,0.07168813049793243
642,0.04613161087036133,6,,,,,
643,0.048279520124197006,6,,,,,
644,0.0650847777724266,6,,,,,
645,0.04418601840734482,6,,,,,
646,0.0657416507601738,6,,,,,
647,0.08021557331085205,6,,,,,
648,0.12284982949495316,6,,,,,
649,0.10909335315227509,6,,,,,
650,0.1401536911725998,6,,,,,
651,0.038844190537929535,6,,,,,
652,0.06029161810874939,6,,,,,
653,0.044334396719932556,6,,,,,
654,0.05224844813346863,6,,,,,
655,0.07447738945484161,6,,,,,
656,0.09913348406553268,6,,,,,
657,0.06361354142427444,6,,,,,
658,0.02360553853213787,6,,,,,
659,0.08362910896539688,6,,,,,
660,0.07643250375986099,6,,,,,
661,0.10765796899795532,6,,,,,
662,0.05407512187957764,6,,,,,
663,0.05595460534095764,6,,,,,
664,0.07960215210914612,6,,,,,
665,0.0348367914557457,6,,,,,
666,0.09263395518064499,6,,,,,
667,0.04713888466358185,6,,,,,
668,0.05269429087638855,6,,,,,
669,0.05009574070572853,6,,,,,
670,0.03473501279950142,6,,,,,
671,0.059777967631816864,6,,,,,
672,0.06264044344425201,6,,,,,
673,0.0471159964799881,6,,,,,
