csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
0,3.8829123973846436,0,,,,,
0,3.538024663925171,1,,,,,
0,3.1548659801483154,2,,,,,
0,2.985719680786133,3,,,,,
0,2.7752485275268555,4,,,,,
0,2.656670570373535,5,,,,,
0,2.5575268268585205,6,,,,,
0,2.4855775833129883,7,,,,,
0,2.4157803058624268,8,,,,,
0,2.326535940170288,9,,,,,
0,2.303286552429199,10,,,,,
0,2.21539568901062,11,,,,,
0,2.0903403759002686,12,,,,,
0,2.0253708362579346,13,,,,,
0,1.9934419393539429,14,,,,,
0,1.8989392518997192,15,,,,,
0,1.8384326696395874,16,,,,,
0,1.7995156049728394,17,,,,,
0,1.742109775543213,18,,,,,
0,1.6693627834320068,19,,,,,
0,1.6813327074050903,20,,,,,
0,1.6248749494552612,21,,,,,
0,1.5622103214263916,22,,,,,
0,1.4946050643920898,23,,,,,
0,1.4591466188430786,24,,,,,
0,1.4098576307296753,25,,,,,
0,1.3655669689178467,26,,,,,
0,1.3250023126602173,27,,,,,
0,1.3367717266082764,28,,,,,
0,1.296959400177002,29,,,,,
0,1.248449683189392,30,,,,,
0,1.246067762374878,31,,,,,
0,1.203195571899414,32,,,,,
0,1.175787329673767,33,,,,,
0,1.15166175365448,34,,,,,
0,1.1621555089950562,35,,,,,
0,1.138818383216858,36,,,,,
0,1.0936225652694702,37,,,,,
0,1.08480703830719,38,,,,,
0,1.0897095203399658,39,,,,,
0,1.06375253200531,40,,,,,
0,1.069609522819519,41,,,,,
0,1.0673946142196655,42,,,,,
0,1.0096968412399292,43,,,,,
0,1.0437514781951904,44,,,,,
0,1.0054672956466675,45,,,,,
0,0.9788383841514587,46,,,,,
0,1.0121026039123535,47,,,,,
0,0.994466245174408,48,,,,,
0,1.0286810398101807,49,,,,,
0,0.9714851379394531,50,,,,,
0,1.0383453369140625,51,,,,,
,,0,0.8395119905471802,,,,
,,1,0.8483737707138062,,,,
,,2,0.8367601633071899,,,,
,,3,0.8337381482124329,,,,
,,4,0.8506835103034973,,,,
,,5,0.8504699468612671,,,,
,,6,0.8481679558753967,,,,
0,,51,,0.8436341881752014,,,
0,,51,,,0.0022321429569274187,0.0,1.678253173828125
1,0.9888782501220703,52,,,,,
1,0.9578914642333984,53,,,,,
1,0.9556690454483032,54,,,,,
1,0.9596925377845764,55,,,,,
1,0.934307873249054,56,,,,,
1,0.9584720730781555,57,,,,,
1,0.9490875005722046,58,,,,,
1,0.9487357139587402,59,,,,,
1,0.9673799872398376,60,,,,,
1,0.9224047064781189,61,,,,,
1,0.9394338130950928,62,,,,,
1,0.9304416179656982,63,,,,,
1,0.932934045791626,64,,,,,
1,0.9108377695083618,65,,,,,
1,0.9115599393844604,66,,,,,
1,0.8789545893669128,67,,,,,
1,0.9262682199478149,68,,,,,
1,0.8981573581695557,69,,,,,
