csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
0,3.6640822887420654,0,,,,,
0,3.4001803398132324,1,,,,,
0,2.926579713821411,2,,,,,
,,0,1.9996050596237183,,,,
,,1,2.4297070503234863,,,,
,,2,1.9076814651489258,,,,
0,,2,,2.153261184692383,,,
0,,2,,,0.0,0.0,3.3081462383270264
1,2.8275933265686035,3,,,,,
1,2.5420126914978027,4,,,,,
1,2.5377166271209717,5,,,,,
,,3,1.783426284790039,,,,
,,4,2.158651351928711,,,,
,,5,1.7323511838912964,,,,
1,,5,,1.923301339149475,,,
1,,5,,,0.0,0.0,2.699122190475464
2,2.5379087924957275,6,,,,,
2,2.259110689163208,7,,,,,
2,2.0385282039642334,8,,,,,
,,6,1.6442041397094727,,,,
,,7,1.966719388961792,,,,
,,8,1.60020112991333,,,,
2,,8,,1.7644096612930298,,,
2,,8,,,0.0,0.0,2.293654203414917
3,2.2085819244384766,9,,,,,
3,2.1900103092193604,10,,,,,
3,2.0606117248535156,11,,,,,
,,9,1.5026335716247559,,,,
,,10,1.7925279140472412,,,,
,,11,1.4740537405014038,,,,
3,,11,,1.6128753423690796,,,
3,,11,,,0.0,0.0,2.0717241764068604
4,1.7731664180755615,12,,,,,
4,1.980631709098816,13,,,,,
4,1.865639328956604,14,,,,,
,,12,1.3379300832748413,,,,
,,13,1.614145040512085,,,,
,,14,1.325648546218872,,,,
4,,14,,1.4459596872329712,,,
4,,14,,,0.0,0.0,1.836777925491333
5,1.7590605020523071,15,,,,,
5,1.9088531732559204,16,,,,,
5,1.6219533681869507,17,,,,,
,,15,1.1852370500564575,,,,
,,16,1.444332242012024,,,,
,,17,1.1934231519699097,,,,
5,,17,,1.2905123233795166,,,
5,,17,,,0.0,0.0,1.680248498916626
6,1.8615014553070068,18,,,,,
6,1.7171827554702759,19,,,,,
6,1.4226261377334595,20,,,,,
,,18,1.084842562675476,,,,
,,19,1.3334629535675049,,,,
,,20,1.1196904182434082,,,,
6,,20,,1.1912602186203003,,,
6,,20,,,0.0,0.0,1.562662124633789
7,1.4342671632766724,21,,,,,
7,1.3939954042434692,22,,,,,
7,1.4439524412155151,23,,,,,
,,21,1.0026655197143555,,,,
,,22,1.2576940059661865,,,,
,,23,1.0701963901519775,,,,
7,,23,,1.1181831359863281,,,
7,,23,,,0.0,0.0,1.4519885778427124
8,1.6229206323623657,24,,,,,
8,1.376525640487671,25,,,,,
8,1.232836127281189,26,,,,,
,,24,0.9226095676422119,,,,
,,25,1.185173749923706,,,,
,,26,1.0121639966964722,,,,
8,,26,,1.0455461740493774,,,
8,,26,,,0.0,0.0,1.370544672012329
9,1.4683197736740112,27,,,,,
9,1.2022364139556885,28,,,,,
9,1.2908722162246704,29,,,,,
,,27,0.8472407460212708,,,,
,,28,1.1120768785476685,,,,
,,29,0.9456563591957092,,,,
9,,29,,0.9728583097457886,,,
9,,29,,,0.0,0.0,1.2995483875274658
10,1.2766627073287964,30,,,,,
10,1.1472105979919434,31,,,,,
10,1.4190335273742676,32,,,,,
,,30,0.7961119413375854,,,,
,,31,1.055755376815796,,,,
,,32,0.8986477255821228,,,,
10,,32,,0.9204764366149902,,,
10,,32,,,0.0,0.0,1.2780438661575317
11,1.1889071464538574,33,,,,,
11,1.369206190109253,34,,,,,
11,1.217749834060669,35,,,,,
,,33,0.770155668258667,,,,
,,34,1.019272804260254,,,,
,,35,0.892333984375,,,,
11,,35,,0.8942381739616394,,,
11,,35,,,0.0,0.0416666679084301,1.2007496356964111
12,1.107505202293396,36,,,,,
12,1.2200185060501099,37,,,,,
12,1.1909751892089844,38,,,,,
,,36,0.7302328944206238,,,,
,,37,0.9862855076789856,,,,
,,38,0.8699231743812561,,,,
12,,38,,0.8605920076370239,,,
12,,38,,,0.0,0.0,1.1594655513763428
13,1.0718095302581787,39,,,,,
13,1.1339197158813477,40,,,,,
13,1.0354396104812622,41,,,,,
,,39,0.6791124939918518,,,,
,,40,0.9527525901794434,,,,
,,41,0.8240941166877747,,,,
13,,41,,0.817564845085144,,,
13,,41,,,0.0,0.0,1.1284273862838745
14,1.0437324047088623,42,,,,,
14,1.2718541622161865,43,,,,,
14,1.0455917119979858,44,,,,,
,,42,0.6345447897911072,,,,
,,43,0.918861985206604,,,,
,,44,0.7884463667869568,,,,
14,,44,,0.7790519595146179,,,
14,,44,,,0.0,0.0416666679084301,1.0840657949447632
15,1.2162472009658813,45,,,,,
15,0.9631435871124268,46,,,,,
15,0.9901085495948792,47,,,,,
,,45,0.5967095494270325,,,,
,,46,0.8605054020881653,,,,
,,47,0.7687466740608215,,,,
15,,47,,0.7366353273391724,,,
15,,47,,,0.0,0.0,1.0439090728759766
16,0.9171820878982544,48,,,,,
16,0.9760227203369141,49,,,,,
16,1.0148985385894775,50,,,,,
,,48,0.5626792907714844,,,,
,,49,0.8219493627548218,,,,
,,50,0.757769763469696,,,,
16,,50,,0.7054054141044617,,,
16,,50,,,0.0,0.0416666679084301,0.9894957542419434
17,0.9288238286972046,51,,,,,
17,0.88434237241745,52,,,,,
17,0.9792236685752869,53,,,,,
,,51,0.5322518944740295,,,,
,,52,0.770911693572998,,,,
,,53,0.7235960364341736,,,,
17,,53,,0.6659846305847168,,,
17,,53,,,0.0,0.0416666679084301,0.9578883051872253
18,0.9529165029525757,54,,,,,
18,0.8987518548965454,55,,,,,
18,1.277900218963623,56,,,,,
,,54,0.5168872475624084,,,,
,,55,0.7306720614433289,,,,
,,56,0.68763267993927,,,,
18,,56,,0.63655024766922,,,
18,,56,,,0.0,0.0,0.9140192866325378
19,1.1681841611862183,57,,,,,
19,0.8074215054512024,58,,,,,
19,1.056982398033142,59,,,,,
,,57,0.46746984124183655,,,,
,,58,0.6748591661453247,,,,
,,59,0.6369079351425171,,,,
19,,59,,0.5843132138252258,,,
19,,59,,,0.0,0.0416666679084301,0.8729933500289917
20,0.7322874069213867,60,,,,,
20,0.6898655295372009,61,,,,,
20,0.8085966110229492,62,,,,,
,,60,0.44565168023109436,,,,
,,61,0.6346801519393921,,,,
,,62,0.5903030037879944,,,,
20,,62,,0.5501933097839355,,,
20,,62,,,0.0,0.125,0.838609516620636
21,0.6910818815231323,63,,,,,
21,0.8484407663345337,64,,,,,
21,0.869444727897644,65,,,,,
,,63,0.40685537457466125,,,,
,,64,0.5975576639175415,,,,
,,65,0.5520128607749939,,,,
21,,65,,0.5121678113937378,,,
21,,65,,,0.0,0.125,0.8128525614738464
22,0.7885921001434326,66,,,,,
22,0.6862152218818665,67,,,,,
22,0.6487701535224915,68,,,,,
,,66,0.35937196016311646,,,,
,,67,0.5513945817947388,,,,
,,68,0.504193902015686,,,,
22,,68,,0.46514540910720825,,,
22,,68,,,0.0,0.0833333358168602,0.7715147733688354
23,0.7189464569091797,69,,,,,
23,0.8828422427177429,70,,,,,
23,0.7130571603775024,71,,,,,
,,69,0.34697258472442627,,,,
,,70,0.5269039869308472,,,,
,,71,0.4980100989341736,,,,
23,,71,,0.4491526484489441,,,
23,,71,,,0.0,0.125,0.718573272228241
24,0.7817493677139282,72,,,,,
24,0.5855447053909302,73,,,,,
24,0.6870229244232178,74,,,,,
,,72,0.3092579245567322,,,,
,,73,0.4830174446105957,,,,
,,74,0.4597776234149933,,,,
24,,74,,0.40886569023132324,,,
24,,74,,,0.125,0.1666666716337204,0.7010282278060913
25,0.4824681580066681,75,,,,,
25,0.7099508047103882,76,,,,,
25,0.6858355402946472,77,,,,,
,,75,0.2855348587036133,,,,
,,76,0.4520190358161926,,,,
,,77,0.427350789308548,,,,
25,,77,,0.380491703748703,,,
25,,77,,,0.0833333358168602,0.1666666716337204,0.6616393327713013
26,0.4843074083328247,78,,,,,
26,0.5353956818580627,79,,,,,
26,0.36706027388572693,80,,,,,
,,78,0.25190970301628113,,,,
,,79,0.40153637528419495,,,,
,,80,0.3910213112831116,,,,
26,,80,,0.3395826816558838,,,
26,,80,,,0.125,0.25,0.611301064491272
27,0.4955114424228668,81,,,,,
27,0.5892713665962219,82,,,,,
27,0.5156192183494568,83,,,,,
,,81,0.2222442924976349,,,,
,,82,0.35495588183403015,,,,
,,83,0.3521603047847748,,,,
27,,83,,0.3013121485710144,,,
27,,83,,,0.1666666716337204,0.375,0.5707716345787048
28,0.596670389175415,84,,,,,
28,0.4781995117664337,85,,,,,
28,0.4368152320384979,86,,,,,
,,84,0.19916082918643951,,,,
,,85,0.32022225856781006,,,,
,,86,0.30389347672462463,,,,
28,,86,,0.2685319185256958,,,
28,,86,,,0.2916666567325592,0.4583333432674408,0.5510562062263489
29,0.5275556445121765,87,,,,,
29,0.5607232451438904,88,,,,,
29,0.5992142558097839,89,,,,,
,,87,0.16595987975597382,,,,
,,88,0.2916986048221588,,,,
,,89,0.2845836877822876,,,,
29,,89,,0.23998013138771057,,,
29,,89,,,0.3333333432674408,0.5,0.5220758318901062
30,0.5583480000495911,90,,,,,
30,0.8711349368095398,91,,,,,
30,0.373324453830719,92,,,,,
,,90,0.1567418873310089,,,,
,,91,0.2604907155036926,,,,
,,92,0.24396686255931854,,,,
30,,92,,0.21568641066551208,,,
30,,92,,,0.3333333432674408,0.5416666865348816,0.4944942593574524
31,0.43714243173599243,93,,,,,
31,0.4662839472293854,94,,,,,
31,0.4928859770298004,95,,,,,
,,93,0.14965420961380005,,,,
,,94,0.24505718052387238,,,,
