csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
3.2961506843566895,0,0,,,,,
2.8312392234802246,1,0,,,,,
3.083632707595825,2,0,,,,,
3.1832103729248047,3,0,,,,,
2.7666733264923096,4,0,,,,,
2.7489309310913086,5,0,,,,,
2.496467351913452,6,0,,,,,
2.6359875202178955,7,0,,,,,
2.6710479259490967,8,0,,,,,
2.515477418899536,9,0,,,,,
2.643566370010376,10,0,,,,,
2.4692633152008057,11,0,,,,,
2.177866220474243,12,0,,,,,
2.357194662094116,13,0,,,,,
2.1912546157836914,14,0,,,,,
2.4316043853759766,15,0,,,,,
2.2985939979553223,16,0,,,,,
2.2195096015930176,17,0,,,,,
2.439021110534668,18,0,,,,,
2.1368062496185303,19,0,,,,,
2.206868886947632,20,0,,,,,
2.2041144371032715,21,0,,,,,
2.4262852668762207,22,0,,,,,
2.017059803009033,23,0,,,,,
2.325648546218872,24,0,,,,,
1.9676965475082397,25,0,,,,,
2.1641061305999756,26,0,,,,,
2.0593605041503906,27,0,,,,,
2.3722193241119385,28,0,,,,,
1.7995039224624634,29,0,,,,,
1.9276490211486816,30,0,,,,,
2.443497896194458,31,0,,,,,
1.8889732360839844,32,0,,,,,
1.791603446006775,33,0,,,,,
1.8348113298416138,34,0,,,,,
1.754845380783081,35,0,,,,,
1.51455819606781,36,0,,,,,
2.034438133239746,37,0,,,,,
1.7468950748443604,38,0,,,,,
2.0713882446289062,39,0,,,,,
,0,,1.6360105276107788,,,,
,1,,1.443166971206665,,,,
,2,,1.7457255125045776,,,,
,3,,1.4495759010314941,,,,
,4,,1.4949159622192383,,,,
,39,0,,1.5538790225982666,,,
,39,0,,,0.0,2.3036255836486816,0.0
2.141770839691162,40,1,,,,,
1.7222672700881958,41,1,,,,,
1.585034728050232,42,1,,,,,
1.7096688747406006,43,1,,,,,
1.6230645179748535,44,1,,,,,
1.6261390447616577,45,1,,,,,
1.6282497644424438,46,1,,,,,
1.5499694347381592,47,1,,,,,
1.6594825983047485,48,1,,,,,
1.522130012512207,49,1,,,,,
1.5103744268417358,50,1,,,,,
1.3534959554672241,51,1,,,,,
1.4946444034576416,52,1,,,,,
1.6493380069732666,53,1,,,,,
1.3234875202178955,54,1,,,,,
1.6449432373046875,55,1,,,,,
1.2939852476119995,56,1,,,,,
1.3128587007522583,57,1,,,,,
1.2031702995300293,58,1,,,,,
1.4330321550369263,59,1,,,,,
1.7083913087844849,60,1,,,,,
1.2068148851394653,61,1,,,,,
1.5004044771194458,62,1,,,,,
1.5999454259872437,63,1,,,,,
1.4675580263137817,64,1,,,,,
1.3188027143478394,65,1,,,,,
1.3615175485610962,66,1,,,,,
1.479702115058899,67,1,,,,,
1.2315789461135864,68,1,,,,,
1.28913152217865,69,1,,,,,
1.278864860534668,70,1,,,,,
1.065624713897705,71,1,,,,,
1.4998700618743896,72,1,,,,,
1.3674207925796509,73,1,,,,,
1.3019137382507324,74,1,,,,,
1.3373711109161377,75,1,,,,,
1.2710298299789429,76,1,,,,,
1.0162752866744995,77,1,,,,,
1.2053815126419067,78,1,,,,,
1.2994067668914795,79,1,,,,,
,5,,0.5565893054008484,,,,
,6,,0.694760799407959,,,,
,7,,0.9932905435562134,,,,
,8,,0.7969140410423279,,,,
,9,,0.8409096598625183,,,,
,79,1,,0.7764929533004761,,,
,79,1,,,0.0,1.4448530673980713,0.0
0.9941609501838684,80,2,,,,,
0.9401408433914185,81,2,,,,,
0.9269579648971558,82,2,,,,,
0.9053497314453125,83,2,,,,,
1.2717740535736084,84,2,,,,,
1.077008843421936,85,2,,,,,
1.2210414409637451,86,2,,,,,
1.1499346494674683,87,2,,,,,
0.8961740136146545,88,2,,,,,
0.9561644792556763,89,2,,,,,
0.9368252158164978,90,2,,,,,
1.0944647789001465,91,2,,,,,
0.9948386549949646,92,2,,,,,
1.1569563150405884,93,2,,,,,
0.6477426290512085,94,2,,,,,
1.379964828491211,95,2,,,,,
1.0889368057250977,96,2,,,,,
0.9189936518669128,97,2,,,,,
0.6420972347259521,98,2,,,,,
0.6441336274147034,99,2,,,,,
0.9109277129173279,100,2,,,,,
0.9742494225502014,101,2,,,,,
0.9497669339179993,102,2,,,,,
1.050271987915039,103,2,,,,,
0.9567376971244812,104,2,,,,,
0.9058009386062622,105,2,,,,,
1.237647533416748,106,2,,,,,
0.796981930732727,107,2,,,,,
0.9879770278930664,108,2,,,,,
0.9274470210075378,109,2,,,,,
0.7636904716491699,110,2,,,,,
0.8826673626899719,111,2,,,,,
0.684709370136261,112,2,,,,,
0.7374401092529297,113,2,,,,,
0.6800671219825745,114,2,,,,,
0.844244122505188,115,2,,,,,
0.6858687996864319,116,2,,,,,
0.6183909773826599,117,2,,,,,
1.155081868171692,118,2,,,,,
0.9300442337989807,119,2,,,,,
,10,,0.3386729657649994,,,,
,11,,0.39272692799568176,,,,
,12,,0.7333123683929443,,,,
,13,,0.42975354194641113,,,,
,14,,0.47141197323799133,,,,
,119,2,,0.473175585269928,,,
,119,2,,,0.07500000298023224,0.9380919337272644,0.10000000149011612
0.7437243461608887,120,3,,,,,
0.9184385538101196,121,3,,,,,
0.8688288331031799,122,3,,,,,
0.9336977601051331,123,3,,,,,
0.8383017778396606,124,3,,,,,
0.8433226943016052,125,3,,,,,
0.5927444100379944,126,3,,,,,
0.767346203327179,127,3,,,,,
0.6579819917678833,128,3,,,,,
0.6463093161582947,129,3,,,,,
0.6297197937965393,130,3,,,,,
0.84287029504776,131,3,,,,,
0.8551912903785706,132,3,,,,,
0.584489643573761,133,3,,,,,
0.6031608581542969,134,3,,,,,
0.6892447471618652,135,3,,,,,
0.7168874144554138,136,3,,,,,
0.9082845449447632,137,3,,,,,
0.6359549164772034,138,3,,,,,
