csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,2.7636170387268066,0,,,,,
0,2.434189796447754,1,,,,,
0,2.2255873680114746,2,,,,,
0,2.028378486633301,3,,,,,
0,1.9735344648361206,4,,,,,
0,1.8499867916107178,5,,,,,
0,1.7985141277313232,6,,,,,
0,1.710774540901184,7,,,,,
0,1.6247535943984985,8,,,,,
0,1.575373649597168,9,,,,,
,,0,1.1691019535064697,,,,
,,1,1.1914438009262085,,,,
0,,9,,1.1735703945159912,,,
0,,9,,,0.0,1.9984709024429321,0.0
1,1.5454272031784058,10,,,,,
1,1.4956586360931396,11,,,,,
1,1.465367317199707,12,,,,,
1,1.4005627632141113,13,,,,,
1,1.360874891281128,14,,,,,
1,1.2915631532669067,15,,,,,
1,1.2680823802947998,16,,,,,
1,1.1859829425811768,17,,,,,
1,1.1457313299179077,18,,,,,
1,1.0888346433639526,19,,,,,
,,2,0.7660916447639465,,,,
,,3,0.7783226370811462,,,,
1,,19,,0.7685378789901733,,,
1,,19,,,0.0,1.3248084783554077,0.0
2,1.0701478719711304,20,,,,,
2,1.0347191095352173,21,,,,,
2,0.9893702864646912,22,,,,,
2,0.926005482673645,23,,,,,
2,0.887665867805481,24,,,,,
2,0.907132089138031,25,,,,,
2,0.8503243327140808,26,,,,,
2,0.8095990419387817,27,,,,,
2,0.794337272644043,28,,,,,
2,0.7525781393051147,29,,,,,
,,4,0.505780816078186,,,,
,,5,0.503300130367279,,,,
2,,29,,0.5052847266197205,,,
2,,29,,,0.0,0.9021880030632019,0.0
3,0.7294977903366089,30,,,,,
3,0.6982848644256592,31,,,,,
3,0.6534804701805115,32,,,,,
3,0.6567509770393372,33,,,,,
3,0.5938951969146729,34,,,,,
3,0.6058523058891296,35,,,,,
3,0.6247583627700806,36,,,,,
3,0.5466654896736145,37,,,,,
3,0.5458524823188782,38,,,,,
3,0.5450162291526794,39,,,,,
,,6,0.3200518488883972,,,,
,,7,0.3260652720928192,,,,
3,,39,,0.32125455141067505,,,
3,,39,,,0.0,0.6200054883956909,0.0
4,0.47320258617401123,40,,,,,
4,0.4998890161514282,41,,,,,
4,0.4864073097705841,42,,,,,
4,0.49890637397766113,43,,,,,
4,0.4603024423122406,44,,,,,
4,0.44882816076278687,45,,,,,
4,0.4222892224788666,46,,,,,
4,0.40294790267944336,47,,,,,
4,0.3905123770236969,48,,,,,
4,0.34833353757858276,49,,,,,
,,8,0.18473197519779205,,,,
,,9,0.19281762838363647,,,,
4,,49,,0.18634910881519318,,,
4,,49,,,0.0,0.44316187500953674,0.0
5,0.3581799268722534,50,,,,,
5,0.3902292847633362,51,,,,,
5,0.31572920083999634,52,,,,,
5,0.29880863428115845,53,,,,,
5,0.32438114285469055,54,,,,,
5,0.29285702109336853,55,,,,,
5,0.313066303730011,56,,,,,
5,0.2630647122859955,57,,,,,
5,0.2908656895160675,58,,,,,
5,0.24921715259552002,59,,,,,
,,10,0.09374857693910599,,,,
,,11,0.09268588572740555,,,,
5,,59,,0.09353603422641754,,,
5,,59,,,0.0,0.30963990092277527,0.1458333432674408
6,0.23360507190227509,60,,,,,
6,0.22603483498096466,61,,,,,
6,0.2932891547679901,62,,,,,
6,0.22656874358654022,63,,,,,
6,0.2354598045349121,64,,,,,
6,0.22546163201332092,65,,,,,
6,0.2017359435558319,66,,,,,
6,0.1753109097480774,67,,,,,
6,0.19670483469963074,68,,,,,
6,0.17171844840049744,69,,,,,
,,12,0.059591904282569885,,,,
,,13,0.04634527489542961,,,,
6,,69,,0.05694257467985153,,,
6,,69,,,0.0,0.2185889184474945,0.3880208730697632
7,0.15755006670951843,70,,,,,
7,0.19062930345535278,71,,,,,
7,0.1420198231935501,72,,,,,
7,0.16372837126255035,73,,,,,
7,0.14268794655799866,74,,,,,
7,0.15695889294147491,75,,,,,
7,0.15636059641838074,76,,,,,
7,0.13335151970386505,77,,,,,
7,0.15034715831279755,78,,,,,
7,0.22693543136119843,79,,,,,
,,14,0.03939172253012657,,,,
,,15,0.0214912761002779,,,,
7,,79,,0.035811640322208405,,,
7,,79,,,0.0,0.16205690801143646,0.5182291865348816
8,0.15833139419555664,80,,,,,
8,0.12087348103523254,81,,,,,
8,0.11215029656887054,82,,,,,
8,0.09704767912626266,83,,,,,
8,0.1494598239660263,84,,,,,
8,0.10299646109342575,85,,,,,
8,0.140795037150383,86,,,,,
8,0.1369299292564392,87,,,,,
8,0.1251043826341629,88,,,,,
8,0.08407153189182281,89,,,,,
,,16,0.029234115034341812,,,,
,,17,0.014898097142577171,,,,
8,,89,,0.026366908103227615,,,
8,,89,,,0.0,0.12277600914239883,0.6770833134651184
9,0.09275134652853012,90,,,,,
9,0.12448646128177643,91,,,,,
9,0.12533526122570038,92,,,,,
9,0.10448205471038818,93,,,,,
9,0.10198040306568146,94,,,,,
9,0.070745088160038,95,,,,,
9,0.07486248016357422,96,,,,,
9,0.11891591548919678,97,,,,,
9,0.08381440490484238,98,,,,,
9,0.103582963347435,99,,,,,
,,18,0.026704389601945877,,,,
,,19,0.012556090950965881,,,,
9,,99,,0.023874729871749878,,,
9,,99,,,0.0,0.10009564459323883,0.7057291269302368
10,0.07530683279037476,100,,,,,
10,0.08094623684883118,101,,,,,
10,0.09662802517414093,102,,,,,
10,0.09322002530097961,103,,,,,
10,0.0924973115324974,104,,,,,
10,0.11015836894512177,105,,,,,
10,0.066979318857193,106,,,,,
10,0.04838232323527336,107,,,,,
10,0.0671950951218605,108,,,,,
10,0.07597487419843674,109,,,,,
,,20,0.022580238059163094,,,,
,,21,0.009017118252813816,,,,
10,,109,,0.019867613911628723,,,
10,,109,,,0.0,0.08072884380817413,0.8463542461395264
11,0.06454404443502426,110,,,,,
11,0.08019054681062698,111,,,,,
11,0.07740145921707153,112,,,,,
11,0.08022698760032654,113,,,,,
11,0.06558755785226822,114,,,,,
11,0.07105761766433716,115,,,,,
11,0.0922948494553566,116,,,,,
11,0.055501215159893036,117,,,,,
11,0.046032097190618515,118,,,,,
11,0.06142168492078781,119,,,,,
,,22,0.020706957206130028,,,,
,,23,0.008601024746894836,,,,
11,,119,,0.01828576996922493,,,
11,,119,,,0.0,0.0694258064031601,0.8229167461395264
12,0.0651726946234703,120,,,,,
12,0.04943128675222397,121,,,,,
12,0.07765757292509079,122,,,,,
12,0.04329104349017143,123,,,,,
12,0.07553400099277496,124,,,,,
12,0.07550370693206787,125,,,,,
12,0.06382007151842117,126,,,,,
12,0.06790073215961456,127,,,,,
12,0.06312540918588638,128,,,,,
12,0.06347602605819702,129,,,,,
,,24,0.019191924482584,,,,
,,25,0.006764467339962721,,,,
12,,129,,0.016706433147192,,,
12,,129,,,0.0,0.06449125707149506,0.9036458730697632
13,0.06889888644218445,130,,,,,
13,0.048834946006536484,131,,,,,
13,0.10833509266376495,132,,,,,
13,0.05466439947485924,133,,,,,
13,0.03937256336212158,134,,,,,
13,0.06807561963796616,135,,,,,
13,0.0578845739364624,136,,,,,
13,0.0360986664891243,137,,,,,
13,0.04077726602554321,138,,,,,
13,0.042768217623233795,139,,,,,
,,26,0.017087820917367935,,,,
,,27,0.0054445345886051655,,,,
13,,139,,0.014759162440896034,,,
13,,139,,,0.0,0.056571025401353836,0.9192708730697632
14,0.053945232182741165,140,,,,,
14,0.04271460324525833,141,,,,,
14,0.0547180250287056,142,,,,,
14,0.061596523970365524,143,,,,,
14,0.04018258675932884,144,,,,,
14,0.02674359828233719,145,,,,,
14,0.05754682049155235,146,,,,,
14,0.04445851966738701,147,,,,,
14,0.039126962423324585,148,,,,,
14,0.07599882781505585,149,,,,,
,,28,0.017443524673581123,,,,
,,29,0.005188206676393747,,,,
14,,149,,0.01499246060848236,,,
14,,149,,,0.0,0.04970317333936691,0.9114583730697632
15,0.06351470947265625,150,,,,,
15,0.03983596712350845,151,,,,,
15,0.050466932356357574,152,,,,,
15,0.04739142954349518,153,,,,,
15,0.04196345806121826,154,,,,,
15,0.03624735400080681,155,,,,,
15,0.046738214790821075,156,,,,,
15,0.07081866264343262,157,,,,,
15,0.060776371508836746,158,,,,,
15,0.03076156973838806,159,,,,,
,,30,0.016594110056757927,,,,
,,31,0.0049364566802978516,,,,
15,,159,,0.014262579381465912,,,
15,,159,,,0.0,0.04885146766901016,0.8984375596046448
16,0.03527100384235382,160,,,,,
16,0.04859601706266403,161,,,,,
16,0.044911887496709824,162,,,,,
16,0.06979051977396011,163,,,,,
16,0.05117522552609444,164,,,,,
16,0.02510768733918667,165,,,,,
16,0.04092304781079292,166,,,,,
16,0.03318904712796211,167,,,,,
16,0.058131687343120575,168,,,,,
16,0.03889559209346771,169,,,,,
,,32,0.01585317775607109,,,,
,,33,0.004456017166376114,,,,
16,,169,,0.013573745265603065,,,
16,,169,,,0.0,0.044599175453186035,0.8984375596046448
17,0.04370633512735367,170,,,,,
17,0.032400667667388916,171,,,,,
17,0.033377401530742645,172,,,,,
17,0.03686578944325447,173,,,,,
17,0.04743494838476181,174,,,,,
17,0.06699050217866898,175,,,,,
17,0.03510070964694023,176,,,,,
17,0.02742687240242958,177,,,,,
17,0.02980791963636875,178,,,,,
17,0.077666737139225,179,,,,,
,,34,0.01689871773123741,,,,
,,35,0.004805681295692921,,,,
17,,179,,0.014480111189186573,,,
17,,179,,,0.0,0.04307778924703598,0.8984375596046448
18,0.03070514090359211,180,,,,,
18,0.043832384049892426,181,,,,,
18,0.02686528116464615,182,,,,,
18,0.026341702789068222,183,,,,,
18,0.044905468821525574,184,,,,,
18,0.06714985519647598,185,,,,,
18,0.03753933683037758,186,,,,,
18,0.032887693494558334,187,,,,,
18,0.032297998666763306,188,,,,,
18,0.051616840064525604,189,,,,,
,,36,0.01521305087953806,,,,
,,37,0.0033317788038402796,,,,
18,,189,,0.012836797162890434,,,
18,,189,,,0.0,0.0394141711294651,0.9114583730697632
19,0.04453107714653015,190,,,,,
19,0.029897965490818024,191,,,,,
19,0.02657279558479786,192,,,,,
