csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
3.927180767059326,0,0,,,,,
3.3422353267669678,0,1,,,,,
3.1841750144958496,0,2,,,,,
2.9487743377685547,0,3,,,,,
2.8119399547576904,0,4,,,,,
2.682570457458496,0,5,,,,,
2.53188419342041,0,6,,,,,
2.429797649383545,0,7,,,,,
2.5108962059020996,0,8,,,,,
2.259880304336548,0,9,,,,,
2.190094232559204,0,10,,,,,
2.0572938919067383,0,11,,,,,
2.056100606918335,0,12,,,,,
2.070253372192383,0,13,,,,,
1.8641669750213623,0,14,,,,,
1.8962535858154297,0,15,,,,,
1.8519099950790405,0,16,,,,,
1.7595096826553345,0,17,,,,,
1.648878574371338,0,18,,,,,
1.7135134935379028,0,19,,,,,
1.6017704010009766,0,20,,,,,
1.5550565719604492,0,21,,,,,
1.5270326137542725,0,22,,,,,
1.5555232763290405,0,23,,,,,
1.4445838928222656,0,24,,,,,
1.4568756818771362,0,25,,,,,
1.3779902458190918,0,26,,,,,
1.3383257389068604,0,27,,,,,
1.3946243524551392,0,28,,,,,
1.3256940841674805,0,29,,,,,
1.2460684776306152,0,30,,,,,
1.3606756925582886,0,31,,,,,
1.3361965417861938,0,32,,,,,
1.1960680484771729,0,33,,,,,
1.2132165431976318,0,34,,,,,
1.1819391250610352,0,35,,,,,
1.1999181509017944,0,36,,,,,
1.1402817964553833,0,37,,,,,
1.1944026947021484,0,38,,,,,
1.159206509590149,0,39,,,,,
1.2027956247329712,0,40,,,,,
1.0545804500579834,0,41,,,,,
1.1363482475280762,0,42,,,,,
1.04465913772583,0,43,,,,,
1.0359032154083252,0,44,,,,,
1.1891556978225708,0,45,,,,,
0.9893972873687744,0,46,,,,,
0.9909278154373169,0,47,,,,,
1.015212059020996,0,48,,,,,
1.0835785865783691,0,49,,,,,
0.9865239262580872,0,50,,,,,
0.9434818625450134,0,51,,,,,
1.006791353225708,0,52,,,,,
1.0903282165527344,0,53,,,,,
0.9162718653678894,0,54,,,,,
0.9308323264122009,0,55,,,,,
0.9626181125640869,0,56,,,,,
0.9324666261672974,0,57,,,,,
0.9867901802062988,0,58,,,,,
0.9010759592056274,0,59,,,,,
0.8101939558982849,0,60,,,,,
0.8543918132781982,0,61,,,,,
0.8380053043365479,0,62,,,,,
0.8524345755577087,0,63,,,,,
0.8355332016944885,0,64,,,,,
0.8417448997497559,0,65,,,,,
0.8253925442695618,0,66,,,,,
0.802247941493988,0,67,,,,,
0.8692589998245239,0,68,,,,,
0.8841883540153503,0,69,,,,,
0.703007161617279,0,70,,,,,
0.7093972563743591,0,71,,,,,
0.7472493648529053,0,72,,,,,
0.7393291592597961,0,73,,,,,
0.6713203191757202,0,74,,,,,
0.7160153388977051,0,75,,,,,
0.679395318031311,0,76,,,,,
0.7266920208930969,0,77,,,,,
0.6988025903701782,0,78,,,,,
0.6542078852653503,0,79,,,,,
0.6967299580574036,0,80,,,,,
0.6565510034561157,0,81,,,,,
0.6614091992378235,0,82,,,,,
0.5251634120941162,0,83,,,,,
0.5891045331954956,0,84,,,,,
0.6027542948722839,0,85,,,,,
0.5704818367958069,0,86,,,,,
0.6052433252334595,0,87,,,,,
0.6183875799179077,0,88,,,,,
0.6018620133399963,0,89,,,,,
0.5786454081535339,0,90,,,,,
0.6288427710533142,0,91,,,,,
0.5935479998588562,0,92,,,,,
0.6174612045288086,0,93,,,,,
0.536542534828186,0,94,,,,,
0.5017343163490295,0,95,,,,,
0.4847322106361389,0,96,,,,,
0.48058366775512695,0,97,,,,,
0.6036847233772278,0,98,,,,,
0.4910125136375427,0,99,,,,,
0.5886468291282654,0,100,,,,,
0.5881471633911133,0,101,,,,,
0.4949323236942291,0,102,,,,,
0.4323578178882599,0,103,,,,,
0.44725191593170166,0,104,,,,,
0.4270152449607849,0,105,,,,,
0.4543441832065582,0,106,,,,,
,,0,0.22806434333324432,,,,
,,1,0.24570398032665253,,,,
,,2,0.25823649764060974,,,,
,,3,0.28609809279441833,,,,
,,4,0.19617058336734772,,,,
,,5,0.24117588996887207,,,,
,,6,0.22055086493492126,,,,
,,7,0.2188616245985031,,,,
,,8,0.2547365725040436,,,,
,,9,0.2668883502483368,,,,
,,10,0.2636132836341858,,,,
,,11,0.21889153122901917,,,,
,,12,0.3098817467689514,,,,
,,13,0.3251037895679474,,,,
,0,106,,0.24903081357479095,,,
,0,106,,,1.1743783950805664,0.5233134627342224,0.3263888955116272
