csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,2.6441104412078857,0,,,,,
0,2.4244513511657715,1,,,,,
0,2.3058931827545166,2,,,,,
0,2.188295841217041,3,,,,,
0,2.03564715385437,4,,,,,
0,1.9931223392486572,5,,,,,
0,1.9203835725784302,6,,,,,
0,1.793084740638733,7,,,,,
0,1.7120380401611328,8,,,,,
0,1.6227530241012573,9,,,,,
,,0,1.186799168586731,,,,
,,1,1.2168573141098022,,,,
0,,9,,1.1928107738494873,,,
0,,9,,,0.0,2.0639777183532715,0.0
1,1.5957396030426025,10,,,,,
1,1.580319881439209,11,,,,,
1,1.515541672706604,12,,,,,
1,1.4723341464996338,13,,,,,
1,1.4139995574951172,14,,,,,
1,1.3613260984420776,15,,,,,
1,1.3359627723693848,16,,,,,
1,1.298250436782837,17,,,,,
1,1.2497663497924805,18,,,,,
1,1.1945735216140747,19,,,,,
,,2,0.8313835859298706,,,,
,,3,0.8530250787734985,,,,
1,,19,,0.8357118368148804,,,
1,,19,,,0.0,1.401781439781189,0.0
2,1.1661514043807983,20,,,,,
2,1.1379196643829346,21,,,,,
2,1.0691070556640625,22,,,,,
2,0.9962317943572998,23,,,,,
2,1.0167794227600098,24,,,,,
2,0.9584386944770813,25,,,,,
2,0.9134266972541809,26,,,,,
2,0.8850541114807129,27,,,,,
2,0.8227274417877197,28,,,,,
2,0.8227569460868835,29,,,,,
,,4,0.5638436079025269,,,,
,,5,0.5925772786140442,,,,
2,,29,,0.5695903301239014,,,
2,,29,,,0.0,0.9788593053817749,0.0
3,0.7490469217300415,30,,,,,
3,0.740364670753479,31,,,,,
3,0.6976306438446045,32,,,,,
3,0.6989192962646484,33,,,,,
3,0.6912907361984253,34,,,,,
3,0.6453596353530884,35,,,,,
3,0.6314710974693298,36,,,,,
3,0.6072999835014343,37,,,,,
3,0.6016877293586731,38,,,,,
3,0.5865482091903687,39,,,,,
,,6,0.36674928665161133,,,,
,,7,0.402203232049942,,,,
3,,39,,0.3738400340080261,,,
3,,39,,,0.0,0.6649619340896606,0.0
4,0.5541315078735352,40,,,,,
4,0.5263946652412415,41,,,,,
4,0.5438357591629028,42,,,,,
4,0.5189261436462402,43,,,,,
4,0.4756682813167572,44,,,,,
4,0.4753636419773102,45,,,,,
4,0.45558130741119385,46,,,,,
4,0.4422621726989746,47,,,,,
4,0.40759819746017456,48,,,,,
4,0.4116211533546448,49,,,,,
,,8,0.21646687388420105,,,,
,,9,0.24686628580093384,,,,
4,,49,,0.2225467711687088,,,
4,,49,,,0.0,0.48113831877708435,0.0
5,0.3911772668361664,50,,,,,
5,0.40937453508377075,51,,,,,
5,0.35721197724342346,52,,,,,
5,0.3480926752090454,53,,,,,
5,0.33095991611480713,54,,,,,
5,0.3144814074039459,55,,,,,
5,0.3259935677051544,56,,,,,
5,0.3140394985675812,57,,,,,
5,0.28499647974967957,58,,,,,
5,0.31825998425483704,59,,,,,
,,10,0.11398985981941223,,,,
,,11,0.11895599961280823,,,,
5,,59,,0.11498308181762695,,,
5,,59,,,0.1458333432674408,0.33945876359939575,0.1458333432674408
6,0.2398286908864975,60,,,,,
6,0.2669108510017395,61,,,,,
6,0.23731327056884766,62,,,,,
6,0.2197301685810089,63,,,,,
6,0.24453987181186676,64,,,,,
6,0.24061617255210876,65,,,,,
6,0.18622124195098877,66,,,,,
6,0.1894705891609192,67,,,,,
6,0.22906996309757233,68,,,,,
6,0.18223975598812103,69,,,,,
,,12,0.055286142975091934,,,,
,,13,0.05387184023857117,,,,
6,,69,,0.05500327795743942,,,
6,,69,,,0.3671875,0.2235940396785736,0.3385416865348816
7,0.2061474323272705,70,,,,,
7,0.1979747861623764,71,,,,,
7,0.16614216566085815,72,,,,,
7,0.16026169061660767,73,,,,,
7,0.20939671993255615,74,,,,,
7,0.1659453809261322,75,,,,,
7,0.16069355607032776,76,,,,,
7,0.13798850774765015,77,,,,,
7,0.12342920899391174,78,,,,,
7,0.14452293515205383,79,,,,,
,,14,0.026626434177160263,,,,
,,15,0.026309767737984657,,,,
7,,79,,0.02656310237944126,,,
7,,79,,,0.5572917461395264,0.16725023090839386,0.5572917461395264
8,0.12616026401519775,80,,,,,
8,0.16149373352527618,81,,,,,
8,0.15096083283424377,82,,,,,
8,0.10660379379987717,83,,,,,
8,0.12054041773080826,84,,,,,
8,0.12650638818740845,85,,,,,
8,0.1169944554567337,86,,,,,
8,0.10903766006231308,87,,,,,
8,0.12366165220737457,88,,,,,
8,0.10260559618473053,89,,,,,
,,16,0.017774764448404312,,,,
,,17,0.015521952882409096,,,,
8,,89,,0.017324203625321388,,,
8,,89,,,0.4869791865348816,0.1244564801454544,0.4869791865348816
9,0.13205483555793762,90,,,,,
9,0.11313778162002563,91,,,,,
9,0.08642347157001495,92,,,,,
9,0.12283791601657867,93,,,,,
9,0.0979415625333786,94,,,,,
9,0.11232404410839081,95,,,,,
9,0.10899684578180313,96,,,,,
9,0.0755687728524208,97,,,,,
9,0.07496469467878342,98,,,,,
9,0.07844459265470505,99,,,,,
,,18,0.015965281054377556,,,,
,,19,0.012093592435121536,,,,
9,,99,,0.015190942212939262,,,
9,,99,,,0.5468750596046448,0.10026945918798447,0.5468750596046448
10,0.11001093685626984,100,,,,,
10,0.08841007202863693,101,,,,,
10,0.11691087484359741,102,,,,,
10,0.0799982026219368,103,,,,,
10,0.06215379387140274,104,,,,,
10,0.05934638902544975,105,,,,,
10,0.10347271710634232,106,,,,,
10,0.06344543397426605,107,,,,,
10,0.05941642075777054,108,,,,,
10,0.0815008208155632,109,,,,,
,,20,0.012451806105673313,,,,
,,21,0.009453360922634602,,,,
10,,109,,0.011852117255330086,,,
10,,109,,,0.7473958730697632,0.08246655762195587,0.7473958730697632
11,0.07009284198284149,110,,,,,
11,0.07763751596212387,111,,,,,
11,0.05598108842968941,112,,,,,
11,0.0689203217625618,113,,,,,
11,0.08727859705686569,114,,,,,
11,0.07725304365158081,115,,,,,
11,0.08432808518409729,116,,,,,
11,0.08203928172588348,117,,,,,
11,0.042308226227760315,118,,,,,
11,0.05579221248626709,119,,,,,
,,22,0.009306758642196655,,,,
,,23,0.0064178225584328175,,,,
11,,119,,0.00872897170484066,,,
11,,119,,,0.6666666865348816,0.07016311585903168,0.6666666865348816
12,0.0583794079720974,120,,,,,
12,0.05954448878765106,121,,,,,
12,0.09130199253559113,122,,,,,
12,0.05162136256694794,123,,,,,
12,0.06886718422174454,124,,,,,
12,0.03691228851675987,125,,,,,
12,0.04849223792552948,126,,,,,
12,0.064250648021698,127,,,,,
12,0.052917081862688065,128,,,,,
12,0.06981518864631653,129,,,,,
,,24,0.008438064716756344,,,,
,,25,0.005415571387857199,,,,
12,,129,,0.007833565585315228,,,
12,,129,,,0.6953125596046448,0.06021018698811531,0.6953125596046448
13,0.053472552448511124,130,,,,,
13,0.05100302770733833,131,,,,,
13,0.04253370314836502,132,,,,,
13,0.06838871538639069,133,,,,,
13,0.048060376197099686,134,,,,,
13,0.07587303221225739,135,,,,,
13,0.03276875987648964,136,,,,,
13,0.03345153480768204,137,,,,,
13,0.051913660019636154,138,,,,,
13,0.07671744376420975,139,,,,,
,,26,0.009097901172935963,,,,
,,27,0.004737871699035168,,,,
13,,139,,0.008225895464420319,,,
13,,139,,,0.6197916865348816,0.05341828614473343,0.6197916865348816
14,0.08785055577754974,140,,,,,
14,0.0566803514957428,141,,,,,
14,0.04036882147192955,142,,,,,
14,0.02684304118156433,143,,,,,
14,0.05752967298030853,144,,,,,
14,0.04509101063013077,145,,,,,
14,0.04241182282567024,146,,,,,
14,0.078293576836586,147,,,,,
14,0.04012887924909592,148,,,,,
14,0.04152744263410568,149,,,,,
,,28,0.00766190979629755,,,,
,,29,0.004544353578239679,,,,
14,,149,,0.0070383986458182335,,,
14,,149,,,0.7812500596046448,0.051672518253326416,0.7812500596046448
15,0.0550546869635582,150,,,,,
15,0.032578013837337494,151,,,,,
15,0.057204339653253555,152,,,,,
15,0.0438557006418705,153,,,,,
15,0.04246005788445473,154,,,,,
15,0.04341895878314972,155,,,,,
15,0.054023537784814835,156,,,,,
15,0.045007769018411636,157,,,,,
15,0.04829449579119682,158,,,,,
15,0.03194769471883774,159,,,,,
,,30,0.007272656541317701,,,,
,,31,0.0037283897399902344,,,,
15,,159,,0.006563803646713495,,,
15,,159,,,0.723958432674408,0.045384518802165985,0.723958432674408
16,0.03572893887758255,160,,,,,
16,0.06732940673828125,161,,,,,
16,0.04049454629421234,162,,,,,
16,0.07197128236293793,163,,,,,
16,0.03907433897256851,164,,,,,
16,0.05289578437805176,165,,,,,
16,0.031485602259635925,166,,,,,
16,0.027615271508693695,167,,,,,
16,0.03877471014857292,168,,,,,
16,0.04004257917404175,169,,,,,
,,32,0.005354572087526321,,,,
,,33,0.0038555231876671314,,,,
16,,169,,0.0050547621212899685,,,
16,,169,,,0.8515625596046448,0.04454124718904495,0.8515625596046448
17,0.02805205248296261,170,,,,,
17,0.030851958319544792,171,,,,,
17,0.04713448882102966,172,,,,,
17,0.036950528621673584,173,,,,,
17,0.04466024413704872,174,,,,,
17,0.06255101412534714,175,,,,,
17,0.05456417426466942,176,,,,,
17,0.03449845686554909,177,,,,,
17,0.047947660088539124,178,,,,,
17,0.03395211324095726,179,,,,,
,,34,0.007533835247159004,,,,
,,35,0.0030878488905727863,,,,
17,,179,,0.006644637789577246,,,
17,,179,,,0.7161458134651184,0.04211626574397087,0.7161458134651184
18,0.05383670702576637,180,,,,,
18,0.0330503024160862,181,,,,,
18,0.04151404649019241,182,,,,,
18,0.02527013048529625,183,,,,,
18,0.041316092014312744,184,,,,,
18,0.041734207421541214,185,,,,,
18,0.030317161232233047,186,,,,,
18,0.019523954018950462,187,,,,,
18,0.022983981296420097,188,,,,,
18,0.04618464410305023,189,,,,,
,,36,0.005107176955789328,,,,
,,37,0.002355902222916484,,,,
18,,189,,0.004556921776384115,,,
18,,189,,,0.9192708730697632,0.035573121160268784,0.9192708730697632
19,0.0301354993134737,190,,,,,
19,0.035661324858665466,191,,,,,
19,0.053111620247364044,192,,,,,
19,0.023570524528622627,193,,,,,
19,0.04749113321304321,194,,,,,
19,0.02158859372138977,195,,,,,
19,0.022020066156983376,196,,,,,
19,0.046622518450021744,197,,,,,
19,0.03293463587760925,198,,,,,
19,0.016421914100646973,199,,,,,
,,38,0.004445836879312992,,,,
,,39,0.001900400035083294,,,,
19,,199,,0.003936749882996082,,,
19,,199,,,0.9348958730697632,0.03295578435063362,0.9348958730697632
20,0.037924617528915405,200,,,,,
20,0.03735192120075226,201,,,,,
20,0.029066402465105057,202,,,,,
20,0.03008912317454815,203,,,,,
20,0.0166311152279377,204,,,,,
20,0.028994044288992882,205,,,,,
20,0.04714473709464073,206,,,,,
20,0.045969028025865555,207,,,,,
20,0.03199860081076622,208,,,,,
20,0.032971903681755066,209,,,,,
,,40,0.005324205849319696,,,,
,,41,0.0019413444679230452,,,,
20,,209,,0.0046476335264742374,,,
20,,209,,,0.8984375596046448,0.03381414711475372,0.8984375596046448
21,0.055277373641729355,210,,,,,
21,0.021380381658673286,211,,,,,
21,0.02901606261730194,212,,,,,
21,0.0422716923058033,213,,,,,
21,0.02791963517665863,214,,,,,
21,0.026112858206033707,215,,,,,
21,0.02574671059846878,216,,,,,
21,0.04596937447786331,217,,,,,
21,0.02369285374879837,218,,,,,
21,0.024692224338650703,219,,,,,
,,42,0.0035741173196583986,,,,
,,43,0.0015781719703227282,,,,
21,,219,,0.0031749282497912645,,,
21,,219,,,0.9635416865348816,0.0322079136967659,0.9635416865348816
22,0.05111616104841232,220,,,,,
22,0.04213227331638336,221,,,,,
22,0.030957650393247604,222,,,,,
22,0.018300529569387436,223,,,,,
22,0.020686939358711243,224,,,,,
22,0.020385215058922768,225,,,,,
22,0.034030307084321976,226,,,,,
22,0.027273867279291153,227,,,,,
22,0.01945757493376732,228,,,,,
22,0.02448306977748871,229,,,,,
,,44,0.003379496745765209,,,,
,,45,0.0013605584390461445,,,,
22,,229,,0.0029757090378552675,,,
22,,229,,,0.984375,0.028882360085844994,0.984375
23,0.028783006593585014,230,,,,,
23,0.016940413042902946,231,,,,,
23,0.047935254871845245,232,,,,,
23,0.02934493124485016,233,,,,,
23,0.03508365899324417,234,,,,,
23,0.02309522219002247,235,,,,,
23,0.02523510344326496,236,,,,,
23,0.01736781746149063,237,,,,,
23,0.017249740660190582,238,,,,,
23,0.01651177555322647,239,,,,,
,,46,0.003817354328930378,,,,
,,47,0.001502114231698215,,,,
23,,239,,0.0033543065655976534,,,
23,,239,,,0.9635416865348816,0.025754693895578384,0.9635416865348816
24,0.026230236515402794,240,,,,,
24,0.027471181005239487,241,,,,,
24,0.02289104089140892,242,,,,,
24,0.0280967615544796,243,,,,,
24,0.053327541798353195,244,,,,,
24,0.026044100522994995,245,,,,,
24,0.018422206863760948,246,,,,,
24,0.021489636972546577,247,,,,,
24,0.022781750187277794,248,,,,,
24,0.022883189842104912,249,,,,,
,,48,0.001434074598364532,,,,
,,49,0.0007331377128139138,,,,
24,,249,,0.001293887267820537,,,
24,,249,,,0.984375,0.026963764801621437,0.984375
25,0.018517985939979553,250,,,,,
25,0.018700286746025085,251,,,,,
25,0.017225880175828934,252,,,,,
25,0.02961212582886219,253,,,,,
25,0.018083875998854637,254,,,,,
25,0.031328413635492325,255,,,,,
25,0.0447767972946167,256,,,,,
25,0.018371550366282463,257,,,,,
25,0.011380139738321304,258,,,,,
25,0.03926250711083412,259,,,,,
,,50,0.003428797237575054,,,,
,,51,0.0014057919615879655,,,,
25,,259,,0.0030241962522268295,,,
25,,259,,,0.9635416865348816,0.024725954979658127,0.9635416865348816
26,0.02134908363223076,260,,,,,
26,0.030253395438194275,261,,,,,
26,0.022764701396226883,262,,,,,
26,0.023638837039470673,263,,,,,
26,0.03441062569618225,264,,,,,
26,0.01616998016834259,265,,,,,
26,0.01656230352818966,266,,,,,
26,0.017132410779595375,267,,,,,
26,0.023017190396785736,268,,,,,
26,0.014332585968077183,269,,,,,
,,52,0.0014598100678995252,,,,
,,53,0.0006060049054212868,,,,
26,,269,,0.0012890489306300879,,,
26,,269,,,0.984375,0.02196311205625534,0.984375
27,0.022951364517211914,270,,,,,
27,0.012212230823934078,271,,,,,
27,0.024716340005397797,272,,,,,
27,0.02617170847952366,273,,,,,
27,0.01295415684580803,274,,,,,
27,0.03261994197964668,275,,,,,
27,0.025802744552493095,276,,,,,
27,0.02605842426419258,277,,,,,
27,0.03136058896780014,278,,,,,
27,0.014707677066326141,279,,,,,
,,54,0.0010703911539167166,,,,
,,55,0.0004236831737216562,,,,
27,,279,,0.0009410494822077453,,,
27,,279,,,0.984375,0.0229555182158947,0.984375
28,0.022840624675154686,280,,,,,
28,0.015943851321935654,281,,,,,
28,0.024877557530999184,282,,,,,
28,0.011311394162476063,283,,,,,
28,0.016147365793585777,284,,,,,
28,0.015873948112130165,285,,,,,
28,0.020292604342103004,286,,,,,
28,0.03587092459201813,287,,,,,
28,0.01851104572415352,288,,,,,
28,0.013218141160905361,289,,,,,
,,56,0.0012994002318009734,,,,
,,57,0.0006312988116405904,,,,
28,,289,,0.001165779889561236,,,
28,,289,,,0.984375,0.0194887463003397,0.984375
29,0.02508857473731041,290,,,,,
29,0.010264292359352112,291,,,,,
29,0.02499663084745407,292,,,,,
29,0.02438339963555336,293,,,,,
29,0.019600223749876022,294,,,,,
29,0.01097299437969923,295,,,,,
29,0.014307413250207901,296,,,,,
29,0.033360932022333145,297,,,,,
29,0.016829462721943855,298,,,,,
29,0.00887820404022932,299,,,,,
,,58,0.0010024666553363204,,,,
,,59,0.0007228353060781956,,,,
29,,299,,0.0009465403854846954,,,
29,,299,,,0.984375,0.018868211656808853,0.984375
