csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
3.890273094177246,0,0,,,,,
3.6657650470733643,1,0,,,,,
3.5264999866485596,2,0,,,,,
3.5876872539520264,3,0,,,,,
3.353626012802124,4,0,,,,,
3.0219926834106445,5,0,,,,,
2.9582085609436035,6,0,,,,,
2.8428149223327637,7,0,,,,,
2.4203460216522217,8,0,,,,,
2.9376118183135986,9,0,,,,,
2.652017831802368,10,0,,,,,
2.8978805541992188,11,0,,,,,
2.324962854385376,12,0,,,,,
2.6023175716400146,13,0,,,,,
2.5664703845977783,14,0,,,,,
2.367719888687134,15,0,,,,,
2.2177505493164062,16,0,,,,,
2.1095614433288574,17,0,,,,,
2.3928439617156982,18,0,,,,,
2.0258946418762207,19,0,,,,,
2.204723358154297,20,0,,,,,
2.108386278152466,21,0,,,,,
2.129969596862793,22,0,,,,,
1.8985258340835571,23,0,,,,,
1.9658900499343872,24,0,,,,,
1.8420268297195435,25,0,,,,,
1.9283186197280884,26,0,,,,,
1.8147940635681152,27,0,,,,,
2.069600820541382,28,0,,,,,
1.7435919046401978,29,0,,,,,
2.1600663661956787,30,0,,,,,
1.7832611799240112,31,0,,,,,
1.6988999843597412,32,0,,,,,
1.6274577379226685,33,0,,,,,
1.5934922695159912,34,0,,,,,
1.4834823608398438,35,0,,,,,
1.572843074798584,36,0,,,,,
1.7299370765686035,37,0,,,,,
1.5185438394546509,38,0,,,,,
1.8426225185394287,39,0,,,,,
,0,,1.3403589725494385,,,,
,1,,1.1984519958496094,,,,
,2,,1.7074605226516724,,,,
,3,,1.1323530673980713,,,,
,4,,1.3213467597961426,,,,
,39,0,,1.3399943113327026,,,
,39,0,,,0.0,2.326967239379883,0.0
1.6550127267837524,40,1,,,,,
1.8234976530075073,41,1,,,,,
1.6824179887771606,42,1,,,,,
1.562848687171936,43,1,,,,,
1.4142467975616455,44,1,,,,,
1.7798576354980469,45,1,,,,,
1.3927308320999146,46,1,,,,,
1.5045101642608643,47,1,,,,,
1.3746923208236694,48,1,,,,,
1.438765048980713,49,1,,,,,
1.471569538116455,50,1,,,,,
1.44206964969635,51,1,,,,,
1.3656073808670044,52,1,,,,,
1.4369022846221924,53,1,,,,,
1.5584373474121094,54,1,,,,,
1.4120283126831055,55,1,,,,,
1.2004503011703491,56,1,,,,,
1.2893879413604736,57,1,,,,,
1.283258080482483,58,1,,,,,
1.5195691585540771,59,1,,,,,
1.62489652633667,60,1,,,,,
1.2443745136260986,61,1,,,,,
1.6265591382980347,62,1,,,,,
1.5458126068115234,63,1,,,,,
1.37705659866333,64,1,,,,,
1.366357445716858,65,1,,,,,
1.3595367670059204,66,1,,,,,
1.5167509317398071,67,1,,,,,
1.3972729444503784,68,1,,,,,
1.3938541412353516,69,1,,,,,
1.398354172706604,70,1,,,,,
1.3149807453155518,71,1,,,,,
1.205306887626648,72,1,,,,,
1.4830628633499146,73,1,,,,,
1.568415641784668,74,1,,,,,
1.2568665742874146,75,1,,,,,
1.2037800550460815,76,1,,,,,
1.2426402568817139,77,1,,,,,
1.2596049308776855,78,1,,,,,
1.4590892791748047,79,1,,,,,
,5,,1.0049681663513184,,,,
,6,,0.8840677738189697,,,,
,7,,1.251968502998352,,,,
,8,,0.8323825597763062,,,,
,9,,0.9867942333221436,,,,
,79,1,,0.9920362234115601,,,
,79,1,,,0.0,1.4363110065460205,0.0
1.2799599170684814,80,2,,,,,
1.116023063659668,81,2,,,,,
1.1599762439727783,82,2,,,,,
1.2150195837020874,83,2,,,,,
1.5696481466293335,84,2,,,,,
1.1694692373275757,85,2,,,,,
1.3285777568817139,86,2,,,,,
1.2566686868667603,87,2,,,,,
1.3450636863708496,88,2,,,,,
1.1271929740905762,89,2,,,,,
1.2827173471450806,90,2,,,,,
1.287987232208252,91,2,,,,,
1.2923322916030884,92,2,,,,,
1.1750646829605103,93,2,,,,,
1.0916870832443237,94,2,,,,,
1.5776480436325073,95,2,,,,,
1.3947020769119263,96,2,,,,,
1.1438289880752563,97,2,,,,,
1.1136471033096313,98,2,,,,,
1.054025411605835,99,2,,,,,
1.2647199630737305,100,2,,,,,
1.1656657457351685,101,2,,,,,
1.243024230003357,102,2,,,,,
1.3773726224899292,103,2,,,,,
1.0502079725265503,104,2,,,,,
1.127999186515808,105,2,,,,,
1.2908523082733154,106,2,,,,,
0.9694828391075134,107,2,,,,,
1.135689616203308,108,2,,,,,
1.092325210571289,109,2,,,,,
1.1648114919662476,110,2,,,,,
