step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
0,2.780531167984009,0,,,,,
1,2.484008312225342,0,,,,,
2,2.2013418674468994,0,,,,,
3,2.0976638793945312,0,,,,,
4,2.0266358852386475,0,,,,,
5,1.9004720449447632,0,,,,,
6,1.8130316734313965,0,,,,,
7,1.7830761671066284,0,,,,,
8,1.7487881183624268,0,,,,,
9,1.714614987373352,0,,,,,
10,1.6431570053100586,0,,,,,
11,1.576228380203247,0,,,,,
12,1.551151990890503,0,,,,,
13,1.5168710947036743,0,,,,,
14,1.4802058935165405,0,,,,,
15,1.430490493774414,0,,,,,
16,1.4230554103851318,0,,,,,
17,1.3447864055633545,0,,,,,
18,1.3283488750457764,0,,,,,
19,1.302490472793579,0,,,,,
0,,,0.9029440879821777,,,,
1,,,0.8959096670150757,,,,
2,,,0.9898899793624878,,,,
19,,0,,0.9175194501876831,,,
19,,0,,,1.7573473453521729,0.0,0.0
20,1.2624914646148682,1,,,,,
21,1.1627522706985474,1,,,,,
22,1.175545573234558,1,,,,,
23,1.1284799575805664,1,,,,,
24,1.1393208503723145,1,,,,,
25,1.0948143005371094,1,,,,,
26,1.0128700733184814,1,,,,,
27,1.016502022743225,1,,,,,
28,0.9564599394798279,1,,,,,
29,0.9541155695915222,1,,,,,
30,0.9619996547698975,1,,,,,
31,0.8470787405967712,1,,,,,
32,0.868656575679779,1,,,,,
33,0.8976082801818848,1,,,,,
34,0.809084415435791,1,,,,,
35,0.7885915637016296,1,,,,,
36,0.8190878629684448,1,,,,,
37,0.7146661281585693,1,,,,,
38,0.7252728939056396,1,,,,,
39,0.7088707089424133,1,,,,,
3,,,0.542668879032135,,,,
4,,,0.5300235748291016,,,,
5,,,0.6097802519798279,,,,
39,,1,,0.5510330200195312,,,
39,,1,,,0.95221346616745,0.0,0.0
40,0.6847250461578369,2,,,,,
41,0.6795915961265564,2,,,,,
42,0.6048161387443542,2,,,,,
43,0.6335191130638123,2,,,,,
44,0.6967455148696899,2,,,,,
45,0.5719009637832642,2,,,,,
46,0.5836655497550964,2,,,,,
47,0.6034836769104004,2,,,,,
48,0.5829197764396667,2,,,,,
49,0.6001206636428833,2,,,,,
50,0.553726851940155,2,,,,,
51,0.5067023038864136,2,,,,,
52,0.5260699391365051,2,,,,,
53,0.44974300265312195,2,,,,,
54,0.4766847491264343,2,,,,,
55,0.46778351068496704,2,,,,,
56,0.43760520219802856,2,,,,,
57,0.4492020606994629,2,,,,,
58,0.4483225345611572,2,,,,,
59,0.4183669686317444,2,,,,,
6,,,0.29594677686691284,,,,
7,,,0.283953458070755,,,,
8,,,0.375991553068161,,,,
59,,2,,0.3071584105491638,,,
59,,2,,,0.5487848520278931,0.0,0.013541665859520435
60,0.4142327308654785,3,,,,,
61,0.4340965747833252,3,,,,,
62,0.39994627237319946,3,,,,,
63,0.37977227568626404,3,,,,,
64,0.3353644609451294,3,,,,,
65,0.3636504113674164,3,,,,,
66,0.3211316466331482,3,,,,,
67,0.35831302404403687,3,,,,,
68,0.3318473696708679,3,,,,,
69,0.3292580544948578,3,,,,,
70,0.3220607042312622,3,,,,,
71,0.33505555987358093,3,,,,,
72,0.2804413139820099,3,,,,,
73,0.2939748764038086,3,,,,,
74,0.32610756158828735,3,,,,,
75,0.2758508622646332,3,,,,,
76,0.28717514872550964,3,,,,,
77,0.2506064772605896,3,,,,,
78,0.2617722749710083,3,,,,,
79,0.26511141657829285,3,,,,,
9,,,0.16085955500602722,,,,
10,,,0.15362036228179932,,,,
11,,,0.2383531779050827,,,,
79,,3,,0.17346259951591492,,,
79,,3,,,0.3282884359359741,0.20937497913837433,0.33645832538604736
80,0.22998949885368347,4,,,,,
81,0.26203033328056335,4,,,,,
82,0.2816005051136017,4,,,,,
83,0.2508919835090637,4,,,,,
84,0.26630282402038574,4,,,,,
85,0.20940843224525452,4,,,,,
86,0.23979386687278748,4,,,,,
87,0.2351723313331604,4,,,,,
88,0.19093042612075806,4,,,,,
89,0.23461736738681793,4,,,,,
90,0.2162695676088333,4,,,,,
91,0.21954502165317535,4,,,,,
92,0.21531344950199127,4,,,,,
93,0.21103861927986145,4,,,,,
94,0.21753543615341187,4,,,,,
95,0.19175118207931519,4,,,,,
96,0.21185849606990814,4,,,,,
97,0.2267725169658661,4,,,,,
98,0.22605496644973755,4,,,,,
99,0.1985553801059723,4,,,,,
12,,,0.11828598380088806,,,,
13,,,0.11065307259559631,,,,
14,,,0.17755058407783508,,,,
99,,4,,0.12708573043346405,,,
99,,4,,,0.22677162289619446,0.29479166865348816,0.4114583432674408
100,0.19042536616325378,5,,,,,
101,0.17687447369098663,5,,,,,
102,0.21763397753238678,5,,,,,
103,0.17847715318202972,5,,,,,
104,0.19201381504535675,5,,,,,
105,0.18628326058387756,5,,,,,
106,0.16649925708770752,5,,,,,
107,0.18432870507240295,5,,,,,
108,0.15751801431179047,5,,,,,
109,0.18312865495681763,5,,,,,
110,0.148361936211586,5,,,,,
111,0.17439837753772736,5,,,,,
112,0.20148617029190063,5,,,,,
113,0.17787396907806396,5,,,,,
114,0.17368058860301971,5,,,,,
115,0.1713746190071106,5,,,,,
116,0.14628227055072784,5,,,,,
117,0.19191327691078186,5,,,,,
118,0.14970821142196655,5,,,,,
119,0.10141932964324951,5,,,,,
15,,,0.09551012516021729,,,,
16,,,0.08977356553077698,,,,
