csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/micro,csv-train_loss_epoch,csv-accuracy/none
,,9,0.0381469763815403,,,,
,0,79,,0.09793299436569214,,,
,0,79,,,0.5142045617103577,0.7944425940513611,0.5142045617103577
0.12676651775836945,1,80,,,,,
0.17390131950378418,1,81,,,,,
0.15259596705436707,1,82,,,,,
0.14448121190071106,1,83,,,,,
0.14967277646064758,1,84,,,,,
0.2324409782886505,1,85,,,,,
0.16027191281318665,1,86,,,,,
0.11049617826938629,1,87,,,,,
0.1717459112405777,1,88,,,,,
0.1834484189748764,1,89,,,,,
0.1612388789653778,1,90,,,,,
0.18889598548412323,1,91,,,,,
0.09401639550924301,1,92,,,,,
0.119781494140625,1,93,,,,,
0.12963297963142395,1,94,,,,,
0.09811240434646606,1,95,,,,,
0.17650483548641205,1,96,,,,,
0.13477325439453125,1,97,,,,,
0.13712522387504578,1,98,,,,,
0.11587312817573547,1,99,,,,,
0.12647095322608948,1,100,,,,,
0.12858445942401886,1,101,,,,,
0.12759838998317719,1,102,,,,,
0.0723571926355362,1,103,,,,,
0.08870764076709747,1,104,,,,,
0.09722031652927399,1,105,,,,,
0.0871700644493103,1,106,,,,,
0.08352489769458771,1,107,,,,,
0.08050808310508728,1,108,,,,,
0.10820583999156952,1,109,,,,,
0.11489402502775192,1,110,,,,,
0.06915165483951569,1,111,,,,,
0.12678615748882294,1,112,,,,,
0.09823581576347351,1,113,,,,,
0.07985284924507141,1,114,,,,,
0.0672835111618042,1,115,,,,,
0.04784184694290161,1,116,,,,,
0.04977576434612274,1,117,,,,,
0.05383067950606346,1,118,,,,,
0.06478238850831985,1,119,,,,,
0.06393901258707047,1,120,,,,,
0.11473852396011353,1,121,,,,,
0.04674346745014191,1,122,,,,,
0.048708248883485794,1,123,,,,,
0.05495250225067139,1,124,,,,,
0.07108648121356964,1,125,,,,,
0.05956472456455231,1,126,,,,,
0.09000744670629501,1,127,,,,,
0.08750610798597336,1,128,,,,,
0.03988731652498245,1,129,,,,,
0.08294939249753952,1,130,,,,,
0.05982599034905434,1,131,,,,,
0.05223066359758377,1,132,,,,,
0.05297674983739853,1,133,,,,,
0.06068618968129158,1,134,,,,,
0.042016517370939255,1,135,,,,,
0.10942528396844864,1,136,,,,,
0.041780661791563034,1,137,,,,,
0.0426609143614769,1,138,,,,,
0.04362780973315239,1,139,,,,,
0.04665541276335716,1,140,,,,,
0.03503203019499779,1,141,,,,,
0.12810608744621277,1,142,,,,,
0.12596732378005981,1,143,,,,,
0.07827906310558319,1,144,,,,,
0.0806121826171875,1,145,,,,,
0.06674268841743469,1,146,,,,,
0.048182412981987,1,147,,,,,
0.07054795324802399,1,148,,,,,
0.05144110321998596,1,149,,,,,
0.04178975895047188,1,150,,,,,
0.052353937178850174,1,151,,,,,
0.03397233784198761,1,152,,,,,
0.0954383984208107,1,153,,,,,
0.04737290367484093,1,154,,,,,
0.051521096378564835,1,155,,,,,
0.05457109957933426,1,156,,,,,
0.03551889583468437,1,157,,,,,
0.04384752735495567,1,158,,,,,
0.03372456878423691,1,159,,,,,
,,10,0.11181247234344482,,,,
,,11,0.07906405627727509,,,,
,,12,0.03464054688811302,,,,
,,13,0.06194288656115532,,,,
,,14,0.009253589436411858,,,,
,,15,0.03558143600821495,,,,
,,16,0.033166054636240005,,,,
,,17,0.010495326481759548,,,,
,,18,0.03223105147480965,,,,
,,19,0.009153638035058975,,,,
,1,159,,0.041734106838703156,,,
,1,159,,,0.7585227489471436,0.09026937186717987,0.7585227489471436
0.040443334728479385,2,160,,,,,
0.06014949083328247,2,161,,,,,
0.06281260401010513,2,162,,,,,
0.030513860285282135,2,163,,,,,
0.06815989315509796,2,164,,,,,
0.03513230010867119,2,165,,,,,
0.07258620858192444,2,166,,,,,
0.11460795998573303,2,167,,,,,
0.08477619290351868,2,168,,,,,
0.0973818451166153,2,169,,,,,
0.034933652728796005,2,170,,,,,
0.02947469986975193,2,171,,,,,
0.03758079558610916,2,172,,,,,
0.042307205498218536,2,173,,,,,
0.024326542392373085,2,174,,,,,
0.028709877282381058,2,175,,,,,
0.02590411715209484,2,176,,,,,
0.05677027255296707,2,177,,,,,
0.024062728509306908,2,178,,,,,
0.06108149141073227,2,179,,,,,
0.04440680891275406,2,180,,,,,
0.02661009132862091,2,181,,,,,
0.0580996572971344,2,182,,,,,
0.03264247253537178,2,183,,,,,
0.04432857781648636,2,184,,,,,
0.029567427933216095,2,185,,,,,
0.03293062746524811,2,186,,,,,
0.05460207909345627,2,187,,,,,
0.05998247116804123,2,188,,,,,
0.05273275077342987,2,189,,,,,
0.03067498467862606,2,190,,,,,
0.018455060198903084,2,191,,,,,
0.037565167993307114,2,192,,,,,
0.06315092742443085,2,193,,,,,
0.03075140342116356,2,194,,,,,
0.020778853446245193,2,195,,,,,
0.03965511918067932,2,196,,,,,
0.02597779594361782,2,197,,,,,
0.052479926496744156,2,198,,,,,
0.027079517021775246,2,199,,,,,
0.05566693842411041,2,200,,,,,
0.027331670746207237,2,201,,,,,
0.024699361994862556,2,202,,,,,
0.03211995214223862,2,203,,,,,
0.04569097235798836,2,204,,,,,
0.04232656955718994,2,205,,,,,
0.026959804818034172,2,206,,,,,
0.062353357672691345,2,207,,,,,
0.04183950275182724,2,208,,,,,
0.047609686851501465,2,209,,,,,
0.018646379932761192,2,210,,,,,
0.016606109216809273,2,211,,,,,
0.018563169986009598,2,212,,,,,
0.04062213748693466,2,213,,,,,
0.029751600697636604,2,214,,,,,
0.04964596405625343,2,215,,,,,
0.05821482092142105,2,216,,,,,
0.04323771968483925,2,217,,,,,
0.012596425600349903,2,218,,,,,
0.04032968729734421,2,219,,,,,
0.02284173294901848,2,220,,,,,
0.04651464894413948,2,221,,,,,
0.022380592301487923,2,222,,,,,
0.018730908632278442,2,223,,,,,
0.039142102003097534,2,224,,,,,
0.03804605454206467,2,225,,,,,
0.05840883031487465,2,226,,,,,
0.04554838687181473,2,227,,,,,
0.021620476618409157,2,228,,,,,
0.030293164774775505,2,229,,,,,
0.02243497036397457,2,230,,,,,
0.028295103460550308,2,231,,,,,
0.017002291977405548,2,232,,,,,
0.013638338074088097,2,233,,,,,
0.04480162262916565,2,234,,,,,
0.09801001846790314,2,235,,,,,
0.026471475139260292,2,236,,,,,
0.025391902774572372,2,237,,,,,
0.024785686284303665,2,238,,,,,
0.01580849476158619,2,239,,,,,
,,20,0.07098125666379929,,,,
,,21,0.04099259525537491,,,,
,,22,0.02214866690337658,,,,
,,23,0.04093588516116142,,,,
,,24,0.003699241206049919,,,,
,,25,0.021852903068065643,,,,
,,26,0.02357388660311699,,,,
,,27,0.003683494171127677,,,,
,,28,0.01879015937447548,,,,
,,29,0.0031993768643587828,,,,
,2,239,,0.024985749274492264,,,
,2,239,,,0.9034090638160706,0.040114566683769226,0.9034090638160706
0.02801097184419632,3,240,,,,,
0.02480846457183361,3,241,,,,,
0.013637046329677105,3,242,,,,,
0.021259281784296036,3,243,,,,,
0.04336937516927719,3,244,,,,,
0.032445717602968216,3,245,,,,,
0.013541419059038162,3,246,,,,,
0.021818632259964943,3,247,,,,,
0.03912011906504631,3,248,,,,,
0.01759766973555088,3,249,,,,,
0.053483858704566956,3,250,,,,,
0.02841062843799591,3,251,,,,,
0.018872005864977837,3,252,,,,,
0.051419876515865326,3,253,,,,,
0.02708769217133522,3,254,,,,,
0.0211108960211277,3,255,,,,,
0.015452047809958458,3,256,,,,,
0.036689769476652145,3,257,,,,,
0.029179668053984642,3,258,,,,,
0.019189389422535896,3,259,,,,,
0.035576995462179184,3,260,,,,,
0.01364119816571474,3,261,,,,,
0.04850950837135315,3,262,,,,,
0.02047147788107395,3,263,,,,,
0.01749151572585106,3,264,,,,,
0.012229833751916885,3,265,,,,,
0.03703225031495094,3,266,,,,,
0.009300724603235722,3,267,,,,,
0.035850875079631805,3,268,,,,,
0.072907455265522,3,269,,,,,
0.01357654482126236,3,270,,,,,
0.01805230602622032,3,271,,,,,
0.018196409568190575,3,272,,,,,
0.06529327481985092,3,273,,,,,
0.016130216419696808,3,274,,,,,
0.031881336122751236,3,275,,,,,
0.016122015193104744,3,276,,,,,
0.011282424442470074,3,277,,,,,
0.02669356018304825,3,278,,,,,
0.03231024742126465,3,279,,,,,
0.022714877501130104,3,280,,,,,
0.08212511986494064,3,281,,,,,
0.05106441304087639,3,282,,,,,
0.010371536947786808,3,283,,,,,
0.0122400913387537,3,284,,,,,
0.02544543705880642,3,285,,,,,
0.05663534253835678,3,286,,,,,
0.03333393111824989,3,287,,,,,
0.028291068971157074,3,288,,,,,
0.025667648762464523,3,289,,,,,
0.012973698787391186,3,290,,,,,
0.014055793173611164,3,291,,,,,
0.017791129648685455,3,292,,,,,
0.030933009460568428,3,293,,,,,
0.01585780642926693,3,294,,,,,
0.028514347970485687,3,295,,,,,
0.017144015058875084,3,296,,,,,
0.01259169913828373,3,297,,,,,
0.015228934586048126,3,298,,,,,
0.02253151312470436,3,299,,,,,
0.012328261509537697,3,300,,,,,
0.025751560926437378,3,301,,,,,
0.02284296229481697,3,302,,,,,
0.03520159795880318,3,303,,,,,
0.02121252939105034,3,304,,,,,
0.014509504660964012,3,305,,,,,
0.05539514869451523,3,306,,,,,
0.03639926388859749,3,307,,,,,
0.01950155757367611,3,308,,,,,
0.025209788233041763,3,309,,,,,
0.04135103151202202,3,310,,,,,
0.013424864038825035,3,311,,,,,
0.014456559903919697,3,312,,,,,
0.031442657113075256,3,313,,,,,
0.028753003105521202,3,314,,,,,
0.009044458158314228,3,315,,,,,
0.009522434324026108,3,316,,,,,
0.0447731614112854,3,317,,,,,
0.007347486447542906,3,318,,,,,
0.011569444090127945,3,319,,,,,
,,30,0.04757118225097656,,,,
,,31,0.022517018020153046,,,,
,,32,0.015774916857481003,,,,
,,33,0.029874494299292564,,,,
,,34,0.001186138135381043,,,,
,,35,0.014931822195649147,,,,
,,36,0.016394609585404396,,,,
,,37,0.0011024025734513998,,,,
,,38,0.011777492240071297,,,,
,,39,0.0008832261082716286,,,,
,3,319,,0.016201330348849297,,,
,3,319,,,0.9460227489471436,0.026557544246315956,0.9460227489471436
0.017123375087976456,4,320,,,,,
0.020476127043366432,4,321,,,,,
0.008839789777994156,4,322,,,,,
0.03210660070180893,4,323,,,,,
0.01677853614091873,4,324,,,,,
0.014541571959853172,4,325,,,,,
0.023265551775693893,4,326,,,,,
0.025072705000638962,4,327,,,,,
0.008121267892420292,4,328,,,,,
0.006694283336400986,4,329,,,,,
0.046192772686481476,4,330,,,,,
0.012336148880422115,4,331,,,,,
0.01224035955965519,4,332,,,,,
0.0063734762370586395,4,333,,,,,
0.034000176936388016,4,334,,,,,
0.009739289991557598,4,335,,,,,
0.038173675537109375,4,336,,,,,
0.019490579143166542,4,337,,,,,
0.016565091907978058,4,338,,,,,
0.023447973653674126,4,339,,,,,
0.037711843848228455,4,340,,,,,
0.049064263701438904,4,341,,,,,
0.005227074958384037,4,342,,,,,
0.029360007494688034,4,343,,,,,
0.027440374717116356,4,344,,,,,
0.03952580690383911,4,345,,,,,
0.012448984198272228,4,346,,,,,
0.009173582307994366,4,347,,,,,
0.00909024104475975,4,348,,,,,
0.0275807436555624,4,349,,,,,
0.015264753252267838,4,350,,,,,
0.028737355023622513,4,351,,,,,
0.01009426824748516,4,352,,,,,
0.015739405527710915,4,353,,,,,
0.006615304388105869,4,354,,,,,
0.010052254423499107,4,355,,,,,
0.009552264586091042,4,356,,,,,
0.026076003909111023,4,357,,,,,
0.026482686400413513,4,358,,,,,
0.018518632277846336,4,359,,,,,
0.015259822830557823,4,360,,,,,
0.009136824868619442,4,361,,,,,
0.008114960975944996,4,362,,,,,
0.007984884083271027,4,363,,,,,
0.023455338552594185,4,364,,,,,
0.046730369329452515,4,365,,,,,
0.022456131875514984,4,366,,,,,
0.015987738966941833,4,367,,,,,
0.028737524524331093,4,368,,,,,
0.022578902542591095,4,369,,,,,
0.017642438411712646,4,370,,,,,
0.011999670416116714,4,371,,,,,
0.013594494201242924,4,372,,,,,
0.02246016263961792,4,373,,,,,
0.006900635082274675,4,374,,,,,
0.01027866080403328,4,375,,,,,
0.0065026613883674145,4,376,,,,,
0.00564454635605216,4,377,,,,,
0.007374405860900879,4,378,,,,,
0.015106850303709507,4,379,,,,,
0.050160158425569534,4,380,,,,,
0.028569895774126053,4,381,,,,,
0.0043042809702456,4,382,,,,,
0.03117755427956581,4,383,,,,,
0.030488982796669006,4,384,,,,,
0.008291155099868774,4,385,,,,,
0.007401688955724239,4,386,,,,,
0.010639222338795662,4,387,,,,,
0.008091098628938198,4,388,,,,,
0.03982163220643997,4,389,,,,,
0.011375298723578453,4,390,,,,,
0.01980527676641941,4,391,,,,,
0.06571798026561737,4,392,,,,,
0.00782962515950203,4,393,,,,,
0.007200409658253193,4,394,,,,,
0.00517606595531106,4,395,,,,,
0.01686602458357811,4,396,,,,,
0.02151181548833847,4,397,,,,,
0.01721097342669964,4,398,,,,,
0.012725426815450191,4,399,,,,,
,,40,0.037500329315662384,,,,
,,41,0.023258255794644356,,,,
,,42,0.012049756944179535,,,,
,,43,0.025277607142925262,,,,
,,44,0.0018742358079180121,,,,
,,45,0.013593582436442375,,,,
,,46,0.013788026757538319,,,,
,,47,0.002358858473598957,,,,
,,48,0.009320257231593132,,,,
,,49,0.0020405370742082596,,,,
,4,399,,0.01410614512860775,,,
,4,399,,,0.8721590638160706,0.019095584750175476,0.8721590638160706
0.022384444251656532,5,400,,,,,
0.017133137211203575,5,401,,,,,
0.028946183621883392,5,402,,,,,
0.012304511852562428,5,403,,,,,
0.004623446613550186,5,404,,,,,
0.017302831634879112,5,405,,,,,
0.014935989864170551,5,406,,,,,
0.040816664695739746,5,407,,,,,
0.010341191664338112,5,408,,,,,
0.00699981302022934,5,409,,,,,
0.01774180307984352,5,410,,,,,
0.008037694729864597,5,411,,,,,
0.004973838105797768,5,412,,,,,
0.015236149542033672,5,413,,,,,
0.01359606720507145,5,414,,,,,
0.003749380586668849,5,415,,,,,
0.01113806664943695,5,416,,,,,
0.024020135402679443,5,417,,,,,
0.029374396428465843,5,418,,,,,
0.0073075308464467525,5,419,,,,,
0.01982981711626053,5,420,,,,,
0.02125420980155468,5,421,,,,,
0.008934666402637959,5,422,,,,,
0.006829616613686085,5,423,,,,,
0.010312609374523163,5,424,,,,,
0.004825024865567684,5,425,,,,,
0.003245075698941946,5,426,,,,,
0.004494308028370142,5,427,,,,,
0.013827876187860966,5,428,,,,,
0.02120460569858551,5,429,,,,,
0.03411654010415077,5,430,,,,,
0.007498147897422314,5,431,,,,,
0.018518995493650436,5,432,,,,,
0.005371004343032837,5,433,,,,,
0.018885472789406776,5,434,,,,,
0.007182198576629162,5,435,,,,,
0.0018656556494534016,5,436,,,,,
0.011062673293054104,5,437,,,,,
0.0037811007350683212,5,438,,,,,
0.02554389089345932,5,439,,,,,
0.006285556126385927,5,440,,,,,
0.020513683557510376,5,441,,,,,
0.004385943058878183,5,442,,,,,
0.003685035277158022,5,443,,,,,
0.05931878089904785,5,444,,,,,
0.006302735768258572,5,445,,,,,
0.004005216993391514,5,446,,,,,
0.043495647609233856,5,447,,,,,
0.019548123702406883,5,448,,,,,
0.0031259851530194283,5,449,,,,,
0.023798752576112747,5,450,,,,,
0.018563363701105118,5,451,,,,,
0.012378569692373276,5,452,,,,,
0.008074813522398472,5,453,,,,,
0.015439104288816452,5,454,,,,,
0.008644486777484417,5,455,,,,,
0.005340792238712311,5,456,,,,,
0.006790759041905403,5,457,,,,,
0.01758577860891819,5,458,,,,,
0.022410430014133453,5,459,,,,,
0.00799307506531477,5,460,,,,,
0.005743648856878281,5,461,,,,,
0.039765287190675735,5,462,,,,,
0.019198229536414146,5,463,,,,,
0.013504203408956528,5,464,,,,,
0.012771613895893097,5,465,,,,,
0.004582986235618591,5,466,,,,,
0.003030663589015603,5,467,,,,,
0.005995124578475952,5,468,,,,,
0.016961146146059036,5,469,,,,,
0.0077652703039348125,5,470,,,,,
0.0029226941987872124,5,471,,,,,
0.0032867081463336945,5,472,,,,,
0.004277282394468784,5,473,,,,,
0.005746352486312389,5,474,,,,,
0.004140244796872139,5,475,,,,,
0.014436682686209679,5,476,,,,,
0.023494543507695198,5,477,,,,,
0.005891771055757999,5,478,,,,,
0.0018752994947135448,5,479,,,,,
,,50,0.03415326401591301,,,,
,,51,0.017821580171585083,,,,
,,52,0.010409217327833176,,,,
,,53,0.020443327724933624,,,,
,,54,0.00019236927619203925,,,,
,,55,0.01258158590644598,,,,
,,56,0.011043566279113293,,,,
,,57,0.0005153718520887196,,,,
,,58,0.007987089455127716,,,,
,,59,0.00041294132824987173,,,,
,5,479,,0.011556031182408333,,,
,5,479,,,0.9460227489471436,0.013407791033387184,0.9460227489471436
0.003751293756067753,6,480,,,,,
0.025884822010993958,6,481,,,,,
0.02081882767379284,6,482,,,,,
0.0025105676613748074,6,483,,,,,
0.01651717722415924,6,484,,,,,
0.01613420434296131,6,485,,,,,
0.026840083301067352,6,486,,,,,
0.01451211515814066,6,487,,,,,
0.029590677469968796,6,488,,,,,
0.0027150495443493128,6,489,,,,,
0.006732689216732979,6,490,,,,,
0.013458807952702045,6,491,,,,,
0.017115090042352676,6,492,,,,,
0.003918573725968599,6,493,,,,,
0.03316802904009819,6,494,,,,,
0.007503320928663015,6,495,,,,,
0.004206598270684481,6,496,,,,,
0.0088572446256876,6,497,,,,,
0.02053050696849823,6,498,,,,,
0.004699135199189186,6,499,,,,,
0.019034357741475105,6,500,,,,,
0.0035056541673839092,6,501,,,,,
0.02025984413921833,6,502,,,,,
0.026138650253415108,6,503,,,,,
0.009258151985704899,6,504,,,,,
0.02259577065706253,6,505,,,,,
0.026477687060832977,6,506,,,,,
0.004819764755666256,6,507,,,,,
0.00668711680918932,6,508,,,,,
0.005068518221378326,6,509,,,,,
0.003657442983239889,6,510,,,,,
0.006243916228413582,6,511,,,,,
0.003805108368396759,6,512,,,,,
0.004776249174028635,6,513,,,,,
0.006578684318810701,6,514,,,,,
0.0036207521334290504,6,515,,,,,
0.014931682497262955,6,516,,,,,
0.008047944866120815,6,517,,,,,
0.005072747357189655,6,518,,,,,
0.011300772428512573,6,519,,,,,
0.009214936755597591,6,520,,,,,
0.002142944373190403,6,521,,,,,
0.005388190504163504,6,522,,,,,
0.01477568969130516,6,523,,,,,
0.038250796496868134,6,524,,,,,
0.018805472180247307,6,525,,,,,
0.011661678552627563,6,526,,,,,
0.018759392201900482,6,527,,,,,
0.013332140631973743,6,528,,,,,
0.001815528143197298,6,529,,,,,
0.01632767543196678,6,530,,,,,
0.01035979762673378,6,531,,,,,
0.015234434977173805,6,532,,,,,
0.015050508081912994,6,533,,,,,
0.009700070135295391,6,534,,,,,
0.004232393577694893,6,535,,,,,
0.00403233477845788,6,536,,,,,
0.010837720707058907,6,537,,,,,
0.005793777294456959,6,538,,,,,
0.008537743240594864,6,539,,,,,
0.0116974962875247,6,540,,,,,
0.005407229997217655,6,541,,,,,
0.017496779561042786,6,542,,,,,
0.01133658830076456,6,543,,,,,
0.01317687053233385,6,544,,,,,
0.010427171364426613,6,545,,,,,
0.006320629734545946,6,546,,,,,
0.01822023279964924,6,547,,,,,
0.004949349910020828,6,548,,,,,
0.005635321140289307,6,549,,,,,
0.0037680978421121836,6,550,,,,,
0.010758282616734505,6,551,,,,,
0.010012609884142876,6,552,,,,,
0.012428748421370983,6,553,,,,,
0.007105289958417416,6,554,,,,,
0.012461554259061813,6,555,,,,,
0.0025715066585689783,6,556,,,,,
0.002746296813711524,6,557,,,,,
0.013197299093008041,6,558,,,,,
0.001644777599722147,6,559,,,,,
,,60,0.025401797145605087,,,,
,,61,0.014832212589681149,,,,
,,62,0.007553925737738609,,,,
,,63,0.014529832638800144,,,,
,,64,9.312770271208137e-05,,,,
,,65,0.009702559560537338,,,,
,,66,0.006740719545632601,,,,
,,67,0.00047342857578769326,,,,
,,68,0.005050628446042538,,,,
,,69,0.00012093863188056275,,,,
,6,559,,0.0084499167278409,,,
,6,559,,,0.9460227489471436,0.01133701391518116,0.9460227489471436
0.004606082569807768,7,560,,,,,
0.008349690586328506,7,561,,,,,
0.010212392546236515,7,562,,,,,
0.005215498618781567,7,563,,,,,
0.017425604164600372,7,564,,,,,
0.0024150980170816183,7,565,,,,,
0.008415094576776028,7,566,,,,,
0.0019457964226603508,7,567,,,,,
0.005283379927277565,7,568,,,,,
0.0017746137455105782,7,569,,,,,
0.002125483937561512,7,570,,,,,
0.009058112278580666,7,571,,,,,
0.026097390800714493,7,572,,,,,
0.021844498813152313,7,573,,,,,
0.012018652632832527,7,574,,,,,
0.0027534381952136755,7,575,,,,,
0.0072806947864592075,7,576,,,,,
0.013614661991596222,7,577,,,,,
0.026636073365807533,7,578,,,,,
0.03925778716802597,7,579,,,,,
0.002412137109786272,7,580,,,,,
0.0093328095972538,7,581,,,,,
0.002631749026477337,7,582,,,,,
0.002404475584626198,7,583,,,,,
0.005074518267065287,7,584,,,,,
0.0030171405524015427,7,585,,,,,
0.004173133987933397,7,586,,,,,
0.016838105395436287,7,587,,,,,
0.021509692072868347,7,588,,,,,
0.0028291912749409676,7,589,,,,,
0.0036080076824873686,7,590,,,,,
0.011815294623374939,7,591,,,,,
0.005145808681845665,7,592,,,,,
0.003845881437882781,7,593,,,,,
0.022479912266135216,7,594,,,,,
0.00783846341073513,7,595,,,,,
0.008654110133647919,7,596,,,,,
0.012916283681988716,7,597,,,,,
0.0034902687184512615,7,598,,,,,
0.00392962945625186,7,599,,,,,
0.008571627549827099,7,600,,,,,
0.01017603650689125,7,601,,,,,
0.007792955730110407,7,602,,,,,
0.008667334914207458,7,603,,,,,
0.024227753281593323,7,604,,,,,
0.011589420959353447,7,605,,,,,
0.02040707692503929,7,606,,,,,
0.0050252280198037624,7,607,,,,,
0.001285178354009986,7,608,,,,,
0.01643873192369938,7,609,,,,,
0.019754160195589066,7,610,,,,,
0.004259586334228516,7,611,,,,,
0.010634765960276127,7,612,,,,,
0.022968990728259087,7,613,,,,,
0.0027707775589078665,7,614,,,,,
0.004833378363400698,7,615,,,,,
0.011333100497722626,7,616,,,,,
0.007856644690036774,7,617,,,,,
0.01321551576256752,7,618,,,,,
0.005024489015340805,7,619,,,,,
0.006685025990009308,7,620,,,,,
0.002974678296595812,7,621,,,,,
0.0029281158931553364,7,622,,,,,
0.005849782377481461,7,623,,,,,
0.012891316786408424,7,624,,,,,
0.001072221202775836,7,625,,,,,
0.0015321423998102546,7,626,,,,,
0.0015089584048837423,7,627,,,,,
0.003728377865627408,7,628,,,,,
0.005031853448599577,7,629,,,,,
0.006791924126446247,7,630,,,,,
0.00627946900203824,7,631,,,,,
0.0054648262448608875,7,632,,,,,
0.0005696660373359919,7,633,,,,,
0.016443761065602303,7,634,,,,,
0.00505161564797163,7,635,,,,,
0.002525829942896962,7,636,,,,,
0.0013052828144282103,7,637,,,,,
0.001171507523395121,7,638,,,,,
0.028157733380794525,7,639,,,,,
,,70,0.012913709506392479,,,,
,,71,0.006700672209262848,,,,
,,72,0.004188043996691704,,,,
,,73,0.007787386421114206,,,,
,,74,0.0002558476116973907,,,,
,,75,0.004709507338702679,,,,
,,76,0.004765333142131567,,,,
,,77,0.0004924804670736194,,,,
,,78,0.0031665486749261618,,,,
,,79,0.0002659583988133818,,,,
,7,639,,0.004524548538029194,,,
,7,639,,,0.9488636255264282,0.008938418701291084,0.9488636255264282
0.0025120775680989027,8,640,,,,,
0.0013119998620823026,8,641,,,,,
0.005293005611747503,8,642,,,,,
0.006451070308685303,8,643,,,,,
0.0019932808354496956,8,644,,,,,
0.010479719378054142,8,645,,,,,
0.0021289153955876827,8,646,,,,,
0.00307621737010777,8,647,,,,,
0.002803660463541746,8,648,,,,,
0.0032849821727722883,8,649,,,,,
0.024710044264793396,8,650,,,,,
0.0007078512571752071,8,651,,,,,
0.011613685637712479,8,652,,,,,
0.002869057934731245,8,653,,,,,
0.004781280178576708,8,654,,,,,
0.0005748341791331768,8,655,,,,,
0.017400439828634262,8,656,,,,,
0.02508586086332798,8,657,,,,,
0.0004199611721560359,8,658,,,,,
0.001967126503586769,8,659,,,,,
0.0016913702711462975,8,660,,,,,
0.0036929238121956587,8,661,,,,,
0.005483557935804129,8,662,,,,,
0.0057584322057664394,8,663,,,,,
0.0030983956530690193,8,664,,,,,
0.0023863783571869135,8,665,,,,,
0.002297515282407403,8,666,,,,,
0.017199452966451645,8,667,,,,,
