step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0,3.2354087829589844,0,,,,,
1,3.102888584136963,0,,,,,
2,2.847264528274536,0,,,,,
3,2.8338801860809326,0,,,,,
4,2.51906681060791,0,,,,,
5,2.784114122390747,0,,,,,
6,2.3898518085479736,0,,,,,
7,2.3842103481292725,0,,,,,
8,2.2430059909820557,0,,,,,
9,2.2522592544555664,0,,,,,
0,,,1.6773229837417603,,,,
1,,,1.96213960647583,,,,
2,,,1.6922086477279663,,,,
3,,,1.6963645219802856,,,,
4,,,1.6447906494140625,,,,
5,,,1.7432911396026611,,,,
6,,,1.8389750719070435,,,,
7,,,1.862602949142456,,,,
8,,,1.6004496812820435,,,,
9,,,1.672587513923645,,,,
9,,0,,1.739073395729065,,,
9,,0,,,2.5932083129882812,0.0,0.0
10,2.1504249572753906,1,,,,,
11,1.8934786319732666,1,,,,,
12,1.7855185270309448,1,,,,,
13,2.043963670730591,1,,,,,
14,1.8074357509613037,1,,,,,
15,1.9944292306900024,1,,,,,
16,1.6614896059036255,1,,,,,
17,1.7440128326416016,1,,,,,
18,1.854561686515808,1,,,,,
19,1.705064296722412,1,,,,,
10,,,1.1720699071884155,,,,
11,,,1.400688886642456,,,,
12,,,1.166853666305542,,,,
13,,,1.1998207569122314,,,,
14,,,1.102042317390442,,,,
15,,,1.3024426698684692,,,,
16,,,1.2964011430740356,,,,
17,,,1.3544899225234985,,,,
18,,,1.1151926517486572,,,,
19,,,1.120259404182434,,,,
19,,1,,1.2230260372161865,,,
19,,1,,,1.9337199926376343,0.012500000186264515,0.0
20,2.15979266166687,2,,,,,
21,1.9190394878387451,2,,,,,
22,1.8025126457214355,2,,,,,
23,1.6434270143508911,2,,,,,
24,1.6034302711486816,2,,,,,
25,1.853123426437378,2,,,,,
26,1.434345006942749,2,,,,,
27,1.5512802600860596,2,,,,,
28,1.5013176202774048,2,,,,,
29,1.5208133459091187,2,,,,,
20,,,0.7150935530662537,,,,
21,,,0.9269618988037109,,,,
22,,,0.7385366559028625,,,,
23,,,0.7949758172035217,,,,
24,,,0.6357053518295288,,,,
25,,,0.9570121169090271,,,,
26,,,0.8820236921310425,,,,
27,,,0.901704728603363,,,,
28,,,0.6437085866928101,,,,
29,,,0.6113573312759399,,,,
29,,2,,0.7807079553604126,,,
29,,2,,,1.5540695190429688,0.02500000037252903,0.0
30,1.37874174118042,3,,,,,
31,1.2561016082763672,3,,,,,
32,1.281162142753601,3,,,,,
33,1.411984920501709,3,,,,,
34,1.5256913900375366,3,,,,,
35,1.237241268157959,3,,,,,
36,0.8961985111236572,3,,,,,
37,0.9649346470832825,3,,,,,
38,1.00278639793396,3,,,,,
39,1.0454143285751343,3,,,,,
30,,,0.5211983323097229,,,,
31,,,0.6565311551094055,,,,
32,,,0.5603017807006836,,,,
33,,,0.5967494249343872,,,,
34,,,0.44423729181289673,,,,
35,,,0.7962426543235779,,,,
36,,,0.7303515672683716,,,,
37,,,0.7608124017715454,,,,
38,,,0.3747357130050659,,,,
39,,,0.44137588143348694,,,,
39,,3,,0.5882536172866821,,,
39,,3,,,1.1724857091903687,0.02500000037252903,0.0
40,0.7962540984153748,4,,,,,
41,1.0596956014633179,4,,,,,
42,1.1175576448440552,4,,,,,
43,0.7440707683563232,4,,,,,
44,0.8650125861167908,4,,,,,
45,0.778525173664093,4,,,,,
46,0.8199267387390137,4,,,,,
47,0.6892208456993103,4,,,,,
48,0.6593601107597351,4,,,,,
49,0.5846366882324219,4,,,,,
40,,,0.33203133940696716,,,,
41,,,0.44095149636268616,,,,
42,,,0.3921811282634735,,,,
43,,,0.4324360191822052,,,,
44,,,0.29900771379470825,,,,
45,,,0.6156513094902039,,,,
46,,,0.5265344977378845,,,,
47,,,0.5449486374855042,,,,
48,,,0.20815324783325195,,,,
49,,,0.2342286854982376,,,,
49,,4,,0.4026123881340027,,,
49,,4,,,0.8340932726860046,0.3125,0.1875
50,0.6434285640716553,5,,,,,
51,0.7997804880142212,5,,,,,
52,0.6671278476715088,5,,,,,
53,0.5915263891220093,5,,,,,
54,0.6738840341567993,5,,,,,
55,0.8910366892814636,5,,,,,
56,0.5671467185020447,5,,,,,
57,0.7369437217712402,5,,,,,
58,0.759855329990387,5,,,,,
