csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
5,1.0406136512756348,55,,,,,
5,0.8491953611373901,56,,,,,
5,0.9292561411857605,57,,,,,
5,0.980589747428894,58,,,,,
5,0.7638899087905884,59,,,,,
,,50,0.5184629559516907,,,,
,,51,0.6526974439620972,,,,
,,52,0.48394715785980225,,,,
,,53,0.5699632167816162,,,,
,,54,0.4661363661289215,,,,
,,55,0.7448766827583313,,,,
,,56,0.7010172605514526,,,,
,,57,0.7842290997505188,,,,
,,58,0.33292439579963684,,,,
,,59,0.45434877276420593,,,,
5,,59,,0.5708603262901306,,,
5,,59,,,0.8199067115783691,0.10000000149011612,0.0
6,1.0634922981262207,60,,,,,
6,0.6086505651473999,61,,,,,
6,1.052717685699463,62,,,,,
6,0.7795634865760803,63,,,,,
6,0.7277606725692749,64,,,,,
6,0.7438662648200989,65,,,,,
6,0.804146409034729,66,,,,,
6,0.6086286306381226,67,,,,,
6,0.6655092239379883,68,,,,,
6,0.7791226506233215,69,,,,,
,,60,0.3783074915409088,,,,
,,61,0.5081935524940491,,,,
,,62,0.38515421748161316,,,,
,,63,0.4570399522781372,,,,
,,64,0.33937880396842957,,,,
,,65,0.6133303046226501,,,,
,,66,0.5626924633979797,,,,
,,67,0.6453272700309753,,,,
,,68,0.23420868813991547,,,,
,,69,0.32041507959365845,,,,
6,,69,,0.4444047808647156,,,
6,,69,,,0.7306278944015503,0.10000000149011612,0.012500000186264515
7,0.4834204316139221,70,,,,,
7,0.6360107660293579,71,,,,,
7,0.7957968711853027,72,,,,,
7,0.6152843832969666,73,,,,,
7,0.4841141998767853,74,,,,,
7,0.5074900388717651,75,,,,,
7,0.9198635220527649,76,,,,,
7,0.579751193523407,77,,,,,
7,0.5917606353759766,78,,,,,
7,0.5481157302856445,79,,,,,
,,70,0.298071950674057,,,,
,,71,0.39094269275665283,,,,
,,72,0.30811184644699097,,,,
,,73,0.3710263669490814,,,,
,,74,0.2499324232339859,,,,
,,75,0.5428718328475952,,,,
,,76,0.44150838255882263,,,,
,,77,0.5437430143356323,,,,
,,78,0.15104889869689941,,,,
,,79,0.21734586358070374,,,,
7,,79,,0.3514603078365326,,,
7,,79,,,0.6160686016082764,0.21250000596046448,0.08749999850988388
8,0.5735315680503845,80,,,,,
8,0.41832149028778076,81,,,,,
8,0.46365052461624146,82,,,,,
8,0.6051702499389648,83,,,,,
8,0.472151517868042,84,,,,,
8,0.6159677505493164,85,,,,,
8,0.4392184615135193,86,,,,,
8,0.5133414268493652,87,,,,,
8,0.3450040817260742,88,,,,,
8,0.4281942844390869,89,,,,,
,,80,0.20716196298599243,,,,
,,81,0.28995996713638306,,,,
,,82,0.23640698194503784,,,,
,,83,0.2911597788333893,,,,
,,84,0.18436717987060547,,,,
,,85,0.428402304649353,,,,
,,86,0.3440260589122772,,,,
,,87,0.4111647605895996,,,,
,,88,0.10662514716386795,,,,
,,89,0.15534593164920807,,,,
8,,89,,0.2654620110988617,,,
8,,89,,,0.5172025561332703,0.6625000238418579,0.4375
9,0.4315999746322632,90,,,,,
9,0.6026924848556519,91,,,,,
9,0.39298972487449646,92,,,,,
9,0.6404164433479309,93,,,,,
9,0.46883758902549744,94,,,,,
9,0.4853662848472595,95,,,,,
9,0.3848620057106018,96,,,,,
9,0.34287184476852417,97,,,,,
9,0.32522693276405334,98,,,,,
9,0.3706754744052887,99,,,,,
,,90,0.16246095299720764,,,,
,,91,0.2620372176170349,,,,
,,92,0.20831815898418427,,,,
,,93,0.2595708668231964,,,,
,,94,0.13652430474758148,,,,
,,95,0.36982840299606323,,,,
,,96,0.29917576909065247,,,,
,,97,0.36780405044555664,,,,
,,98,0.083952896296978,,,,
,,99,0.11673370003700256,,,,
9,,99,,0.22664062678813934,,,
9,,99,,,0.43296194076538086,0.699999988079071,0.44999998807907104
10,0.42068108916282654,100,,,,,
10,0.29710569977760315,101,,,,,
10,0.5925237536430359,102,,,,,
10,0.49256470799446106,103,,,,,
10,0.4708678126335144,104,,,,,
10,0.32857662439346313,105,,,,,
10,0.24130883812904358,106,,,,,
10,0.45976805686950684,107,,,,,
10,0.33486634492874146,108,,,,,
10,0.3621237874031067,109,,,,,
,,100,0.12093555182218552,,,,
,,101,0.21619346737861633,,,,
,,102,0.1709020584821701,,,,
,,103,0.254239559173584,,,,
,,104,0.13411615788936615,,,,
,,105,0.3228328824043274,,,,
,,106,0.26706477999687195,,,,
,,107,0.29406702518463135,,,,
,,108,0.07773923128843307,,,,
,,109,0.10431086272001266,,,,
10,,109,,0.1962401568889618,,,
10,,109,,,0.361972451210022,0.762499988079071,0.5874999761581421
11,0.2851599454879761,110,,,,,
11,0.33173224329948425,111,,,,,
11,0.3573543131351471,112,,,,,
11,0.3747929036617279,113,,,,,
11,0.30499938130378723,114,,,,,
11,0.2505074143409729,115,,,,,
11,0.4905587136745453,116,,,,,
11,0.27589181065559387,117,,,,,
11,0.5114431381225586,118,,,,,
11,0.29813453555107117,119,,,,,
,,110,0.10447610169649124,,,,
,,111,0.1988401561975479,,,,
,,112,0.14470960199832916,,,,
,,113,0.24458163976669312,,,,
,,114,0.12343479692935944,,,,
,,115,0.31241917610168457,,,,
,,116,0.2508840560913086,,,,
,,117,0.2845628261566162,,,,
,,118,0.05611521005630493,,,,
,,119,0.08492271602153778,,,,
11,,119,,0.18049463629722595,,,
11,,119,,,0.32178598642349243,0.887499988079071,0.6625000238418579
12,0.22713026404380798,120,,,,,
12,0.12708936631679535,121,,,,,
12,0.32059115171432495,122,,,,,
12,0.36115771532058716,123,,,,,
12,0.16209514439105988,124,,,,,
12,0.22985422611236572,125,,,,,
12,0.3048630356788635,126,,,,,
12,0.31550148129463196,127,,,,,
12,0.19278620183467865,128,,,,,
12,0.3440273404121399,129,,,,,
,,120,0.08671047538518906,,,,
,,121,0.18503545224666595,,,,
,,122,0.13010817766189575,,,,
,,123,0.2247825562953949,,,,
,,124,0.1050674170255661,,,,
,,125,0.29707667231559753,,,,
,,126,0.23211313784122467,,,,
,,127,0.240565225481987,,,,
,,128,0.0545937642455101,,,,
,,129,0.07281611859798431,,,,
12,,129,,0.16288688778877258,,,
12,,129,,,0.2830546498298645,0.949999988079071,0.75
13,0.21453294157981873,130,,,,,
13,0.352115660905838,131,,,,,
13,0.2122144252061844,132,,,,,
13,0.22361619770526886,133,,,,,
13,0.3280043601989746,134,,,,,
13,0.38054990768432617,135,,,,,
13,0.3556841015815735,136,,,,,
13,0.21710020303726196,137,,,,,
13,0.32197749614715576,138,,,,,
13,0.15753063559532166,139,,,,,
,,130,0.08396933227777481,,,,
,,131,0.1832168996334076,,,,
,,132,0.11857447028160095,,,,
,,133,0.17613613605499268,,,,
,,134,0.10502903163433075,,,,
,,135,0.2701415419578552,,,,
,,136,0.22251294553279877,,,,
,,137,0.23677028715610504,,,,
,,138,0.05574317276477814,,,,
,,139,0.07276112586259842,,,,
13,,139,,0.15248550474643707,,,
13,,139,,,0.2571045160293579,0.824999988079071,0.637499988079071
14,0.13681277632713318,140,,,,,
14,0.08347219228744507,141,,,,,
14,0.21792861819267273,142,,,,,
14,0.22873999178409576,143,,,,,
14,0.43821385502815247,144,,,,,
14,0.20230403542518616,145,,,,,
14,0.3122614026069641,146,,,,,
14,0.2761650085449219,147,,,,,
14,0.34872186183929443,148,,,,,
14,0.34486308693885803,149,,,,,
,,140,0.08018577843904495,,,,
,,141,0.1817166656255722,,,,
,,142,0.10701283067464828,,,,
,,143,0.16527621448040009,,,,
,,144,0.09141264855861664,,,,
,,145,0.24774521589279175,,,,
,,146,0.21208249032497406,,,,
,,147,0.22194074094295502,,,,
,,148,0.048026397824287415,,,,
,,149,0.0698719397187233,,,,
14,,149,,0.14252708852291107,,,
14,,149,,,0.24029667675495148,0.887499988079071,0.675000011920929
15,0.19214366376399994,150,,,,,
15,0.11299767345190048,151,,,,,
15,0.24897699058055878,152,,,,,
15,0.2503072917461395,153,,,,,
15,0.0765768364071846,154,,,,,
15,0.25755995512008667,155,,,,,
15,0.20596206188201904,156,,,,,
15,0.13095159828662872,157,,,,,
15,0.23811449110507965,158,,,,,
15,0.2888193130493164,159,,,,,
,,150,0.08261970430612564,,,,
,,151,0.18347585201263428,,,,
,,152,0.10597031563520432,,,,
,,153,0.17663979530334473,,,,
,,154,0.0953555777668953,,,,
,,155,0.23886848986148834,,,,
,,156,0.21703414618968964,,,,
,,157,0.22230182588100433,,,,
,,158,0.04816809669137001,,,,
,,159,0.07620846480131149,,,,
15,,159,,0.1446642279624939,,,
15,,159,,,0.22243157029151917,0.8999999761581421,0.7250000238418579
16,0.11655096709728241,160,,,,,
16,0.1642279475927353,161,,,,,
16,0.37761959433555603,162,,,,,
16,0.17867286503314972,163,,,,,
16,0.23597635328769684,164,,,,,
16,0.1349489390850067,165,,,,,
16,0.18632207810878754,166,,,,,
16,0.30439504981040955,167,,,,,
16,0.1257079839706421,168,,,,,
16,0.17357362806797028,169,,,,,
,,160,0.07562252134084702,,,,
,,161,0.17345617711544037,,,,
,,162,0.09649474173784256,,,,
,,163,0.16718938946723938,,,,
,,164,0.1043311059474945,,,,
,,165,0.23987795412540436,,,,
,,166,0.20960325002670288,,,,
,,167,0.20404264330863953,,,,
,,168,0.03849475458264351,,,,
,,169,0.07883930951356888,,,,
16,,169,,0.1387951672077179,,,
16,,169,,,0.20827558636665344,0.8999999761581421,0.6625000238418579
17,0.15872514247894287,170,,,,,
17,0.26864999532699585,171,,,,,
17,0.12701009213924408,172,,,,,
17,0.22167767584323883,173,,,,,
17,0.19261619448661804,174,,,,,
17,0.1490841954946518,175,,,,,
17,0.1476907730102539,176,,,,,
17,0.1883881390094757,177,,,,,
17,0.3037642240524292,178,,,,,
17,0.20417268574237823,179,,,,,
,,170,0.07541189342737198,,,,
,,171,0.17076200246810913,,,,
,,172,0.08728303760290146,,,,
,,173,0.15898849070072174,,,,
,,174,0.11157815158367157,,,,
,,175,0.22874978184700012,,,,
,,176,0.2031746208667755,,,,
,,177,0.2070835828781128,,,,
,,178,0.039632897824048996,,,,
,,179,0.080756276845932,,,,
17,,179,,0.13634207844734192,,,
17,,179,,,0.1974276900291443,0.887499988079071,0.6875
18,0.12466441839933395,180,,,,,
18,0.3599601686000824,181,,,,,
18,0.08306537568569183,182,,,,,
18,0.18912918865680695,183,,,,,
18,0.20430992543697357,184,,,,,
18,0.2790685296058655,185,,,,,
18,0.1844596266746521,186,,,,,
18,0.1354225128889084,187,,,,,
18,0.1842072755098343,188,,,,,
18,0.20508483052253723,189,,,,,
,,180,0.06905190646648407,,,,
,,181,0.1625751405954361,,,,
,,182,0.08328176289796829,,,,
,,183,0.1502186357975006,,,,
,,184,0.0863860473036766,,,,
,,185,0.20718985795974731,,,,
,,186,0.18926362693309784,,,,
,,187,0.19571536779403687,,,,
,,188,0.03915268927812576,,,,
,,189,0.06183036416769028,,,,
18,,189,,0.12446655333042145,,,
18,,189,,,0.18295277655124664,0.8999999761581421,0.699999988079071
19,0.11838209629058838,190,,,,,
19,0.1979723423719406,191,,,,,
19,0.17007555067539215,192,,,,,
19,0.24340856075286865,193,,,,,
19,0.23177917301654816,194,,,,,
19,0.23728811740875244,195,,,,,
19,0.032905858010053635,196,,,,,
19,0.11485493183135986,197,,,,,
19,0.08285725861787796,198,,,,,
19,0.17385245859622955,199,,,,,
,,190,0.07066768407821655,,,,
,,191,0.16178114712238312,,,,
,,192,0.08004605025053024,,,,
,,193,0.15476392209529877,,,,
,,194,0.10561241954565048,,,,
,,195,0.2105007916688919,,,,
,,196,0.1912216693162918,,,,
,,197,0.18925949931144714,,,,
,,198,0.03834046423435211,,,,
,,199,0.06525237113237381,,,,
19,,199,,0.1267445981502533,,,
19,,199,,,0.18078136444091797,0.8999999761581421,0.7124999761581421
20,0.12350586801767349,200,,,,,
20,0.15899762511253357,201,,,,,
20,0.37666499614715576,202,,,,,
20,0.1083969697356224,203,,,,,
20,0.23182038962841034,204,,,,,
20,0.09522779285907745,205,,,,,
20,0.13181427121162415,206,,,,,
20,0.10127691179513931,207,,,,,
20,0.1272689402103424,208,,,,,
20,0.14344868063926697,209,,,,,
,,200,0.06610333919525146,,,,
,,201,0.16793887317180634,,,,
,,202,0.07694461941719055,,,,
,,203,0.12848104536533356,,,,
,,204,0.0953541249036789,,,,
,,205,0.19671501219272614,,,,
,,206,0.1778506189584732,,,,
,,207,0.18496397137641907,,,,
,,208,0.04162204638123512,,,,
,,209,0.05754243582487106,,,,
20,,209,,0.11935160309076309,,,
20,,209,,,0.1710321605205536,0.862500011920929,0.7250000238418579
21,0.1582873910665512,210,,,,,
21,0.18100643157958984,211,,,,,
21,0.13351193070411682,212,,,,,
21,0.2920075058937073,213,,,,,
21,0.2689986228942871,214,,,,,
21,0.18553830683231354,215,,,,,
21,0.2540743350982666,216,,,,,
21,0.25336286425590515,217,,,,,
21,0.08797861635684967,218,,,,,
21,0.14258262515068054,219,,,,,
,,210,0.06904429942369461,,,,
,,211,0.16676123440265656,,,,
,,212,0.06701270490884781,,,,
,,213,0.12697303295135498,,,,
,,214,0.10246490687131882,,,,
,,215,0.19029377400875092,,,,
,,216,0.18500575423240662,,,,
,,217,0.1794712245464325,,,,
,,218,0.02741120383143425,,,,
,,219,0.06213616207242012,,,,
21,,219,,0.11765743792057037,,,
21,,219,,,0.16275319457054138,0.862500011920929,0.7250000238418579
22,0.1009155735373497,220,,,,,
22,0.046079158782958984,221,,,,,
22,0.13801956176757812,222,,,,,
22,0.240445077419281,223,,,,,
22,0.11245940625667572,224,,,,,
22,0.17775560915470123,225,,,,,
22,0.09414992481470108,226,,,,,
22,0.22609421610832214,227,,,,,
22,0.2168343961238861,228,,,,,
22,0.0921952873468399,229,,,,,
,,220,0.0655432865023613,,,,
,,221,0.1698882281780243,,,,
,,222,0.07149672508239746,,,,
,,223,0.12546148896217346,,,,
,,224,0.09659731388092041,,,,
,,225,0.1701500415802002,,,,
,,226,0.17701582610607147,,,,
,,227,0.1790139228105545,,,,
,,228,0.03369005024433136,,,,
,,229,0.05753385275602341,,,,
22,,229,,0.11463908106088638,,,
22,,229,,,0.15160158276557922,0.8125,0.6625000238418579
23,0.1919396072626114,230,,,,,
23,0.05344042554497719,231,,,,,
23,0.1545310765504837,232,,,,,
23,0.08415447175502777,233,,,,,
23,0.09625674784183502,234,,,,,
23,0.0806499645113945,235,,,,,
23,0.08464105427265167,236,,,,,
23,0.20799118280410767,237,,,,,
23,0.10916760563850403,238,,,,,
23,0.07085714489221573,239,,,,,
,,230,0.06902705878019333,,,,
,,231,0.18105560541152954,,,,
,,232,0.058858998119831085,,,,
,,233,0.12474868446588516,,,,
,,234,0.10673052817583084,,,,
,,235,0.1801822930574417,,,,
,,236,0.18203885853290558,,,,
,,237,0.1710270345211029,,,,
,,238,0.0307229682803154,,,,
,,239,0.06168905645608902,,,,
23,,239,,0.11660810559988022,,,
23,,239,,,0.14428511261940002,0.7124999761581421,0.625
24,0.06941938400268555,240,,,,,
24,0.11871422827243805,241,,,,,
24,0.13503293693065643,242,,,,,
24,0.1435117870569229,243,,,,,
24,0.21202397346496582,244,,,,,
24,0.1325785517692566,245,,,,,
24,0.1608424186706543,246,,,,,
24,0.2368064522743225,247,,,,,
24,0.21807198226451874,248,,,,,
24,0.09744268655776978,249,,,,,
,,240,0.06507718563079834,,,,
,,241,0.17756405472755432,,,,
,,242,0.05617804452776909,,,,
,,243,0.12616701424121857,,,,
,,244,0.10813753306865692,,,,
,,245,0.17567171156406403,,,,
,,246,0.17909887433052063,,,,
,,247,0.1596459001302719,,,,
,,248,0.02539690025150776,,,,
,,249,0.059147909283638,,,,
24,,249,,0.11320851743221283,,,
24,,249,,,0.14241476356983185,0.737500011920929,0.6875
25,0.18047069013118744,250,,,,,
25,0.20058374106884003,251,,,,,
25,0.2537282705307007,252,,,,,
25,0.030809160321950912,253,,,,,
25,0.09394659101963043,254,,,,,
25,0.07335217297077179,255,,,,,
25,0.13052675127983093,256,,,,,
25,0.0634533166885376,257,,,,,
25,0.15204086899757385,258,,,,,
25,0.09807907044887543,259,,,,,
,,250,0.06537716835737228,,,,
,,251,0.18118877708911896,,,,
,,252,0.04997779056429863,,,,
,,253,0.11750160157680511,,,,
,,254,0.10031924396753311,,,,
,,255,0.16258622705936432,,,,
,,256,0.1660405397415161,,,,
,,257,0.1549968123435974,,,,
,,258,0.026125412434339523,,,,
,,259,0.05532494932413101,,,,
25,,259,,0.10794384777545929,,,
25,,259,,,0.13043564558029175,0.7250000238418579,0.6625000238418579
26,0.11977315694093704,260,,,,,
26,0.119047611951828,261,,,,,
26,0.2024155706167221,262,,,,,
26,0.05909651890397072,263,,,,,
26,0.16383224725723267,264,,,,,
26,0.056452296674251556,265,,,,,
26,0.17920717597007751,266,,,,,
26,0.04087737947702408,267,,,,,
26,0.22320786118507385,268,,,,,
26,0.17806729674339294,269,,,,,
,,260,0.06221838295459747,,,,
,,261,0.1724003404378891,,,,
,,262,0.047538090497255325,,,,
,,263,0.1163959726691246,,,,
,,264,0.10832707583904266,,,,
,,265,0.16380594670772552,,,,
,,266,0.16143807768821716,,,,
,,267,0.15103831887245178,,,,
,,268,0.026388872414827347,,,,
,,269,0.05785313993692398,,,,
26,,269,,0.10674041509628296,,,
26,,269,,,0.13022635877132416,0.7250000238418579,0.6875
27,0.0897265076637268,270,,,,,
27,0.013081153854727745,271,,,,,
27,0.21982930600643158,272,,,,,
27,0.09398344904184341,273,,,,,
27,0.08063677698373795,274,,,,,
27,0.16319605708122253,275,,,,,
27,0.059903670102357864,276,,,,,
27,0.18801657855510712,277,,,,,
27,0.1823444813489914,278,,,,,
27,0.07707368582487106,279,,,,,
,,270,0.0655277818441391,,,,
,,271,0.18318848311901093,,,,
,,272,0.06110898032784462,,,,
,,273,0.11523105949163437,,,,
,,274,0.10534538328647614,,,,
,,275,0.14864246547222137,,,,
,,276,0.16016045212745667,,,,
,,277,0.16197364032268524,,,,
,,278,0.031995758414268494,,,,
,,279,0.05854837968945503,,,,
27,,279,,0.10917223989963531,,,
27,,279,,,0.1228681430220604,0.7250000238418579,0.6499999761581421
28,0.07475336641073227,280,,,,,
28,0.04455852881073952,281,,,,,
28,0.0829123929142952,282,,,,,
28,0.14840389788150787,283,,,,,
28,0.06323470175266266,284,,,,,
28,0.20824940502643585,285,,,,,
28,0.15262171626091003,286,,,,,
28,0.2250320017337799,287,,,,,
28,0.08533920347690582,288,,,,,
28,0.06774380803108215,289,,,,,
,,280,0.05646716058254242,,,,
,,281,0.1846356838941574,,,,
,,282,0.04909257963299751,,,,
,,283,0.11704977601766586,,,,
,,284,0.10693492740392685,,,,
,,285,0.13988815248012543,,,,
,,286,0.1542547047138214,,,,
,,287,0.16214314103126526,,,,
,,288,0.028659136965870857,,,,
,,289,0.05465439334511757,,,,
28,,289,,0.10537797212600708,,,
28,,289,,,0.11905523389577866,0.762499988079071,0.675000011920929
29,0.12619513273239136,290,,,,,
29,0.05653781816363335,291,,,,,
29,0.06476746499538422,292,,,,,
29,0.128614604473114,293,,,,,
29,0.07685822993516922,294,,,,,
29,0.06440920382738113,295,,,,,
29,0.09515650570392609,296,,,,,
29,0.06457732617855072,297,,,,,
29,0.25410112738609314,298,,,,,
29,0.0732685849070549,299,,,,,
,,290,0.05843264237046242,,,,
,,291,0.17329442501068115,,,,
,,292,0.04719384387135506,,,,
,,293,0.11735373735427856,,,,
,,294,0.11506720632314682,,,,
,,295,0.13631108403205872,,,,
,,296,0.1658548265695572,,,,
,,297,0.1538153737783432,,,,
,,298,0.02848619408905506,,,,
,,299,0.057104215025901794,,,,
29,,299,,0.10529135167598724,,,
29,,299,,,0.11427521705627441,0.7875000238418579,0.6875
30,0.0831555649638176,300,,,,,
30,0.11943603307008743,301,,,,,
30,0.11088245362043381,302,,,,,
30,0.07717796415090561,303,,,,,
30,0.16682499647140503,304,,,,,
30,0.13159550726413727,305,,,,,
30,0.16765134036540985,306,,,,,
30,0.0497623048722744,307,,,,,
30,0.04840298742055893,308,,,,,
30,0.1756206899881363,309,,,,,
,,300,0.06695500016212463,,,,
,,301,0.18481090664863586,,,,
,,302,0.04622115194797516,,,,
,,303,0.11435207724571228,,,,
,,304,0.10671360790729523,,,,
,,305,0.13195908069610596,,,,
,,306,0.1783052384853363,,,,
,,307,0.14692635834217072,,,,
,,308,0.03342975676059723,,,,
,,309,0.06124801188707352,,,,
30,,309,,0.10709212720394135,,,
30,,309,,,0.11496639251708984,0.7875000238418579,0.6625000238418579
31,0.04163079708814621,310,,,,,
31,0.07249756157398224,311,,,,,
31,0.17506466805934906,312,,,,,
31,0.14371728897094727,313,,,,,
31,0.06792619079351425,314,,,,,
31,0.13374535739421844,315,,,,,
31,0.02620461769402027,316,,,,,
31,0.07374369353055954,317,,,,,
31,0.1012241393327713,318,,,,,
31,0.051278941333293915,319,,,,,
,,310,0.05573485791683197,,,,
,,311,0.16336633265018463,,,,
,,312,0.0454266332089901,,,,
,,313,0.11388854682445526,,,,
,,314,0.09930240362882614,,,,
,,315,0.1333015114068985,,,,
,,316,0.16442111134529114,,,,
,,317,0.14167152345180511,,,,
,,318,0.026625841856002808,,,,
,,319,0.0514482744038105,,,,
31,,319,,0.09951870888471603,,,
31,,319,,,0.11243399232625961,0.824999988079071,0.675000011920929
32,0.25679904222488403,320,,,,,
32,0.13072170317173004,321,,,,,
32,0.10712004452943802,322,,,,,
32,0.05175783485174179,323,,,,,
32,0.1960572451353073,324,,,,,
32,0.06650706380605698,325,,,,,
32,0.07108978182077408,326,,,,,
32,0.028472043573856354,327,,,,,
32,0.12761692702770233,328,,,,,
32,0.047618791460990906,329,,,,,
,,320,0.05607228726148605,,,,
,,321,0.16837239265441895,,,,
,,322,0.048964861780405045,,,,
,,323,0.10797827690839767,,,,
,,324,0.1054898202419281,,,,
,,325,0.12301234900951385,,,,
,,326,0.15152300894260406,,,,
,,327,0.13924095034599304,,,,
,,328,0.025531942024827003,,,,
,,329,0.04986416921019554,,,,
32,,329,,0.09760500490665436,,,
32,,329,,,0.10798250138759613,0.8374999761581421,0.699999988079071
33,0.08597780019044876,330,,,,,
33,0.14308129251003265,331,,,,,
33,0.14303278923034668,332,,,,,
33,0.08432948589324951,333,,,,,
33,0.09452654421329498,334,,,,,
33,0.09607182443141937,335,,,,,
33,0.06763628125190735,336,,,,,
33,0.13408319652080536,337,,,,,
33,0.060027945786714554,338,,,,,
33,0.10809742659330368,339,,,,,
,,330,0.05529845505952835,,,,
,,331,0.1840631514787674,,,,
,,332,0.04456433281302452,,,,
,,333,0.1067899689078331,,,,
,,334,0.09544412791728973,,,,
,,335,0.12166834622621536,,,,
,,336,0.14026156067848206,,,,
,,337,0.13554324209690094,,,,
,,338,0.02423587627708912,,,,
,,339,0.042982134968042374,,,,
33,,339,,0.09508512169122696,,,
33,,339,,,0.09987753629684448,0.8125,0.6875
34,0.044267844408750534,340,,,,,
34,0.1719561219215393,341,,,,,
34,0.06257983297109604,342,,,,,
34,0.05341111868619919,343,,,,,
34,0.03562114015221596,344,,,,,
34,0.04364128038287163,345,,,,,
34,0.10038600862026215,346,,,,,
34,0.06308760493993759,347,,,,,
34,0.16630932688713074,348,,,,,
34,0.10128667950630188,349,,,,,
,,340,0.041330818086862564,,,,
,,341,0.13739556074142456,,,,
,,342,0.04466261714696884,,,,
,,343,0.11287882179021835,,,,
,,344,0.09579002857208252,,,,
,,345,0.11653045564889908,,,,
,,346,0.13420991599559784,,,,
,,347,0.1394357979297638,,,,
,,348,0.01628478243947029,,,,
