csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
3.3384761810302734,0,0,,,,,
2.766247272491455,1,0,,,,,
2.74569034576416,2,0,,,,,
2.896435499191284,3,0,,,,,
2.4672865867614746,4,0,,,,,
2.4259684085845947,5,0,,,,,
2.5674257278442383,6,0,,,,,
2.5291388034820557,7,0,,,,,
2.665170907974243,8,0,,,,,
2.4281904697418213,9,0,,,,,
2.311760902404785,10,0,,,,,
2.5173590183258057,11,0,,,,,
2.097770929336548,12,0,,,,,
2.390772819519043,13,0,,,,,
2.4636335372924805,14,0,,,,,
2.1739277839660645,15,0,,,,,
1.9781306982040405,16,0,,,,,
1.8180582523345947,17,0,,,,,
1.8679176568984985,18,0,,,,,
2.0902605056762695,19,0,,,,,
1.968786358833313,20,0,,,,,
1.9899444580078125,21,0,,,,,
1.8591219186782837,22,0,,,,,
1.911460041999817,23,0,,,,,
1.7453882694244385,24,0,,,,,
1.5667483806610107,25,0,,,,,
1.8334109783172607,26,0,,,,,
2.0182690620422363,27,0,,,,,
1.7821704149246216,28,0,,,,,
1.8290668725967407,29,0,,,,,
1.660796880722046,30,0,,,,,
1.5968353748321533,31,0,,,,,
1.534188151359558,32,0,,,,,
1.5947364568710327,33,0,,,,,
1.5451573133468628,34,0,,,,,
1.4534437656402588,35,0,,,,,
1.5698680877685547,36,0,,,,,
1.5855419635772705,37,0,,,,,
1.975424885749817,38,0,,,,,
1.5364898443222046,39,0,,,,,
1.6171425580978394,40,0,,,,,
1.512930154800415,41,0,,,,,
1.5234261751174927,42,0,,,,,
1.4275635480880737,43,0,,,,,
1.4743900299072266,44,0,,,,,
1.4320539236068726,45,0,,,,,
1.2727599143981934,46,0,,,,,
1.263651728630066,47,0,,,,,
1.2472046613693237,48,0,,,,,
1.5777674913406372,49,0,,,,,
1.4663376808166504,50,0,,,,,
1.3460007905960083,51,0,,,,,
1.0467489957809448,52,0,,,,,
1.3730472326278687,53,0,,,,,
1.3357359170913696,54,0,,,,,
1.1639657020568848,55,0,,,,,
1.3291435241699219,56,0,,,,,
1.0455774068832397,57,0,,,,,
1.031975507736206,58,0,,,,,
1.1767549514770508,59,0,,,,,
1.054198145866394,60,0,,,,,
0.8611417412757874,61,0,,,,,
0.8665469288825989,62,0,,,,,
0.9306641817092896,63,0,,,,,
0.8564231395721436,64,0,,,,,
1.0092722177505493,65,0,,,,,
0.983528196811676,66,0,,,,,
0.9081758260726929,67,0,,,,,
1.2197034358978271,68,0,,,,,
1.1028575897216797,69,0,,,,,
0.6298130750656128,70,0,,,,,
0.8349584341049194,71,0,,,,,
1.069022536277771,72,0,,,,,
1.0258643627166748,73,0,,,,,
0.6327288746833801,74,0,,,,,
0.7051516771316528,75,0,,,,,
0.7722075581550598,76,0,,,,,
1.014880657196045,77,0,,,,,
0.866642415523529,78,0,,,,,
0.8263348340988159,79,0,,,,,
0.7101847529411316,80,0,,,,,
0.8045415878295898,81,0,,,,,
0.5417843461036682,82,0,,,,,
0.6030377149581909,83,0,,,,,
0.5966880917549133,84,0,,,,,
0.6913981437683105,85,0,,,,,
0.32903796434402466,86,0,,,,,
0.787309467792511,87,0,,,,,
0.6172310709953308,88,0,,,,,
0.5725144147872925,89,0,,,,,
0.5480670928955078,90,0,,,,,
0.7893828749656677,91,0,,,,,
0.5154891014099121,92,0,,,,,
0.5554112792015076,93,0,,,,,
0.33337101340293884,94,0,,,,,
0.476246178150177,95,0,,,,,
0.7666510939598083,96,0,,,,,
0.4212293326854706,97,0,,,,,
0.3053284287452698,98,0,,,,,
0.6173083782196045,99,0,,,,,
0.46361345052719116,100,0,,,,,
0.518926203250885,101,0,,,,,
0.48307785391807556,102,0,,,,,
0.38529863953590393,103,0,,,,,
0.4346909523010254,104,0,,,,,
0.6297174692153931,105,0,,,,,
0.5408028960227966,106,0,,,,,
0.235059916973114,107,0,,,,,
0.24706535041332245,108,0,,,,,
0.41219276189804077,109,0,,,,,
0.49889832735061646,110,0,,,,,
0.7050812840461731,111,0,,,,,
0.3543926477432251,112,0,,,,,
0.4850274324417114,113,0,,,,,
0.3027631342411041,114,0,,,,,
0.41361087560653687,115,0,,,,,
0.4595271646976471,116,0,,,,,
0.34441354870796204,117,0,,,,,
0.4518277645111084,118,0,,,,,
0.47946855425834656,119,0,,,,,
0.14624449610710144,120,0,,,,,
0.3897016942501068,121,0,,,,,
0.35247161984443665,122,0,,,,,
0.3855768144130707,123,0,,,,,
0.2756291925907135,124,0,,,,,
0.48352015018463135,125,0,,,,,
0.3797694742679596,126,0,,,,,
0.264423668384552,127,0,,,,,
0.16898725926876068,128,0,,,,,
0.38746264576911926,129,0,,,,,
