csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
,,19,0.08915618062019348,,,,
19,,59,,0.08915618807077408,,,
19,,59,,,0.0833333358168602,0.2990417778491974,0.0833333358168602
20,0.2363148331642151,60,,,,,
20,0.2888447046279907,61,,,,,
20,0.2542511820793152,62,,,,,
,,20,0.06661727279424667,,,,
20,,62,,0.06661727279424667,,,
20,,62,,,0.0833333358168602,0.26091402769088745,0.0833333358168602
21,0.2368616759777069,63,,,,,
21,0.24220380187034607,64,,,,,
21,0.22699867188930511,65,,,,,
,,21,0.06474921107292175,,,,
21,,65,,0.06474921107292175,,,
21,,65,,,0.0416666679084301,0.2370259314775467,0.0416666679084301
22,0.2582181990146637,66,,,,,
22,0.17998744547367096,67,,,,,
22,0.22067376971244812,68,,,,,
,,22,0.06266807019710541,,,,
22,,68,,0.06266806274652481,,,
22,,68,,,0.0833333358168602,0.219417005777359,0.0833333358168602
23,0.18950757384300232,69,,,,,
23,0.20874714851379395,70,,,,,
23,0.16543734073638916,71,,,,,
,,23,0.04525652527809143,,,,
23,,71,,0.04525652527809143,,,
23,,71,,,0.1666666716337204,0.1923893392086029,0.1666666716337204
24,0.18448153138160706,72,,,,,
24,0.18376561999320984,73,,,,,
24,0.20516616106033325,74,,,,,
,,24,0.045620813965797424,,,,
24,,74,,0.045620810240507126,,,
24,,74,,,0.1666666716337204,0.18833211064338684,0.1666666716337204
25,0.159638911485672,75,,,,,
25,0.1610877513885498,76,,,,,
25,0.15495547652244568,77,,,,,
,,25,0.036080531775951385,,,,
25,,77,,0.036080535501241684,,,
25,,77,,,0.3749999701976776,0.15928176045417786,0.3749999701976776
26,0.12945285439491272,78,,,,,
26,0.15647517144680023,79,,,,,
26,0.19237439334392548,80,,,,,
,,26,0.029521871358156204,,,,
26,,80,,0.029521873220801353,,,
26,,80,,,0.4166666865348816,0.152846097946167,0.4166666865348816
27,0.14343523979187012,81,,,,,
27,0.12901952862739563,82,,,,,
27,0.12949813902378082,83,,,,,
,,27,0.025406407192349434,,,,
27,,83,,0.025406405329704285,,,
27,,83,,,0.4583333432674408,0.13488152623176575,0.4583333432674408
28,0.15378019213676453,84,,,,,
28,0.1260593980550766,85,,,,,
28,0.10887805372476578,86,,,,,
,,28,0.02072141505777836,,,,
28,,86,,0.02072141505777836,,,
28,,86,,,0.4583333432674408,0.13371144235134125,0.4583333432674408
29,0.1296314001083374,87,,,,,
29,0.11145147681236267,88,,,,,
29,0.1569068431854248,89,,,,,
,,29,0.019706659018993378,,,,
29,,89,,0.019706659018993378,,,
29,,89,,,0.5,0.12781450152397156,0.5
