csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact
4,2.1527304649353027,57,,,,
4,2.137528419494629,58,,,,
4,2.183814287185669,59,,,,
4,2.1814262866973877,60,,,,
4,2.12656831741333,61,,,,
4,1.9721990823745728,62,,,,
4,2.152594566345215,63,,,,
4,2.1740219593048096,64,,,,
,,8,1.9953956604003906,,,
,,9,2.060042142868042,,,
4,,64,,2.0202596187591553,,
4,,64,,,2.130341053009033,0.2578124701976776
5,2.0808916091918945,65,,,,
5,2.098506212234497,66,,,,
5,2.0691537857055664,67,,,,
5,2.134650468826294,68,,,,
5,1.929861307144165,69,,,,
5,1.910900354385376,70,,,,
5,2.1256513595581055,71,,,,
5,1.9804120063781738,72,,,,
5,2.0499985218048096,73,,,,
5,2.064054250717163,74,,,,
5,1.926935076713562,75,,,,
5,2.1471619606018066,76,,,,
5,2.039155960083008,77,,,,
,,10,1.9133344888687134,,,
,,11,1.9800444841384888,,,
5,,77,,1.9389921426773071,,
5,,77,,,2.042907953262329,0.2812499701976776
6,2.0055947303771973,78,,,,
6,2.02952241897583,79,,,,
6,2.0690131187438965,80,,,,
6,2.124216318130493,81,,,,
6,1.9942954778671265,82,,,,
6,2.0539231300354004,83,,,,
6,2.066822052001953,84,,,,
6,1.877851128578186,85,,,,
6,1.9316914081573486,86,,,,
6,1.8212690353393555,87,,,,
6,1.8908977508544922,88,,,,
6,1.9321248531341553,89,,,,
6,1.9258495569229126,90,,,,
,,12,1.8500056266784668,,,
,,13,1.9042930603027344,,,
6,,90,,1.8708853721618652,,
6,,90,,,1.9792109727859497,0.2812499701976776
7,1.757505178451538,91,,,,
7,2.081852674484253,92,,,,
7,1.8119473457336426,93,,,,
7,1.9727963209152222,94,,,,
7,1.776041030883789,95,,,,
7,1.9031959772109985,96,,,,
7,1.8520491123199463,97,,,,
7,2.0199849605560303,98,,,,
7,1.9070098400115967,99,,,,
7,2.0382730960845947,100,,,,
7,1.8869068622589111,101,,,,
7,1.8689751625061035,102,,,,
7,2.088810443878174,103,,,,
,,14,1.7865407466888428,,,
,,15,1.8531032800674438,,,
7,,103,,1.8121416568756104,,
7,,103,,,1.9187763929367065,0.2890624701976776
8,1.9575647115707397,104,,,,
8,1.9814338684082031,105,,,,
8,1.9721084833145142,106,,,,
8,1.8495455980300903,107,,,,
8,1.8350032567977905,108,,,,
8,1.8699514865875244,109,,,,
8,1.9893759489059448,110,,,,
8,1.8398661613464355,111,,,,
8,1.845999002456665,112,,,,
8,1.7177475690841675,113,,,,
8,1.8100287914276123,114,,,,
8,2.0794668197631836,115,,,,
8,1.6486036777496338,116,,,,
,,16,1.7615703344345093,,,
,,17,1.814639925956726,,,
8,,116,,1.7819818258285522,,
8,,116,,,1.8788831233978271,0.2890624701976776
9,1.910704255104065,117,,,,
9,1.7792296409606934,118,,,,
9,1.7906607389450073,119,,,,
9,1.6833564043045044,120,,,,
9,1.82140052318573,121,,,,
9,1.8457067012786865,122,,,,
9,1.9308464527130127,123,,,,
9,1.7169867753982544,124,,,,
9,1.9980977773666382,125,,,,
9,1.8841416835784912,126,,,,
9,1.7413357496261597,127,,,,
9,1.872433066368103,128,,,,
9,1.8109596967697144,129,,,,
,,18,1.7502833604812622,,,
,,19,1.8098886013031006,,,
9,,129,,1.773208498954773,,
9,,129,,,1.8298633098602295,0.2890624701976776
10,1.8053367137908936,130,,,,
10,1.8576946258544922,131,,,,
10,1.717394232749939,132,,,,
10,1.7865726947784424,133,,,,
10,1.8078980445861816,134,,,,
10,1.702725887298584,135,,,,
10,1.954267978668213,136,,,,
10,1.8066035509109497,137,,,,
10,1.7660472393035889,138,,,,
10,1.7963777780532837,139,,,,
10,1.8474438190460205,140,,,,
10,1.766076683998108,141,,,,
10,1.918607234954834,142,,,,
,,20,1.75714910030365,,,
,,21,1.798163890838623,,,
10,,142,,1.7729241847991943,,
10,,142,,,1.8091821670532227,0.2890624701976776
11,1.9582362174987793,143,,,,
11,1.7168596982955933,144,,,,
11,1.873302698135376,145,,,,
11,1.6685402393341064,146,,,,
11,1.8234169483184814,147,,,,
11,1.7538423538208008,148,,,,
11,1.822092056274414,149,,,,
11,1.8097217082977295,150,,,,
11,1.8660471439361572,151,,,,
11,1.8437073230743408,152,,,,
11,1.7567996978759766,153,,,,
11,1.753631830215454,154,,,,
11,1.722118616104126,155,,,,
,,22,1.7521674633026123,,,
,,23,1.7957961559295654,,,
11,,155,,1.7689478397369385,,
11,,155,,,1.798295259475708,0.2890624701976776
12,1.8947378396987915,156,,,,
12,1.6791421175003052,157,,,,
12,1.8146384954452515,158,,,,
12,1.6484495401382446,159,,,,
12,1.971063256263733,160,,,,
12,1.779797077178955,161,,,,
12,1.9011141061782837,162,,,,
12,1.7629554271697998,163,,,,
12,1.7646126747131348,164,,,,
12,1.7496230602264404,165,,,,
12,1.7299752235412598,166,,,,
12,1.607724905014038,167,,,,
12,1.6796022653579712,168,,,,
,,24,1.7502458095550537,,,
,,25,1.7926030158996582,,,
12,,168,,1.7665371894836426,,
12,,168,,,1.7688143253326416,0.2890624701976776
13,1.9123722314834595,169,,,,
13,1.679104208946228,170,,,,
13,1.7000868320465088,171,,,,
13,1.8331115245819092,172,,,,
13,1.800590991973877,173,,,,
13,1.7514517307281494,174,,,,
13,1.7438077926635742,175,,,,
13,1.7870872020721436,176,,,,
13,1.7706116437911987,177,,,,
13,1.849661946296692,178,,,,
13,1.7341523170471191,179,,,,
13,1.7048015594482422,180,,,,
13,1.7519875764846802,181,,,,
,,26,1.751374363899231,,,
,,27,1.7879114151000977,,,
13,,181,,1.7654272317886353,,
13,,181,,,1.7708604335784912,0.2812499701976776
14,1.8773452043533325,182,,,,
14,1.7193056344985962,183,,,,
14,1.7771127223968506,184,,,,
14,1.659245252609253,185,,,,
14,1.8064382076263428,186,,,,
14,1.715801477432251,187,,,,
14,1.6949681043624878,188,,,,
14,1.8464136123657227,189,,,,
14,1.7046934366226196,190,,,,
14,1.7403172254562378,191,,,,
14,1.830782175064087,192,,,,
14,1.758758544921875,193,,,,
14,1.8159116506576538,194,,,,
,,28,1.7430731058120728,,,
,,29,1.7854294776916504,,,
14,,194,,1.7593638896942139,,
14,,194,,,1.764668345451355,0.2890624701976776
15,1.7788640260696411,195,,,,
15,1.800112009048462,196,,,,
15,1.75783109664917,197,,,,
15,1.7878272533416748,198,,,,
15,1.740655779838562,199,,,,
15,1.5349092483520508,200,,,,
15,1.9223798513412476,201,,,,
15,1.7374366521835327,202,,,,
15,1.768240213394165,203,,,,
15,1.6197854280471802,204,,,,
15,1.6906989812850952,205,,,,
15,1.8386261463165283,206,,,,
15,1.6215317249298096,207,,,,
,,30,1.7346769571304321,,,
,,31,1.7793631553649902,,,
15,,207,,1.751863956451416,,
15,,207,,,1.7395111322402954,0.2890624701976776
16,1.54176664352417,208,,,,
16,1.7186384201049805,209,,,,
16,1.75874924659729,210,,,,
16,1.9014006853103638,211,,,,
16,1.6769394874572754,212,,,,
16,1.8337767124176025,213,,,,
16,1.6325342655181885,214,,,,
16,1.8184200525283813,215,,,,
16,1.7864457368850708,216,,,,
16,1.760971188545227,217,,,,
16,1.7973333597183228,218,,,,
16,1.8466966152191162,219,,,,
16,1.80229914188385,220,,,,
,,32,1.725480318069458,,,
,,33,1.7727619409561157,,,
16,,220,,1.7436655759811401,,
16,,220,,,1.7592765092849731,0.2890624701976776
17,1.7858062982559204,221,,,,
17,1.7749555110931396,222,,,,
17,1.669514775276184,223,,,,
17,1.6626818180084229,224,,,,
17,1.709338665008545,225,,,,
17,1.7781352996826172,226,,,,
17,1.7479660511016846,227,,,,
17,1.668979525566101,228,,,,
17,1.9611124992370605,229,,,,
17,1.7105306386947632,230,,,,
17,1.5436899662017822,231,,,,
17,1.7410905361175537,232,,,,
17,1.869270920753479,233,,,,
,,34,1.7245805263519287,,,
,,35,1.7654659748077393,,,
17,,233,,1.7403056621551514,,
17,,233,,,1.738983392715454,0.2890624701976776
18,1.4049639701843262,234,,,,
18,1.8775479793548584,235,,,,
18,1.6639248132705688,236,,,,
18,1.638787031173706,237,,,,
18,1.7322677373886108,238,,,,
18,1.8632220029830933,239,,,,
18,1.7524069547653198,240,,,,
18,1.789706826210022,241,,,,
18,1.6547372341156006,242,,,,
18,1.8018406629562378,243,,,,
18,1.6380267143249512,244,,,,
18,1.9412786960601807,245,,,,
18,1.5562702417373657,246,,,,
,,36,1.7060822248458862,,,
,,37,1.7536221742630005,,,
18,,246,,1.7243666648864746,,
18,,246,,,1.7180927991867065,0.2890624701976776
19,1.735045075416565,247,,,,
19,1.676637887954712,248,,,,
19,1.7120534181594849,249,,,,
19,1.828244686126709,250,,,,
19,1.6188838481903076,251,,,,
19,1.659729242324829,252,,,,
19,1.798418402671814,253,,,,
19,1.7770488262176514,254,,,,
19,1.7859030961990356,255,,,,
19,1.6630545854568481,256,,,,
19,1.6792693138122559,257,,,,
19,1.7601687908172607,258,,,,
19,1.717463493347168,259,,,,
,,38,1.704358696937561,,,
,,39,1.7516151666641235,,,
19,,259,,1.7225340604782104,,
19,,259,,,1.7240574359893799,0.2890624701976776
20,1.6295549869537354,260,,,,
20,1.5915558338165283,261,,,,
20,1.7988084554672241,262,,,,
20,1.7737958431243896,263,,,,
20,1.7037807703018188,264,,,,
20,1.843396782875061,265,,,,
20,1.6159465312957764,266,,,,
20,1.8152098655700684,267,,,,
20,1.6780431270599365,268,,,,
20,1.5500926971435547,269,,,,
20,1.7959598302841187,270,,,,
20,1.7201781272888184,271,,,,
20,1.79646897315979,272,,,,
,,40,1.6806656122207642,,,
,,41,1.7345390319824219,,,
20,,272,,1.7013860940933228,,
20,,272,,,1.7155908346176147,0.2890624701976776
21,1.776820182800293,273,,,,
21,1.7738940715789795,274,,,,
21,1.848071813583374,275,,,,
21,1.8022563457489014,276,,,,
21,1.5890322923660278,277,,,,
21,1.6884961128234863,278,,,,
21,1.605650782585144,279,,,,
21,1.6304267644882202,280,,,,
21,1.6558417081832886,281,,,,
21,1.648498773574829,282,,,,
21,1.5907902717590332,283,,,,
21,1.650848388671875,284,,,,
21,1.7248530387878418,285,,,,
,,42,1.6763616800308228,,,
,,43,1.7341899871826172,,,
21,,285,,1.6986035108566284,,
21,,285,,,1.690864086151123,0.2890624701976776
22,1.6089491844177246,286,,,,
22,1.704658031463623,287,,,,
22,1.653794527053833,288,,,,
22,1.4150145053863525,289,,,,
22,1.62142014503479,290,,,,
22,1.6849421262741089,291,,,,
22,1.5815950632095337,292,,,,
22,1.7841719388961792,293,,,,
22,1.6983489990234375,294,,,,
22,1.8673975467681885,295,,,,
22,1.5800588130950928,296,,,,
22,1.77534019947052,297,,,,
22,1.672368049621582,298,,,,
,,44,1.6762042045593262,,,
,,45,1.7262928485870361,,,
22,,298,,1.6954690217971802,,
22,,298,,,1.6651660203933716,0.2890624701976776
23,1.8481436967849731,299,,,,
23,1.6479781866073608,300,,,,
23,1.6069785356521606,301,,,,
23,1.3821947574615479,302,,,,
23,1.724197268486023,303,,,,
23,1.6089106798171997,304,,,,
23,1.6331608295440674,305,,,,
23,1.7053008079528809,306,,,,
23,1.7355588674545288,307,,,,
23,1.6635240316390991,308,,,,
23,1.5424706935882568,309,,,,
23,1.653363823890686,310,,,,
23,1.7493529319763184,311,,,,
,,46,1.6710903644561768,,,
,,47,1.716135859489441,,,
23,,311,,1.68841552734375,,
23,,311,,,1.65300714969635,0.2890624701976776
24,1.7763965129852295,312,,,,
24,1.6899466514587402,313,,,,
24,1.5802501440048218,314,,,,
24,1.5767652988433838,315,,,,
24,1.669899582862854,316,,,,
24,1.7171159982681274,317,,,,
24,1.5922595262527466,318,,,,
24,1.6607999801635742,319,,,,
24,1.6011126041412354,320,,,,
24,1.7002657651901245,321,,,,
24,1.5996179580688477,322,,,,
24,1.6132636070251465,323,,,,
24,1.6177648305892944,324,,,,
,,48,1.657710313796997,,,
,,49,1.7105822563171387,,,
24,,324,,1.6780457496643066,,
24,,324,,,1.6460766792297363,0.2890624701976776
25,1.661797046661377,325,,,,
25,1.602663516998291,326,,,,
25,1.4608694314956665,327,,,,
25,1.5687923431396484,328,,,,
25,1.7002063989639282,329,,,,
25,1.6715056896209717,330,,,,
25,1.7479935884475708,331,,,,
25,1.580234408378601,332,,,,
25,1.7259290218353271,333,,,,
25,1.5855300426483154,334,,,,
25,1.6742782592773438,335,,,,
25,1.680481195449829,336,,,,
25,1.7579978704452515,337,,,,
,,50,1.6474436521530151,,,
,,51,1.7026278972625732,,,
25,,337,,1.668668508529663,,
25,,337,,,1.6464875936508179,0.2890624701976776
26,1.5566099882125854,338,,,,
26,1.4679139852523804,339,,,,
26,1.7441127300262451,340,,,,
26,1.7771785259246826,341,,,,
26,1.7216401100158691,342,,,,
26,1.413735032081604,343,,,,
26,1.8850932121276855,344,,,,
26,1.5593844652175903,345,,,,
26,1.5666756629943848,346,,,,
26,1.5292878150939941,347,,,,
26,1.708152174949646,348,,,,
26,1.7016432285308838,349,,,,
26,1.684709072113037,350,,,,
,,52,1.6386096477508545,,,
,,53,1.6908749341964722,,,
26,,350,,1.6587116718292236,,
26,,350,,,1.639265775680542,0.2890624701976776
27,1.6505234241485596,351,,,,
27,1.6333534717559814,352,,,,
27,1.7717251777648926,353,,,,
27,1.606959342956543,354,,,,
27,1.6191236972808838,355,,,,
27,1.6941570043563843,356,,,,
27,1.6318923234939575,357,,,,
27,1.675802230834961,358,,,,
27,1.5328960418701172,359,,,,
27,1.6123982667922974,360,,,,
27,1.528855800628662,361,,,,
27,1.5333101749420166,362,,,,
27,1.5623186826705933,363,,,,
,,54,1.625769019126892,,,
,,55,1.680439829826355,,,
27,,363,,1.646796464920044,,
27,,363,,,1.6200408935546875,0.2890624701976776
28,1.6669758558273315,364,,,,
28,1.6073410511016846,365,,,,
28,1.588679313659668,366,,,,
28,1.6331623792648315,367,,,,
28,1.5630955696105957,368,,,,
28,1.617513656616211,369,,,,
28,1.7097609043121338,370,,,,
28,1.7625879049301147,371,,,,
28,1.4841914176940918,372,,,,
28,1.4000775814056396,373,,,,
28,1.6223814487457275,374,,,,
28,1.6844427585601807,375,,,,
28,1.794074535369873,376,,,,
,,56,1.6062219142913818,,,
,,57,1.670724630355835,,,
28,,376,,1.631030559539795,,
28,,376,,,1.6240795850753784,0.2890624701976776
29,1.5772026777267456,377,,,,
29,1.5570368766784668,378,,,,
29,1.60553777217865,379,,,,
29,1.667081594467163,380,,,,
29,1.521039605140686,381,,,,
29,1.7154252529144287,382,,,,
29,1.6636751890182495,383,,,,
29,1.7205379009246826,384,,,,
29,1.6264944076538086,385,,,,
29,1.5341277122497559,386,,,,
29,1.555114507675171,387,,,,
29,1.547502875328064,388,,,,
29,1.7325209379196167,389,,,,
,,58,1.595510721206665,,,
,,59,1.659033179283142,,,
29,,389,,1.619942307472229,,
29,,389,,,1.6160566806793213,0.2890624701976776
30,1.626099705696106,390,,,,
30,1.5807876586914062,391,,,,
30,1.5260932445526123,392,,,,
30,1.611319661140442,393,,,,
30,1.6220077276229858,394,,,,
30,1.5497138500213623,395,,,,
30,1.6421425342559814,396,,,,
30,1.6808091402053833,397,,,,
30,1.4856981039047241,398,,,,
30,1.5888512134552002,399,,,,
30,1.583376169204712,400,,,,
30,1.7305983304977417,401,,,,
30,1.6483427286148071,402,,,,
,,60,1.5843029022216797,,,
,,61,1.6498491764068604,,,
30,,402,,1.6095131635665894,,
30,,402,,,1.6054211854934692,0.2890624701976776
31,1.5447789430618286,403,,,,
31,1.4068008661270142,404,,,,
31,1.577845811843872,405,,,,
31,1.6903120279312134,406,,,,
31,1.5520671606063843,407,,,,
31,1.6261990070343018,408,,,,
31,1.6612473726272583,409,,,,
31,1.6113927364349365,410,,,,
31,1.6164170503616333,411,,,,
31,1.5904550552368164,412,,,,
31,1.5761018991470337,413,,,,
31,1.4560786485671997,414,,,,
31,1.5104870796203613,415,,,,
,,62,1.5502657890319824,,,
,,63,1.6260526180267334,,,
31,,415,,1.5794146060943604,,
31,,415,,,1.5713688135147095,0.2890624701976776
32,1.4739651679992676,416,,,,
32,1.7559682130813599,417,,,,
32,1.323743462562561,418,,,,
32,1.5424031019210815,419,,,,
32,1.6369484663009644,420,,,,
32,1.519321322441101,421,,,,
32,1.4688502550125122,422,,,,
32,1.558098554611206,423,,,,
32,1.4523974657058716,424,,,,
32,1.6765464544296265,425,,,,
32,1.5896238088607788,426,,,,
32,1.630159854888916,427,,,,
32,1.6609030961990356,428,,,,
,,64,1.5371159315109253,,,
,,65,1.6183738708496094,,,
32,,428,,1.568368911743164,,
32,,428,,,1.5597138404846191,0.2890624701976776
33,1.4280812740325928,429,,,,
33,1.4235305786132812,430,,,,
33,1.6246657371520996,431,,,,
33,1.6370434761047363,432,,,,
33,1.55670166015625,433,,,,
33,1.6127256155014038,434,,,,
33,1.558128833770752,435,,,,
33,1.6202161312103271,436,,,,
33,1.572664499282837,437,,,,
33,1.6191315650939941,438,,,,
33,1.4933046102523804,439,,,,
33,1.5801454782485962,440,,,,
33,1.432462215423584,441,,,,
,,66,1.5174083709716797,,,
,,67,1.5934756994247437,,,
33,,441,,1.5466649532318115,,
33,,441,,,1.5518245697021484,0.30156248807907104
34,1.6413774490356445,442,,,,
34,1.4451638460159302,443,,,,
34,1.727834939956665,444,,,,
34,1.3855818510055542,445,,,,
34,1.4036716222763062,446,,,,
34,1.3573130369186401,447,,,,
34,1.5004490613937378,448,,,,
34,1.5192482471466064,449,,,,
34,1.6748595237731934,450,,,,
34,1.4819345474243164,451,,,,
34,1.5407277345657349,452,,,,
34,1.5697373151779175,453,,,,
34,1.5674196481704712,454,,,,
,,68,1.5145349502563477,,,
,,69,1.5819002389907837,,,
34,,454,,1.5404447317123413,,
34,,454,,,1.5238361358642578,0.2890624701976776
35,1.5334714651107788,455,,,,
35,1.5144907236099243,456,,,,
35,1.485127329826355,457,,,,
35,1.5961519479751587,458,,,,
35,1.3867045640945435,459,,,,
35,1.4445350170135498,460,,,,
35,1.4741765260696411,461,,,,
35,1.6588833332061768,462,,,,
35,1.6083229780197144,463,,,,
35,1.550644040107727,464,,,,
35,1.4400323629379272,465,,,,
35,1.4447100162506104,466,,,,
35,1.6113109588623047,467,,,,
,,70,1.4820945262908936,,,
,,71,1.5689154863357544,,,
35,,467,,1.5154870748519897,,
35,,467,,,1.518225073814392,0.2890624701976776
36,1.5863441228866577,468,,,,
36,1.6735291481018066,469,,,,
36,1.3963035345077515,470,,,,
36,1.647017002105713,471,,,,
36,1.6210380792617798,472,,,,
36,1.5851092338562012,473,,,,
36,1.4347203969955444,474,,,,
36,1.5409226417541504,475,,,,
36,1.264752745628357,476,,,,
36,1.5437027215957642,477,,,,
36,1.5230704545974731,478,,,,
36,1.5981125831604004,479,,,,
36,1.4072953462600708,480,,,,
,,72,1.4668309688568115,,,
,,73,1.5560669898986816,,,
36,,480,,1.501152515411377,,
36,,480,,,1.5259034633636475,0.2890624701976776
37,1.499117374420166,481,,,,
37,1.5230211019515991,482,,,,
37,1.617476224899292,483,,,,
37,1.5799473524093628,484,,,,
37,1.35518217086792,485,,,,
37,1.4579432010650635,486,,,,
37,1.4412431716918945,487,,,,
37,1.5200575590133667,488,,,,
37,1.633030652999878,489,,,,
37,1.4636441469192505,490,,,,
37,1.4214160442352295,491,,,,
37,1.399095058441162,492,,,,
37,1.5025439262390137,493,,,,
,,74,1.4544190168380737,,,
,,75,1.5395902395248413,,,
37,,493,,1.4871771335601807,,
37,,493,,,1.4932738542556763,0.2890624701976776
38,1.4960641860961914,494,,,,
38,1.3808737993240356,495,,,,
38,1.5147396326065063,496,,,,
38,1.44253671169281,497,,,,
38,1.4547840356826782,498,,,,
38,1.4114173650741577,499,,,,
38,1.3844796419143677,500,,,,
38,1.6297086477279663,501,,,,
38,1.503298044204712,502,,,,
38,1.4213876724243164,503,,,,
38,1.4690630435943604,504,,,,
38,1.6078999042510986,505,,,,
38,1.4660570621490479,506,,,,
,,76,1.4383189678192139,,,
,,77,1.5338330268859863,,,
38,,506,,1.47505521774292,,
38,,506,,,1.4756544828414917,0.30156248807907104
39,1.6812036037445068,507,,,,
39,1.461666464805603,508,,,,
39,1.329914927482605,509,,,,
39,1.4059873819351196,510,,,,
39,1.3738828897476196,511,,,,
39,1.5332387685775757,512,,,,
39,1.533962368965149,513,,,,
39,1.467187762260437,514,,,,
39,1.487192988395691,515,,,,
39,1.527562141418457,516,,,,
39,1.4894742965698242,517,,,,
39,1.322005271911621,518,,,,
39,1.3102420568466187,519,,,,
,,78,1.4246360063552856,,,
,,79,1.5152857303619385,,,
39,,519,,1.4595012664794922,,
39,,519,,,1.4570671319961548,0.2890624701976776
40,1.438957691192627,520,,,,
40,1.472608208656311,521,,,,
40,1.4817548990249634,522,,,,
40,1.4492944478988647,523,,,,
40,1.5376611948013306,524,,,,
40,1.4769240617752075,525,,,,
40,1.4093677997589111,526,,,,
40,1.3462803363800049,527,,,,
40,1.4550117254257202,528,,,,
40,1.661689281463623,529,,,,
40,1.3726147413253784,530,,,,
40,1.4373060464859009,531,,,,
40,1.5555393695831299,532,,,,
,,80,1.423885703086853,,,
,,81,1.518168330192566,,,
40,,532,,1.4601483345031738,,
40,,532,,,1.4680052995681763,0.2890624701976776
41,1.3702889680862427,533,,,,
41,1.4909427165985107,534,,,,
41,1.371690273284912,535,,,,
41,1.4630295038223267,536,,,,
41,1.4866890907287598,537,,,,
41,1.3849560022354126,538,,,,
41,1.4857410192489624,539,,,,
41,1.4031330347061157,540,,,,
41,1.3792228698730469,541,,,,
41,1.532084584236145,542,,,,
41,1.5213485956192017,543,,,,
41,1.4838523864746094,544,,,,
41,1.5686153173446655,545,,,,
,,82,1.4327389001846313,,,
,,83,1.5129635334014893,,,
41,,545,,1.4635945558547974,,
41,,545,,,1.4559625387191772,0.2890624701976776
42,1.5719056129455566,546,,,,
42,1.4574642181396484,547,,,,
42,1.4324525594711304,548,,,,
42,1.441094160079956,549,,,,
42,1.3331342935562134,550,,,,
42,1.3678154945373535,551,,,,
42,1.5323514938354492,552,,,,
42,1.445765733718872,553,,,,
42,1.4959461688995361,554,,,,
42,1.5593143701553345,555,,,,
42,1.3640979528427124,556,,,,
42,1.3641375303268433,557,,,,
42,1.3205996751785278,558,,,,
,,84,1.4106180667877197,,,
,,85,1.5026341676712036,,,
42,,558,,1.4460089206695557,,
42,,558,,,1.4385247230529785,0.30156248807907104
43,1.481471061706543,559,,,,
43,1.5180914402008057,560,,,,
43,1.2752666473388672,561,,,,
43,1.515836238861084,562,,,,
43,1.3916583061218262,563,,,,
43,1.409399151802063,564,,,,
43,1.499446988105774,565,,,,
43,1.496877908706665,566,,,,
43,1.4043010473251343,567,,,,
43,1.5060811042785645,568,,,,
43,1.4365595579147339,569,,,,
43,1.2077422142028809,570,,,,
43,1.443866491317749,571,,,,
,,86,1.419937014579773,,,
,,87,1.5054233074188232,,,
43,,571,,1.4528162479400635,,
43,,571,,,1.4296010732650757,0.2890624701976776
44,1.4017311334609985,572,,,,
44,1.206895351409912,573,,,,
44,1.4524800777435303,574,,,,
44,1.6562840938568115,575,,,,
44,1.3009964227676392,576,,,,
44,1.489047884941101,577,,,,
44,1.5424517393112183,578,,,,
44,1.491734266281128,579,,,,
44,1.3870906829833984,580,,,,
44,1.4791582822799683,581,,,,
44,1.459781289100647,582,,,,
44,1.2643108367919922,583,,,,
44,1.2126833200454712,584,,,,
,,88,1.3941943645477295,,,
,,89,1.4965903759002686,,,
44,,584,,1.4335774183273315,,
44,,584,,,1.4130531549453735,0.2890624701976776
45,1.3730193376541138,585,,,,
45,1.215454339981079,586,,,,
45,1.6386916637420654,587,,,,
45,1.5671054124832153,588,,,,
45,1.4121713638305664,589,,,,
45,1.175431489944458,590,,,,
45,1.5088733434677124,591,,,,
45,1.3985638618469238,592,,,,
45,1.3121522665023804,593,,,,
45,1.3239446878433228,594,,,,
45,1.4468623399734497,595,,,,
45,1.4845412969589233,596,,,,
45,1.5044422149658203,597,,,,
,,90,1.414276123046875,,,
,,91,1.5077615976333618,,,
45,,597,,1.4502322673797607,,
45,,597,,,1.4115105867385864,0.30156248807907104
46,1.2889134883880615,598,,,,
46,1.1795120239257812,599,,,,
46,1.4248734712600708,600,,,,
46,1.4477965831756592,601,,,,
46,1.5506162643432617,602,,,,
46,1.1880314350128174,603,,,,
46,1.3149526119232178,604,,,,
46,1.4634402990341187,605,,,,
46,1.4453840255737305,606,,,,
46,1.4540456533432007,607,,,,
46,1.5857599973678589,608,,,,
46,1.4742985963821411,609,,,,
46,1.288244366645813,610,,,,
,,92,1.389256238937378,,,
,,93,1.4934509992599487,,,
46,,610,,1.4293313026428223,,
46,,610,,,1.3937737941741943,0.2890624701976776
47,1.5094314813613892,611,,,,
47,1.5099188089370728,612,,,,
47,1.4959867000579834,613,,,,
47,1.4702332019805908,614,,,,
47,1.3219066858291626,615,,,,
47,1.3367289304733276,616,,,,
47,1.3364596366882324,617,,,,
47,1.543138861656189,618,,,,
47,1.3515667915344238,619,,,,
47,1.3504966497421265,620,,,,
47,1.2391308546066284,621,,,,
47,1.4706981182098389,622,,,,
47,1.3531827926635742,623,,,,
,,94,1.3927264213562012,,,
