csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
3.555389881134033,0,0,,,,,
3.3537933826446533,1,0,,,,,
3.190748929977417,2,0,,,,,
3.1700737476348877,3,0,,,,,
3.0760891437530518,4,0,,,,,
2.5422494411468506,5,0,,,,,
2.8907361030578613,6,0,,,,,
2.7699997425079346,7,0,,,,,
2.662231922149658,8,0,,,,,
2.436420202255249,9,0,,,,,
2.6015093326568604,10,0,,,,,
2.4322926998138428,11,0,,,,,
2.3501229286193848,12,0,,,,,
2.232867479324341,13,0,,,,,
2.2584521770477295,14,0,,,,,
2.1258044242858887,15,0,,,,,
1.8729926347732544,16,0,,,,,
1.8723479509353638,17,0,,,,,
2.0701518058776855,18,0,,,,,
2.185786247253418,19,0,,,,,
2.0362656116485596,20,0,,,,,
2.1864421367645264,21,0,,,,,
1.7212858200073242,22,0,,,,,
1.675061583518982,23,0,,,,,
1.7442939281463623,24,0,,,,,
1.9172509908676147,25,0,,,,,
1.7054531574249268,26,0,,,,,
1.8699314594268799,27,0,,,,,
1.726533055305481,28,0,,,,,
1.782532811164856,29,0,,,,,
1.7851094007492065,30,0,,,,,
1.5357133150100708,31,0,,,,,
1.7544934749603271,32,0,,,,,
1.5671764612197876,33,0,,,,,
1.390205979347229,34,0,,,,,
1.7200311422348022,35,0,,,,,
1.4567207098007202,36,0,,,,,
1.3925420045852661,37,0,,,,,
1.4284406900405884,38,0,,,,,
1.3295749425888062,39,0,,,,,
1.6551913022994995,40,0,,,,,
1.5386713743209839,41,0,,,,,
1.4318007230758667,42,0,,,,,
1.39720618724823,43,0,,,,,
1.3185092210769653,44,0,,,,,
1.3323352336883545,45,0,,,,,
1.480860948562622,46,0,,,,,
1.342242956161499,47,0,,,,,
1.3811780214309692,48,0,,,,,
1.398163914680481,49,0,,,,,
1.2680937051773071,50,0,,,,,
1.1642130613327026,51,0,,,,,
1.3701574802398682,52,0,,,,,
1.3857313394546509,53,0,,,,,
1.39117431640625,54,0,,,,,
1.235883116722107,55,0,,,,,
1.3439273834228516,56,0,,,,,
1.1738855838775635,57,0,,,,,
1.240906834602356,58,0,,,,,
1.3398536443710327,59,0,,,,,
1.2507120370864868,60,0,,,,,
1.1500260829925537,61,0,,,,,
1.2738401889801025,62,0,,,,,
1.1132878065109253,63,0,,,,,
1.040762186050415,64,0,,,,,
1.0997345447540283,65,0,,,,,
1.342373013496399,66,0,,,,,
1.002575397491455,67,0,,,,,
1.2421692609786987,68,0,,,,,
1.2255926132202148,69,0,,,,,
1.0350775718688965,70,0,,,,,
1.119175910949707,71,0,,,,,
1.1727536916732788,72,0,,,,,
1.1551555395126343,73,0,,,,,
1.017851710319519,74,0,,,,,
1.1649293899536133,75,0,,,,,
1.2124642133712769,76,0,,,,,
1.2173197269439697,77,0,,,,,
1.1713321208953857,78,0,,,,,
1.2267075777053833,79,0,,,,,
1.0105255842208862,80,0,,,,,
1.1702772378921509,81,0,,,,,
1.0600064992904663,82,0,,,,,
1.0685265064239502,83,0,,,,,
1.0001589059829712,84,0,,,,,
1.1476987600326538,85,0,,,,,
0.9143198728561401,86,0,,,,,
0.9391672611236572,87,0,,,,,
0.9712113738059998,88,0,,,,,
1.0060807466506958,89,0,,,,,
1.006695032119751,90,0,,,,,
1.0111173391342163,91,0,,,,,
0.8065271377563477,92,0,,,,,
1.0235310792922974,93,0,,,,,
0.9638223648071289,94,0,,,,,
0.9311083555221558,95,0,,,,,
1.0484142303466797,96,0,,,,,
0.8783307075500488,97,0,,,,,
0.8441925048828125,98,0,,,,,
0.9777581691741943,99,0,,,,,
0.9246545433998108,100,0,,,,,
1.0124255418777466,101,0,,,,,
0.7845757007598877,102,0,,,,,
0.8699878454208374,103,0,,,,,
0.9741203784942627,104,0,,,,,
0.9964804649353027,105,0,,,,,
0.96368008852005,106,0,,,,,
0.7208268642425537,107,0,,,,,
0.7462894320487976,108,0,,,,,
0.7846651673316956,109,0,,,,,
0.939917802810669,110,0,,,,,
1.0211331844329834,111,0,,,,,
0.8382511138916016,112,0,,,,,
1.0380648374557495,113,0,,,,,
0.6827024817466736,114,0,,,,,
0.7409923076629639,115,0,,,,,
0.7195786833763123,116,0,,,,,
0.773771345615387,117,0,,,,,
0.7427772879600525,118,0,,,,,
0.685431182384491,119,0,,,,,
0.806572675704956,120,0,,,,,
0.9226847290992737,121,0,,,,,
0.7930195331573486,122,0,,,,,
0.8558598160743713,123,0,,,,,
0.6775633096694946,124,0,,,,,
0.8982811570167542,125,0,,,,,
0.6938177347183228,126,0,,,,,
0.7707996368408203,127,0,,,,,
0.5565708875656128,128,0,,,,,
0.8011816740036011,129,0,,,,,
0.8210648894309998,130,0,,,,,
0.689384937286377,131,0,,,,,
0.5953538417816162,132,0,,,,,
0.5308985710144043,133,0,,,,,
0.7735468745231628,134,0,,,,,
0.9190047979354858,135,0,,,,,
0.8207736611366272,136,0,,,,,
0.7455151081085205,137,0,,,,,
0.7848080992698669,138,0,,,,,
0.6747113466262817,139,0,,,,,
0.6031062602996826,140,0,,,,,
0.742453932762146,141,0,,,,,
0.7308005690574646,142,0,,,,,
0.6840283870697021,143,0,,,,,
0.5732148289680481,144,0,,,,,
0.5688382983207703,145,0,,,,,
0.743981659412384,146,0,,,,,
0.4015689790248871,147,0,,,,,
0.684904158115387,148,0,,,,,
0.5662714838981628,149,0,,,,,
0.5782842040061951,150,0,,,,,
0.534328281879425,151,0,,,,,
0.4894111752510071,152,0,,,,,
0.7431740760803223,153,0,,,,,
0.8086874485015869,154,0,,,,,
0.5136741995811462,155,0,,,,,
0.6785286068916321,156,0,,,,,
0.5748762488365173,157,0,,,,,
0.5714371204376221,158,0,,,,,
0.7515282034873962,159,0,,,,,
,0,,0.3394276201725006,,,,
,1,,0.1589202582836151,,,,
,2,,0.29385024309158325,,,,
,3,,0.1520497351884842,,,,
