csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
0,3.811757802963257,0,,,,,
0,3.5402278900146484,1,,,,,
0,3.21612811088562,2,,,,,
0,3.0662002563476562,3,,,,,
0,2.751116991043091,4,,,,,
0,2.651179075241089,5,,,,,
0,2.5521676540374756,6,,,,,
0,2.470350503921509,7,,,,,
0,2.3821582794189453,8,,,,,
0,2.295257568359375,9,,,,,
0,2.1600897312164307,10,,,,,
0,2.1646454334259033,11,,,,,
0,2.0421557426452637,12,,,,,
0,1.9759353399276733,13,,,,,
0,1.9364500045776367,14,,,,,
0,1.8915477991104126,15,,,,,
0,1.7899080514907837,16,,,,,
0,1.7799339294433594,17,,,,,
0,1.7285575866699219,18,,,,,
0,1.668558955192566,19,,,,,
0,1.5746774673461914,20,,,,,
0,1.4984229803085327,21,,,,,
0,1.5190815925598145,22,,,,,
0,1.44846773147583,23,,,,,
0,1.424555778503418,24,,,,,
0,1.3626142740249634,25,,,,,
0,1.355981469154358,26,,,,,
0,1.291176438331604,27,,,,,
0,1.2673323154449463,28,,,,,
0,1.2476812601089478,29,,,,,
0,1.2174532413482666,30,,,,,
0,1.2107867002487183,31,,,,,
0,1.1772922277450562,32,,,,,
0,1.1314549446105957,33,,,,,
0,1.1233868598937988,34,,,,,
0,1.1197360754013062,35,,,,,
0,1.116058349609375,36,,,,,
0,1.0924487113952637,37,,,,,
0,1.0860259532928467,38,,,,,
0,1.0831387042999268,39,,,,,
0,1.065014123916626,40,,,,,
0,1.0386966466903687,41,,,,,
0,1.02321195602417,42,,,,,
0,1.043198823928833,43,,,,,
0,1.041395664215088,44,,,,,
0,1.032160758972168,45,,,,,
0,0.9931354522705078,46,,,,,
0,0.9865760803222656,47,,,,,
0,0.9719396829605103,48,,,,,
0,0.9875805377960205,49,,,,,
0,0.979476273059845,50,,,,,
0,0.9328322410583496,51,,,,,
,,0,0.8616732954978943,,,,
,,1,0.8533204197883606,,,,
,,2,0.8691647052764893,,,,
,,3,0.8692103028297424,,,,
,,4,0.8608214259147644,,,,
,,5,0.8574427366256714,,,,
,,6,0.865193247795105,,,,
0,,51,,0.8621891736984253,,,
0,,51,,,0.02008928544819355,0.0,1.651077151298523
1,0.9777382612228394,52,,,,,
1,0.9612642526626587,53,,,,,
1,0.96170973777771,54,,,,,
1,0.9336526989936829,55,,,,,
1,0.945518434047699,56,,,,,
1,0.9401469230651855,57,,,,,
1,0.9667133688926697,58,,,,,
1,0.9213781952857971,59,,,,,
1,0.9356876611709595,60,,,,,
1,0.9478871822357178,61,,,,,
1,0.8879669904708862,62,,,,,
1,0.9161297082901001,63,,,,,
1,0.9085973501205444,64,,,,,
1,0.9085536003112793,65,,,,,
1,0.9032043218612671,66,,,,,
1,0.9102195501327515,67,,,,,
1,0.879824697971344,68,,,,,
1,0.915582537651062,69,,,,,
1,0.9075311422348022,70,,,,,
1,0.8953637480735779,71,,,,,
1,0.890724778175354,72,,,,,
1,0.9014705419540405,73,,,,,
1,0.9070250988006592,74,,,,,
1,0.866548478603363,75,,,,,
1,0.8949962854385376,76,,,,,
1,0.8711931109428406,77,,,,,
1,0.8740295171737671,78,,,,,
1,0.8730096817016602,79,,,,,
1,0.8703981637954712,80,,,,,
1,0.850673258304596,81,,,,,
1,0.8625351786613464,82,,,,,
1,0.8342434167861938,83,,,,,
1,0.8710907697677612,84,,,,,
1,0.8639196753501892,85,,,,,
1,0.8385682702064514,86,,,,,
1,0.8452877402305603,87,,,,,
1,0.8468231558799744,88,,,,,
1,0.8396182656288147,89,,,,,
1,0.833946168422699,90,,,,,
1,0.8355064988136292,91,,,,,
1,0.8356402516365051,92,,,,,
1,0.826867401599884,93,,,,,
1,0.8236382007598877,94,,,,,
1,0.8431633710861206,95,,,,,
1,0.8265236616134644,96,,,,,
1,0.8395129442214966,97,,,,,
1,0.8156651258468628,98,,,,,
1,0.796389639377594,99,,,,,
1,0.8151564002037048,100,,,,,
1,0.8143390417098999,101,,,,,
1,0.8153231143951416,102,,,,,
1,0.8348601460456848,103,,,,,
,,7,0.7335058450698853,,,,
,,8,0.7296534180641174,,,,
,,9,0.7416957020759583,,,,
,,10,0.7366894483566284,,,,
,,11,0.7280422449111938,,,,
,,12,0.7348883152008057,,,,
,,13,0.7469532489776611,,,,
1,,103,,0.7350695133209229,,,
1,,103,,,0.3147321343421936,0.0,0.8791651129722595
2,0.8177415132522583,104,,,,,
2,0.7992972135543823,105,,,,,
2,0.7957112789154053,106,,,,,
2,0.8004198670387268,107,,,,,
2,0.8169006109237671,108,,,,,
2,0.7890984416007996,109,,,,,
2,0.8056786060333252,110,,,,,
2,0.7813107967376709,111,,,,,
2,0.8036589622497559,112,,,,,
2,0.8038896322250366,113,,,,,
2,0.8022865056991577,114,,,,,
2,0.7771234512329102,115,,,,,
2,0.802367627620697,116,,,,,
2,0.791435956954956,117,,,,,
2,0.7983970642089844,118,,,,,
2,0.7765793204307556,119,,,,,
2,0.7885977029800415,120,,,,,
2,0.7959524393081665,121,,,,,
2,0.7942125201225281,122,,,,,
2,0.7623342275619507,123,,,,,
2,0.7870082855224609,124,,,,,
2,0.7875274419784546,125,,,,,
2,0.76450115442276,126,,,,,
2,0.7693755626678467,127,,,,,
2,0.7896449565887451,128,,,,,
2,0.7781821489334106,129,,,,,
2,0.7790320515632629,130,,,,,
2,0.7732568979263306,131,,,,,
2,0.8041936159133911,132,,,,,
2,0.7638675570487976,133,,,,,
2,0.7592756748199463,134,,,,,
2,0.7528573274612427,135,,,,,
2,0.7653911113739014,136,,,,,
2,0.7630099654197693,137,,,,,
2,0.7600298523902893,138,,,,,
2,0.7616408467292786,139,,,,,
2,0.7416173815727234,140,,,,,
2,0.7374279499053955,141,,,,,
2,0.7573668956756592,142,,,,,
2,0.7628350853919983,143,,,,,
2,0.7628579139709473,144,,,,,
2,0.7638588547706604,145,,,,,
2,0.7467164993286133,146,,,,,
2,0.7460922598838806,147,,,,,
2,0.7413139343261719,148,,,,,
2,0.7434718608856201,149,,,,,
2,0.7607793211936951,150,,,,,
2,0.7443711757659912,151,,,,,
2,0.7522110342979431,152,,,,,
2,0.7633695006370544,153,,,,,
2,0.7326632738113403,154,,,,,
2,0.7187488079071045,155,,,,,
,,14,0.6743945479393005,,,,
,,15,0.6669963002204895,,,,
,,16,0.6843478679656982,,,,
,,17,0.6763962507247925,,,,
,,18,0.6628388166427612,,,,
,,19,0.678367018699646,,,,
,,20,0.6914664506912231,,,,
2,,155,,0.6752421855926514,,,
2,,155,,,0.8348214030265808,0.0,0.7746034860610962
3,0.7449285984039307,156,,,,,
3,0.7370234727859497,157,,,,,
3,0.7404837608337402,158,,,,,
3,0.7379525303840637,159,,,,,
3,0.7512232661247253,160,,,,,
3,0.7262417674064636,161,,,,,
3,0.7447866797447205,162,,,,,
3,0.721750020980835,163,,,,,
3,0.7148832678794861,164,,,,,
3,0.7383891940116882,165,,,,,
3,0.7367997765541077,166,,,,,
3,0.738982081413269,167,,,,,
3,0.7152132391929626,168,,,,,
3,0.7174451351165771,169,,,,,
3,0.7030602097511292,170,,,,,
3,0.7139479517936707,171,,,,,
3,0.7484816908836365,172,,,,,
3,0.7308897972106934,173,,,,,
3,0.7279865741729736,174,,,,,
3,0.7423166036605835,175,,,,,
3,0.708103358745575,176,,,,,
3,0.7174480557441711,177,,,,,
3,0.714054524898529,178,,,,,
3,0.7213557362556458,179,,,,,
3,0.7314911484718323,180,,,,,
3,0.6912313103675842,181,,,,,
3,0.7060697078704834,182,,,,,
3,0.7128151059150696,183,,,,,
3,0.7131844758987427,184,,,,,
3,0.7070163488388062,185,,,,,
3,0.6984272599220276,186,,,,,
3,0.6911522150039673,187,,,,,
3,0.7104036808013916,188,,,,,
3,0.7256599068641663,189,,,,,
3,0.6958642601966858,190,,,,,
3,0.6910222768783569,191,,,,,
3,0.6985198855400085,192,,,,,
3,0.7021470665931702,193,,,,,
3,0.6771595478057861,194,,,,,
3,0.6899974346160889,195,,,,,
3,0.7097488045692444,196,,,,,
3,0.6881328821182251,197,,,,,
3,0.6778689026832581,198,,,,,
3,0.6996122598648071,199,,,,,
3,0.6810883283615112,200,,,,,
3,0.7002843618392944,201,,,,,
3,0.6683602929115295,202,,,,,
3,0.6741695404052734,203,,,,,
3,0.684014081954956,204,,,,,
3,0.6777918934822083,205,,,,,
3,0.6822944283485413,206,,,,,
3,0.717563807964325,207,,,,,
,,21,0.6257216930389404,,,,
,,22,0.6251341104507446,,,,
,,23,0.6353991031646729,,,,
,,24,0.6210399270057678,,,,
,,25,0.6091048121452332,,,,
,,26,0.6261038780212402,,,,
,,27,0.6338395476341248,,,,
3,,207,,0.6245266795158386,,,
3,,207,,,0.9955357313156128,0.0,0.7113885879516602
4,0.689046323299408,208,,,,,
4,0.6805791854858398,209,,,,,
4,0.6852038502693176,210,,,,,
4,0.6791480779647827,211,,,,,
4,0.6781325340270996,212,,,,,
4,0.6705502867698669,213,,,,,
4,0.6747404336929321,214,,,,,
4,0.6688086986541748,215,,,,,
4,0.6677239537239075,216,,,,,
4,0.6748448014259338,217,,,,,
4,0.6636037230491638,218,,,,,
4,0.6774990558624268,219,,,,,
4,0.6742291450500488,220,,,,,
4,0.6626201868057251,221,,,,,
4,0.6690276861190796,222,,,,,
4,0.6528903841972351,223,,,,,
4,0.6767594814300537,224,,,,,
4,0.6741922497749329,225,,,,,
4,0.685822069644928,226,,,,,
4,0.6785188913345337,227,,,,,
4,0.6690882444381714,228,,,,,
4,0.6779038310050964,229,,,,,
4,0.6688188314437866,230,,,,,
4,0.6739108562469482,231,,,,,
4,0.6728987097740173,232,,,,,
4,0.6673133373260498,233,,,,,
4,0.6647832989692688,234,,,,,
4,0.6581517457962036,235,,,,,
4,0.6567997932434082,236,,,,,
4,0.6715120077133179,237,,,,,
4,0.6535534262657166,238,,,,,
4,0.6557833552360535,239,,,,,
4,0.6287504434585571,240,,,,,
4,0.6597804427146912,241,,,,,
4,0.6570305824279785,242,,,,,
4,0.6673805713653564,243,,,,,
4,0.6647377014160156,244,,,,,
4,0.6626951694488525,245,,,,,
4,0.6582842469215393,246,,,,,
4,0.6717929244041443,247,,,,,
4,0.6347723007202148,248,,,,,
4,0.6505388617515564,249,,,,,
4,0.6551507115364075,250,,,,,
4,0.6402365565299988,251,,,,,
4,0.6516861319541931,252,,,,,
4,0.6349039077758789,253,,,,,
4,0.6419249176979065,254,,,,,
4,0.6460683941841125,255,,,,,
4,0.6177457571029663,256,,,,,
4,0.6344850063323975,257,,,,,
4,0.62799072265625,258,,,,,
4,0.6768719553947449,259,,,,,
,,28,0.60392165184021,,,,
,,29,0.6094552874565125,,,,
,,30,0.6095114946365356,,,,
,,31,0.5997841954231262,,,,
,,32,0.583107590675354,,,,
,,33,0.6011912822723389,,,,
,,34,0.6124444603919983,,,,
4,,259,,0.6020298004150391,,,
4,,259,,,1.0,0.0,0.6624318361282349
5,0.6263045072555542,260,,,,,
5,0.6589840650558472,261,,,,,
5,0.6498197317123413,262,,,,,
5,0.6258199214935303,263,,,,,
5,0.6397767663002014,264,,,,,
5,0.6379966735839844,265,,,,,
5,0.6504673361778259,266,,,,,
5,0.648281455039978,267,,,,,
5,0.6298478245735168,268,,,,,
5,0.6336837410926819,269,,,,,
5,0.6366990208625793,270,,,,,
5,0.6488142013549805,271,,,,,
5,0.6423236727714539,272,,,,,
5,0.6313270330429077,273,,,,,
5,0.6594139337539673,274,,,,,
5,0.6452183723449707,275,,,,,
5,0.6631904244422913,276,,,,,
5,0.6476364731788635,277,,,,,
5,0.6180902123451233,278,,,,,
5,0.6311556100845337,279,,,,,
5,0.6278511881828308,280,,,,,
5,0.6317034363746643,281,,,,,
5,0.6263691186904907,282,,,,,
5,0.6150893568992615,283,,,,,
5,0.613168478012085,284,,,,,
5,0.6373577117919922,285,,,,,
5,0.6137233972549438,286,,,,,
5,0.6367350220680237,287,,,,,
5,0.6302226781845093,288,,,,,
5,0.6222798824310303,289,,,,,
5,0.6253613233566284,290,,,,,
5,0.6391687393188477,291,,,,,
5,0.6356772780418396,292,,,,,
5,0.6380543112754822,293,,,,,
5,0.6245794296264648,294,,,,,
5,0.6347334384918213,295,,,,,
5,0.6131693124771118,296,,,,,
5,0.6237005591392517,297,,,,,
5,0.6192448735237122,298,,,,,
5,0.6138598918914795,299,,,,,
5,0.649482786655426,300,,,,,
5,0.6056619882583618,301,,,,,
5,0.6165825128555298,302,,,,,
5,0.6114902496337891,303,,,,,
5,0.6294589042663574,304,,,,,
5,0.6407551765441895,305,,,,,
5,0.6158742904663086,306,,,,,
5,0.6155849695205688,307,,,,,
5,0.6147623658180237,308,,,,,
5,0.5995774269104004,309,,,,,
5,0.620364785194397,310,,,,,
5,0.6000634431838989,311,,,,,
,,35,0.5847173929214478,,,,
,,36,0.5875089764595032,,,,
,,37,0.5853946208953857,,,,
,,38,0.5867424607276917,,,,
,,39,0.5689437985420227,,,,
,,40,0.5826926827430725,,,,
,,41,0.5915984511375427,,,,
5,,311,,0.5833537578582764,,,
5,,311,,,1.0,0.0,0.6305661201477051
6,0.6288735270500183,312,,,,,
6,0.6097782850265503,313,,,,,
6,0.6066268682479858,314,,,,,
6,0.6174543499946594,315,,,,,
6,0.6368913054466248,316,,,,,
6,0.6033079624176025,317,,,,,
6,0.6421518921852112,318,,,,,
6,0.636986494064331,319,,,,,
6,0.6090752482414246,320,,,,,
6,0.6249062418937683,321,,,,,
6,0.6089504361152649,322,,,,,
6,0.6117603182792664,323,,,,,
6,0.6177999377250671,324,,,,,
6,0.6025701761245728,325,,,,,
6,0.5988168716430664,326,,,,,
6,0.61732017993927,327,,,,,
6,0.6167315244674683,328,,,,,
6,0.5988249182701111,329,,,,,
6,0.6362562775611877,330,,,,,
6,0.618623673915863,331,,,,,
6,0.5936990976333618,332,,,,,
6,0.5941308736801147,333,,,,,
6,0.6225308775901794,334,,,,,
6,0.6224251389503479,335,,,,,
6,0.6080986261367798,336,,,,,
6,0.604447603225708,337,,,,,
6,0.6147363185882568,338,,,,,
6,0.6131645441055298,339,,,,,
6,0.6129509210586548,340,,,,,
6,0.6204881072044373,341,,,,,
6,0.5997557640075684,342,,,,,
6,0.6116830110549927,343,,,,,
