csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
0,3.8776159286499023,0,,,,,
0,3.2811923027038574,1,,,,,
0,3.2208433151245117,2,,,,,
0,2.9986326694488525,3,,,,,
0,2.824718475341797,4,,,,,
0,2.6411099433898926,5,,,,,
0,2.505810022354126,6,,,,,
0,2.3898122310638428,7,,,,,
0,2.398108720779419,8,,,,,
0,2.2183423042297363,9,,,,,
0,2.1691930294036865,10,,,,,
0,2.0724024772644043,11,,,,,
0,2.1448094844818115,12,,,,,
0,1.8828415870666504,13,,,,,
0,1.9007800817489624,14,,,,,
0,1.8367377519607544,15,,,,,
0,1.7784010171890259,16,,,,,
0,1.7892199754714966,17,,,,,
0,1.7012592554092407,18,,,,,
0,1.8053685426712036,19,,,,,
0,1.7645206451416016,20,,,,,
0,1.6541047096252441,21,,,,,
0,1.6688660383224487,22,,,,,
0,1.5304101705551147,23,,,,,
0,1.466901421546936,24,,,,,
0,1.521153211593628,25,,,,,
0,1.48691725730896,26,,,,,
,,0,1.059551477432251,,,,
,,1,1.034876823425293,,,,
,,2,0.9714827537536621,,,,
,,3,0.9616689682006836,,,,
0,,26,,1.0152702331542969,,,
0,,26,,,0.0,0.0052083334885537624,2.1677803993225098
1,1.4751075506210327,27,,,,,
1,1.398242712020874,28,,,,,
1,1.3597391843795776,29,,,,,
1,1.2981919050216675,30,,,,,
1,1.4376404285430908,31,,,,,
1,1.3611375093460083,32,,,,,
1,1.2220605611801147,33,,,,,
1,1.369343876838684,34,,,,,
1,1.2838510274887085,35,,,,,
1,1.1685707569122314,36,,,,,
1,1.2580318450927734,37,,,,,
1,1.2660129070281982,38,,,,,
1,1.1783698797225952,39,,,,,
1,1.353752613067627,40,,,,,
1,1.2258905172348022,41,,,,,
1,1.1186720132827759,42,,,,,
1,1.2501442432403564,43,,,,,
1,1.1804331541061401,44,,,,,
1,1.1846959590911865,45,,,,,
1,1.1241306066513062,46,,,,,
1,1.1019675731658936,47,,,,,
1,1.0332530736923218,48,,,,,
1,1.1232426166534424,49,,,,,
1,1.110074520111084,50,,,,,
1,1.1114940643310547,51,,,,,
1,1.072583556175232,52,,,,,
1,1.0830780267715454,53,,,,,
,,4,0.8001009225845337,,,,
,,5,0.774500846862793,,,,
,,6,0.7205910682678223,,,,
,,7,0.7258992791175842,,,,
1,,53,,0.7607126832008362,,,
1,,53,,,0.0,0.010416666977107525,1.2277671098709106
