csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
0,2.6976304054260254,0,,,,,
0,2.573456287384033,1,,,,,
0,2.4230287075042725,2,,,,,
0,2.1502749919891357,3,,,,,
0,1.7532610893249512,4,,,,,
0,1.7188835144042969,5,,,,,
0,1.9261260032653809,6,,,,,
0,1.701331377029419,7,,,,,
0,1.6054900884628296,8,,,,,
0,1.5797301530838013,9,,,,,
0,1.6581220626831055,10,,,,,
0,1.6064136028289795,11,,,,,
0,1.3286588191986084,12,,,,,
0,1.4344978332519531,13,,,,,
0,1.5373882055282593,14,,,,,
0,1.4327726364135742,15,,,,,
0,1.305831789970398,16,,,,,
0,1.3548542261123657,17,,,,,
0,1.2958348989486694,18,,,,,
0,1.3494962453842163,19,,,,,
0,1.2557685375213623,20,,,,,
0,1.2687788009643555,21,,,,,
0,1.1094529628753662,22,,,,,
0,1.1795111894607544,23,,,,,
0,1.0421496629714966,24,,,,,
0,1.2178678512573242,25,,,,,
0,1.1043834686279297,26,,,,,
0,1.0111430883407593,27,,,,,
0,1.0720874071121216,28,,,,,
0,0.8892444968223572,29,,,,,
0,1.1049507856369019,30,,,,,
0,0.9048803448677063,31,,,,,
0,0.9216313362121582,32,,,,,
0,0.8042501211166382,33,,,,,
0,0.8640648126602173,34,,,,,
0,0.9352830052375793,35,,,,,
0,0.8981375098228455,36,,,,,
0,0.8447900414466858,37,,,,,
0,0.7216209173202515,38,,,,,
0,0.7779846787452698,39,,,,,
0,0.7599455118179321,40,,,,,
0,0.6318026185035706,41,,,,,
0,0.6374251246452332,42,,,,,
0,0.8469427227973938,43,,,,,
0,0.7050119042396545,44,,,,,
0,0.557641863822937,45,,,,,
0,0.6681801080703735,46,,,,,
0,0.47500672936439514,47,,,,,
0,0.5150541067123413,48,,,,,
0,0.5576584935188293,49,,,,,
0,0.4662466049194336,50,,,,,
0,0.597202479839325,51,,,,,
0,0.5081343650817871,52,,,,,
0,0.384736567735672,53,,,,,
0,0.5205283761024475,54,,,,,
0,0.4590402841567993,55,,,,,
0,0.4475180506706238,56,,,,,
0,0.35288333892822266,57,,,,,
0,0.3517440855503082,58,,,,,
0,0.40754151344299316,59,,,,,
0,0.405242383480072,60,,,,,
0,0.42446160316467285,61,,,,,
0,0.33999285101890564,62,,,,,
0,0.30227479338645935,63,,,,,
0,0.3747257888317108,64,,,,,
0,0.36382293701171875,65,,,,,
0,0.3545514643192291,66,,,,,
0,0.33380261063575745,67,,,,,
0,0.25330352783203125,68,,,,,
0,0.29037874937057495,69,,,,,
0,0.46918100118637085,70,,,,,
0,0.33532780408859253,71,,,,,
0,0.3041863441467285,72,,,,,
0,0.3243921399116516,73,,,,,
0,0.32762640714645386,74,,,,,
0,0.27751684188842773,75,,,,,
0,0.25331196188926697,76,,,,,
0,0.3141109049320221,77,,,,,
0,0.25080859661102295,78,,,,,
0,0.2760312259197235,79,,,,,
0,0.26991721987724304,80,,,,,
0,0.35269683599472046,81,,,,,
0,0.264039546251297,82,,,,,
0,0.2718697190284729,83,,,,,
0,0.2742968797683716,84,,,,,
0,0.25606873631477356,85,,,,,
0,0.25242850184440613,86,,,,,
0,0.26638713479042053,87,,,,,
0,0.24776993691921234,88,,,,,
0,0.22183255851268768,89,,,,,
0,0.22238408029079437,90,,,,,
0,0.2788708209991455,91,,,,,
0,0.18959888815879822,92,,,,,
0,0.2374095618724823,93,,,,,
0,0.17855007946491241,94,,,,,
0,0.21839797496795654,95,,,,,
0,0.24226129055023193,96,,,,,
0,0.17173391580581665,97,,,,,
0,0.2563493251800537,98,,,,,
0,0.23597721755504608,99,,,,,
0,0.19010524451732635,100,,,,,
0,0.17499426007270813,101,,,,,
0,0.18128369748592377,102,,,,,
0,0.28751927614212036,103,,,,,
0,0.17412671446800232,104,,,,,
0,0.24960970878601074,105,,,,,
0,0.18226274847984314,106,,,,,
0,0.3001149892807007,107,,,,,
0,0.2128080427646637,108,,,,,
0,0.21070528030395508,109,,,,,
0,0.14611171185970306,110,,,,,
0,0.16650967299938202,111,,,,,
0,0.20381006598472595,112,,,,,
0,0.2238343358039856,113,,,,,
0,0.1832333356142044,114,,,,,
0,0.15577232837677002,115,,,,,
0,0.20831358432769775,116,,,,,
0,0.22393080592155457,117,,,,,
0,0.1794145256280899,118,,,,,
0,0.17499981820583344,119,,,,,
0,0.1821889579296112,120,,,,,
0,0.1783432960510254,121,,,,,
0,0.15896248817443848,122,,,,,
0,0.18278029561042786,123,,,,,
0,0.2160075455904007,124,,,,,
0,0.18952302634716034,125,,,,,
0,0.18658363819122314,126,,,,,
0,0.12442417442798615,127,,,,,
0,0.16065938770771027,128,,,,,
0,0.13974310457706451,129,,,,,
0,0.1886770874261856,130,,,,,
0,0.1705043911933899,131,,,,,
0,0.18927744030952454,132,,,,,
0,0.1294555813074112,133,,,,,
0,0.17279508709907532,134,,,,,
0,0.1498502939939499,135,,,,,
0,0.19417370855808258,136,,,,,
0,0.19322264194488525,137,,,,,
0,0.16136829555034637,138,,,,,
0,0.14909665286540985,139,,,,,
0,0.12432245910167694,140,,,,,
0,0.23054289817810059,141,,,,,
0,0.16094163060188293,142,,,,,
0,0.18307411670684814,143,,,,,
0,0.15310192108154297,144,,,,,
0,0.20515713095664978,145,,,,,
0,0.17199935019016266,146,,,,,
0,0.12204048782587051,147,,,,,
0,0.12907320261001587,148,,,,,
0,0.12620426714420319,149,,,,,
0,0.15032605826854706,150,,,,,
0,0.16480983793735504,151,,,,,
0,0.1506025642156601,152,,,,,
0,0.12566223740577698,153,,,,,
0,0.1710907369852066,154,,,,,
0,0.09260562807321548,155,,,,,
0,0.1467631757259369,156,,,,,
0,0.2035403549671173,157,,,,,
0,0.23591186106204987,158,,,,,
0,0.1427081823348999,159,,,,,
0,0.16249266266822815,160,,,,,
0,0.14745327830314636,161,,,,,
0,0.1629834920167923,162,,,,,
0,0.13622049987316132,163,,,,,
0,0.1490696668624878,164,,,,,
0,0.15769822895526886,165,,,,,
0,0.1444413661956787,166,,,,,
0,0.12798091769218445,167,,,,,
0,0.1735234260559082,168,,,,,
0,0.20337529480457306,169,,,,,
0,0.1051420122385025,170,,,,,
0,0.13880214095115662,171,,,,,
0,0.1654263734817505,172,,,,,
0,0.15635889768600464,173,,,,,
0,0.13505439460277557,174,,,,,
0,0.14756335318088531,175,,,,,
0,0.11193385720252991,176,,,,,
0,0.12103747576475143,177,,,,,
0,0.13544048368930817,178,,,,,
0,0.17811322212219238,179,,,,,
0,0.16355103254318237,180,,,,,
0,0.13133381307125092,181,,,,,
0,0.1557408720254898,182,,,,,
0,0.1115785613656044,183,,,,,
0,0.11130428314208984,184,,,,,
0,0.1621706187725067,185,,,,,
0,0.1565358191728592,186,,,,,
0,0.13628163933753967,187,,,,,
0,0.12603673338890076,188,,,,,
0,0.13330748677253723,189,,,,,
0,0.13166211545467377,190,,,,,
0,0.1702355146408081,191,,,,,
0,0.1273030787706375,192,,,,,
0,0.1320389062166214,193,,,,,
0,0.11716825515031815,194,,,,,
0,0.1403440684080124,195,,,,,
0,0.12307803332805634,196,,,,,
0,0.08398374915122986,197,,,,,
0,0.14405696094036102,198,,,,,
0,0.12230857461690903,199,,,,,
0,0.11047662049531937,200,,,,,
0,0.123267263174057,201,,,,,
0,0.08884428441524506,202,,,,,
0,0.11335010826587677,203,,,,,
0,0.08161304146051407,204,,,,,
,,0,0.06537044048309326,,,,
,,1,0.05807945132255554,,,,
,,2,0.057493600994348526,,,,
,,3,0.06643781065940857,,,,
,,4,0.07803159207105637,,,,
,,5,0.08192969858646393,,,,
,,6,0.064110666513443,,,,
,,7,0.06821712851524353,,,,
,,8,0.054738014936447144,,,,
,,9,0.05303461104631424,,,,
,,10,0.0855182483792305,,,,
,,11,0.06421049684286118,,,,
,,12,0.08060400187969208,,,,
,,13,0.052538927644491196,,,,
,,14,0.09400643408298492,,,,
,,15,0.03807153180241585,,,,
,,16,0.05799076706171036,,,,
,,17,0.06071111559867859,,,,
,,18,0.07114177942276001,,,,
,,19,0.049969688057899475,,,,
,,20,0.06703034043312073,,,,
,,21,0.05823909863829613,,,,
