csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
,18,,0.15223465859889984,,,,
,151,18,,0.15223465859889984,,,
,151,18,,,0.6000000238418579,0.800000011920929,0.2641213834285736
0.25478240847587585,152,19,,,,,
0.2142312079668045,153,19,,,,,
0.34356412291526794,154,19,,,,,
0.25539979338645935,155,19,,,,,
0.19218982756137848,156,19,,,,,
0.2778593599796295,157,19,,,,,
0.2952049672603607,158,19,,,,,
0.197616845369339,159,19,,,,,
,19,,0.14448663592338562,,,,
,159,19,,0.14448663592338562,,,
,159,19,,,0.574999988079071,0.7749999761581421,0.2538560628890991
0.30681276321411133,160,20,,,,,
0.21849872171878815,161,20,,,,,
0.20223864912986755,162,20,,,,,
0.21697059273719788,163,20,,,,,
0.24537912011146545,164,20,,,,,
0.27519914507865906,165,20,,,,,
0.19576896727085114,166,20,,,,,
0.2449861615896225,167,20,,,,,
,20,,0.1375972330570221,,,,
,167,20,,0.1375972330570221,,,
,167,20,,,0.574999988079071,0.824999988079071,0.23823176324367523
0.22999495267868042,168,21,,,,,
0.26219314336776733,169,21,,,,,
0.23432648181915283,170,21,,,,,
0.1895308643579483,171,21,,,,,
0.19542555510997772,172,21,,,,,
0.2065592259168625,173,21,,,,,
0.18877090513706207,174,21,,,,,
0.2908999025821686,175,21,,,,,
,21,,0.1357865035533905,,,,
,175,21,,0.1357865035533905,,,
,175,21,,,0.574999988079071,0.8499999642372131,0.22471262514591217
0.2617975175380707,176,22,,,,,
0.20747865736484528,177,22,,,,,
0.1974458396434784,178,22,,,,,
0.17851008474826813,179,22,,,,,
0.21223106980323792,180,22,,,,,
0.2163265347480774,181,22,,,,,
0.1658511906862259,182,22,,,,,
0.20340749621391296,183,22,,,,,
,22,,0.12960436940193176,,,,
,183,22,,0.12960436940193176,,,
,183,22,,,0.625,0.8749999403953552,0.20538106560707092
0.2071998566389084,184,23,,,,,
0.25773900747299194,185,23,,,,,
0.1802535057067871,186,23,,,,,
0.2240004986524582,187,23,,,,,
0.22512543201446533,188,23,,,,,
0.18819445371627808,189,23,,,,,
0.207977294921875,190,23,,,,,
0.14167208969593048,191,23,,,,,
,23,,0.12674252688884735,,,,
,191,23,,0.12674252688884735,,,
,191,23,,,0.6000000238418579,0.8499999642372131,0.20402027666568756
0.18048129975795746,192,24,,,,,
0.20760318636894226,193,24,,,,,
0.18343056738376617,194,24,,,,,
0.18292084336280823,195,24,,,,,
0.18457166850566864,196,24,,,,,
0.1935216635465622,197,24,,,,,
0.18124248087406158,198,24,,,,,
0.21126100420951843,199,24,,,,,
,24,,0.13159425556659698,,,,
,199,24,,0.13159425556659698,,,
,199,24,,,0.6000000238418579,0.824999988079071,0.19062909483909607
0.2567264437675476,200,25,,,,,
0.20321519672870636,201,25,,,,,
0.1513357013463974,202,25,,,,,
0.14999058842658997,203,25,,,,,
0.17042706906795502,204,25,,,,,
0.15028411149978638,205,25,,,,,
0.2270621359348297,206,25,,,,,
0.13287532329559326,207,25,,,,,
,25,,0.1318632960319519,,,,
,207,25,,0.1318632960319519,,,
,207,25,,,0.625,0.8749999403953552,0.18023957312107086
0.17720311880111694,208,26,,,,,
0.19656212627887726,209,26,,,,,
0.15181562304496765,210,26,,,,,
0.16925176978111267,211,26,,,,,
0.12827467918395996,212,26,,,,,
0.1604490727186203,213,26,,,,,
0.20789393782615662,214,26,,,,,
0.167469322681427,215,26,,,,,
,26,,0.11993971467018127,,,,
,215,26,,0.11993971467018127,,,
,215,26,,,0.6500000357627869,0.875,0.1698649525642395
0.16527985036373138,216,27,,,,,
0.12718039751052856,217,27,,,,,
0.16449588537216187,218,27,,,,,
0.1270022839307785,219,27,,,,,
0.20847728848457336,220,27,,,,,
0.1953514963388443,221,27,,,,,
0.1756993532180786,222,27,,,,,
0.14874684810638428,223,27,,,,,
,27,,0.12127522379159927,,,,
,223,27,,0.12127522379159927,,,
,223,27,,,0.625,0.8750000596046448,0.16402916610240936
0.1527710109949112,224,28,,,,,
0.22041165828704834,225,28,,,,,
0.13784334063529968,226,28,,,,,
0.17427410185337067,227,28,,,,,
0.14572134613990784,228,28,,,,,
0.14962558448314667,229,28,,,,,
0.19440636038780212,230,28,,,,,
0.1416894942522049,231,28,,,,,
,28,,0.1280783712863922,,,,
,231,28,,0.1280783712863922,,,
,231,28,,,0.625,0.8749999403953552,0.16459286212921143
0.15229851007461548,232,29,,,,,
0.16978555917739868,233,29,,,,,
0.1679457128047943,234,29,,,,,
0.18949909508228302,235,29,,,,,
0.13909821212291718,236,29,,,,,
0.14278660714626312,237,29,,,,,
0.15838263928890228,238,29,,,,,
0.14171887934207916,239,29,,,,,
,29,,0.12351242452859879,,,,
,239,29,,0.12351242452859879,,,
,239,29,,,0.625,0.8499999642372131,0.1576894074678421
0.1793198585510254,240,30,,,,,
0.1909019649028778,241,30,,,,,
0.1279013752937317,242,30,,,,,
0.1253187209367752,243,30,,,,,
0.1837746649980545,244,30,,,,,
0.16464509069919586,245,30,,,,,
0.12374413013458252,246,30,,,,,
0.10457780212163925,247,30,,,,,
,30,,0.12321770936250687,,,,
,247,30,,0.12321770936250687,,,
,247,30,,,0.625,0.8499999642372131,0.150022953748703
0.16083437204360962,248,31,,,,,
0.17193466424942017,249,31,,,,,
0.1093648299574852,250,31,,,,,
0.1548493653535843,251,31,,,,,
0.11225467175245285,252,31,,,,,
0.16995392739772797,253,31,,,,,
0.1815197914838791,254,31,,,,,
0.1548921912908554,255,31,,,,,
,31,,0.1212008073925972,,,,
,255,31,,0.1212008073925972,,,
,255,31,,,0.6500000357627869,0.8749999403953552,0.15195047855377197
0.142189159989357,256,32,,,,,
0.1375226378440857,257,32,,,,,
0.07182137668132782,258,32,,,,,
0.1469816118478775,259,32,,,,,
0.19768239557743073,260,32,,,,,
0.16229574382305145,261,32,,,,,
0.13772688806056976,262,32,,,,,
0.1060354933142662,263,32,,,,,
,32,,0.1271844208240509,,,,
,263,32,,0.1271844208240509,,,
,263,32,,,0.6250000596046448,0.8499999642372131,0.13778191804885864
0.1526527851819992,264,33,,,,,
0.11790125072002411,265,33,,,,,
0.10767100751399994,266,33,,,,,
0.16366277635097504,267,33,,,,,
0.1290515661239624,268,33,,,,,
0.1556740403175354,269,33,,,,,
0.13067927956581116,270,33,,,,,
0.1879633218050003,271,33,,,,,
,33,,0.10828603804111481,,,,
,271,33,,0.10828603804111481,,,
,271,33,,,0.6500000357627869,0.824999988079071,0.1431570053100586
0.10648699849843979,272,34,,,,,
0.13329419493675232,273,34,,,,,
0.1749340444803238,274,34,,,,,
0.1096588596701622,275,34,,,,,
0.14879146218299866,276,34,,,,,
0.16181322932243347,277,34,,,,,
0.11889152228832245,278,34,,,,,
0.1397945135831833,279,34,,,,,
,34,,0.10176011919975281,,,,
,279,34,,0.10176011919975281,,,
,279,34,,,0.7000000476837158,0.925000011920929,0.1367081105709076
0.1140553206205368,280,35,,,,,
0.1360226273536682,281,35,,,,,
0.1425192952156067,282,35,,,,,
0.12519718706607819,283,35,,,,,
0.16355636715888977,284,35,,,,,
0.11316226422786713,285,35,,,,,
0.114613838493824,286,35,,,,,
0.12483514100313187,287,35,,,,,
,35,,0.11697637289762497,,,,
,287,35,,0.11697637289762497,,,
,287,35,,,0.6500000357627869,0.824999988079071,0.12924526631832123
0.1432345062494278,288,36,,,,,
0.1158776581287384,289,36,,,,,
0.14888456463813782,290,36,,,,,
0.10627143830060959,291,36,,,,,
0.140083909034729,292,36,,,,,
0.09965326637029648,293,36,,,,,
0.1224556714296341,294,36,,,,,
0.10052995383739471,295,36,,,,,
,36,,0.12285247445106506,,,,
,295,36,,0.12285247445106506,,,
,295,36,,,0.6250000596046448,0.8499999642372131,0.12212387472391129
0.14187248051166534,296,37,,,,,
0.10628486424684525,297,37,,,,,
0.1599564403295517,298,37,,,,,
0.06290232390165329,299,37,,,,,
0.13804368674755096,300,37,,,,,
0.14572076499462128,301,37,,,,,
0.12184350937604904,302,37,,,,,
0.11798883974552155,303,37,,,,,
,37,,0.11304915696382523,,,,
,303,37,,0.11304915696382523,,,
,303,37,,,0.6250000596046448,0.824999988079071,0.12432661652565002
0.10525412857532501,304,38,,,,,
0.12824328243732452,305,38,,,,,
0.10388406366109848,306,38,,,,,
0.13784465193748474,307,38,,,,,
0.13075901567935944,308,38,,,,,
0.1147100180387497,309,38,,,,,
0.07630165666341782,310,38,,,,,
0.11925661563873291,311,38,,,,,
,38,,0.09968302398920059,,,,
,311,38,,0.09968302398920059,,,
,311,38,,,0.6750000715255737,0.8499999642372131,0.11453168094158173
0.1404736489057541,312,39,,,,,
0.13702693581581116,313,39,,,,,
0.11992057412862778,314,39,,,,,
0.07837855815887451,315,39,,,,,
0.11762706935405731,316,39,,,,,
0.10741298645734787,317,39,,,,,
0.08334248512983322,318,39,,,,,
0.1227162703871727,319,39,,,,,
,39,,0.10812690854072571,,,,
,319,39,,0.10812690854072571,,,
,319,39,,,0.6500000357627869,0.7749999761581421,0.11336231976747513
0.12471333146095276,320,40,,,,,
0.12299413979053497,321,40,,,,,
0.09177704900503159,322,40,,,,,
0.11409810185432434,323,40,,,,,
0.1360175907611847,324,40,,,,,
0.11127272248268127,325,40,,,,,
0.08018907159566879,326,40,,,,,
0.09757033735513687,327,40,,,,,
,40,,0.11543364077806473,,,,
,327,40,,0.11543364077806473,,,
,327,40,,,0.6000000238418579,0.8249999284744263,0.10982904583215714
0.12828329205513,328,41,,,,,
0.09089750051498413,329,41,,,,,
0.11655844748020172,330,41,,,,,
0.11949213594198227,331,41,,,,,
0.0874171182513237,332,41,,,,,
0.11057358235120773,333,41,,,,,
0.12103874236345291,334,41,,,,,
0.08917155861854553,335,41,,,,,
,41,,0.10212050378322601,,,,
,335,41,,0.10212050378322601,,,
,335,41,,,0.6000000238418579,0.7749999761581421,0.1079290434718132
0.10196664929389954,336,42,,,,,
0.11578293144702911,337,42,,,,,
0.09749091416597366,338,42,,,,,
0.14930231869220734,339,42,,,,,
0.0894588828086853,340,42,,,,,
0.11308268457651138,341,42,,,,,
0.07280901819467545,342,42,,,,,
0.12155277281999588,343,42,,,,,
,42,,0.0994773656129837,,,,
,343,42,,0.0994773656129837,,,
,343,42,,,0.6500000357627869,0.8499999642372131,0.1076807752251625
0.11168929934501648,344,43,,,,,
0.12748926877975464,345,43,,,,,
0.08104239404201508,346,43,,,,,
0.08803951740264893,347,43,,,,,
0.08224532008171082,348,43,,,,,
0.12414199858903885,349,43,,,,,
0.09556197375059128,350,43,,,,,
0.0905713140964508,351,43,,,,,
,43,,0.09770354628562927,,,,
,351,43,,0.09770354628562927,,,
,351,43,,,0.6500000357627869,0.875,0.10009763389825821
0.0983894020318985,352,44,,,,,
0.10223846137523651,353,44,,,,,
0.10072144865989685,354,44,,,,,
0.0935630053281784,355,44,,,,,
0.10706052929162979,356,44,,,,,
0.12150507420301437,357,44,,,,,
0.09089856594800949,358,44,,,,,
0.08187136799097061,359,44,,,,,
,44,,0.10064887255430222,,,,
,359,44,,0.10064887255430222,,,
,359,44,,,0.625,0.824999988079071,0.09953097999095917
0.09955647587776184,360,45,,,,,
0.0966777428984642,361,45,,,,,
0.0986616462469101,362,45,,,,,
0.08297765254974365,363,45,,,,,
0.06925197690725327,364,45,,,,,
0.11839178949594498,365,45,,,,,
0.11982695013284683,366,45,,,,,
0.10658950358629227,367,45,,,,,
,45,,0.1003754511475563,,,,
,367,45,,0.1003754511475563,,,
,367,45,,,0.6000000238418579,0.7999999523162842,0.09899172186851501
0.09714540094137192,368,46,,,,,
0.06524762511253357,369,46,,,,,
0.1268002986907959,370,46,,,,,
0.08595850318670273,371,46,,,,,
0.0816536396741867,372,46,,,,,
0.09370721131563187,373,46,,,,,
0.11282052844762802,374,46,,,,,
0.08820675313472748,375,46,,,,,
,46,,0.09894107282161713,,,,
,375,46,,0.09894107282161713,,,
,375,46,,,0.7000000476837158,0.8999999761581421,0.09394249320030212
0.1185455247759819,376,47,,,,,
0.09534759819507599,377,47,,,,,
0.09884173423051834,378,47,,,,,
0.09472322463989258,379,47,,,,,
0.09667287766933441,380,47,,,,,
0.1031353548169136,381,47,,,,,
0.0669127032160759,382,47,,,,,
0.10736650228500366,383,47,,,,,
,47,,0.10587146133184433,,,,
,383,47,,0.10587146133184433,,,
,383,47,,,0.574999988079071,0.699999988079071,0.09769318997859955
0.08453119546175003,384,48,,,,,
0.11922285705804825,385,48,,,,,
0.10994672030210495,386,48,,,,,
0.08687534928321838,387,48,,,,,
0.06684860587120056,388,48,,,,,
0.08305897563695908,389,48,,,,,
0.07575810700654984,390,48,,,,,
0.09444458037614822,391,48,,,,,
,48,,0.09882884472608566,,,,
,391,48,,0.09882884472608566,,,
,391,48,,,0.675000011920929,0.8999999761581421,0.09008580446243286
0.1204867735505104,392,49,,,,,
0.07390934973955154,393,49,,,,,
0.10812068730592728,394,49,,,,,
0.07166238129138947,395,49,,,,,
0.06541220843791962,396,49,,,,,
0.08737152069807053,397,49,,,,,
0.09878036379814148,398,49,,,,,
0.04635806009173393,399,49,,,,,
,49,,0.11241596192121506,,,,
,399,49,,0.11241596192121506,,,
,399,49,,,0.6000000238418579,0.824999988079071,0.08401267230510712
0.07463207095861435,400,50,,,,,
0.10746227204799652,401,50,,,,,
0.0938623771071434,402,50,,,,,
0.08939715474843979,403,50,,,,,
0.12159071862697601,404,50,,,,,
0.08554305136203766,405,50,,,,,
0.07667623460292816,406,50,,,,,
0.07815975695848465,407,50,,,,,
,50,,0.10048992931842804,,,,
,407,50,,0.10048992931842804,,,
,407,50,,,0.574999988079071,0.7999999523162842,0.09091545641422272
0.07479457557201385,408,51,,,,,
0.08669286966323853,409,51,,,,,
0.08130662888288498,410,51,,,,,
0.08364606648683548,411,51,,,,,
0.07481656223535538,412,51,,,,,
0.08169101923704147,413,51,,,,,
0.09192340821027756,414,51,,,,,
0.1115005612373352,415,51,,,,,
,51,,0.09312399476766586,,,,
,415,51,,0.09312399476766586,,,
,415,51,,,0.625,0.824999988079071,0.08579646050930023
0.08670832216739655,416,52,,,,,
0.10536064207553864,417,52,,,,,
0.08753558248281479,418,52,,,,,
0.06358720362186432,419,52,,,,,
0.08395103365182877,420,52,,,,,
0.10216435045003891,421,52,,,,,
0.07195104658603668,422,52,,,,,
0.09242761135101318,423,52,,,,,
,52,,0.08844434469938278,,,,
,423,52,,0.08844434469938278,,,
,423,52,,,0.6500000357627869,0.875,0.08671072125434875
0.07703705132007599,424,53,,,,,
0.05344729125499725,425,53,,,,,
0.10308799147605896,426,53,,,,,
0.078843854367733,427,53,,,,,
0.08333808183670044,428,53,,,,,
0.08158129453659058,429,53,,,,,
0.11479444056749344,430,53,,,,,
0.10815475136041641,431,53,,,,,
,53,,0.0926494300365448,,,,
,431,53,,0.0926494300365448,,,
,431,53,,,0.625,0.8499999642372131,0.08753559738397598
0.06848989427089691,432,54,,,,,
0.07333166152238846,433,54,,,,,
0.0768689438700676,434,54,,,,,
0.08882296830415726,435,54,,,,,
0.07343203574419022,436,54,,,,,
0.08065545558929443,437,54,,,,,
0.07409545034170151,438,54,,,,,
0.10245519131422043,439,54,,,,,
,54,,0.09577257186174393,,,,
,439,54,,0.09577257186174393,,,
,439,54,,,0.574999988079071,0.75,0.07976894825696945
0.10040849447250366,440,55,,,,,
0.0498778410255909,441,55,,,,,
0.07034342736005783,442,55,,,,,
0.0650128498673439,443,55,,,,,
0.0907210186123848,444,55,,,,,
0.10062965750694275,445,55,,,,,
0.08793239295482635,446,55,,,,,
0.09363995492458344,447,55,,,,,
,55,,0.09239056706428528,,,,
,447,55,,0.09239056706428528,,,
,447,55,,,0.6500000357627869,0.8499999642372131,0.08232070505619049
0.07904243469238281,448,56,,,,,
0.08415135741233826,449,56,,,,,
0.10166995972394943,450,56,,,,,
0.08186302334070206,451,56,,,,,
0.07932207733392715,452,56,,,,,
0.06920581310987473,453,56,,,,,
0.07618115097284317,454,56,,,,,
0.07120545953512192,455,56,,,,,
,56,,0.09207577258348465,,,,
,455,56,,0.09207577258348465,,,
,455,56,,,0.6500000357627869,0.8500000238418579,0.08033016324043274
0.08648178726434708,456,57,,,,,
0.07903852313756943,457,57,,,,,
0.0563693530857563,458,57,,,,,
0.08840251713991165,459,57,,,,,
0.06895361095666885,460,57,,,,,
0.06073601543903351,461,57,,,,,
0.07643195241689682,462,57,,,,,
0.06799975782632828,463,57,,,,,
,57,,0.09595095366239548,,,,
,463,57,,0.09595095366239548,,,
,463,57,,,0.550000011920929,0.75,0.07305169105529785
0.05036373808979988,464,58,,,,,
0.08739636093378067,465,58,,,,,
0.07958785444498062,466,58,,,,,
0.0698172077536583,467,58,,,,,
0.06035969406366348,468,58,,,,,
0.08464410156011581,469,58,,,,,
0.05967993289232254,470,58,,,,,
0.06802527606487274,471,58,,,,,
,58,,0.09827850759029388,,,,
,471,58,,0.09827850759029388,,,
,471,58,,,0.6000000238418579,0.800000011920929,0.06998427212238312
0.10011446475982666,472,59,,,,,
0.04611082747578621,473,59,,,,,
0.08298008143901825,474,59,,,,,
0.09067021310329437,475,59,,,,,
0.05675070732831955,476,59,,,,,
0.07944126427173615,477,59,,,,,
0.08753367513418198,478,59,,,,,
0.06397947669029236,479,59,,,,,
,59,,0.09428157657384872,,,,
,479,59,,0.09428157657384872,,,
,479,59,,,0.6250000596046448,0.8249999284744263,0.0759475901722908
0.06896272301673889,480,60,,,,,
0.0780976265668869,481,60,,,,,
0.07082698494195938,482,60,,,,,
0.07543087750673294,483,60,,,,,
0.09113411605358124,484,60,,,,,
0.07671958208084106,485,60,,,,,
0.10597024857997894,486,60,,,,,
0.06965788453817368,487,60,,,,,
,60,,0.08871494978666306,,,,
,487,60,,0.08871494978666306,,,
,487,60,,,0.6500000357627869,0.824999988079071,0.0796000063419342
0.0753876194357872,488,61,,,,,
0.06911298632621765,489,61,,,,,
0.06600835174322128,490,61,,,,,
0.055610477924346924,491,61,,,,,
0.06554975360631943,492,61,,,,,
0.07356970012187958,493,61,,,,,
0.07594769448041916,494,61,,,,,
0.07684416323900223,495,61,,,,,
,61,,0.08964481949806213,,,,
,495,61,,0.08964481949806213,,,
,495,61,,,0.6250000596046448,0.75,0.06975384056568146
0.07242078334093094,496,62,,,,,
0.0628088116645813,497,62,,,,,
0.061726827174425125,498,62,,,,,
0.06156855821609497,499,62,,,,,
0.0717252641916275,500,62,,,,,
0.11154595762491226,501,62,,,,,
0.07436178624629974,502,62,,,,,
0.07948899269104004,503,62,,,,,
,62,,0.0865723267197609,,,,
,503,62,,0.0865723267197609,,,
,503,62,,,0.7000000476837158,0.9249999523162842,0.0744558721780777
0.030507994815707207,504,63,,,,,
0.053605176508426666,505,63,,,,,
0.09511300176382065,506,63,,,,,
0.07156358659267426,507,63,,,,,
0.0712101086974144,508,63,,,,,
0.0814056545495987,509,63,,,,,
0.046677425503730774,510,63,,,,,
0.07887351512908936,511,63,,,,,
,63,,0.09407048672437668,,,,
,511,63,,0.09407048672437668,,,
,511,63,,,0.6000000238418579,0.7749999761581421,0.06611955910921097
0.09984251111745834,512,64,,,,,
0.08272389322519302,513,64,,,,,
0.06045647710561752,514,64,,,,,
0.07521849870681763,515,64,,,,,
0.06004020571708679,516,64,,,,,
0.07132261246442795,517,64,,,,,
0.06098956614732742,518,64,,,,,
0.06581855565309525,519,64,,,,,
,64,,0.09463506937026978,,,,
,519,64,,0.09463506937026978,,,
,519,64,,,0.6250000596046448,0.824999988079071,0.07205154001712799
0.059060778468847275,520,65,,,,,
0.08751250803470612,521,65,,,,,
0.07252965122461319,522,65,,,,,
0.06519237905740738,523,65,,,,,
0.07947268337011337,524,65,,,,,
0.06685364246368408,525,65,,,,,
0.0668000727891922,526,65,,,,,
0.08590631186962128,527,65,,,,,
,65,,0.08793120086193085,,,,
,527,65,,0.08793120086193085,,,
,527,65,,,0.675000011920929,0.875,0.07291600108146667
0.06844205409288406,528,66,,,,,
