csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
0,4.060953140258789,0,,,,,
0,3.5797905921936035,1,,,,,
0,2.5252790451049805,2,,,,,
0,2.8852710723876953,3,,,,,
0,2.278343915939331,4,,,,,
0,2.769348621368408,5,,,,,
0,2.643209457397461,6,,,,,
0,2.3130476474761963,7,,,,,
0,2.1893913745880127,8,,,,,
0,2.0856239795684814,9,,,,,
,,0,1.5654677152633667,,,,
,,1,1.8308037519454956,,,,
,,2,1.5029160976409912,,,,
,,3,1.5434911251068115,,,,
,,4,1.4563454389572144,,,,
,,5,1.6130852699279785,,,,
,,6,1.7525056600570679,,,,
,,7,1.7554436922073364,,,,
,,8,1.4655380249023438,,,,
,,9,1.5579111576080322,,,,
0,,9,,1.6043508052825928,,,
0,,9,,,0.0,0.0,2.6492671966552734
1,2.063138723373413,10,,,,,
1,1.768152117729187,11,,,,,
1,1.6703864336013794,12,,,,,
1,1.632216215133667,13,,,,,
1,1.7064523696899414,14,,,,,
1,1.8107991218566895,15,,,,,
1,1.6277246475219727,16,,,,,
1,1.525688886642456,17,,,,,
1,1.757910132408142,18,,,,,
1,1.669206976890564,19,,,,,
,,10,1.0620760917663574,,,,
,,11,1.3196253776550293,,,,
,,12,1.0475184917449951,,,,
,,13,1.1079840660095215,,,,
,,14,0.9805164933204651,,,,
,,15,1.1873619556427002,,,,
,,16,1.2737205028533936,,,,
,,17,1.2369881868362427,,,,
,,18,0.9978957772254944,,,,
,,19,1.0409877300262451,,,,
1,,19,,1.1254675388336182,,,
1,,19,,,0.0,0.0,1.7316007614135742
2,1.5729604959487915,20,,,,,
2,1.4933356046676636,21,,,,,
2,1.6202054023742676,22,,,,,
2,1.4680428504943848,23,,,,,
2,1.4078829288482666,24,,,,,
2,1.391445517539978,25,,,,,
2,1.2368892431259155,26,,,,,
2,1.218644618988037,27,,,,,
2,1.331436038017273,28,,,,,
2,1.347409963607788,29,,,,,
,,20,0.8208287358283997,,,,
,,21,1.0268771648406982,,,,
,,22,0.8065579533576965,,,,
,,23,0.8881599307060242,,,,
,,24,0.7329537868499756,,,,
,,25,0.9609746336936951,,,,
,,26,1.02327299118042,,,,
,,27,0.9974275231361389,,,,
,,28,0.7589038610458374,,,,
,,29,0.7789982557296753,,,,
2,,29,,0.8794954419136047,,,
2,,29,,,0.0,0.0,1.3480936288833618
3,1.226848840713501,30,,,,,
3,1.1910151243209839,31,,,,,
3,1.1097325086593628,32,,,,,
3,1.1071122884750366,33,,,,,
3,1.2546380758285522,34,,,,,
3,1.0669804811477661,35,,,,,
3,1.0733368396759033,36,,,,,
3,1.009860634803772,37,,,,,
3,1.1320433616638184,38,,,,,
3,1.1976892948150635,39,,,,,
,,30,0.6543128490447998,,,,
,,31,0.8432167768478394,,,,
,,32,0.6603753566741943,,,,
,,33,0.7502033710479736,,,,
,,34,0.6194225549697876,,,,
,,35,0.8697672486305237,,,,
,,36,0.8798803687095642,,,,
,,37,0.8778092265129089,,,,
,,38,0.5756487846374512,,,,
,,39,0.6186769604682922,,,,
3,,39,,0.7349313497543335,,,
3,,39,,,0.0,0.05000000074505806,1.1319776773452759
4,0.9932786822319031,40,,,,,
4,1.1022422313690186,41,,,,,
4,1.1036314964294434,42,,,,,
4,0.9574070572853088,43,,,,,
4,0.9944185614585876,44,,,,,
4,0.9605681300163269,45,,,,,
4,0.7870025634765625,46,,,,,
4,0.896459698677063,47,,,,,
4,0.7713323831558228,48,,,,,
4,0.8328892588615417,49,,,,,
,,40,0.5721374154090881,,,,
,,41,0.7643769383430481,,,,
,,42,0.5832169651985168,,,,
,,43,0.6828882694244385,,,,
,,44,0.556537926197052,,,,
,,45,0.8292133808135986,,,,
,,46,0.8133895993232727,,,,
,,47,0.8439863920211792,,,,
,,48,0.45196688175201416,,,,
,,49,0.5421480536460876,,,,
4,,49,,0.6639862060546875,,,
4,,49,,,0.0,0.08749999850988388,0.9566043615341187
5,0.8362657427787781,50,,,,,
5,0.7907215356826782,51,,,,,
5,0.8839635848999023,52,,,,,
5,0.7873245477676392,53,,,,,
5,0.7371405363082886,54,,,,,
5,1.0545095205307007,55,,,,,
5,0.8742918372154236,56,,,,,
5,0.8991788625717163,57,,,,,
5,1.002172589302063,58,,,,,
5,0.8787155151367188,59,,,,,
,,50,0.48424264788627625,,,,
,,51,0.6282643675804138,,,,
,,52,0.47643783688545227,,,,
,,53,0.5747522711753845,,,,
,,54,0.4577266275882721,,,,
,,55,0.7289591431617737,,,,
,,56,0.6845693588256836,,,,
,,57,0.7318752408027649,,,,
,,58,0.3467700481414795,,,,
,,59,0.4311012029647827,,,,
5,,59,,0.5544699430465698,,,
5,,59,,,0.0,0.07500000298023224,0.8363953828811646
6,0.933998167514801,60,,,,,
6,0.590304970741272,61,,,,,
6,1.0353360176086426,62,,,,,
6,0.7198171019554138,63,,,,,
6,0.8868309259414673,64,,,,,
6,0.7180668711662292,65,,,,,
6,0.87286776304245,66,,,,,
6,0.5813763737678528,67,,,,,
6,0.5728593468666077,68,,,,,
6,0.7625129222869873,69,,,,,
,,60,0.3780469298362732,,,,
,,61,0.4806571304798126,,,,
,,62,0.36571893095970154,,,,
,,63,0.44356876611709595,,,,
,,64,0.3330407738685608,,,,
,,65,0.6049779653549194,,,,
,,66,0.5582018494606018,,,,
,,67,0.6137856245040894,,,,
,,68,0.25409606099128723,,,,
,,69,0.3109455108642578,,,,
6,,69,,0.4343039393424988,,,
6,,69,,,0.0,0.10000000149011612,0.7124184370040894
7,0.5019164085388184,70,,,,,
7,0.5699955224990845,71,,,,,
7,0.8778367042541504,72,,,,,
7,0.6424627900123596,73,,,,,
7,0.49546223878860474,74,,,,,
7,0.4568764269351959,75,,,,,
7,0.7895610928535461,76,,,,,
7,0.6555848717689514,77,,,,,
7,0.5645577311515808,78,,,,,
7,0.5242721438407898,79,,,,,
,,70,0.2930049002170563,,,,
,,71,0.37135910987854004,,,,
,,72,0.2833842635154724,,,,
,,73,0.3569035828113556,,,,
,,74,0.2428930401802063,,,,
,,75,0.5174068212509155,,,,
,,76,0.42372506856918335,,,,
,,77,0.4965120553970337,,,,
,,78,0.166420578956604,,,,
,,79,0.21561551094055176,,,,
7,,79,,0.3367224931716919,,,
7,,79,,,0.20000000298023224,0.36250001192092896,0.6137822270393372
8,0.386931836605072,80,,,,,
8,0.3151859641075134,81,,,,,
8,0.42350485920906067,82,,,,,
8,0.6823009848594666,83,,,,,
8,0.5496511459350586,84,,,,,
8,0.6005877256393433,85,,,,,
8,0.41752415895462036,86,,,,,
8,0.48349183797836304,87,,,,,
8,0.4096831679344177,88,,,,,
8,0.4447017312049866,89,,,,,
,,80,0.23348015546798706,,,,
,,81,0.3093900978565216,,,,
,,82,0.22046376764774323,,,,
,,83,0.2901652753353119,,,,
,,84,0.19082964956760406,,,,
,,85,0.4286944270133972,,,,
,,86,0.3481796383857727,,,,
,,87,0.40948453545570374,,,,
,,88,0.12164675444364548,,,,
,,89,0.16263824701309204,,,,
8,,89,,0.2714972496032715,,,
8,,89,,,0.4124999940395355,0.625,0.5228049755096436
9,0.44359487295150757,90,,,,,
9,0.49656158685684204,91,,,,,
9,0.48857787251472473,92,,,,,
9,0.6739073991775513,93,,,,,
9,0.5109866261482239,94,,,,,
9,0.4549190402030945,95,,,,,
9,0.3356575071811676,96,,,,,
9,0.3473092317581177,97,,,,,
9,0.3304312527179718,98,,,,,
9,0.5174469351768494,99,,,,,
,,90,0.14983615279197693,,,,
,,91,0.23778825998306274,,,,
,,92,0.17919336259365082,,,,
,,93,0.2612743675708771,,,,
,,94,0.13861152529716492,,,,
,,95,0.3771447241306305,,,,
,,96,0.2818547487258911,,,,
,,97,0.3500005900859833,,,,
,,98,0.09418098628520966,,,,
,,99,0.1027483269572258,,,,
9,,99,,0.21726331114768982,,,
9,,99,,,0.574999988079071,0.737500011920929,0.42906054854393005
10,0.5156813263893127,100,,,,,
10,0.357685387134552,101,,,,,
10,0.5880225896835327,102,,,,,
10,0.41566821932792664,103,,,,,
10,0.43450257182121277,104,,,,,
10,0.32519468665122986,105,,,,,
10,0.29326266050338745,106,,,,,
10,0.4119405746459961,107,,,,,
10,0.35949403047561646,108,,,,,
10,0.3566008508205414,109,,,,,
,,100,0.11830386519432068,,,,
,,101,0.21642807126045227,,,,
,,102,0.1574413925409317,,,,
,,103,0.2560725212097168,,,,
,,104,0.11875469982624054,,,,
,,105,0.34018129110336304,,,,
,,106,0.25886884331703186,,,,
,,107,0.30710771679878235,,,,
,,108,0.07784155011177063,,,,
,,109,0.0876673012971878,,,,
10,,109,,0.19386671483516693,,,
10,,109,,,0.625,0.824999988079071,0.36414894461631775
11,0.26658686995506287,110,,,,,
11,0.3341970443725586,111,,,,,
11,0.3302013874053955,112,,,,,
11,0.3777070939540863,113,,,,,
11,0.3160824179649353,114,,,,,
11,0.31727835536003113,115,,,,,
11,0.4676477611064911,116,,,,,
11,0.3240368366241455,117,,,,,
11,0.5455380082130432,118,,,,,
11,0.2627839148044586,119,,,,,
,,110,0.09896926581859589,,,,
,,111,0.20552265644073486,,,,
,,112,0.16015245020389557,,,,
,,113,0.24194733798503876,,,,
,,114,0.09849289059638977,,,,
,,115,0.3131932318210602,,,,
,,116,0.2367880642414093,,,,
,,117,0.29746654629707336,,,,
,,118,0.07431013137102127,,,,
,,119,0.06891122460365295,,,,
11,,119,,0.1795753687620163,,,
11,,119,,,0.6625000238418579,0.8374999761581421,0.31055766344070435
12,0.20800817012786865,120,,,,,
12,0.19577573239803314,121,,,,,
12,0.3220912516117096,122,,,,,
12,0.30239954590797424,123,,,,,
12,0.33976536989212036,124,,,,,
12,0.22397580742835999,125,,,,,
12,0.28011029958724976,126,,,,,
12,0.31174662709236145,127,,,,,
12,0.1777345836162567,128,,,,,
12,0.39571401476860046,129,,,,,
,,120,0.08909997344017029,,,,
,,121,0.18011358380317688,,,,
,,122,0.16048535704612732,,,,
,,123,0.22079046070575714,,,,
,,124,0.10228858888149261,,,,
,,125,0.2970925569534302,,,,
,,126,0.21693086624145508,,,,
,,127,0.2598070502281189,,,,
,,128,0.07856221497058868,,,,
,,129,0.0711381807923317,,,,
12,,129,,0.1676308810710907,,,
12,,129,,,0.6499999761581421,0.8500000238418579,0.28112250566482544
13,0.23652227222919464,130,,,,,
13,0.29333993792533875,131,,,,,
13,0.23892740905284882,132,,,,,
13,0.15904852747917175,133,,,,,
13,0.3191438317298889,134,,,,,
13,0.41893258690834045,135,,,,,
13,0.2638305425643921,136,,,,,
13,0.16875185072422028,137,,,,,
13,0.2534385621547699,138,,,,,
