csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch
53,701,,,,0.0,0.5901293158531189
54,702,0.5803596377372742,,,,
54,703,0.5866521596908569,,,,
54,704,0.5863408446311951,,,,
54,705,0.5884903073310852,,,,
54,706,0.5831822752952576,,,,
54,707,0.5718172788619995,,,,
54,708,0.5823580026626587,,,,
54,709,0.5853221416473389,,,,
54,710,0.5746194124221802,,,,
54,711,0.5894317030906677,,,,
54,712,0.5845857262611389,,,,
54,713,0.6085525751113892,,,,
54,714,0.5802987217903137,,,,
,8,,0.5693862438201904,,,
,9,,0.6020746827125549,,,
54,714,,,0.5819587111473083,,
54,714,,,,0.0,0.5848134756088257
55,715,0.580829381942749,,,,
55,716,0.6027296781539917,,,,
55,717,0.575432300567627,,,,
55,718,0.5824981331825256,,,,
55,719,0.5735328793525696,,,,
55,720,0.576072633266449,,,,
55,721,0.575910210609436,,,,
55,722,0.5705633163452148,,,,
55,723,0.5619667768478394,,,,
55,724,0.5823256373405457,,,,
55,725,0.5781206488609314,,,,
55,726,0.5795101523399353,,,,
55,727,0.5794436931610107,,,,
,10,,0.5702599883079529,,,
,11,,0.5972950458526611,,,
55,727,,,0.5806581377983093,,
55,727,,,,0.0,0.5783692598342896
56,728,0.5838993787765503,,,,
56,729,0.562364935874939,,,,
56,730,0.578512966632843,,,,
56,731,0.5837231278419495,,,,
56,732,0.5834435820579529,,,,
56,733,0.5768957138061523,,,,
56,734,0.5763590335845947,,,,
56,735,0.5786550641059875,,,,
56,736,0.5826475620269775,,,,
56,737,0.5836126804351807,,,,
56,738,0.5824671387672424,,,,
56,739,0.5684945583343506,,,,
56,740,0.5873385071754456,,,,
,12,,0.5700702667236328,,,
,13,,0.5948914885520935,,,
56,740,,,0.579616904258728,,
56,740,,,,0.0,0.579028844833374
57,741,0.5651909112930298,,,,
57,742,0.5674557685852051,,,,
57,743,0.5949227809906006,,,,
57,744,0.5986051559448242,,,,
57,745,0.5752186179161072,,,,
57,746,0.582537829875946,,,,
57,747,0.5669806599617004,,,,
57,748,0.5933763980865479,,,,
57,749,0.5709168910980225,,,,
57,750,0.5760461688041687,,,,
57,751,0.5751286745071411,,,,
57,752,0.5693370699882507,,,,
57,753,0.5575935244560242,,,,
,14,,0.5709157586097717,,,
,15,,0.5915414690971375,,,
57,753,,,0.5788487195968628,,
57,753,,,,0.0,0.5765911936759949
58,754,0.5664616823196411,,,,
58,755,0.5745430588722229,,,,
58,756,0.5787924528121948,,,,
58,757,0.5720462799072266,,,,
58,758,0.5755311846733093,,,,
58,759,0.5625407099723816,,,,
58,760,0.5785137414932251,,,,
58,761,0.5794581770896912,,,,
58,762,0.5738035440444946,,,,
58,763,0.5671610236167908,,,,
58,764,0.5632581114768982,,,,
58,765,0.5597559213638306,,,,
58,766,0.5688121318817139,,,,
,16,,0.5681833028793335,,,
,17,,0.6010398864746094,,,
58,766,,,0.5808204412460327,,
58,766,,,,0.0,0.5708409547805786
59,767,0.5664082169532776,,,,
59,768,0.5690875053405762,,,,
59,769,0.5834569334983826,,,,
59,770,0.5752049684524536,,,,
59,771,0.5593298077583313,,,,
59,772,0.5554179549217224,,,,
59,773,0.5743106007575989,,,,
59,774,0.5750605463981628,,,,
59,775,0.5629212856292725,,,,
59,776,0.5903146862983704,,,,
59,777,0.5708495378494263,,,,
59,778,0.5686509609222412,,,,
59,779,0.5536022186279297,,,,
,18,,0.5694431066513062,,,
,19,,0.5967115759849548,,,
59,779,,,0.5799309611320496,,
59,779,,,,0.0,0.5697410106658936
60,780,0.5619021654129028,,,,
60,781,0.5716227889060974,,,,
60,782,0.5634250640869141,,,,
60,783,0.5718306303024292,,,,
60,784,0.5786710977554321,,,,
60,785,0.5619113445281982,,,,
60,786,0.5647143721580505,,,,
60,787,0.5604838728904724,,,,
60,788,0.5517082214355469,,,,
60,789,0.5792141556739807,,,,
60,790,0.5804052948951721,,,,
60,791,0.560601532459259,,,,
60,792,0.5758726596832275,,,,
,20,,0.5674117207527161,,,
,21,,0.5951378345489502,,,
60,792,,,0.5780755877494812,,
60,792,,,,0.0,0.567796528339386
61,793,0.5597180128097534,,,,
61,794,0.5725065469741821,,,,
61,795,0.555316686630249,,,,
61,796,0.5651216506958008,,,,
61,797,0.578490674495697,,,,
61,798,0.5715093016624451,,,,
61,799,0.5621321797370911,,,,
61,800,0.5566061735153198,,,,
61,801,0.5633206367492676,,,,
61,802,0.5677763223648071,,,,
61,803,0.562015175819397,,,,
61,804,0.5543701648712158,,,,
61,805,0.5655373334884644,,,,
,22,,0.5695889592170715,,,
,23,,0.5941751003265381,,,
61,805,,,0.5790451765060425,,
61,805,,,,0.0,0.5641731023788452
62,806,0.5627517104148865,,,,
62,807,0.5662935972213745,,,,
62,808,0.5572081208229065,,,,
62,809,0.5611648559570312,,,,
62,810,0.5659316778182983,,,,
62,811,0.5651025772094727,,,,
62,812,0.5619382858276367,,,,
62,813,0.5616036057472229,,,,
62,814,0.5594548583030701,,,,
62,815,0.5505000352859497,,,,
62,816,0.5402940511703491,,,,
62,817,0.5656977295875549,,,,
62,818,0.5704836249351501,,,,
,24,,0.5677792429924011,,,
,25,,0.5813886523246765,,,
62,818,,,0.5730136036872864,,
62,818,,,,0.0,0.5605525970458984
63,819,0.5556339621543884,,,,
63,820,0.5575551986694336,,,,
63,821,0.5508970022201538,,,,
63,822,0.5491958856582642,,,,
63,823,0.5795094966888428,,,,
63,824,0.5672338604927063,,,,
63,825,0.566922128200531,,,,
63,826,0.5611051321029663,,,,
63,827,0.5620237588882446,,,,
63,828,0.5633336901664734,,,,
63,829,0.560546338558197,,,,
63,830,0.5637369155883789,,,,
63,831,0.5705277323722839,,,,
,26,,0.5919064879417419,,,
,27,,0.6041507124900818,,,
63,831,,,0.5966157913208008,,
63,831,,,,0.0,0.562089741230011
64,832,0.559985876083374,,,,
64,833,0.5888402462005615,,,,
64,834,0.5636446475982666,,,,
64,835,0.563460648059845,,,,
64,836,0.5468777418136597,,,,
64,837,0.5659375190734863,,,,
64,838,0.5546934604644775,,,,
64,839,0.5426132678985596,,,,
64,840,0.5554590225219727,,,,
64,841,0.5593047142028809,,,,
64,842,0.5676133036613464,,,,
64,843,0.5584924817085266,,,,
64,844,0.5573018193244934,,,,
,28,,0.5690420269966125,,,
,29,,0.5920513868331909,,,
64,844,,,0.5778917670249939,,
64,844,,,,0.0,0.5603543519973755
65,845,0.5540090203285217,,,,
65,846,0.5832744240760803,,,,
65,847,0.5693820118904114,,,,
65,848,0.5506075024604797,,,,
65,849,0.556746244430542,,,,
65,850,0.551661491394043,,,,
65,851,0.5652415156364441,,,,
65,852,0.5384424328804016,,,,
65,853,0.5430922508239746,,,,
65,854,0.5456444621086121,,,,
65,855,0.5663378834724426,,,,
65,856,0.5564919114112854,,,,
65,857,0.5593123435974121,,,,
,30,,0.5717835426330566,,,
,31,,0.590529203414917,,,
65,857,,,0.5789933800697327,,
65,857,,,,0.0,0.5569187998771667
66,858,0.5562016367912292,,,,
66,859,0.5598246455192566,,,,
66,860,0.5568177103996277,,,,
66,861,0.565132737159729,,,,
66,862,0.5604289770126343,,,,
66,863,0.563478410243988,,,,
66,864,0.5652115345001221,,,,
66,865,0.5632616281509399,,,,
66,866,0.5509875416755676,,,,
66,867,0.5481797456741333,,,,
66,868,0.5456891655921936,,,,
66,869,0.553749680519104,,,,
66,870,0.5504029989242554,,,,
,32,,0.5684651136398315,,,
,33,,0.5858200192451477,,,
66,870,,,0.575140118598938,,
66,870,,,,0.0,0.5569371581077576
67,871,0.5570675134658813,,,,
67,872,0.5441285371780396,,,,
67,873,0.5585619211196899,,,,
67,874,0.541972279548645,,,,
67,875,0.5496225357055664,,,,
67,876,0.5416415333747864,,,,
67,877,0.54835444688797,,,,
67,878,0.5562421679496765,,,,
67,879,0.5470081567764282,,,,
67,880,0.549045979976654,,,,
67,881,0.5420519113540649,,,,
67,882,0.5480190515518188,,,,
67,883,0.5559060573577881,,,,
,34,,0.5731447339057922,,,
,35,,0.5970473289489746,,,
67,883,,,0.5823380947113037,,
67,883,,,,0.0,0.5491366386413574
